date,Pennsylvania,flu contagious,stomach flu,contagious flu,how long flu,flu how long,bronchitis,the flu,flu cold,the flu symptoms,flu symptoms,symptoms of flu,cold,a influenza,influenza a,rsv,how long does flu last,how long does the flu last,pneumonia,flu fever,fever flu
2011-04-23,0.970285,0.0,136.318954849469,0.0,110.50525627347974,110.50525627347974,592.4446883505298,187.926656658238,0.0,0.0,190.05469545119303,0.0,6041.024988441058,0.0,0.0,215.1187112784636,112.81625234702686,0.0,754.3554472992831,0.0,0.0
2011-04-30,0.976213,105.1605043664815,0.0,0.0,119.53201816241486,119.53201816241484,517.4763794933668,270.1501868118066,123.9214755626176,133.46052516958702,154.62347863674668,127.29491075682846,6162.633263040648,0.0,0.0,131.7988212377552,0.0,0.0,754.6892232343703,0.0,0.0
2011-05-07,1.03274,0.0,209.08580757824905,0.0,0.0,0.0,334.44615476798083,200.5928070281661,0.0,135.45125461253812,133.21057818572433,0.0,6467.640281421472,0.0,0.0,166.70041803024014,0.0,0.0,740.4355100434858,0.0,0.0
2011-05-14,0.996843,0.0,137.6922006782904,0.0,0.0,0.0,472.4545840306289,141.36093685031557,0.0,0.0,194.4877166725857,0.0,6359.355393803447,0.0,0.0,187.53609139858824,0.0,0.0,800.3349897018342,0.0,0.0
2011-05-21,1.0065,0.0,0.0,0.0,0.0,0.0,577.6013998631242,201.7020541770029,0.0,0.0,0.0,0.0,5820.54675835568,0.0,0.0,130.2623913410905,0.0,0.0,773.3511866792653,0.0,0.0
2011-05-28,0.862225,0.0,0.0,0.0,0.0,0.0,313.40192806388734,0.0,0.0,0.0,123.81482151835164,0.0,6404.209642217353,0.0,0.0,0.0,0.0,0.0,604.9438673410116,0.0,0.0
2011-06-04,1.004,0.0,0.0,0.0,0.0,0.0,458.1777601618441,0.0,0.0,0.0,0.0,0.0,6106.767172138564,0.0,0.0,0.0,0.0,0.0,713.8790206833819,0.0,0.0
2011-06-11,1.02332,0.0,141.47648687496286,0.0,0.0,0.0,323.07839792441234,0.0,0.0,0.0,155.81848744158424,0.0,6164.325716446715,0.0,0.0,129.67438030374123,0.0,0.0,675.8710198706957,0.0,0.0
2011-06-18,0.697869,0.0,0.0,0.0,0.0,0.0,248.97096250530916,0.0,0.0,0.0,0.0,0.0,4763.08801416839,178.3497056763622,178.34970567636222,0.0,0.0,0.0,614.3612920811761,0.0,0.0
2011-06-25,0.810081,0.0,0.0,0.0,0.0,0.0,265.13694262072823,170.16193838450408,0.0,0.0,0.0,0.0,5356.898482358393,0.0,0.0,0.0,0.0,0.0,615.5785530208968,0.0,0.0
2011-07-02,0.624086,0.0,0.0,0.0,0.0,0.0,249.82120231999588,160.31409856163222,0.0,0.0,0.0,0.0,5421.5549313885695,0.0,0.0,0.0,0.0,0.0,616.6893105367341,0.0,0.0
2011-07-09,0.821396,0.0,0.0,0.0,0.0,0.0,285.25253737979403,280.18408894438403,0.0,0.0,144.63245853467197,0.0,5311.925311097023,0.0,0.0,0.0,0.0,0.0,646.9302697896638,0.0,0.0
2011-07-16,0.538529,0.0,0.0,0.0,0.0,0.0,305.0795615288299,0.0,0.0,0.0,0.0,0.0,5605.949509353923,0.0,0.0,0.0,0.0,0.0,566.8778296945203,0.0,0.0
2011-07-23,0.599161,0.0,0.0,0.0,0.0,0.0,275.29368402067604,0.0,0.0,0.0,0.0,0.0,6003.908750036414,0.0,0.0,0.0,0.0,0.0,427.0622725214634,0.0,0.0
2011-07-30,0.527498,0.0,0.0,0.0,0.0,0.0,242.88107848644347,0.0,0.0,0.0,101.73663027695584,0.0,5223.356334465692,0.0,0.0,0.0,0.0,0.0,560.8231220338528,0.0,0.0
2011-08-06,0.519427,0.0,161.13469788768538,0.0,127.07264385384492,127.07264385384492,244.68929914968768,0.0,0.0,0.0,0.0,0.0,5447.711833309068,0.0,0.0,0.0,0.0,0.0,422.69717762893896,0.0,0.0
2011-08-13,0.628995,0.0,0.0,0.0,0.0,0.0,412.8246130817244,103.52184096851404,0.0,0.0,118.23027850765506,0.0,5521.056920213949,0.0,0.0,130.44673815991774,0.0,0.0,454.89697856315735,0.0,0.0
2011-08-20,0.575717,0.0,0.0,0.0,0.0,0.0,177.79708936561596,104.32540362731392,0.0,0.0,166.20079026203297,0.0,5332.580986414032,0.0,0.0,0.0,0.0,0.0,661.6953034878073,0.0,0.0
2011-08-27,0.47421,0.0,0.0,0.0,0.0,0.0,247.28603729516297,160.3709144488197,0.0,0.0,0.0,0.0,4898.784381682857,0.0,0.0,261.7828934681026,0.0,0.0,470.46056050992775,0.0,0.0
2011-09-03,0.530273,0.0,0.0,0.0,0.0,0.0,243.66851319054533,179.58375450696514,0.0,0.0,152.46440533998108,0.0,5366.575711778669,0.0,0.0,0.0,0.0,0.0,527.2901094184589,0.0,0.0
2011-09-10,0.614539,0.0,0.0,0.0,0.0,0.0,253.01100675570692,191.24078447539583,0.0,0.0,198.76563000085736,0.0,5588.68174788591,0.0,0.0,0.0,0.0,0.0,647.7401693236786,0.0,0.0
2011-09-17,0.815472,0.0,0.0,0.0,0.0,0.0,381.5487859273368,173.10645456210807,0.0,0.0,132.9127125699099,0.0,5750.613899663423,0.0,0.0,0.0,0.0,0.0,875.7461666786235,0.0,0.0
2011-09-24,0.978735,0.0,0.0,0.0,0.0,0.0,418.9759133759561,320.6835200518989,160.35937415823997,0.0,415.9971981513281,93.71560660418336,6403.751026935382,0.0,0.0,0.0,0.0,0.0,775.5731535728222,0.0,0.0
2011-10-01,0.778919,0.0,0.0,0.0,0.0,0.0,751.2835831414077,364.0072763047307,176.78357459971232,0.0,260.8774269850776,0.0,6622.062446506761,0.0,0.0,150.0339257303193,0.0,0.0,856.8843196171783,98.04396976036088,98.0439697603609
2011-10-08,0.728934,0.0,128.45902324506787,0.0,116.27261203506734,116.27261203506734,560.847045710467,485.4906495283669,113.48328427710236,96.5374703097176,368.730678972922,0.0,6716.751376089062,0.0,0.0,131.74366859312426,0.0,0.0,1450.7437778000374,0.0,0.0
2011-10-15,0.819881,0.0,0.0,0.0,185.5630265304853,185.5630265304853,529.808223375665,479.05432267971145,152.98897592846023,0.0,383.5077874309055,0.0,6140.294781058837,0.0,0.0,160.7003533380518,0.0,0.0,1334.825425918096,111.08360243622614,111.08360243622614
2011-10-22,0.806645,0.0,0.0,0.0,0.0,0.0,650.5232483674476,582.8256675327851,0.0,0.0,309.528602688956,0.0,6823.649699437962,0.0,0.0,104.29958776633482,0.0,0.0,1087.6837466776674,0.0,0.0
2011-10-29,0.905021,0.0,92.25238904130823,0.0,92.46885745650364,92.46885745650364,593.2872349124593,367.0838903244525,119.67931999814444,0.0,248.2040191586474,0.0,7326.556151961473,0.0,0.0,0.0,0.0,0.0,1148.6550357205058,114.96808947239788,114.96808947239788
2011-11-05,0.980066,0.0,0.0,0.0,0.0,0.0,765.3809566739362,405.1776095606729,109.4579270769304,0.0,394.16514594064887,0.0,7689.492036115148,0.0,0.0,141.01453742326763,0.0,0.0,1075.827304551306,0.0,0.0
2011-11-12,1.04828,0.0,135.88337460140656,0.0,103.7198661197028,103.7198661197028,731.1632793690986,404.2480597694352,111.18384541949416,0.0,267.9379234447215,0.0,6981.164790541491,0.0,0.0,103.48847450762857,0.0,0.0,1330.4030685368089,0.0,0.0
2011-11-19,0.979103,0.0,163.5513797997699,0.0,0.0,0.0,710.2518714176294,367.80299662373073,0.0,0.0,292.39421475680564,0.0,7407.314914338329,0.0,0.0,155.83842946897298,0.0,0.0,1292.85441213717,0.0,0.0
2011-11-26,1.32165,0.0,158.69721915744918,0.0,0.0,0.0,642.9341988624153,231.29296257998053,116.3173250154424,0.0,325.3102382188502,0.0,7353.839590644498,0.0,0.0,181.1579363492888,0.0,0.0,1244.03977913551,0.0,0.0
2011-12-03,1.17903,0.0,169.2982669430469,0.0,0.0,0.0,768.8215481812229,328.3222074841074,239.7559535995105,147.69902722073033,331.0965630596708,0.0,7437.309736862333,0.0,0.0,174.92239037045536,0.0,0.0,1359.470037185138,199.9717941366415,199.97179413664156
2011-12-10,1.00654,0.0,174.96773567556474,0.0,118.82526396627414,118.82526396627414,599.2831817089904,466.50049462993553,101.79234366261488,124.77573442369692,387.1970440128307,101.09657634143468,7709.928287638044,0.0,0.0,187.06299575655288,0.0,0.0,1111.604060025608,0.0,0.0
2011-12-17,1.19955,0.0,198.2350195086396,151.41028223177182,0.0,0.0,581.2652835839461,382.46927895799416,144.50312150404918,130.36582062825576,178.31963906193394,0.0,8299.565007473833,0.0,0.0,210.6108381548419,0.0,0.0,1369.789884821542,0.0,0.0
2011-12-24,1.62257,0.0,244.0037842315013,0.0,0.0,0.0,864.5855734215712,366.6271334656104,184.73160276732827,120.16122781970704,277.1936571153637,0.0,8100.538459109191,0.0,0.0,117.70719364741171,0.0,0.0,1374.2681977282298,0.0,0.0
2011-12-31,2.10624,0.0,350.7602122824755,0.0,164.18648119666338,164.18648119666338,738.1528636805938,352.481543752908,0.0,121.282639302514,378.54486382825394,0.0,8162.649155261962,0.0,0.0,482.66608443575086,0.0,0.0,1317.4634987798945,0.0,0.0
2012-01-07,1.59839,100.7653083353702,271.28811772122725,126.07910777427202,96.128673710001,96.128673710001,854.8392900267635,475.0229640668611,101.8242903391211,0.0,487.46690085041166,125.97920095342894,8547.780567770838,0.0,0.0,139.84671468533656,0.0,0.0,1596.8148339054098,115.9571981602726,115.9571981602726
2012-01-14,1.50271,122.4679757784051,334.4618511007118,86.27571639411137,0.0,0.0,690.5237078777826,339.6942706243107,106.61007402039316,112.82519466012498,411.6583944380915,128.18742977187807,7858.349061763475,100.75806671800504,100.75806671800508,427.81026708664086,0.0,0.0,1150.1714407659094,0.0,0.0
2012-01-21,1.36725,0.0,323.1323573676862,0.0,0.0,0.0,526.1525452953376,319.1242848307467,104.62828521497649,0.0,284.9276819799229,0.0,8141.126908940547,0.0,0.0,547.7114275829881,0.0,0.0,1264.9036656282165,0.0,0.0
2012-01-28,1.29824,0.0,292.8493982592664,0.0,94.05261246837892,94.05261246837894,811.7784713844982,321.7625076411802,0.0,0.0,276.76995330183905,0.0,7016.377923245872,0.0,0.0,599.0948649587652,0.0,117.44645679771656,1353.3535688515865,0.0,0.0
2012-02-04,1.33236,0.0,329.02498124243,0.0,136.59119959979736,136.5911995997974,741.4558944319188,334.65882154986645,0.0,0.0,309.45805351891835,0.0,6900.468905539628,0.0,0.0,522.9877550695096,0.0,0.0,1395.2972582412876,91.2683722375338,91.26837223753382
2012-02-11,1.34819,0.0,206.27896655134543,0.0,0.0,0.0,647.2269377767211,325.5709966889102,158.05940747458706,0.0,362.62383756952926,106.19129026794624,7352.209635236164,0.0,0.0,350.43630000561325,0.0,0.0,1171.0101793508695,0.0,0.0
2012-02-18,1.29395,0.0,269.6711064507017,0.0,0.0,0.0,750.6529986573764,387.7855187078506,126.1293652562967,0.0,330.67111750600424,122.212621796362,7182.307854481812,0.0,0.0,415.1429451849701,0.0,0.0,1227.077544272427,0.0,0.0
2012-02-25,1.35975,0.0,211.80907410308436,0.0,77.2896453881016,77.2896453881016,633.3576044606908,405.5026496420945,0.0,0.0,285.40046385915,87.95927057092862,7235.682856059425,0.0,0.0,429.37930919956295,0.0,0.0,1435.5654635800338,0.0,0.0
2012-03-03,1.31392,0.0,339.853806522566,0.0,91.82220433374133,91.82220433374133,471.0512863383066,439.8037054096874,0.0,0.0,322.5880484816805,0.0,6448.532782330007,0.0,0.0,389.4075970819469,0.0,0.0,1272.98519725403,0.0,0.0
2012-03-10,1.29178,0.0,329.72612118419426,0.0,0.0,0.0,673.57599612832,338.8325276572709,91.77616598664544,121.61646769508152,336.86691931800664,0.0,6930.327329170636,0.0,0.0,306.7061681238289,82.88511042993821,0.0,1378.1268310860569,0.0,0.0
2012-03-17,1.34998,0.0,305.68242470062694,0.0,0.0,0.0,649.2687926574645,323.383630816287,0.0,0.0,245.61022727473735,198.4950123377455,6932.33502361445,0.0,0.0,284.5551383939501,0.0,0.0,1044.5579940299538,0.0,0.0
2012-03-24,1.21647,0.0,187.65749006392107,0.0,0.0,0.0,555.8820772269552,235.3468314074432,111.68297413465557,86.44887895259998,366.38021484015366,106.18965395439253,6338.215600916307,0.0,0.0,375.1130961860829,0.0,0.0,1258.4250570059369,0.0,0.0
2012-03-31,1.2839,0.0,119.68522810820023,0.0,80.12145314656637,80.12145314656637,479.0007102493331,259.8765343368693,0.0,0.0,266.8707008422685,209.1247138704023,6490.139950640474,0.0,0.0,212.50521695642348,100.66218016486545,117.04070633064585,1004.9461278787596,82.91640037460724,82.91640037460724
2012-04-07,1.23981,0.0,174.2478438048989,0.0,108.82497418337896,108.82497418337896,514.8947106837879,265.3857410413463,0.0,0.0,213.0497250951148,0.0,6790.672366633068,0.0,0.0,184.42375590275915,0.0,0.0,1001.2865101823386,0.0,0.0
2012-04-14,1.16576,0.0,190.71673389371296,0.0,0.0,0.0,405.0110072066064,189.0514854930096,0.0,0.0,204.38335846872272,0.0,6236.4198823600855,0.0,0.0,181.97964798496457,0.0,0.0,1076.5441958393403,0.0,0.0
2012-04-21,1.12786,0.0,125.5202364336414,0.0,0.0,0.0,572.9207759795063,303.15625317812976,131.44083503913046,95.07838991488592,165.29189383047944,0.0,6591.01916756059,87.36102069195962,87.36102069195961,173.8418650611937,0.0,0.0,953.3825237960706,0.0,0.0
2012-04-28,0.904811,0.0,132.0335712129089,0.0,87.47200458878844,87.47200458878844,544.8406070851248,272.3658329967955,170.2289134546562,0.0,225.9031438441253,196.51267350112624,7197.954099904346,0.0,0.0,92.54739941751473,0.0,0.0,904.3310396244326,0.0,0.0
2012-05-05,0.9398,0.0,167.0196365863814,0.0,0.0,0.0,488.2424555025926,239.15483656335076,0.0,0.0,233.9191691400434,0.0,6994.842680021327,0.0,0.0,120.90951990068166,0.0,0.0,1061.1495053707397,0.0,0.0
2012-05-12,1.00174,0.0,98.79461268185013,0.0,0.0,0.0,487.4849702688394,0.0,0.0,0.0,121.1708308439357,0.0,6325.115512503382,0.0,0.0,96.2927353139559,0.0,0.0,920.755222051358,0.0,0.0
2012-05-19,0.932164,0.0,0.0,0.0,0.0,0.0,438.4038654419069,319.84264872566405,0.0,0.0,163.9437945585029,0.0,6207.752163182445,0.0,0.0,0.0,0.0,0.0,811.0993366097985,98.33445000170924,98.33445000170924
2012-05-26,0.843332,0.0,0.0,0.0,0.0,0.0,356.22263973244407,164.72366550942263,95.35944728620548,0.0,102.5852942867568,0.0,6855.974271117008,0.0,0.0,98.39767949012172,0.0,0.0,841.4756238854352,0.0,0.0
2012-06-02,0.757161,0.0,130.3840161132221,0.0,0.0,0.0,405.9504219586601,155.62414092214286,0.0,0.0,140.91162740235438,0.0,6309.279627350233,0.0,0.0,0.0,0.0,0.0,688.8410737785422,0.0,0.0
2012-06-09,0.630327,0.0,154.37109849850663,0.0,0.0,0.0,346.2363392252443,221.66039042504207,0.0,0.0,183.66724853942213,0.0,5569.571791819482,0.0,0.0,0.0,0.0,0.0,692.5992019336244,0.0,0.0
2012-06-16,0.573596,0.0,0.0,0.0,0.0,0.0,529.6341261537883,142.35622847641324,0.0,0.0,101.2609547886629,113.83688990682258,5448.768293519043,0.0,0.0,0.0,0.0,0.0,676.8187495435195,0.0,0.0
2012-06-23,0.721046,0.0,111.37735031093736,0.0,0.0,0.0,270.67008815772465,117.46944216612516,0.0,0.0,97.15521238676352,0.0,5473.060311750357,0.0,0.0,0.0,0.0,0.0,686.869926144388,0.0,0.0
2012-06-30,0.632436,0.0,0.0,0.0,0.0,0.0,383.7978390136741,107.578475792641,0.0,0.0,109.5202222599504,0.0,5808.780004937057,0.0,0.0,0.0,0.0,0.0,682.123443219471,0.0,0.0
2012-07-07,0.502219,0.0,0.0,0.0,0.0,0.0,227.01305706157575,123.18318467837298,0.0,0.0,0.0,0.0,6696.690908162203,0.0,0.0,93.3536070978202,0.0,0.0,621.9738930117624,0.0,0.0
2012-07-14,0.514166,0.0,213.66759243692664,0.0,0.0,0.0,263.6353040476106,0.0,0.0,0.0,117.46062019407609,0.0,5410.317523838056,0.0,0.0,0.0,100.29545939742236,0.0,722.7702945003276,0.0,0.0
2012-07-21,0.612574,0.0,0.0,0.0,0.0,0.0,321.15118546966903,0.0,0.0,0.0,0.0,0.0,5331.1311470932815,0.0,0.0,91.41555703921972,0.0,0.0,541.4765883367894,0.0,0.0
2012-07-28,0.758871,0.0,0.0,0.0,0.0,0.0,281.7696619280261,97.86469642639166,0.0,0.0,115.52389873726332,0.0,5971.689378412249,0.0,0.0,0.0,0.0,0.0,497.0681625803924,0.0,0.0
2012-08-04,0.581916,0.0,0.0,0.0,0.0,0.0,245.5293981039999,0.0,0.0,0.0,163.3352119061861,0.0,5542.550612112414,0.0,0.0,0.0,0.0,0.0,545.0121715638654,0.0,0.0
2012-08-11,0.505439,0.0,0.0,0.0,0.0,0.0,248.3359207030888,0.0,0.0,0.0,94.07847371734093,0.0,5642.211518811272,0.0,0.0,0.0,0.0,0.0,649.7351424718695,92.48874317591296,92.48874317591296
2012-08-18,0.610094,0.0,113.38793701707957,0.0,0.0,0.0,337.2170913568056,115.55468245442805,0.0,0.0,154.79376890397356,0.0,5336.595810993699,0.0,0.0,139.24465303671397,0.0,0.0,630.632217531793,0.0,0.0
2012-08-25,0.738168,0.0,0.0,0.0,0.0,0.0,378.7844214807438,120.5397815909286,0.0,0.0,169.2389638838057,110.3055086535297,6194.142037197114,0.0,0.0,100.43686592631624,0.0,0.0,699.1983000149149,0.0,0.0
2012-09-01,0.559332,0.0,0.0,0.0,114.55080296976648,114.55080296976644,469.0475949888833,189.68276680842925,0.0,0.0,197.55393378843303,0.0,5741.7137339838255,0.0,0.0,189.4076950585836,0.0,0.0,850.7001626163952,0.0,0.0
2012-09-08,0.603787,0.0,114.4415234587882,0.0,82.21358266789106,82.21358266789107,408.6227073913128,153.8473317556802,0.0,0.0,173.54383982015213,0.0,6365.066531342334,0.0,0.0,0.0,92.05311285045036,0.0,913.5949279135908,0.0,0.0
2012-09-15,0.855201,0.0,0.0,0.0,0.0,0.0,454.6312258067511,414.1677118671226,149.15720420495938,0.0,390.15691116246137,115.0836473206545,6423.151482959,0.0,0.0,0.0,0.0,0.0,1030.2198909061085,0.0,0.0
2012-09-22,0.707461,0.0,93.14956059200992,0.0,0.0,0.0,555.9010840636994,497.4831540077861,129.7013839593631,0.0,292.49227343794735,0.0,7153.6546282674535,0.0,0.0,92.4510792393317,0.0,0.0,1120.230994821126,0.0,0.0
2012-09-29,0.774148,0.0,0.0,0.0,0.0,0.0,720.1455845852915,505.8996940273664,144.5464230958247,97.30575950320124,323.0362029298329,0.0,7205.223527729167,0.0,0.0,99.22212304140464,0.0,0.0,1163.6509226937796,0.0,0.0
2012-10-06,1.03218,0.0,91.87699908491182,0.0,110.79602205684098,110.79602205684098,709.7077047545803,462.8203639471084,114.80107621545282,0.0,354.945348324847,0.0,6923.29528705234,0.0,0.0,102.20322135996236,0.0,0.0,1039.625067208971,0.0,0.0
2012-10-13,0.870406,0.0,130.79436640341373,0.0,0.0,0.0,645.6486343627367,439.4779918293732,120.55769202171484,0.0,445.5427538816217,0.0,8400.465388367893,0.0,0.0,0.0,0.0,0.0,1021.6517749713828,0.0,0.0
2012-10-20,1.10987,0.0,0.0,0.0,0.0,0.0,401.6695256385643,413.6573974901198,101.378180652603,0.0,349.5018792483598,95.82435370749248,7084.021709218607,0.0,0.0,126.1720475523408,0.0,0.0,1033.3749731024657,0.0,0.0
2012-10-27,0.969937,0.0,97.1277359520652,0.0,0.0,0.0,652.9244164105177,479.5007265544344,230.04722314925544,92.08371628746796,402.8958460268869,80.24046302692481,6033.632329510997,0.0,0.0,96.22053647019683,0.0,0.0,1140.4533311128196,0.0,0.0
2012-11-03,1.25516,94.8095211900226,116.48709209538916,0.0,0.0,0.0,481.93500994010464,314.09442188730884,105.77745935462202,0.0,205.2923362216972,0.0,6457.752672040066,0.0,0.0,211.3613095641973,0.0,0.0,1106.2223323246549,0.0,0.0
2012-11-10,1.16348,0.0,153.05911917291704,0.0,0.0,0.0,634.5609264766435,352.293350717068,103.07708867785622,82.39944921611709,322.92174957981507,0.0,7518.316591977702,0.0,0.0,140.9671067339712,0.0,0.0,1150.3919476790302,0.0,0.0
2012-11-17,1.20353,0.0,171.14557646334444,0.0,84.08148487318948,84.08148487318948,652.9480857879586,410.9653089085151,148.3728895587909,125.66833146630763,519.0941187211668,107.11955654234852,7522.073786870931,0.0,0.0,187.78814698674356,0.0,0.0,1213.454272583775,0.0,0.0
2012-11-24,1.46221,0.0,204.5713661296816,0.0,152.69321479644967,152.69321479644964,677.0803854957061,451.4089517350908,0.0,0.0,303.6106617445701,0.0,7894.953030866175,0.0,0.0,254.4965274129936,0.0,0.0,1055.1686396842315,0.0,0.0
2012-12-01,1.42684,81.8146334678797,220.83694290788765,0.0,105.13506775114674,105.1350677511467,764.3204210995747,460.8197224779125,150.78799634123516,96.6697976693735,408.3598670359109,0.0,7713.418580010361,0.0,0.0,131.93795917354856,0.0,108.21002829139624,1071.3007769501528,0.0,0.0
2012-12-08,2.06708,80.12153758357695,190.74829503922444,107.3530282967304,136.5615471002077,136.5615471002077,694.8250929812552,631.0754119051908,0.0,134.94403790227267,581.3441555366968,131.33661619213052,7639.358682726661,0.0,0.0,251.4849625268008,0.0,0.0,1219.0393780387576,0.0,0.0
2012-12-15,3.22581,86.01432778787402,293.67561329550483,89.23552897589036,178.0377663772886,178.03776637728853,658.8975332131535,788.9967167905133,223.31678335065064,124.4084551185954,590.02952216915,172.6630075841447,7415.753641069954,0.0,0.0,311.2212681829525,0.0,0.0,1370.2855608465372,0.0,0.0
2012-12-22,4.09585,161.3479211842488,357.2722503194888,106.1559957069878,196.91669648485924,196.91669648485924,905.685860765827,887.3151409605742,225.39139490091625,0.0,777.1193117202785,94.3500195775282,7705.717729277576,110.72847781784976,110.72847781784978,386.6166534572139,110.87118606349276,93.05955167217434,1258.203623388645,142.1306819348668,142.13068193486683
2012-12-29,6.06691,217.7842365198193,488.2751099055548,193.67504101861792,353.74035992318994,353.74035992319,1183.1906175472404,1186.4501866962316,483.0600457122961,255.8204201406421,1029.3463000053707,291.3373533333182,10283.40474662039,190.765613346594,190.765613346594,421.3457734779276,134.51773741693702,96.3882175050488,1725.9924185322684,224.24068241888628,224.2406824188863
2013-01-05,4.19815,223.03039414462,614.0482528001586,219.9221547626312,430.8698405704178,430.8698405704178,1329.2385996649543,1827.263206464235,431.6850931441437,280.22100066922184,1490.3923043030045,327.2932615263473,10432.522661741918,97.8946277164133,97.89462771641328,533.8016171647768,189.82008774352244,120.36702396628148,1584.7579630767025,94.60668773328786,94.60668773328786
2013-01-12,4.30241,375.5727422730929,713.5660066645299,357.4044804403488,905.8761712896072,905.8761712896068,1099.563646378368,4421.561393125078,738.5445179409251,745.4054173414278,4226.631396560912,915.1256276622298,9462.871633659744,179.55889809534236,179.55889809534236,568.0463253097257,147.3759460934028,181.9017886187005,1717.002292074382,222.42146873139436,222.42146873139436
2013-01-19,4.96328,329.9734372117898,611.5626544976401,346.9193442909893,749.0458498573067,749.0458498573066,1090.532216614784,4056.62385980793,746.6872758162541,697.7563291419806,3746.1824827182,695.233961645571,8351.689551256626,228.5559079957821,228.5559079957821,658.3948780899376,213.7813459524697,229.2087079751011,1190.2257839223437,319.37600790862217,319.37600790862217
2013-01-26,3.63506,291.80948831863793,414.9105634459973,225.74327646381735,531.8776981269704,531.8776981269704,1017.6402737067384,1951.2376075289037,433.7541774119438,321.19722967324043,2194.2333645227955,373.09688240929376,12720.276257050336,0.0,0.0,410.33089415011614,225.7647358704112,133.29659858769318,1370.7339355325328,212.44751842716784,212.44751842716784
2013-02-02,2.72834,122.73932047493412,552.3778505538305,186.86144597900372,323.07383105791416,323.07383105791416,823.0924587994276,1248.8912845189543,352.3019450578016,258.1829976892244,1441.4969884203026,293.07014566861926,8673.530584313268,88.7633145376455,88.7633145376455,425.3813200779639,128.6803247026555,0.0,1540.3673177813616,155.5180272482978,155.51802724829778
2013-02-09,2.49063,112.59637317708224,483.05275140501766,84.02272949953186,293.63430341719936,293.63430341719936,834.6081069591542,1066.088041216565,235.2724196956194,155.99166940303206,996.4212388906476,196.2046223961812,8353.983311926651,71.18150407481723,71.18150407481721,407.83282924950686,93.105318962367,70.11122088919392,1273.8981943667754,0.0,0.0
2013-02-16,2.98393,0.0,413.410933537985,0.0,189.43701260315345,189.43701260315345,674.0088556311035,831.5742329094821,118.33843906551904,169.63563717301162,721.929840788322,166.2384698314306,7479.789847187348,0.0,0.0,414.3174126980306,129.59093016503132,0.0,1230.3679626860237,109.06059158329172,109.06059158329172
2013-02-23,2.50669,0.0,465.09506772164855,98.07603414275609,178.92753699753143,178.92753699753143,829.4643512559138,986.3625854558004,175.5208619531398,210.93465420978472,824.121272896382,175.27364033656045,8098.178346626952,0.0,0.0,499.7181945755751,75.26655740218352,116.35091417910589,1108.4442657760972,133.37743382707907,133.37743382707907
2013-03-02,2.56207,0.0,490.928911613347,143.93176888362893,213.5689666908729,213.56896669087297,648.7928895201162,873.1224157246558,227.17403217382,167.87423369107535,672.7991755888951,226.7567213170124,7609.986347738023,79.6047754313911,79.6047754313911,442.15662988223215,0.0,97.00062919994822,1192.8390028225904,92.35771183521152,92.35771183521152
2013-03-09,2.57542,82.30883460363056,379.31680372893504,74.6104138951458,186.00561862605932,186.0056186260593,654.4953062241092,749.8379867617299,137.7382988477999,104.62446946276935,581.8900721504514,117.6751457411501,7311.4182920067,0.0,0.0,349.9096082984525,0.0,0.0,1001.643159809006,114.00523191472372,114.00523191472372
2013-03-16,2.65614,102.92518363549942,347.6348739665223,98.47314515842416,190.52320120860043,190.52320120860043,850.6259375962823,768.2325596271965,198.9557522267021,174.64557771960597,508.3877174440456,176.05004961632218,6998.124339123954,107.41299914158316,107.41299914158316,289.79500757038795,161.05804670151278,68.30713844809436,1117.1902627197987,0.0,0.0
2013-03-23,2.23717,95.77186306347234,301.18173946252665,0.0,218.18104134970815,218.18104134970815,688.3768443744817,751.2805525644659,113.28148431151796,112.20355491606388,536.1350425543964,185.2330305949156,7834.295245494182,0.0,0.0,324.25073180416354,102.23802780190591,99.20959540661924,1174.168313462826,0.0,0.0
2013-03-30,1.71415,0.0,382.2469626103834,80.01536155698611,155.57923667030485,155.57923667030485,653.7806938621962,542.8662311319968,101.27184311755217,118.14699736474935,437.3510054701893,95.78198166565532,7506.062058073062,0.0,0.0,228.7787931060004,72.65130374062633,0.0,1133.9183267779492,0.0,0.0
2013-04-06,1.58031,0.0,381.5559857983808,0.0,106.35584543889054,106.35584543889054,588.7703639636394,705.0376148772851,0.0,146.00072816400095,502.4950078028786,157.87313702428594,7705.398349573296,78.25692777824034,78.25692777824034,240.9943290579085,0.0,0.0,1078.4626360826692,0.0,0.0
2013-04-13,1.28509,0.0,227.4363788803744,0.0,169.13670438653492,169.13670438653492,612.4819235219937,394.6529556142261,82.20164397130867,76.91078773548023,208.32099229703223,101.6234229233211,6882.380070081927,0.0,0.0,178.7268271614457,0.0,0.0,1008.6848065803488,0.0,0.0
2013-04-20,1.05755,0.0,229.51997200169023,0.0,84.640381457688,84.640381457688,637.7853173731679,434.8845301650527,107.00492730658266,84.77528501861637,285.14698757984354,0.0,6689.307802273216,0.0,0.0,155.96809874533994,0.0,0.0,951.4966568090464,0.0,0.0
2013-04-27,0.915316,0.0,133.16455394976077,0.0,0.0,0.0,550.933743806877,316.81410655851585,72.4622319970211,0.0,208.17946000195937,102.3144165087448,6844.317452675445,0.0,0.0,95.6684710052884,0.0,0.0,981.0101509143452,0.0,0.0
