date,Washington,flu symptoms,pneumonia,the flu,stomach flu,flu how long,how long flu,bronchitis,rsv,flu cold,contagious flu,flu contagious,a influenza,influenza a,how long does flu last,symptoms of flu,fever flu,flu fever,the flu symptoms,flu virus,influenza symptoms
2015-01-24,3.60444,1051.7059769443165,1523.98842274658,1279.042808046035,329.89937676893373,377.8394295418462,377.8394295418462,735.9879624853261,582.717317592449,444.2889963530847,249.41038259730303,249.41038259730297,242.93711318845445,242.9371131884544,121.64228664633656,254.9347271400238,174.4866703852617,174.48667038526168,144.78258540415342,105.23383070836512,0.0
2015-01-31,3.11486,776.8784608425696,1446.9245361046885,915.3330943953518,404.1760180111781,262.0091215510787,262.0091215510787,923.1290252416768,531.1128212804344,354.27966864289345,98.70956629077789,98.70956629077791,153.68845893071733,153.68845893071733,147.6005314913375,0.0,153.63525324102386,153.63525324102386,242.50837923761165,0.0,0.0
2015-02-07,2.31346,810.8077408396547,1592.5220657742902,730.4773595813609,315.5152963880115,201.800527030637,201.80052703063703,739.6016993310828,577.0725862583065,413.48498750334,181.89212944418145,181.89212944418145,128.15734489938038,128.15734489938038,94.54087641326892,140.8994135790617,0.0,0.0,104.9160815652756,115.43609593784667,0.0
2015-02-14,1.74921,620.225126206889,1248.483752256944,772.7562356728711,356.68990219723594,227.5516418624776,227.5516418624776,861.145353217185,500.2850601644614,322.4505506937033,0.0,0.0,153.51664028067398,153.51664028067395,117.0252032268318,155.47996234568544,117.0802324550704,117.0802324550704,0.0,0.0,0.0
2015-02-21,0.951916,484.0007290765915,1272.3166807347045,549.2438815222146,323.3627877244111,132.8210299643456,132.82102996434563,694.933996453306,445.8448714819812,218.63224944316585,0.0,0.0,0.0,0.0,0.0,159.05642420638426,0.0,0.0,0.0,0.0,0.0
2015-02-28,1.07634,456.8009880411154,1270.3968181793182,385.5818197875717,364.5819557436578,131.3388312240014,131.3388312240014,753.6474014558454,604.8148126995487,293.250323402919,125.67733542438135,125.67733542438135,0.0,0.0,0.0,133.22590131400926,0.0,0.0,0.0,0.0,0.0
2015-03-07,1.07128,423.60947544612605,1169.869728579837,407.0923831222326,315.1014513867491,172.1882804136862,172.1882804136862,746.2191148868343,389.34211546965247,237.0126768265242,0.0,0.0,0.0,0.0,0.0,0.0,141.2214317217407,141.2214317217407,0.0,0.0,0.0
2015-03-14,1.11298,388.1875986604204,1367.746180404244,477.571279772433,414.30452563181154,113.04460512963536,113.0446051296354,635.694235967554,349.5753818044532,136.26530685138954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.35661660654928,0.0
2015-03-21,1.07683,393.491294202972,1249.1508032632246,383.9752185515322,436.3318608528199,0.0,0.0,578.3041922333996,273.4167749124428,168.28303562958226,0.0,0.0,0.0,0.0,0.0,153.81157669605486,135.02889056305938,135.02889056305938,0.0,0.0,0.0
2015-03-28,0.806452,277.9297951689712,1271.8061726218148,434.4233064590496,343.99956933689555,202.07702841052853,202.07702841052853,980.889686797198,212.0020374278652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-04,0.825921,276.09551769388054,1209.6331700191415,316.26843980575967,381.20965197635536,0.0,0.0,705.8713226818672,186.78959372406624,224.4722876638167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-11,0.448219,259.6486346132498,1047.819575367562,330.872924001364,443.407577827708,129.03622340237325,129.03622340237325,656.7503635629056,208.52947330906517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.73841752683165,209.73841752683165,0.0,0.0,0.0
2015-04-18,0.760369,283.7644429085626,1155.7925916443048,408.8701377028715,347.9828344315062,0.0,0.0,613.1214809727824,149.96882639554462,109.44450318597396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-25,0.73776,278.0017302670487,1094.123020025557,591.5883721759559,383.2028810732909,107.3369233468328,107.3369233468328,568.4225982958812,0.0,132.5256951412995,150.10170381471488,150.10170381471488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-02,0.478053,327.1122351532192,970.709338034462,386.62034317115297,469.7752475340328,113.93367859025322,113.93367859025322,730.7450134036451,0.0,113.53419719001316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-09,0.446429,214.7731424991182,1181.2883740251973,254.68556660713136,366.8078421204609,0.0,0.0,605.8305275288417,163.40826459245167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-16,0.717581,237.3901546459471,923.2895606764796,237.94538906383409,217.27586784935176,0.0,0.0,487.3986847547022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-23,0.406504,147.97081280113866,999.181111459432,281.7391351441094,269.77004204444864,0.0,0.0,558.248090595568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9939973232601
2015-05-30,0.533618,214.67085534721613,1067.0195962758885,293.57770623831857,306.97768984568654,0.0,0.0,471.3814728550545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-06,0.634006,146.67715564879498,767.6261577972846,173.9921856253276,202.6141758235198,0.0,0.0,534.8452456112316,0.0,125.52245595660872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-13,0.452196,150.6788916436288,850.7172710212608,249.61223177455372,266.1003744848278,0.0,0.0,470.40019444313,122.53545743244618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,0.458716,197.48555416974844,571.9815185922956,282.1239665389427,0.0,0.0,0.0,288.7347004788708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-27,0.378644,0.0,912.6002170819248,177.00347209101486,188.5590462435931,0.0,0.0,445.86357854197246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,0.451581,271.0644256461015,909.0697046983732,0.0,138.97548606274853,0.0,0.0,254.4626494766579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-11,0.525164,179.36650679840395,769.5070105674573,0.0,201.73387977640533,0.0,0.0,283.4126555877501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-18,0.463177,0.0,707.2942890091018,0.0,0.0,0.0,0.0,203.5788102190864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-25,0.0,0.0,598.3498364963413,0.0,158.60476494914715,0.0,0.0,279.0849288795718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,0.333704,132.11283834486815,684.1454426990551,0.0,155.22525579257226,0.0,0.0,186.29942686733835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.1000277374076,0.0,0.0
2015-08-08,0.156128,151.2992249385061,531.402819428544,0.0,0.0,0.0,0.0,183.45189297005447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,0.186706,144.53052189798828,550.8073911955197,159.4701944082809,188.43265969963815,0.0,0.0,270.8990011839143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22,0.218818,288.9764228823426,662.3063587780379,161.5090461116585,0.0,0.0,0.0,264.03807002741814,0.0,0.0,0.0,0.0,113.6314887189138,113.6314887189138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-29,0.193673,118.17591449099469,723.4494702211771,0.0,0.0,0.0,0.0,173.9097133153702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-05,0.347705,154.48064995786726,733.0133686840483,236.09378822015563,159.34400138581194,0.0,0.0,339.08303522812105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.82787766744023,108.82787766744023,0.0,0.0,0.0
2015-09-12,0.198886,182.98114614963777,553.8315155724237,155.60521036191983,132.5720922743624,0.0,0.0,350.2697893412751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.59664169863206,125.59664169863208,0.0,0.0,0.0
2015-09-19,0.476644,119.1232064116718,748.5660882214316,280.57658050906275,168.86297961404807,0.0,0.0,158.05413040555607,104.75999679690838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.8428710358527,0.0,0.0
2015-09-26,0.446999,239.9805855042029,792.9091514030432,381.8965986224426,126.8655578698849,0.0,0.0,371.5281291657945,125.16625941911896,210.25960274441945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-03,0.911577,278.015685659747,789.7196145514126,480.2141818290205,157.91464318860315,160.01500372481578,160.01500372481578,406.29896612609247,113.8472675972454,207.60478905247257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.90333323818345
2015-10-10,0.441684,268.46280172666496,1114.451756855801,470.9382432513292,111.71674044807106,0.0,0.0,543.4295310634922,0.0,102.85811568518676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-17,0.730327,317.6552050917709,1217.6956112904486,703.0477112724889,279.9889313735329,0.0,0.0,455.3300902891533,0.0,368.8428441478216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-24,0.349592,407.9637340475727,846.1142381996913,495.6333163045196,127.3831017211036,0.0,0.0,566.4772144500236,126.5873186189039,181.03681211265348,0.0,0.0,0.0,0.0,0.0,127.30724601705472,0.0,0.0,0.0,0.0,0.0
2015-10-31,0.970874,208.00438123226104,1123.6925311700145,525.5146788976016,252.01668447152807,104.36618272226217,104.36618272226217,605.0451304261737,0.0,178.14398018796703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.50903911668897,0.0,0.0
2015-11-07,0.426667,345.7354391411504,858.5108629747541,528.3133724609485,319.0603677376651,129.5017483632568,129.50174836325678,495.25943071828993,0.0,173.54857461553175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-14,0.401914,280.92342926822613,1052.4017352862854,247.8013730160509,275.650925935903,0.0,0.0,538.5483015475345,0.0,113.91272674175516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-21,0.402857,347.0270615797339,978.6951941269222,397.1842392054583,0.0,195.3254122403114,195.3254122403114,628.5241676926322,0.0,209.38975531251532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-28,0.261584,125.60308867124554,1012.6973511668926,329.1998914252698,308.17757161607,0.0,0.0,483.0178579272502,0.0,144.130217620994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.86253539845356,0.0
2015-12-05,0.285497,311.3365165903477,1164.8584295736289,433.9124732335973,301.13626092618296,0.0,0.0,671.4969290081366,128.28762995307756,105.92286785150404,0.0,0.0,0.0,0.0,0.0,158.057979133297,0.0,0.0,0.0,0.0,0.0
2015-12-12,0.497696,381.6804278659866,1148.3944464300914,532.4617851113377,316.4102131307645,129.71448600355944,129.71448600355944,512.7042003383008,231.7555604771898,177.09492552592056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-19,0.391349,347.0552356948162,959.8777679212684,547.3708791733006,391.7819753305589,137.01361075150254,137.01361075150257,390.0880636593354,161.28407840105132,171.46072533100073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.94788633933308,0.0
2015-12-26,0.583745,256.1271713192922,873.6811910826516,321.727878499278,565.7682269496432,126.08594879632182,126.08594879632184,521.5051092759845,211.6766575043184,145.7703835268196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02,0.747384,394.8421651029935,1278.3032824345785,465.72949819286725,410.6541609063457,0.0,0.0,567.6140519751361,205.4711616715809,194.13519548358707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-09,0.554201,445.5328194644133,1063.3976029673263,460.01374392085984,376.0087530593752,0.0,0.0,640.0316678735287,256.5794639495608,210.30041979687732,0.0,0.0,0.0,0.0,0.0,120.14648221049404,0.0,0.0,0.0,0.0,0.0
2016-01-16,0.797147,487.3599888583291,783.3445942003424,551.7401862552816,272.96624711951284,0.0,0.0,557.9939631043152,262.7037877392884,181.88114541020929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.65538798725404,0.0
2016-01-23,1.0872,614.1984990471263,979.0849713447004,552.5086184854106,437.5460954347423,107.6431696567388,107.6431696567388,561.8742465847087,429.3556870890213,252.880592488694,0.0,0.0,111.1177662548334,111.1177662548334,113.19364465022365,129.5605698829322,0.0,0.0,0.0,114.03117796725392,0.0
2016-01-30,1.01818,403.8529987816213,1031.1019222177802,606.7843197330357,284.9461086554115,148.91276255735394,148.91276255735397,574.0979356449484,313.7963970805764,234.6311663851218,0.0,0.0,0.0,0.0,0.0,0.0,108.35262133927677,108.35262133927677,100.22892068466184,0.0,0.0
2016-02-06,1.28357,538.7749396622718,1270.7963875183327,685.2126954920466,318.4772428086232,112.52073873459136,112.52073873459138,645.927441514275,313.34222758694585,255.40646220379116,0.0,0.0,181.70053304665709,181.7005330466571,103.5475635928054,87.72810480798978,0.0,0.0,0.0,99.40769210130334,0.0
2016-02-13,1.78059,571.1681036375195,1297.840680273722,558.997189980226,278.0660321297498,0.0,0.0,679.074288059073,433.100035506671,188.23028486277988,0.0,0.0,0.0,0.0,127.07833395189952,160.69530752944056,107.4183011037856,107.4183011037856,98.77374841442098,96.71867621371248,100.76357520217836
2016-02-20,2.35294,663.7573074028335,1325.3885046833282,732.3949393916917,371.6623739716048,230.14476510724367,230.1447651072436,810.4204590400195,364.8930820353351,232.24499027070635,119.34331847239784,119.34331847239784,0.0,0.0,95.0839137651625,0.0,135.30171830375528,135.30171830375528,95.989270827294,0.0,0.0
2016-02-27,2.10858,452.6509388494569,1251.274951752608,552.7469700409938,369.3179471855907,221.17175896784605,221.17175896784607,780.2367304416985,422.3935733455403,280.9078713996832,122.65263624231896,122.65263624231896,162.7285013128873,162.72850131288726,0.0,116.17854851335927,0.0,0.0,0.0,0.0,0.0
2016-03-05,1.66157,489.2593996024932,1303.0711331144305,633.3333015238366,357.3863235680163,282.303927593386,282.303927593386,578.6138833025998,248.0776024498749,208.51674443207443,90.48672610503176,90.48672610503174,98.74428705086868,98.74428705086866,0.0,136.60754594723548,120.03168089060736,120.03168089060736,0.0,109.5441049857708,0.0
2016-03-12,1.42261,502.4357116840296,1251.0046193011026,606.9326697783064,364.9024388100361,135.5899456898265,135.5899456898265,696.5103409493594,382.9822819007681,258.94993801676685,0.0,0.0,0.0,0.0,88.48128295762952,98.99424715350678,0.0,0.0,0.0,148.33198681436966,0.0
2016-03-19,1.15516,325.68942687479336,1207.3170338613998,532.4958462125845,261.8132026530878,140.94489127763055,140.94489127763055,808.6173789563073,225.271142010951,315.1488095324835,0.0,0.0,121.05023975829404,121.05023975829404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-26,1.80846,367.8024251289005,1247.7404741669318,462.0560837954006,339.81999530676137,164.54942616715158,164.54942616715158,722.2107182640925,190.23504890117823,182.6072969842384,155.7233194517986,155.72331945179863,105.16904332300756,105.16904332300751,0.0,119.85769651341644,154.13389340445534,154.13389340445534,0.0,0.0,0.0
2016-04-02,1.25404,379.9953951453929,1050.2270768262415,534.8311999140932,342.60752984381065,0.0,0.0,650.3869585132338,170.21448692647115,178.9032041756859,112.39650881743614,112.39650881743614,121.9857797387199,121.9857797387199,94.88951485888104,99.38602028697896,95.60568338476006,95.60568338476008,0.0,110.35857652894929,0.0
2016-04-09,1.17793,390.8738824133477,1345.5260546355717,500.96907546536977,317.86428265206445,127.11624137939896,127.11624137939896,615.5607679440965,253.24043648327748,235.85647714551055,0.0,0.0,0.0,0.0,0.0,0.0,111.5931370987535,111.5931370987535,0.0,0.0,115.09352255221064
2016-04-16,0.897244,281.59149929626284,966.7076530443024,372.36086129429617,314.69927584196097,109.38597678919749,109.38597678919749,655.356954641056,106.74776378404428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.16358693821132,0.0
2016-04-23,0.468484,153.54394965681257,838.798434943979,511.48778746850246,266.3542121496998,0.0,0.0,429.0625573409722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-30,0.653457,219.58896903338515,881.3445895128115,262.8893728181329,256.4574051210377,125.39215967341656,125.39215967341656,424.00699769957725,100.26967709108624,100.37187649187362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-07,0.847817,176.88986506572087,836.4181585228107,294.4918551438208,329.4349640318624,0.0,0.0,396.3659852609563,0.0,95.66452266049134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-14,0.390054,235.5325694185153,808.6551857041186,308.81765852176216,168.5295730622926,116.82067469657576,116.82067469657572,403.58771667463816,0.0,121.76926868929294,0.0,0.0,0.0,0.0,0.0,141.12847308569368,0.0,0.0,0.0,0.0,0.0
2016-05-21,0.378597,102.35961080292618,825.0053037811682,220.26775137984623,139.14113396648685,0.0,0.0,396.6862449435978,0.0,111.14844007475794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-28,0.283186,185.7442166180212,851.184660194153,295.2853703634405,150.0274793715445,0.0,0.0,367.8605921305647,117.4704615885121,118.77604024857912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-04,0.299177,188.4295453943965,720.7318057152938,332.65519274831667,127.8251631628221,0.0,0.0,360.7316554075681,94.6559205965065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-11,0.4,167.2262365004258,844.0127748371029,227.10098015253047,325.3399915872395,0.0,0.0,388.9863915758057,0.0,178.9677034758613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.17990326620762,0.0
2016-06-18,0.328947,0.0,600.8494358569437,257.384530432455,258.6377803140752,0.0,0.0,322.0873682196266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-25,0.229797,146.10317100550904,526.1265997211078,147.19856883854823,270.60472979215587,0.0,0.0,353.8465318149765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-02,0.178063,146.81245886237895,507.36773887664873,169.14970657931087,323.0644649994445,0.0,0.0,297.2483958408511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-09,0.247321,165.66495489046594,551.8667525495506,132.5706198264983,192.48675629778228,0.0,0.0,266.3445163995552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-16,0.239398,0.0,340.2373691760767,0.0,192.54464794852137,0.0,0.0,286.06446434074246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-23,0.177179,98.21052708822532,606.8398165773649,111.85235146390828,180.6570786056936,0.0,0.0,283.0882087112498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-30,0.220669,0.0,517.4035655496641,181.2726416075492,165.6668112227902,0.0,0.0,163.62479111758807,178.09280985427452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-06,0.118812,277.5817269762866,460.5761679242671,142.29145351770748,107.84483436928178,0.0,0.0,252.96894302092448,0.0,103.91916146287174,0.0,0.0,0.0,0.0,0.0,126.43897588483,0.0,0.0,0.0,0.0,0.0
2016-08-13,0.110824,0.0,556.0058337084293,101.8967878975496,154.56240603509656,0.0,0.0,281.00299700950313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0114069769525
2016-08-20,0.124108,0.0,587.5249308188551,129.5442787762852,126.96990772887176,0.0,0.0,384.846965173197,128.7874208249773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.81376410059843,0.0
2016-08-27,0.139704,103.31617093379845,344.490061591306,0.0,0.0,0.0,0.0,260.063258989498,104.52286513623406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-03,0.0718133,172.95784952551656,464.2011267178986,187.846427645846,0.0,0.0,0.0,251.89934299688923,0.0,88.69424305648123,118.54041272530036,118.54041272530036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-10,0.218579,163.48292451524668,537.5831676604221,225.72686258160465,213.29160677289445,0.0,0.0,226.09426531407203,118.0713040595509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-17,0.29615,276.9124726098241,2959.5198693096254,366.7472452048184,229.54338875614476,0.0,0.0,535.9912910345622,0.0,93.58844033354934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-24,0.179579,263.52450813185203,897.0820833516202,545.5902144622522,332.18169168262926,0.0,0.0,389.43551943038017,0.0,107.1408159819226,0.0,0.0,0.0,0.0,0.0,95.75114373241496,0.0,0.0,0.0,0.0,0.0
2016-10-01,0.261976,369.1971374053509,960.5616304431128,553.6169838528907,289.7832152818747,141.58693078292146,141.58693078292146,506.4974012092418,0.0,255.13447207795508,0.0,0.0,0.0,0.0,0.0,95.73251996957818,0.0,0.0,0.0,0.0,0.0
2016-10-08,0.350467,196.8277638723511,1133.0091037203774,624.9801170780795,196.2231154865264,141.99307838028489,141.99307838028489,445.2771837990093,0.0,244.25188463802093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.76346036453656,0.0
2016-10-15,0.48216,359.9253172359321,977.3631485554343,570.1592801445263,366.96765837305344,122.38761919432804,122.38761919432804,574.0890938434889,90.72732005109842,210.78052343090087,144.57170438724336,144.57170438724336,0.0,0.0,0.0,101.37356282781768,107.01919989656488,107.01919989656488,0.0,143.64498933495256,0.0
2016-10-22,0.383142,218.73403967742703,981.1011614635588,676.2317340774594,273.70577711090573,0.0,0.0,465.36679055137904,0.0,199.48126025907675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-29,0.43225,331.4146781003439,974.1975775684764,605.1170182321687,255.79361263252088,0.0,0.0,508.7864117145371,179.1475750627479,180.88999490695696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-05,0.374016,302.5773234866543,772.9410271504809,673.9034173838013,205.19495603720824,89.30466225690995,89.30466225690996,574.7198761654217,0.0,188.62843504547877,0.0,0.0,0.0,0.0,0.0,0.0,118.86058207599493,118.86058207599493,0.0,100.99827049508735,0.0
2016-11-12,0.451516,271.60858683095523,756.1185744630903,378.8180947955179,200.5505327301323,139.68005396496096,139.680053964961,531.8455273987325,104.7396418421785,208.25194274699425,0.0,0.0,0.0,0.0,0.0,76.61345738536791,0.0,0.0,80.07666293868138,0.0,0.0
2016-11-19,0.57959,331.6570520186155,995.131839744379,408.0492684213976,267.83961284102367,0.0,0.0,728.3555488833913,0.0,287.16342073713736,0.0,0.0,0.0,0.0,0.0,93.64325376072269,0.0,0.0,103.22892100273934,186.757394331994,0.0
2016-11-26,0.7109,274.07946740264043,1122.4489302626755,334.1968503608608,177.22745261618277,0.0,0.0,488.7931981877656,182.9375494173114,148.01610296241176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.6347476630846,0.0
2016-12-03,0.59952,352.0249774546472,948.0213991532514,441.4904434376782,234.0253772141296,83.87857623446085,83.87857623446087,677.1028552804509,121.88101163400496,211.15576692764637,0.0,0.0,0.0,0.0,131.03204740207892,83.43019851982905,117.5763409788434,117.5763409788434,0.0,0.0,0.0
2016-12-10,0.528493,360.6937505602367,1050.163681953009,456.4244016277181,330.8255009581539,95.82415896741188,95.82415896741188,625.8635038940422,212.3756004967064,153.7262095517963,0.0,0.0,0.0,0.0,0.0,0.0,108.930736465169,108.930736465169,122.01622932185973,0.0,0.0
2016-12-17,1.35041,358.7842352781109,1126.2319813766842,530.166920484235,383.828256450933,130.6011834422432,130.6011834422432,810.93395882575,249.04223314334848,181.5111975407824,0.0,0.0,0.0,0.0,0.0,117.60185854370717,83.14883679584341,83.14883679584341,0.0,0.0,0.0
2016-12-24,2.45626,466.4657985304712,1304.71392773736,739.4836219361667,512.0209719744068,260.4758008854157,260.47580088541577,893.599900354806,262.34868574552354,281.2261654622888,155.00299279986538,155.00299279986538,223.0945005723653,223.0945005723653,129.4716599759234,118.24997125461158,0.0,0.0,144.28128371412208,0.0,0.0
2016-12-31,3.2281,696.5123442382217,1544.6104441040563,839.9692048926687,592.9090967990535,119.45759853002237,119.45759853002237,996.032354938934,492.9842045269438,374.77595511163406,162.38219175056747,162.38219175056747,261.8226988741435,261.8226988741435,0.0,156.86539400229518,171.00878868192183,171.00878868192186,87.91157016332843,93.94334686059204,0.0
2017-01-07,2.53727,1349.4490883637984,1615.814246198462,1750.476638623966,541.9126411960466,339.4362124758854,339.4362124758854,1025.3789294113412,481.8621092864288,639.818884606149,176.57834520701957,176.5783452070196,282.39715946671856,282.3971594667185,132.08026101351086,237.2600095170868,214.58094707807945,214.58094707807945,158.715785800933,155.07583957739638,96.83184834535662
2017-01-14,2.26771,1300.825435799764,1632.6247365642903,1854.080884230811,643.6381860569296,532.0481696389085,532.0481696389085,902.8042848544824,411.3477436013295,496.9690131081475,172.6525177680186,172.6525177680186,285.2576873295902,285.2576873295903,169.9776189295462,275.2900833458476,255.32143205906604,255.32143205906604,223.07456187584455,157.67851116965014,144.07406798409465
2017-01-21,4.19013,1195.2633153942188,1474.051083523805,1696.8574960175806,616.6471853250241,376.099073477628,376.099073477628,957.1841064072808,643.0494903810667,555.999862236227,302.750288249108,302.75028824910805,341.3189197802331,341.3189197802332,81.48506517745372,233.0718350960333,186.4409331544103,186.4409331544103,185.2565469691703,168.23970309550756,129.47367869979354
2017-01-28,2.70833,929.351894094114,1432.083536702662,1359.1262516039635,717.4768644575721,375.41999273091153,375.4199927309116,1046.9134417269163,520.6872673453923,420.0216140510563,195.40178234367056,195.40178234367053,261.18779380406846,261.18779380406846,144.85086043093693,193.1187747949212,145.21368586706842,145.21368586706842,168.53890762875653,130.42540338855272,124.81029798768964
2017-02-04,2.04619,900.1566057254728,1459.1841539102754,1118.4634481283954,650.0050808060162,317.0690854863257,317.06908548632566,900.1679554168039,473.8534388790897,360.7239364564338,142.12264695500943,142.12264695500943,192.0275809305071,192.0275809305071,96.71718004055856,185.2763584557318,99.5243506426331,99.5243506426331,187.653823944834,197.69776891664796,0.0
2017-02-11,1.25434,707.6067398438881,1307.8677670942752,916.602256895284,562.7572147698412,291.25634280177275,291.25634280177275,695.1722802035127,443.6721215228621,233.13424079527843,166.04404584530928,166.04404584530928,146.8421232841497,146.8421232841497,90.8478223362346,117.76600441620148,199.0522557535687,199.0522557535687,92.29503073371004,0.0,89.99273222905009
