date,Massachusetts,bronchitis,cold,symptoms of the flu,flu symptoms,rsv,sinus,pneumonia,stomach flu,the flu symptoms,flu how long,how long flu,the flu,strep,strep throat,contagious flu,flu contagious,symptoms of flu,fever flu,flu fever,how long does flu last
2014-03-29,1.37952,460.92540300504095,7548.560622877494,0.0,342.6750600117495,85.12165232465328,1267.556037764323,948.7747545789094,312.6174701120892,92.47957183461584,0.0,0.0,466.70272539143417,1355.5925540603275,945.54056040657,0.0,0.0,118.10154433358984,0.0,0.0,0.0
2014-04-05,1.68397,601.9530416509104,7804.3184542164445,0.0,391.161808807304,206.4200997732193,1186.678077807893,1062.179075870578,364.5172824806034,112.43364527461438,85.89677996754914,85.89677996754914,516.3985898191913,1264.8404687469813,914.760962880002,0.0,0.0,110.67830970533048,88.94327438656823,88.9432743865682,0.0
2014-04-12,1.89628,665.9577576441884,7494.250649387195,90.92960984759458,454.2186730137175,160.7313851759707,1163.5261275719945,1143.2029701825777,323.2729451277877,161.68157711563316,112.64133503087568,112.64133503087568,487.6269103350768,1359.2698348477352,718.2311391329482,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-19,1.54012,521.5382477680512,7203.960435122088,0.0,349.9047350748468,184.5157410885603,1066.6682639511062,925.607321866022,217.0800804592596,0.0,0.0,0.0,489.0890881753831,1234.5619312553356,752.7744482772157,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-26,1.39503,473.2585830727252,7405.353502127826,0.0,375.8857976230165,139.32956421450544,1142.275667625511,948.2399648671386,240.9212318163318,0.0,0.0,0.0,406.1601884667693,1077.8858399677856,592.9494619821289,0.0,0.0,164.2936041058757,0.0,0.0,0.0
2014-05-03,1.01512,481.0536690738271,7346.038880551295,0.0,0.0,151.26107527129798,1158.6525618266485,856.465431087251,129.1529912366401,0.0,0.0,0.0,314.5285746424381,1112.0649821606694,704.0853354253651,88.58343211337835,0.0,0.0,0.0,0.0,0.0
2014-05-10,1.07308,315.1196513391625,6564.30992411933,129.02372226078512,236.39511802560304,142.17858802786557,1169.1110817505044,1001.2846026613096,123.8810384257396,0.0,166.37383423861877,166.37383423861877,247.08382231781167,1007.0949853874764,658.4880792872406,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-17,1.00655,403.3556071567536,6299.295091577748,0.0,184.31095627097605,172.04174983545968,996.3129973113224,683.5272754985303,0.0,0.0,0.0,0.0,218.18403428082848,926.358204821641,512.902421898502,0.0,0.0,0.0,133.79534293345085,133.79534293345085,0.0
2014-05-24,0.749749,453.2340083316831,6912.75107545379,0.0,114.26159564771368,105.2988731460383,1040.045889671903,635.3328859942498,136.4963449118654,0.0,0.0,0.0,183.585605911281,919.1852646065032,540.4401588053241,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-31,0.708627,452.5090546910756,7039.053025355884,0.0,192.3983072993221,0.0,825.0419585627424,732.132021406109,184.1182835394468,0.0,0.0,0.0,200.96979458032257,998.5698411597358,700.8058751792244,0.0,0.0,0.0,119.87741277242418,119.87741277242417,0.0
2014-06-07,0.757277,166.3277874801748,6950.912186886853,0.0,169.51357110678282,140.09348207257003,912.2664432097196,763.4677872839941,0.0,0.0,0.0,0.0,199.36714000499657,988.3911352694496,606.6572373034132,0.0,150.67143947585186,0.0,0.0,0.0,0.0
2014-06-14,0.717355,300.42164693561807,6474.289108889051,115.01826639529732,0.0,0.0,865.7537939490486,750.1933792303494,0.0,0.0,0.0,0.0,131.60039375655373,964.0617320109584,679.4746290623787,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-21,0.662935,193.7474273987245,6610.243033301962,0.0,224.9011313087109,0.0,914.5828850489188,726.5804011474415,0.0,0.0,0.0,0.0,0.0,1098.1623391177936,694.1274668066922,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-28,0.778862,316.36449968388746,6294.481405720829,192.88921395039668,0.0,0.0,879.6855309673613,643.5428554843382,0.0,0.0,0.0,0.0,252.08418601225256,657.598831552329,545.6894913810256,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-05,0.84533,311.22802861335754,6682.373580083873,0.0,0.0,0.0,713.2181751201362,745.2022684468661,0.0,0.0,0.0,0.0,225.8841208542039,766.7840212032055,499.7878292692437,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-12,0.603396,334.5964511917358,6713.827629491772,0.0,0.0,117.81220086879227,804.2968808085151,750.699746802448,173.0174488336442,0.0,0.0,0.0,151.50471200523464,805.8179780586325,436.3255914880242,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-19,0.601338,355.9868275897623,5808.505400659976,0.0,0.0,0.0,670.1082590589142,607.9559525858184,0.0,0.0,0.0,0.0,116.65507852585482,717.180315767412,462.0339734369635,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-26,0.579598,317.22825669019807,5499.268400054701,0.0,136.99124705225353,0.0,633.1553017269404,528.7210822269773,0.0,0.0,0.0,0.0,0.0,783.299433764975,559.6562553101039,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-02,0.481064,164.26141501018373,5790.295707801678,0.0,106.8641289406124,0.0,824.6988512372407,434.3577457942808,0.0,0.0,0.0,0.0,0.0,720.2566109434111,481.7957782045997,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-09,0.500134,348.8874102298884,5534.443804463374,0.0,0.0,0.0,844.0273313841844,670.4709343684236,0.0,0.0,0.0,0.0,254.68533422276616,552.8954336983903,312.81740218285506,0.0,0.0,115.09611776896232,0.0,0.0,0.0
2014-08-16,0.552634,223.1188010663046,6087.993310280694,0.0,185.1354030772244,0.0,749.0188035892269,515.4756108359207,0.0,0.0,0.0,0.0,104.96203759961402,684.4157817116517,400.8402926313744,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-23,0.468604,264.64978884079363,6146.401187907627,0.0,0.0,0.0,887.5394080803411,690.4507229807277,0.0,0.0,0.0,0.0,0.0,671.2627110491319,496.2466404536074,0.0,108.63100061443086,103.08631578595153,0.0,0.0,0.0
2014-08-30,0.489302,214.1248819833614,6576.831928153593,0.0,135.05589508908056,0.0,710.7540578354856,657.6191642819564,122.19161461169048,0.0,0.0,0.0,111.241962734308,810.8081757030493,502.113068665466,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-06,0.612085,226.3586900436599,5761.370631696583,0.0,0.0,0.0,796.2956543128103,637.0763051523044,0.0,0.0,0.0,0.0,0.0,713.4229124590083,552.4547956747516,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-13,0.575474,253.54030111180708,6390.880324711732,0.0,125.76032055253418,206.09474444302208,785.6604269853581,759.0178643597513,0.0,0.0,0.0,0.0,250.84087015343383,853.7835982987278,510.0266053411956,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-20,0.564925,325.29325622294425,8031.479193706505,0.0,123.9740965558858,0.0,1057.10900918111,771.2863729011976,0.0,0.0,0.0,0.0,183.6947674041713,797.0782403655743,835.4811689511006,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-27,0.664808,462.3811525435269,8175.47109779954,0.0,222.0621469029321,0.0,1296.468897858923,859.345261139912,126.78402285022034,0.0,106.3870298070038,106.3870298070038,556.5979475053407,704.8357266231013,446.0155643729461,0.0,0.0,0.0,113.719146818497,113.719146818497,0.0
2014-10-04,0.618429,353.16692650911705,7387.699791698869,0.0,244.1014703637065,108.57241526487344,1078.5066062781948,917.6206696298274,0.0,0.0,0.0,0.0,561.8392492099016,698.7990705291885,637.0013794544649,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,0.706026,598.4469047897833,8200.870763306846,0.0,339.61631261991835,0.0,1075.835800484013,1073.9260076476571,107.59709555324756,0.0,0.0,0.0,493.7807921897408,990.5589628139746,639.3667298796652,0.0,0.0,105.59551821618162,0.0,0.0,0.0
2014-10-18,0.784763,464.5623474528723,6538.583492926551,0.0,422.3955511353609,140.3033383449505,1027.3173778098117,1208.072703903168,0.0,99.4288417127688,0.0,0.0,854.3038792947536,893.6677125904852,567.4645945927477,98.28247195967504,0.0,178.3007723294162,0.0,0.0,0.0
2014-10-25,0.605295,385.7240728120867,7725.379948374902,0.0,347.72511868579227,0.0,1061.1210271775365,1139.737370150168,139.64418387555742,0.0,229.0633143683572,229.0633143683572,837.650282233762,924.0327947045084,626.9814409366007,0.0,0.0,0.0,182.76942642865924,182.76942642865924,0.0
2014-11-01,0.740407,567.4716376261136,7249.788224301723,0.0,252.95061938560235,0.0,1113.7340276450718,1041.803917745129,0.0,122.26900685424712,110.78265804490046,110.78265804490044,540.8041156882189,780.4337346840714,584.509503662858,0.0,118.19581763976906,0.0,0.0,0.0,0.0
2014-11-08,0.943831,473.0844923103925,7873.94021788893,0.0,252.23493313168768,201.9383641017212,1252.517764036592,1235.2789293881551,169.33905533875873,0.0,0.0,0.0,607.3682616614385,938.6007004022796,578.4887384690106,0.0,0.0,0.0,97.15125091394312,97.15125091394312,0.0
2014-11-15,0.881402,559.9579522448184,8569.884109007724,0.0,352.5728505025802,120.41690318929967,1317.636486416459,1016.8034945898283,0.0,0.0,121.51888899550268,121.51888899550268,560.8661485379338,1182.5501213830285,834.609217089292,0.0,0.0,101.22152256413668,0.0,0.0,0.0
2014-11-22,0.938086,727.8901051639054,10020.475958553034,106.8710661789437,343.3103888125307,0.0,1169.65342746629,1141.0715417312383,132.52192727972317,0.0,0.0,0.0,325.31412232218736,1180.284705242378,841.5148099135184,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-29,1.09112,544.5975556170821,8202.231916504075,0.0,277.58268066099504,152.2174939323744,936.3902631278532,1096.2609645680843,0.0,0.0,0.0,0.0,284.71381306058703,1023.830297805679,709.4824159374579,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-06,1.00662,483.6551697485336,8260.869901793432,0.0,309.6490936639456,101.70243852629662,1349.623010428695,1277.699494345536,243.8044454245399,0.0,0.0,0.0,411.66560098266245,1134.0203395745673,702.6213788029729,0.0,0.0,0.0,0.0,0.0,135.85718803171036
2014-12-13,1.26052,629.3153413862753,8676.976239705149,0.0,513.5214632190315,209.66333784033804,1146.231655511631,1280.6669729491098,150.35050334987196,0.0,150.27357750329244,150.27357750329247,529.628692345885,1101.7031966344512,817.9198403625026,0.0,0.0,115.1187760084533,106.54148802600336,106.54148802600336,0.0
2014-12-20,1.43959,685.0242534253713,7922.202629783106,0.0,629.5257977523473,146.28377371147062,1146.8298305276198,1212.0339105396424,241.59214271244923,0.0,170.12449004327502,170.12449004327505,400.29950814680734,1165.6245981741638,758.9574347627259,0.0,0.0,113.09831552509311,0.0,0.0,0.0
2014-12-27,2.27933,666.3004792352943,8078.114332812277,0.0,964.7347509495972,333.1567122334487,1476.3205918213253,1214.7255280156958,396.64544312664816,0.0,186.7416500158311,186.7416500158311,673.3787154006077,1173.3464554679638,917.9092462373608,147.55673434471876,0.0,190.65601471455253,0.0,0.0,0.0
2015-01-03,2.01187,738.9141317033988,10411.047064801827,0.0,1031.6299724543685,440.8086465366112,1627.6446394523566,1431.169543655216,244.1541376906869,126.14812922424304,219.6331880849774,219.6331880849774,1042.1637463504337,1123.125401042287,852.0997586017057,0.0,150.82870964965622,198.9665292073169,116.1315828241326,116.1315828241326,0.0
2015-01-10,1.76238,902.801119787544,16528.992627808013,0.0,1300.4656251744534,315.295944466779,1316.2962192696114,1711.5872297358014,333.3943798035171,174.7127770334691,496.324442199396,496.324442199396,1314.3133886299015,1562.9934051936075,1093.860755088953,109.04643199997868,0.0,193.0472058890288,133.82957851366683,133.82957851366686,0.0
2015-01-17,2.46778,736.5780359284462,10475.26449789062,165.42167440113838,1159.9919353026685,425.5057731438959,1208.317543230623,1451.4116227058933,288.50018019945225,199.2360556727409,384.7167252914072,384.7167252914072,1325.0236428406008,1094.633215346135,736.6638787278588,102.39254427298376,199.4382856301452,306.3123542152097,135.51234899174693,135.51234899174693,0.0
2015-01-24,3.55623,578.0227138070859,9741.579547572872,115.54706104196109,1466.0619313625368,358.78054973620846,1538.621669720021,1411.7652310093015,295.1618568331119,168.81164390444644,416.3272767453549,416.3272767453549,1469.7900415093245,1052.5356848944798,595.0935159890213,265.1628733576473,229.24216901412572,146.79553820168798,155.20563088607585,155.20563088607585,0.0
2015-01-31,2.97916,796.0604083588277,9402.098991520856,159.4554725936651,1178.6899390621293,294.2628509073165,1448.0266117210497,1538.325884448849,237.2924478818418,272.9075708615741,451.711260969825,451.711260969825,1345.2960939363925,1059.6239672749057,671.7064571137473,187.51566112946043,209.18419298523324,274.6851682930554,177.880027983049,177.880027983049,99.71801751436524
2015-02-07,2.45614,598.4693392060126,9800.236738499674,135.45480555647188,807.5747430637983,354.3838775308489,1314.2126887980082,1299.207785458692,253.75932225205352,111.20404201642174,385.1741810398089,385.17418103980896,849.131128962514,1206.782942999185,748.9546545820791,118.68304848386664,102.20566520085684,0.0,0.0,0.0,109.68650333918134
2015-02-14,2.16851,538.5676519296696,9068.315420578523,0.0,784.4932703937337,252.6930865217616,1231.3509566894572,1294.6964126426174,319.7222876532865,148.68895311428423,228.3236559525183,228.3236559525183,613.7522876987767,977.9772839100256,580.1746704009831,0.0,0.0,140.67643637232905,0.0,0.0,0.0
2015-02-21,1.5576,675.5740988074176,11333.349449335255,0.0,610.868177687363,293.32296187514777,1299.641810886109,1287.9889005693808,297.2092304672331,104.79076958775283,134.35918444603806,134.35918444603803,507.1717121416346,906.1576561346316,651.316586962306,0.0,0.0,119.09018126453586,0.0,0.0,113.72378130066048
2015-02-28,1.13747,749.4935752076876,9705.019004464491,0.0,461.85428228939793,405.2946160879442,1188.807702954572,1168.019485071032,285.3477195952533,136.38368673796856,207.69383354062256,207.69383354062256,743.6170978722326,876.5007346616123,790.2783875391359,0.0,0.0,106.63718862935842,0.0,0.0,0.0
2015-03-07,1.45583,671.7449497669173,8070.371467662701,0.0,613.4849070724719,316.20995125067503,1548.4754465796552,1135.4220281153673,241.0105081402708,0.0,148.14540461325106,148.14540461325106,517.6109675058875,1141.468562721221,766.6206888270659,0.0,116.44748053595488,135.7828447579286,0.0,0.0,0.0
2015-03-14,1.50027,662.5775253619578,7933.26213752828,175.52488413044048,414.58735624856,204.680749562668,1495.5075105641984,1160.2532568327963,271.47142546551777,105.97070395907404,207.57108637739756,207.57108637739756,576.227141285921,1389.1818782282592,911.8342895166826,0.0,155.13196679409083,0.0,169.74607677614088,169.74607677614088,194.6276967906277
2015-03-21,1.50587,608.2795843402213,8520.0316784155,0.0,461.1533334685941,249.79938168999988,1280.0052813116886,1283.0260474794604,219.6606958854348,0.0,160.92902195170552,160.92902195170552,375.8281734649445,1283.337555395825,831.29764261304,0.0,0.0,0.0,100.9245947840516,100.9245947840516,0.0
2015-03-28,1.56529,538.1842766579576,8759.874737110324,0.0,345.12573287954865,253.27039304706136,1408.151768274146,1120.6844325501866,292.7237415637458,0.0,0.0,0.0,479.707839853525,1491.296682297056,1103.0731719847352,0.0,118.12823353251132,0.0,0.0,0.0,0.0
2015-04-04,1.52827,695.2219150990812,7782.886684268876,150.5180484315498,386.86899701346215,118.04609161746474,1624.195314553592,1282.2602316805849,278.3601967078674,0.0,160.76932644120967,160.7693264412097,585.4388041577203,1251.5425074376362,727.9549002887339,0.0,0.0,132.59490609545367,0.0,0.0,117.08061131362112
2015-04-11,1.37273,590.2462451932762,7425.590580432551,0.0,317.1504427555632,112.38191991354628,1588.8775388880756,1236.542594031636,333.4679225503694,0.0,193.39815337941604,193.39815337941604,469.3158769024202,1185.4845614755652,832.0362813594597,122.9883917841108,125.586007682995,0.0,0.0,0.0,0.0
2015-04-18,1.47236,731.4600670187413,7335.557633697895,0.0,331.02007258461595,0.0,1255.6021921453023,1163.999944033702,189.81609923976097,0.0,0.0,0.0,361.4650222950965,1043.0965229740748,729.4311525144135,112.0070187810234,0.0,0.0,0.0,0.0,0.0
2015-04-25,1.32892,635.3754257079013,7791.092577205374,0.0,308.3015979659167,150.23592957217028,1316.3466193183583,1071.8199067552823,110.21313992486613,0.0,140.70512208389383,140.70512208389383,399.5705021720264,1084.0493119435264,735.9494389370336,0.0,0.0,145.01350689420744,115.08651586527952,115.08651586527952,0.0
2015-05-02,0.94502,271.41179977290034,6942.120885290174,0.0,188.3961628985236,112.58139893029325,1272.0169691122642,948.816577727312,197.82508201824916,0.0,0.0,0.0,203.3285183348144,1213.4967741750131,724.0250221749999,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-09,0.948982,482.2421654727697,7559.313933577606,0.0,220.69104374522664,0.0,1236.668260715261,779.4350089129109,121.18785431324056,0.0,0.0,0.0,204.02811662897852,860.2425960299197,580.5529887062955,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-16,0.744121,477.735626093694,7030.111012357339,0.0,155.1708249848429,272.5380742083167,1034.1862572474802,707.9439265426604,185.16858229537524,0.0,0.0,0.0,185.860305911692,1124.3708822009896,718.6827091834425,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-23,0.757729,480.951989888852,7045.736494216841,0.0,304.98154846530946,0.0,1160.2111268953488,931.3515915423886,164.17270771300807,0.0,0.0,0.0,322.092800973638,1264.2756505651278,797.1265648939383,0.0,139.90337536831856,0.0,0.0,0.0,0.0
2015-05-30,0.919678,594.2435323363482,7066.977838448718,0.0,238.47061607783877,0.0,1203.9201977755297,676.3567137785666,0.0,0.0,0.0,0.0,281.82217414470625,1089.4778969664678,687.4632319342494,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-06,0.730572,437.6048278272376,7019.206896703805,0.0,207.54936886666613,127.6964108948678,829.7318225132244,778.7920400718303,0.0,0.0,0.0,0.0,0.0,1026.829128164815,691.1993164920054,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-13,0.869925,296.420090142166,6497.630338216026,0.0,0.0,0.0,1102.624426389776,553.7973904843045,0.0,0.0,0.0,0.0,141.7672936915724,887.7670211724427,649.1223532520607,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,0.695212,335.2360621915846,6805.132393990933,0.0,193.27348815027557,286.94156104628365,942.5436947534592,660.3436738960526,0.0,0.0,0.0,0.0,0.0,1086.3189348262822,674.30619856992,0.0,0.0,110.91796541822043,0.0,0.0,0.0
2015-06-27,0.739986,363.2797472954508,6129.110460885901,0.0,0.0,175.97005645424764,888.4627426321598,734.1122152688894,0.0,0.0,0.0,0.0,139.9301602154583,952.2551014297104,505.5679758229136,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,0.810289,306.052228671157,6592.7105083525375,0.0,0.0,0.0,1067.13036370633,847.08233794775,0.0,188.3003637309023,0.0,0.0,125.90152946142734,969.1203447221868,533.7110694081169,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-11,0.639635,325.36934985961057,6112.602557005002,0.0,0.0,0.0,1009.214738943217,753.7211872175168,0.0,0.0,0.0,0.0,0.0,911.4710738370948,481.1946246424505,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-18,0.578848,207.9210858266524,6011.664328342662,0.0,0.0,0.0,928.1722493867924,757.1879542998986,0.0,0.0,0.0,0.0,0.0,723.9237646240306,513.5518034884362,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-25,0.618067,300.84434237544144,6547.728237658255,0.0,0.0,0.0,1061.3444204663124,666.6235625767379,0.0,0.0,0.0,0.0,0.0,789.4540015527658,493.2760650974413,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,0.60925,175.6849973540321,6143.756161845144,0.0,119.70814881779276,0.0,788.1239620346676,553.9537951021664,0.0,0.0,0.0,0.0,123.72709461476286,953.461317153926,542.6396995344661,0.0,0.0,0.0,0.0,0.0,116.0365856738952
2015-08-08,0.575323,273.92981792135424,5899.426751027348,0.0,0.0,0.0,778.333943742752,698.1698486402834,0.0,0.0,0.0,0.0,0.0,838.0437308542881,666.1882815417231,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,0.582876,308.1724387675848,5913.020725812304,0.0,154.46294060284205,0.0,867.2010263652277,721.6689721262393,148.51661862572186,0.0,0.0,0.0,125.66127348337356,775.5161279538783,601.0348362758408,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22,0.563607,506.193068603019,6265.4995521922165,0.0,152.50077209913462,0.0,913.6420874029768,721.449445624026,0.0,0.0,0.0,0.0,118.11729990765116,810.0178688467824,517.9900660573891,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-29,0.666414,246.6849709566192,6253.137850952218,0.0,0.0,0.0,1084.1693315969703,844.9909010855583,0.0,0.0,0.0,0.0,0.0,841.9311623484074,408.7485289143,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-05,0.528587,330.2223291085628,6099.031317652752,0.0,0.0,0.0,798.8049706690991,722.0691026294395,0.0,0.0,0.0,0.0,134.37528990773316,603.5802204964323,424.5764623345533,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-12,0.662703,348.52866799921384,6561.539096779144,0.0,155.57445892839036,139.74548352442824,1056.18666267033,764.2487840102457,0.0,0.0,112.28206498118688,112.28206498118688,231.96667524934128,818.347342001588,526.9259616799551,0.0,120.51903318042436,0.0,0.0,0.0,0.0
2015-09-19,0.681726,353.93115918137136,5835.886018490845,0.0,141.46625145996336,0.0,1088.5819591656016,878.4264737708062,0.0,0.0,114.62711430791798,114.62711430791798,216.84255955760935,856.1827535989266,475.739125042296,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-26,0.629266,445.5784494482233,7094.248850059511,0.0,0.0,130.3882060469853,1018.6977957815512,1201.0042606477286,114.25053327035444,0.0,0.0,0.0,389.0193910348967,895.166430146706,439.2799059349247,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-03,0.407127,486.80290085599785,7454.6699169241,0.0,282.4452431710846,0.0,1093.8403848995497,1125.0358182731838,189.91529595358915,120.87050944148272,0.0,0.0,475.8229698234686,912.6925978794048,608.0417454358694,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-10,0.790429,582.8581127394821,8678.236183841249,0.0,299.89127592470805,0.0,1222.0035442047272,1305.4517410419353,140.02016884444205,0.0,154.2148989186716,154.2148989186716,630.9423313454483,886.1775261620181,586.8733974347382,0.0,0.0,0.0,0.0,0.0,113.18836097604874
2015-10-17,0.643767,464.8054262241232,8106.550128504482,0.0,307.7692430085599,0.0,1232.2481904006463,1334.3035611927332,0.0,0.0,113.92060819312552,113.92060819312552,551.3096736992784,803.3832144418145,486.5146949112881,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-24,0.733375,597.0704444971097,8854.964806071172,0.0,272.3919976155018,0.0,1326.4394809676287,1384.7495367121635,178.29543524342347,0.0,113.55147952204756,113.55147952204756,675.6447837970906,875.7830386207467,515.0825251683126,0.0,0.0,136.4277328495127,0.0,0.0,0.0
2015-10-31,0.589921,480.87545310505936,8141.777805269983,0.0,390.1481720969569,0.0,1222.1524236236623,1202.5197544406208,0.0,0.0,104.7956935505991,104.7956935505991,567.7393407832793,857.7178463130847,553.2317571165584,0.0,100.6990454102188,0.0,0.0,0.0,0.0
2015-11-07,0.667916,373.3281869352064,6956.846353036044,0.0,396.5875940377573,0.0,937.6832450539312,1110.359443942599,0.0,0.0,0.0,0.0,478.3231918519049,948.1156960743788,637.0278400213961,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-14,0.672289,626.8352693825448,6929.20612040867,0.0,166.64949774800138,137.60451281306052,1362.8757850814554,1404.9459404713534,130.140730769105,0.0,0.0,0.0,453.4232301652681,971.3889715068892,775.4253565003297,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-21,0.645367,625.5985376902736,8298.36043402362,0.0,301.4212266065527,0.0,1029.772141683372,1408.7943864517472,0.0,0.0,0.0,0.0,315.60205460411265,1059.6110449230505,747.7297099661619,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-28,0.869205,530.8018066056395,8018.68808422666,0.0,361.8588912816497,0.0,1143.2790414656477,1213.6595620072324,150.75735388579733,0.0,0.0,0.0,361.7199590950687,1090.301148724946,781.5417815787059,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-05,0.793021,462.2174507122742,8816.854024860322,0.0,303.4390978025265,0.0,1162.6330876721197,1224.030492691027,201.58959154247907,0.0,176.5785448967945,176.5785448967945,399.2400938341658,1117.1203344970886,730.3441567921169,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-12,0.811212,692.5749405076399,8530.179296512257,0.0,263.0835644532004,0.0,1294.9365428996975,1507.0800853002522,141.8165063839255,134.0738423277727,0.0,0.0,453.92742967127504,1125.265541402252,713.2621514602898,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-19,0.791949,501.4043443890576,8174.645841759661,0.0,355.5210139566664,243.09520473688525,1341.962761883115,1230.907665561788,183.97747365893096,0.0,0.0,0.0,298.7262188116757,1281.626509771193,691.3168891476166,0.0,0.0,134.24977109505795,0.0,0.0,0.0
2015-12-26,1.31384,411.4352757487415,9229.67288354548,0.0,223.44810772599,0.0,1413.709600652183,1244.4857880551872,0.0,0.0,0.0,0.0,548.4935639036235,920.6268866756404,827.3966968927646,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02,1.24224,699.6909882801017,9954.098876704076,109.31217525146856,335.7296604327448,359.69100604988256,1581.0341150177494,1365.2352642164713,273.4899231699188,0.0,242.58123668610943,242.58123668610943,465.36574628341225,1187.9685587057097,825.111326116702,0.0,104.7344759868504,0.0,0.0,0.0,0.0
2016-01-09,1.03824,806.6483894408793,12070.211355421929,0.0,411.86726087472977,419.9753710594666,1629.7864270152147,1563.493129127979,156.421391598775,0.0,0.0,0.0,376.2900201369442,1217.2190822192267,728.242033473758,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-16,1.09204,644.3958447082931,8731.822451392047,0.0,279.8521784173229,396.9140827313112,1194.9775863876614,1345.2570013737156,190.12844778372823,0.0,95.38863149364823,95.38863149364823,302.0162580480622,1009.1985906236116,669.8237255351337,0.0,109.4656030235639,110.7963661514584,0.0,0.0,0.0
2016-01-23,1.25813,530.5946635892192,10335.1224305634,0.0,298.9647876713596,430.5399922990626,1425.2769334123604,1260.4314914691636,206.30257488130005,0.0,0.0,0.0,439.5480528527471,1159.3207715700105,768.618563708692,0.0,0.0,125.1215090126918,0.0,0.0,0.0
2016-01-30,1.43077,468.59199238650746,8840.285399423965,0.0,348.6960353731061,536.3631003956484,1488.7171100023968,1213.812167388224,189.1742526892479,0.0,0.0,0.0,352.0385718373359,1164.0965476540518,692.010485753877,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-06,1.61123,610.6247788987401,8130.165030223888,0.0,322.77514679303675,355.21638517452203,1513.0864271681323,1217.8823875455507,302.03931645265163,0.0,82.2658080050399,82.26580800503991,536.2385911548578,1437.227680003647,868.3965785850789,128.67240901932018,0.0,80.03062964310253,148.01725093114968,148.01725093114965,104.26324950074088
2016-02-13,1.49574,575.0818679341343,11094.113551413073,0.0,384.6574699047656,563.7601710427161,1397.257824002069,1441.0506451436188,177.9481989721358,0.0,92.63980109947332,92.63980109947332,370.8620778261005,1221.4192857779897,843.1387481500872,0.0,0.0,151.62971094297535,0.0,0.0,0.0
2016-02-20,1.57182,657.6757231049977,12680.465458576216,0.0,386.6215386883844,393.7781344192979,1654.2556196604855,1276.1557000380271,332.2212207602001,97.23531892559302,263.0323540462595,263.0323540462596,611.3864915231609,1196.716673522547,676.5233703419062,0.0,92.26298201453164,0.0,87.46823205379904,87.46823205379904,0.0
2016-02-27,1.57617,551.8048427706256,8270.715474328143,104.94274211502896,484.350298742669,479.1908400435249,1407.0178704546165,1263.4605823918014,238.66729817080648,77.47884560551053,106.08767878096916,106.08767878096916,568.0625975558318,1200.802943601329,770.185960081559,112.7221792789115,141.40571222577924,0.0,155.38940738237756,155.38940738237756,163.47871253551398
