date,Oklahoma,the flu,flu symptoms,rsv,pneumonia,how long flu,the flu symptoms,flu a,symptoms of flu,flu how long,strep,stomach flu,contagious flu,sinus,flu contagious,strep throat,bronchitis,fever flu,how long contagious,type a flu,flu type a
2015-01-03,6.69665,1719.8998166316724,2019.9337620287708,762.6024241367951,1349.1742312201245,340.95249946701114,342.4798638128637,557.6332525287347,578.3787682997771,318.7286311067585,1622.7421321739505,224.84801272496813,275.4219623247323,1799.03522930833,300.285874415651,1107.382565152792,1131.2169627312524,288.4498645988064,235.3362929511673,199.1610761725175,199.1610761725175
2015-01-10,5.88416,2224.5034868820167,1778.4714902937944,449.87864902675466,1804.3486354683027,525.0722377752281,369.121125495818,806.6082372472923,346.85057075823363,484.6993955031001,1559.0848324236272,264.2382128320272,304.44905588980595,1651.1273107997908,370.8976848150798,1212.0228924070566,1284.664217557551,292.04070030399777,513.0582513485186,0.0,0.0
2015-01-17,11.0353,1967.4426993971715,1734.1461954060303,654.2438385919107,1444.5121340424512,773.9332602464826,252.4232403881096,831.5448866288848,486.4610924297044,800.4977073565693,1336.4541567688177,222.29388755666864,547.2683604677037,1826.1687010587389,607.7899951735026,822.4840451527056,1034.9017202089751,319.9652080427488,426.56853663027033,313.6404866996573,313.6404866996573
2015-01-24,11.3323,2307.173291953442,1825.2432398300052,834.8665951454204,1346.5431898500228,543.0230073621779,540.7410601607431,973.7466736101204,310.1389790110365,544.2071083943157,1515.3869443050169,330.55480112718976,261.826457849757,1846.14569654203,269.6647730596251,854.6014720071831,929.0284403869842,204.14180978473908,0.0,271.846206714349,271.8462067143491
2015-01-31,10.5877,1652.3287889063995,1947.7324355382489,792.345224071434,1575.0293518821768,474.4562766219609,353.0726689991957,794.2212543194345,444.7074599934564,190.30723953080837,1805.3957650707468,206.52302313711544,226.40192955680905,1838.791417065285,294.94419649644414,1241.5655000717627,1057.6467390198072,241.749459472448,571.2729854019165,0.0,0.0
2015-02-07,9.63973,1510.4158306653403,1463.09642436883,860.1373657860632,1033.2854400152105,357.0380909207881,217.46780939507423,491.6383203198891,477.9431805379907,403.8181961610522,1774.8983491494116,207.11886933871864,399.2837326408733,1813.502647534463,376.143048459534,1158.0455366266551,985.941137447634,232.5406736172809,300.8450106680233,0.0,0.0
2015-02-14,11.4717,1641.7441703380302,1318.133241561883,921.5051044911291,1448.1585891239808,329.76193758708524,449.93158627402784,471.31628334483815,336.0251205251618,326.37669910416616,1588.2986843752392,0.0,0.0,1294.1904529482672,0.0,1108.3845635090856,681.7487445151677,0.0,320.7113935728492,0.0,0.0
2015-02-21,8.99183,1080.9994140180272,1146.2859988190992,1265.156193874981,1459.784794882131,184.05716085929575,360.6502239509416,274.7644620764916,336.1360087173816,252.86766062989489,1477.197336314497,220.71983453248825,0.0,1491.743935183282,0.0,1156.7570614509348,1016.743789228994,194.9950870576869,0.0,0.0,0.0
2015-02-28,8.48383,641.919641195044,638.8709244923837,762.5717017514947,1099.6167423418258,0.0,0.0,421.39732422578624,214.30949293337383,185.2935126489133,1481.6034041624778,287.7200338890167,0.0,1789.298893461687,0.0,992.1225055125008,714.2437317207919,0.0,0.0,0.0,0.0
2015-03-07,5.82613,865.822882547306,558.144458997098,480.4346908930775,1216.250135215662,0.0,0.0,0.0,0.0,0.0,1135.0515021939004,214.67364996299077,0.0,1477.4712935265045,0.0,966.2425328204432,794.826102632167,184.14149812215223,0.0,0.0,0.0
2015-03-14,7.09603,614.1105314505281,467.3590332719215,351.4294762169388,1094.050869835149,349.3292570404544,0.0,257.06256138230293,0.0,357.72861336406413,1506.8563826285688,520.848060488775,0.0,1539.488980078464,0.0,999.1947962760952,740.5636855235781,0.0,266.0846148958468,0.0,0.0
2015-03-21,5.73356,372.29855591181183,393.0327181622936,202.63438795335188,993.9190709144984,0.0,0.0,318.6080355350333,0.0,0.0,1249.9090886238337,0.0,0.0,1832.9220165264144,0.0,741.9744072676643,735.0385135583997,0.0,0.0,0.0,0.0
2015-03-28,4.25296,299.2805359811844,462.6192846939688,273.8608923892485,909.685148182963,0.0,0.0,0.0,0.0,0.0,1527.2123304528668,353.1957523393102,0.0,1304.0945554421537,0.0,982.722638932824,667.3508234882573,0.0,0.0,0.0,0.0
2015-04-04,3.24472,223.51684586448536,256.3886050421114,400.05286693871966,718.5371353939876,0.0,0.0,0.0,0.0,0.0,1402.3872529929097,237.8486506545442,0.0,1354.4988574860724,0.0,974.9657329967908,577.1164389323146,0.0,0.0,0.0,0.0
2015-04-11,2.7066,261.3547681927363,329.66169212372904,223.98838866685583,1084.8855480857771,0.0,0.0,0.0,0.0,0.0,1632.733790527699,0.0,0.0,1462.5677929890758,0.0,1108.9063374376692,527.9911353180339,0.0,0.0,0.0,0.0
2015-04-18,1.67577,326.80543635170284,255.72580086761292,0.0,1159.80288706572,0.0,0.0,0.0,237.21157093209865,0.0,1356.0441476787216,0.0,0.0,1582.8812094426112,0.0,934.8896367719004,627.2907056552374,0.0,0.0,0.0,0.0
2015-04-25,1.30879,331.0131562968521,0.0,0.0,801.8964276027768,0.0,0.0,265.0179727636667,0.0,0.0,1148.4421102485114,0.0,0.0,1190.7675303759925,0.0,649.0832863678282,450.6952775838224,0.0,0.0,0.0,0.0
2015-05-02,1.23579,343.208277837047,328.6963209429496,0.0,926.267856831144,0.0,0.0,0.0,0.0,0.0,1470.4106416691527,0.0,0.0,1291.6301128306377,0.0,923.0439810802636,894.7038986944495,0.0,0.0,0.0,0.0
2015-05-09,1.98118,226.20766815610364,0.0,274.6927842930315,853.928501362227,0.0,0.0,0.0,0.0,0.0,1217.921477811524,0.0,0.0,1404.16197127461,0.0,839.2430325739996,430.5427667149804,0.0,0.0,0.0,0.0
2015-05-16,1.00287,0.0,0.0,249.0911287477857,918.0455372937472,0.0,0.0,0.0,0.0,0.0,1318.2998143115087,0.0,0.0,1331.32123414056,0.0,663.1874403320629,411.262278825281,0.0,0.0,0.0,0.0
2015-05-23,0.432633,0.0,262.1174262128961,0.0,926.1314169624688,0.0,0.0,0.0,0.0,0.0,1616.3481969393576,0.0,0.0,1585.301556373502,0.0,1101.987131480288,479.86171855087713,0.0,0.0,0.0,0.0
2015-05-30,0.862069,0.0,231.8061166475016,0.0,661.664336716277,0.0,0.0,0.0,0.0,0.0,1193.5572117878148,205.471213079785,0.0,1224.008579876771,0.0,791.8245513958154,537.4165981528821,0.0,0.0,0.0,0.0
2015-06-06,0.56391,240.69181341212683,0.0,0.0,819.0593885142815,0.0,0.0,0.0,0.0,0.0,1023.56214642061,0.0,0.0,1036.399596630212,0.0,536.4011642623194,229.0316968062453,0.0,0.0,0.0,0.0
2015-06-13,0.21097,0.0,0.0,267.6772246049629,837.6645802168879,0.0,0.0,0.0,0.0,0.0,1096.602643583981,0.0,0.0,1151.9947647485903,0.0,672.126431827571,411.0870754151428,0.0,0.0,0.0,0.0
2015-06-20,0.47081,0.0,0.0,0.0,861.2677948938405,0.0,0.0,0.0,0.0,0.0,848.670591753872,0.0,0.0,898.6148618391455,0.0,662.5955935763926,279.0586967950886,0.0,0.0,0.0,0.0
2015-06-27,0.363471,0.0,0.0,0.0,877.8034091315084,0.0,0.0,0.0,0.0,0.0,1139.8059020778076,366.37155171071726,0.0,1458.3729529189695,0.0,677.3624748197036,554.1811375506654,0.0,0.0,0.0,0.0
2015-07-04,0.562852,0.0,0.0,0.0,827.7521309021432,0.0,0.0,0.0,0.0,0.0,1137.3029711590768,0.0,0.0,926.8219831154854,0.0,760.7761953774298,0.0,0.0,0.0,402.1810835787036,402.1810835787037
2015-07-11,0.488998,0.0,0.0,0.0,855.3932792823682,0.0,0.0,0.0,0.0,0.0,923.3769810458928,0.0,0.0,1147.2802517373923,0.0,532.4964293905597,645.7987893358002,0.0,0.0,0.0,0.0
2015-07-18,0.47138,0.0,0.0,0.0,923.978304528804,0.0,0.0,0.0,0.0,0.0,778.8137560119465,0.0,0.0,1337.888534346037,0.0,511.86595234913375,0.0,0.0,0.0,594.9423978632126,594.9423978632126
2015-07-25,0.399401,0.0,0.0,0.0,1000.1649580265612,0.0,0.0,0.0,0.0,0.0,1290.8228776800115,0.0,0.0,1196.675938628205,0.0,964.2833553425388,0.0,0.0,0.0,0.0,0.0
2015-08-01,0.520833,0.0,0.0,0.0,831.894866460576,0.0,0.0,0.0,0.0,424.0919697930332,1000.1271391453652,0.0,0.0,1097.4699941626218,0.0,399.6125511996465,444.0812869557207,0.0,0.0,0.0,0.0
2015-08-08,0.0,0.0,429.5726309672425,0.0,718.7609942711754,0.0,0.0,0.0,0.0,0.0,946.5408598996302,0.0,0.0,966.7476030340574,0.0,685.6475886680079,469.3132762007489,0.0,0.0,0.0,0.0
2015-08-15,0.493827,0.0,0.0,0.0,786.595696465601,0.0,0.0,0.0,0.0,0.0,1065.7729124257228,0.0,0.0,1581.686888664117,0.0,566.2650959746372,730.0119605328049,0.0,0.0,0.0,0.0
2015-08-22,0.660905,0.0,0.0,0.0,367.6460816948947,0.0,0.0,349.8850351463444,0.0,0.0,807.5352746508696,0.0,0.0,412.98266345483904,0.0,517.7883676342914,488.7399302994723,0.0,0.0,0.0,0.0
2015-08-29,0.420168,0.0,0.0,0.0,969.8173341485528,0.0,0.0,0.0,0.0,0.0,895.3400558947503,0.0,0.0,1300.6316007707017,0.0,494.7903379717847,424.10244850163394,0.0,0.0,0.0,0.0
2015-09-05,0.671488,342.9077236558676,0.0,0.0,963.1958077515724,0.0,0.0,0.0,0.0,0.0,1618.394227564859,0.0,0.0,1490.0554858974244,0.0,941.2894828775792,588.15368870173,0.0,0.0,0.0,0.0
2015-09-12,0.596421,0.0,0.0,0.0,1069.3877352267443,0.0,0.0,0.0,0.0,0.0,1031.5861879147951,0.0,0.0,1920.820705650727,0.0,594.2138198958015,849.4036108284931,0.0,0.0,0.0,0.0
2015-09-19,1.45985,441.9641733730768,0.0,0.0,853.7909396402168,0.0,0.0,0.0,0.0,0.0,583.0325303330696,0.0,0.0,1785.1673446532131,0.0,536.4148399531019,656.6366602729012,0.0,0.0,0.0,0.0
2015-09-26,1.08949,409.7263482693045,407.77642378690814,0.0,1090.9409578111151,0.0,0.0,0.0,0.0,0.0,1239.2789512777922,0.0,0.0,1567.588454194895,0.0,670.0154137138464,939.8263492207,0.0,0.0,370.8125187997748,370.8125187997748
2015-10-03,1.06336,436.0209126006157,0.0,0.0,1162.6424484846357,0.0,0.0,0.0,0.0,0.0,1075.2819634750438,0.0,0.0,1235.2217839516877,0.0,957.2419014740032,851.9260266605081,0.0,0.0,0.0,0.0
2015-10-10,0.937038,1000.383016685629,595.984242736905,0.0,1501.702022723516,0.0,0.0,0.0,348.392402810973,0.0,1622.9139860577666,0.0,0.0,1226.4852384426613,0.0,910.406888585179,886.9803833795299,0.0,0.0,0.0,0.0
2015-10-17,2.1645,929.554098923174,0.0,0.0,1162.0525773417653,0.0,0.0,916.51320762322,0.0,0.0,1679.0130383370104,0.0,0.0,1391.1976021227688,0.0,663.2142359233858,731.4964469112076,0.0,0.0,0.0,0.0
2015-10-24,2.18176,782.6589061599492,628.2540569430922,0.0,1340.1263369444596,0.0,0.0,584.463616000503,0.0,0.0,1337.1246278554945,0.0,405.5547594424046,1665.0034153974782,0.0,951.6545803538518,455.94101588962906,506.4318545228229,0.0,0.0,0.0
2015-10-31,2.18795,707.1924556219249,456.5187879309879,0.0,1640.6055265203254,0.0,0.0,419.9925204926513,0.0,0.0,1335.942553685535,0.0,0.0,1963.9890796464351,0.0,582.8816762781221,691.3383000345128,0.0,0.0,0.0,0.0
2015-11-07,2.13297,949.6292414442872,0.0,562.594778210621,2124.8202964829197,0.0,0.0,0.0,329.6264668923246,0.0,1488.9211535771426,0.0,0.0,1090.147195358962,0.0,1057.1347094841435,856.5175156586728,0.0,0.0,0.0,0.0
2015-11-14,3.17486,509.8139201953937,386.2126818026859,0.0,1246.5983574473692,0.0,0.0,447.7974060435698,0.0,0.0,1612.8050432663229,0.0,0.0,1613.051317592876,0.0,1193.4329676612692,851.4211787186449,0.0,0.0,0.0,0.0
2015-11-21,2.25944,576.0713443904023,599.9265327200974,0.0,1830.5536187121852,0.0,0.0,0.0,0.0,0.0,2078.6421338335053,0.0,0.0,2133.5723148516986,0.0,1452.900279065809,1347.2619697879925,0.0,0.0,0.0,0.0
2015-11-28,4.18859,0.0,430.7576862194545,0.0,1120.7986660176546,0.0,0.0,352.76107280684124,0.0,0.0,1523.936375963963,0.0,0.0,1388.9852449909756,462.0926735627351,1242.825744306353,674.6312940542479,0.0,0.0,0.0,0.0
2015-12-05,2.93651,372.35503781417424,515.5926658160785,0.0,1440.7500177424909,0.0,0.0,0.0,0.0,0.0,1575.1099593484812,0.0,0.0,1608.063888322242,0.0,804.0841947951526,892.8653115232671,0.0,0.0,0.0,0.0
2015-12-12,2.80758,747.581384883918,986.2211733133942,0.0,1783.9271088217913,0.0,0.0,0.0,414.9010652914,0.0,1792.0798004969618,331.5345289231713,0.0,2047.2469427862543,0.0,1717.882546155132,1092.1462184444356,0.0,360.9490542719754,0.0,0.0
2015-12-19,2.10428,385.6145295574774,0.0,0.0,1903.8289271055176,0.0,0.0,376.0988660942799,0.0,0.0,1376.7485917629697,0.0,0.0,1490.739534965083,0.0,909.7310349290212,984.2519463131011,0.0,0.0,0.0,0.0
2015-12-26,3.46522,609.4168214377659,1105.9045437407285,0.0,1520.910991125394,0.0,0.0,0.0,0.0,0.0,1702.319627161531,0.0,0.0,1979.893756434324,0.0,744.9208600236389,1029.906397156379,0.0,413.5241407316841,0.0,0.0
2016-01-02,3.75139,580.0589404465744,721.0077776029992,557.8021266993633,1820.839078239106,0.0,0.0,0.0,0.0,0.0,1920.3651129630168,0.0,0.0,1628.2315368147592,0.0,1396.2563874135726,739.8978978616639,0.0,0.0,0.0,0.0
2016-01-09,2.32655,370.46175609672383,421.9264097906219,859.8940872170241,1539.1702470790954,0.0,0.0,0.0,0.0,0.0,1571.9037775489182,261.5431718277339,0.0,1833.19006934041,0.0,1017.1282119525324,912.3005647765144,0.0,0.0,0.0,0.0
2016-01-16,2.78759,369.383470474193,401.7688529567531,720.031223884211,1354.6055309263147,0.0,0.0,0.0,0.0,0.0,1556.6818058424572,0.0,0.0,1529.3033140041491,0.0,867.5255109313863,549.0802872455025,0.0,0.0,0.0,0.0
2016-01-23,3.67476,363.57392569764414,551.9146844164828,1108.5299766850342,1472.4935468958558,247.7501528077205,0.0,263.2883102888762,0.0,0.0,2054.4621639417987,0.0,0.0,2306.1913775435582,0.0,1037.3577146530924,422.4701385930365,0.0,0.0,0.0,0.0
2016-01-30,3.51783,480.6505338828456,664.1249423911639,1343.261206453902,1923.9139664165843,0.0,0.0,0.0,271.9086350909542,0.0,1481.2654102868016,537.9730981308965,0.0,1687.849704193359,0.0,861.6615793334555,829.6460286917799,0.0,0.0,0.0,0.0
2016-02-06,3.41487,490.84198325167154,515.6913176346527,1113.811900516609,1334.7289450160108,0.0,0.0,0.0,0.0,0.0,1676.8568205984675,0.0,0.0,1776.3299790132317,544.1825625620625,753.5838878441191,776.7284604340518,0.0,0.0,0.0,0.0
2016-02-13,4.41915,374.8582178724686,722.9064438475501,1468.2500405375213,1612.31080483717,257.2652181692208,0.0,296.2006344569716,0.0,0.0,1976.0284389677824,0.0,0.0,1697.8547255294302,0.0,935.81673100258,873.880549533368,0.0,0.0,0.0,0.0
2016-02-20,3.59483,620.8275503877637,630.2291884172976,2222.101969881986,1374.932730812592,0.0,0.0,497.8576038198882,0.0,259.78056476332785,2155.6133248787146,355.40517217012723,0.0,1605.1858908970062,0.0,1261.509393939761,967.0353831287628,0.0,396.2847641657313,0.0,0.0
2016-02-27,3.86364,738.1465871862384,523.9794102097541,1924.775682351522,1343.5731835113631,454.372583375229,0.0,0.0,0.0,0.0,2299.18416605335,371.41645559596776,250.2135615039269,2118.606699115588,0.0,1520.991222554955,1238.5177463567902,0.0,0.0,0.0,0.0
2016-03-05,3.16993,751.3024450753308,607.5343223974896,1186.5070348170698,1273.7166043064733,243.5441967081499,0.0,239.92874339308497,0.0,0.0,1988.589152452132,0.0,0.0,1874.1547648306143,0.0,1139.189636726811,803.2016103984266,326.17911828282024,510.3842534260048,0.0,0.0
2016-03-12,4.42237,685.9281980710493,530.9695928963552,683.358582787798,1424.3830054710074,265.9962899223725,0.0,0.0,0.0,0.0,2463.71069080791,317.30335448329873,0.0,1236.2689743957117,0.0,1148.225370310321,660.9945564304693,0.0,0.0,0.0,0.0
2016-03-19,3.11838,575.9970613105659,716.0199748423476,532.3463487599531,976.99224263618,358.9197874678479,0.0,354.37012547446045,0.0,279.3944455384939,1713.230165285308,0.0,0.0,1740.2808826185365,0.0,1025.1287437223,927.493764420013,0.0,261.5895384547744,0.0,0.0
2016-03-26,3.48019,668.834982724437,442.601823479884,753.5635785071023,1155.3938085449386,0.0,0.0,0.0,0.0,0.0,1219.4848366314272,0.0,0.0,1456.9034825261308,0.0,722.9822455764022,528.1727811237419,0.0,0.0,0.0,0.0
2016-04-02,1.88423,549.8980771050824,304.652870258997,509.1277413212371,1023.2719284286402,251.85290670330187,0.0,0.0,268.256956123186,0.0,1500.4969503966477,0.0,0.0,1254.943248321047,0.0,741.0634303178061,553.6400115545293,0.0,253.65037005829092,0.0,0.0
2016-04-09,2.37131,680.5474888485819,570.0243744308282,373.3563556160864,1238.7224322181478,0.0,0.0,281.93300632082287,0.0,0.0,1582.4207677940828,0.0,0.0,1715.0964923794709,0.0,977.91312666474,796.9303645810456,0.0,0.0,0.0,0.0
2016-04-16,2.871,240.1190485499793,413.5188803481367,308.70421350073025,639.9151465576017,0.0,0.0,0.0,0.0,312.2190518538212,1963.485944013488,0.0,0.0,1396.743257982086,0.0,1129.9055375514042,549.0249219951967,0.0,0.0,0.0,0.0
2016-04-23,1.57905,268.1815295383478,344.8145908615099,238.1667864820392,851.8762948317706,0.0,324.8035675107524,0.0,0.0,0.0,1375.9801632845356,0.0,0.0,1214.0051991905084,0.0,433.5661689628826,347.4967155112848,0.0,0.0,0.0,0.0
2016-04-30,1.71198,363.3490126822074,0.0,0.0,665.50976771178,0.0,0.0,0.0,0.0,0.0,1490.0336111782708,0.0,0.0,959.3435002270196,0.0,512.8888287852401,305.8309440870503,0.0,0.0,0.0,0.0
2016-05-07,2.1802,0.0,0.0,255.2036772497081,517.158761376555,0.0,0.0,0.0,0.0,0.0,1269.392532438781,0.0,0.0,1559.689093541607,0.0,687.4915830410041,325.2094894654897,0.0,0.0,0.0,0.0
2016-05-14,1.17994,0.0,268.77896125374804,280.1468148282773,684.9068411078035,0.0,0.0,0.0,0.0,0.0,1368.7732426360524,0.0,0.0,1596.633954922113,0.0,932.0040515597466,580.6476954876298,0.0,0.0,0.0,0.0
2016-05-21,1.5252,0.0,0.0,331.9551974476464,845.2964300126367,0.0,0.0,245.29917176104703,0.0,0.0,1273.1761631295628,0.0,0.0,1707.2455065645222,0.0,718.0591793818892,513.0706238780837,0.0,0.0,0.0,0.0
2016-05-28,0.392734,428.8426618038617,0.0,0.0,916.9609607051864,0.0,0.0,0.0,0.0,0.0,1464.955178841174,0.0,0.0,1478.619191111818,0.0,982.8282907237124,394.72423399465976,0.0,0.0,0.0,0.0
2016-06-04,0.556019,420.4435203774195,424.73478298199,0.0,622.6333724359466,0.0,0.0,0.0,0.0,0.0,1392.4161118551776,0.0,0.0,1352.4299706582124,0.0,798.2102601654245,381.6043718492859,0.0,0.0,0.0,0.0
2016-06-11,0.587248,0.0,0.0,0.0,646.3235159622714,0.0,0.0,0.0,0.0,0.0,857.1294535337797,0.0,0.0,1625.133458662942,0.0,493.0815881593681,0.0,0.0,0.0,0.0,0.0
2016-06-18,0.44596,0.0,0.0,0.0,830.9683258711815,0.0,0.0,0.0,0.0,0.0,1183.9035930574685,0.0,0.0,1299.5280410862115,0.0,839.9598232689763,0.0,0.0,0.0,0.0,0.0
2016-06-25,0.127429,0.0,0.0,0.0,677.0428518948885,0.0,0.0,0.0,0.0,0.0,1292.7768267589352,0.0,0.0,686.5747787950988,0.0,764.6202157017274,0.0,0.0,0.0,0.0,0.0
2016-07-02,0.135777,0.0,0.0,0.0,664.8454553243419,0.0,0.0,0.0,0.0,0.0,1380.9872995196922,0.0,0.0,1034.255006486639,0.0,701.3035515400545,0.0,0.0,0.0,0.0,0.0
2016-07-09,0.541516,0.0,0.0,0.0,333.4820391081167,0.0,0.0,0.0,0.0,0.0,892.0532199579465,0.0,0.0,1145.3745270047011,0.0,602.6347320202913,280.7896714606189,0.0,0.0,0.0,0.0
2016-07-16,0.446163,0.0,0.0,0.0,517.6119915271472,0.0,0.0,0.0,0.0,0.0,1059.556278540713,367.8669371780068,0.0,1061.7744256857727,0.0,620.2871508479269,262.45226150516623,0.0,0.0,0.0,0.0
2016-07-23,0.392749,0.0,0.0,0.0,505.1827625823308,0.0,0.0,0.0,0.0,0.0,885.175140779593,0.0,0.0,1324.4081263581254,0.0,609.997275971956,289.68225100768063,0.0,0.0,0.0,0.0
2016-07-30,0.344927,0.0,0.0,0.0,651.1393189305624,0.0,0.0,0.0,0.0,0.0,1062.4066749465244,0.0,0.0,941.4644814645832,0.0,612.1262578510729,594.5699505709622,0.0,0.0,0.0,0.0
2016-08-06,0.0532056,395.54761616178496,0.0,699.732989713163,720.1089897247695,0.0,0.0,0.0,0.0,0.0,1384.964226371398,0.0,0.0,1209.5660614288108,0.0,727.2693624837328,367.4949785259392,0.0,0.0,0.0,0.0
2016-08-13,0.388098,0.0,0.0,0.0,301.9421875125475,0.0,0.0,0.0,0.0,0.0,748.0996907267164,0.0,0.0,1126.8912765239943,0.0,523.2993787642531,0.0,0.0,0.0,0.0,0.0
2016-08-20,0.418177,351.9844335225007,0.0,0.0,700.5571925860022,0.0,0.0,0.0,0.0,0.0,1182.0673392582733,0.0,610.1854868881935,1369.9692952646149,0.0,643.9046389581588,0.0,0.0,0.0,0.0,0.0
2016-08-27,0.432783,0.0,0.0,0.0,642.8937317188679,0.0,0.0,0.0,0.0,0.0,916.4476857988828,0.0,0.0,1398.033511233339,0.0,599.7028272456473,317.19709034826224,0.0,0.0,0.0,0.0
2016-09-03,0.455466,0.0,0.0,0.0,642.1658674315211,0.0,0.0,0.0,241.7190401139495,0.0,1309.6904475584463,0.0,0.0,1454.2047763773137,0.0,668.9886530902473,251.65260578120916,0.0,0.0,0.0,0.0
2016-09-10,0.419036,414.6980293564049,0.0,0.0,771.7733603394252,0.0,0.0,0.0,0.0,0.0,1456.2435928422467,0.0,0.0,1575.0900702493218,0.0,759.2824400957408,253.5357661227179,0.0,280.5445163961866,0.0,0.0
2016-09-17,0.5,381.6795555092964,0.0,0.0,2323.4534547294825,0.0,0.0,0.0,0.0,0.0,1397.1572094194976,0.0,0.0,1726.3832665547434,0.0,964.8066963253864,328.5309095553686,0.0,259.98782266712914,0.0,0.0
2016-09-24,0.493052,578.5187882380498,0.0,0.0,1077.486639959172,0.0,0.0,233.70414317397487,0.0,0.0,1384.8249668074775,0.0,0.0,1415.4066383639126,0.0,1219.5011605386997,373.5466196852756,0.0,0.0,0.0,0.0
2016-10-01,1.23229,535.2539131867957,447.8969592945118,0.0,1334.3757276177407,0.0,0.0,363.64227503374366,0.0,0.0,1525.9934389748134,0.0,0.0,994.256513187352,0.0,916.388341890539,513.5504249894867,0.0,0.0,0.0,0.0
2016-10-08,0.738512,333.5879769249405,0.0,297.3666086683166,1063.499120125717,0.0,0.0,348.13250679689713,0.0,0.0,1371.42007931711,0.0,0.0,1458.3047959018638,0.0,659.1226984377828,325.3975887761506,0.0,0.0,0.0,0.0
2016-10-15,2.26164,813.5105507809742,465.2367269583113,260.7087709865358,1102.8700407883734,0.0,0.0,810.8079544441315,0.0,0.0,1659.7685645677757,0.0,0.0,1169.784742406793,0.0,893.8856570003406,934.3511056264274,0.0,0.0,0.0,0.0
2016-10-22,1.19471,757.239596666814,386.5566062885526,0.0,1373.1138255208257,0.0,0.0,502.3849266648742,259.8228872999416,0.0,1512.1235314623325,0.0,0.0,1368.3106942969146,0.0,864.6580581858807,625.0824677403016,0.0,0.0,0.0,0.0
2016-10-29,2.9886,672.601921427202,258.6383995815968,0.0,963.8879575748264,0.0,0.0,308.4885723319066,0.0,327.7876745828014,1364.1947435921045,0.0,0.0,1248.30995998643,0.0,960.3047604780908,586.6405530763616,0.0,0.0,0.0,0.0
2016-11-05,2.46645,531.2973719885499,322.733503847718,319.5422147649794,1241.6369932849548,0.0,0.0,342.5047679883208,0.0,0.0,1660.2862050117044,244.67489407084597,0.0,1329.1605204933358,0.0,669.3737315253012,478.5659784186112,0.0,0.0,0.0,0.0
2016-11-12,2.4456,568.2983431710619,260.80481981701644,250.51422003915832,833.7504561830027,0.0,0.0,222.39408180623116,0.0,0.0,1151.712882658198,0.0,0.0,1638.7240977929632,0.0,772.4301880547739,454.4375243800624,0.0,0.0,0.0,0.0
2016-11-19,3.37127,597.5647534092533,370.92669886953865,239.76915185343523,1125.5380462805847,0.0,0.0,0.0,0.0,0.0,2077.708114385265,0.0,0.0,1517.5839357912423,0.0,1237.2385945225933,549.4559441735207,0.0,0.0,0.0,0.0
2016-11-26,3.04288,473.5547085019252,415.4162579614097,483.317756671879,1370.1275072157891,0.0,0.0,460.9871425851264,0.0,0.0,1789.3677339745398,245.63218133518325,0.0,1891.8862553325591,0.0,1139.946470326951,781.1530562207989,0.0,248.53759137203548,0.0,0.0
2016-12-03,3.21187,374.96927698034585,448.3805271934853,483.7510002248085,1223.5264677260095,257.4669472398142,0.0,371.9244554243127,0.0,0.0,1854.197088217188,218.4302611695782,0.0,2106.268265714506,0.0,1115.0276874131723,835.6921338038414,0.0,0.0,0.0,0.0
2016-12-10,3.42868,354.1211391080185,460.5136899226725,594.6251981759937,1335.7813255091771,0.0,0.0,0.0,0.0,0.0,1788.943191663387,234.7982732928486,0.0,1975.376232541676,0.0,1429.7226401185044,514.1606933450604,0.0,0.0,238.33098799402225,238.33098799402225
2016-12-17,5.09349,568.4107106139089,504.4713184005175,784.0064705528805,1401.6322984302676,0.0,0.0,273.7174388180064,0.0,0.0,2244.1790819581406,0.0,227.72645108861656,1732.9840805451713,0.0,1378.5865702770002,895.8063429306355,0.0,254.56758650718697,0.0,0.0
2016-12-24,4.39372,764.7816135483783,731.2543823709923,1238.8054718252688,1241.2551904535208,336.6545875507492,0.0,0.0,0.0,309.9646299915482,1838.815789880435,370.7087096007738,0.0,2321.247493984455,0.0,1226.768854541986,1037.8948667275872,0.0,272.3808411806355,0.0,0.0
2016-12-31,6.1,839.6204782744912,893.3301771783367,1288.9700596577763,1491.4408263854516,316.3331160466564,0.0,578.9878822349283,0.0,416.2523008732748,1715.0879585252492,0.0,320.26200506358737,2470.6103851143453,0.0,862.0953947594486,1006.8664866834818,0.0,0.0,0.0,0.0
2017-01-07,6.34468,1072.907759478346,749.4306787607546,1725.4348556537363,1514.2068257953238,266.62035394273147,0.0,0.0,0.0,0.0,1623.3220814021715,364.5074692055383,0.0,2526.8096195340995,0.0,1016.7180659672808,922.8299319590114,0.0,0.0,0.0,0.0
2017-01-14,8.13977,1312.6890516227331,1358.3160757443677,1664.5316893556587,1370.9946117821653,280.4986719037818,254.40581794942815,964.4896498213066,390.0057658853693,524.8001024174819,1887.6343220452816,573.3330423882812,291.62157467543943,2430.5970150728403,275.3349723676364,1211.5605340980928,809.9017588954232,362.2278302122633,488.0320797194409,276.8638332277848,276.8638332277848
2017-01-21,8.77725,1287.532056607386,1139.644524908216,1412.0642763854185,1697.9076791378998,217.9461653310325,321.598319792274,889.3120023539627,339.8290852973174,366.62665815208334,1988.885606888388,489.0373527867894,0.0,1847.2028450283349,0.0,885.6601684754428,990.3725824675472,0.0,281.78155580502835,0.0,0.0
