date,Idaho,flu symptoms,the flu,influenza a,a influenza,how long flu,flu how long,symptoms of flu,bronchitis,the flu symptoms,contagious flu,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2010-10-09,0.414938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-16,1.45798,0.0,4887.445072250885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-23,1.40814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-30,1.28007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-06,1.82724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-13,1.49434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-20,1.95882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-27,3.06882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.322887351444
2010-12-04,1.80142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-11,1.72267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-18,1.36502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479.070449684814,0.0,0.0,0.0,0.0
2010-12-25,3.20553,2903.4677702014237,0.0,0.0,0.0,0.0,0.0,0.0,3683.485736639791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01,2.59815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.737483009774
2011-01-08,2.03906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203.623979902941
2011-01-15,2.25623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.2188247671236
2011-01-22,3.5809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-29,3.4288,0.0,1483.2385276347266,0.0,0.0,1471.4880077705225,1471.4880077705222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.537839206498,0.0,0.0,0.0,0.0,0.0
2011-02-05,3.94244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.0519160580625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665.9594903034306
2011-02-12,4.56026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.5549806479337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.3981840485071,0.0,0.0,0.0,3484.196245457877
2011-02-19,6.01038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.5637722641109
2011-02-26,6.26091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.5506511758542,0.0,0.0,0.0,1372.8394091104171
2011-03-05,5.59846,0.0,0.0,1369.107340069976,1369.107340069976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.3372514884095,0.0,0.0,0.0,0.0,0.0,2089.196236846341
2011-03-12,6.48731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.5656735984176,0.0,0.0,0.0,1431.9416640829986
2011-03-19,4.38749,0.0,1242.9072890271525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.6222088511545
2011-03-26,4.3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.6249516630355,0.0,0.0,0.0,2010.365285734872
2011-04-02,2.83491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.199529076059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611.6285112440337
2011-04-09,2.86096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.5825823122389
2011-04-16,2.93392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.9736997616017
2011-04-23,1.48645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.950275632251,0.0,0.0,1131.950275632251,0.0,0.0,1537.1013272053426,0.0,0.0,0.0,0.0
2011-04-30,1.86047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.1453179868809
2011-05-07,1.58513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.1932389645804,0.0,0.0,0.0,0.0
2011-05-14,1.45138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-21,1.8346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-28,1.55424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.1891183777211,0.0,0.0,1317.1891183777211,0.0,0.0,1997.1385669973135,0.0,0.0,0.0,1781.4017353914933
2011-06-04,2.35294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-11,1.70604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-18,1.49102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.4337476745754,0.0,0.0,0.0,0.0,1482.5429095689644
2011-06-25,1.60446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.731789510835,0.0,0.0,0.0,1261.5669808422551
2011-07-02,1.25705,0.0,0.0,0.0,0.0,0.0,0.0,2048.664155944971,0.0,0.0,0.0,0.0,1303.4566130720723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-09,0.899594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-16,0.645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.9184128910197
2011-07-23,0.925658,0.0,1303.501857715146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.656874032345,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-30,0.657462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-06,0.387366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.2373530909283,0.0,0.0,0.0
2011-08-13,0.697604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-20,0.71964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-27,0.418911,1779.4757941846071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-03,1.23423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-10,1.29168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.6527484997328,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-17,0.657895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.01775522403
2011-09-24,0.857679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.5216108992884,0.0,0.0,0.0,0.0
2011-10-01,0.841884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.367916211244,0.0,0.0,1059.3679162112437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-08,0.914077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.7813443934842,0.0,0.0,0.0,0.0
2011-10-15,1.25885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.65507799828,0.0,0.0,0.0,0.0,0.0,1261.3252112796215
2011-10-22,1.18925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0166974185058
2011-10-29,1.52601,1339.435427230004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.9869413474737,0.0,0.0,0.0,1514.7759322371426
2011-11-05,1.87855,0.0,1078.8031459532212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.1822120334689,0.0,0.0,0.0,1491.7581913843817,0.0,0.0,0.0,1312.907616573975
2011-11-12,1.53879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.5319374072037
2011-11-19,2.02675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.664300832837,0.0,0.0,0.0,1028.2202464178529
2011-11-26,1.44769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.8949515583429,0.0,0.0,1297.9548124124778,0.0,1393.315964254167,0.0,0.0,0.0,0.0
2011-12-03,2.10753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287.1217541292306,0.0,0.0,0.0,0.0,1353.8108810844408
2011-12-10,1.62801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.5110224750828
2011-12-17,2.11416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.1035004510072
2011-12-24,1.66142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-31,2.78114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.47686768451,0.0,1828.5805966890712,0.0,0.0,0.0,0.0
2012-01-07,1.62407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-14,1.5286,2082.4817253730957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.120393042362,0.0,0.0,0.0,0.0,1129.553897065334,0.0,0.0,0.0,1114.7869675418303
2012-01-21,1.75866,0.0,1158.8037440423757,0.0,0.0,0.0,0.0,1545.382795558122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.350771033416,0.0,0.0,0.0,2176.490081038525
2012-01-28,2.00946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.2395741483322,0.0,0.0,0.0,2199.943411539533
2012-02-04,2.38663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.1447467418636,0.0,0.0,0.0,0.0
2012-02-11,1.97495,0.0,0.0,0.0,0.0,0.0,0.0,921.36266318629,980.7375577365084,0.0,0.0,1279.1110407336344,0.0,0.0,0.0,0.0,0.0,970.1819555970684,0.0,0.0,1569.6633817887491
2012-02-18,3.41361,0.0,1067.885648069874,0.0,0.0,1067.2413729162993,1067.2413729162995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.2939879742569,0.0,0.0,0.0,1185.5685820624724
2012-02-25,2.32095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.1220822029516,0.0,0.0,0.0,1723.2901707547394
2012-03-03,2.82019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.930120294674,0.0,1051.1795090231974,1525.917970699449,0.0,1051.1795090231976,0.0,0.0,1906.138603459424,0.0,0.0,0.0,1795.2552186328478
2012-03-10,2.37288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.3465976646185,0.0,0.0,0.0,1188.6999354935203
2012-03-17,3.35112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.3349763082324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.7937533921508,0.0,0.0,0.0,1373.739090032259
2012-03-24,3.55525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.6458459631294,0.0,0.0,0.0,1550.8048838275884
2012-03-31,2.8144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.5080901000936,0.0,0.0,0.0,1929.9638692711055
2012-04-07,3.17543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14,2.39486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.8687897274149,0.0,0.0,0.0,0.0
2012-04-21,2.78354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.0024579448047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.9084297121074,0.0,1307.5115799770997,0.0,1037.793287906316
2012-04-28,2.38095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.9395648488965,1006.3309597050544,0.0,0.0,0.0,2269.7037294657607
2012-05-05,2.32839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.7287154352523,0.0,0.0,0.0,1183.4054428903432
2012-05-12,1.82768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.1321868507755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.2623298619433,0.0,0.0,0.0,0.0
2012-05-19,1.96078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-26,2.05436,0.0,1068.2918472801962,0.0,0.0,0.0,0.0,0.0,0.0,1294.7401204363978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-02,1.85996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-09,1.39565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.9931595576525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.508300093739,0.0,0.0,1221.2662794990522,1357.1572303126457
2012-06-16,0.990426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-23,0.95989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.7281177259897,0.0,0.0,0.0,0.0,1589.8818221964314
2012-06-30,0.709975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.2067195647762,0.0,0.0,0.0,0.0
2012-07-07,0.702302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-14,0.608883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-21,0.8,0.0,0.0,1239.892095087484,1239.892095087484,0.0,0.0,0.0,0.0,0.0,0.0,1593.9973561768982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-28,0.651466,0.0,0.0,1487.6096786493774,1487.6096786493774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.047660848877,0.0,0.0,0.0,0.0,0.0
2012-08-04,0.739247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-11,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-18,0.531561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-25,0.708079,0.0,0.0,0.0,0.0,1120.8082204468872,1120.8082204468872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.849772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.4346575101952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-08,1.26398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.9881845897232
2012-09-15,0.814536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.4709537183726,0.0,0.0,0.0,0.0
2012-09-22,1.28247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.6883934857732,1021.4669394498064,0.0,0.0,0.0,0.0
2012-09-29,1.89816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.9933894789788,0.0,0.0,0.0,1392.1633722713764
2012-10-06,0.988849,0.0,0.0,0.0,0.0,915.1344820528049,915.134482052805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.9858997647618,1041.3618187813297,0.0,0.0,0.0,0.0
2012-10-13,1.03135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-20,0.920999,0.0,1064.647961162888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.946852809229
2012-10-27,0.598205,0.0,885.2643424305903,0.0,0.0,1110.0723629423576,1110.0723629423576,0.0,0.0,840.5299034619758,1072.6387360228612,0.0,0.0,1072.6387360228612,0.0,0.0,0.0,0.0,0.0,0.0,971.049163069525
2012-11-03,1.09622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.8884594479423
2012-11-10,1.37957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.2867476452284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.8677054378036
2012-11-17,2.19938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.4887231327168,0.0,0.0,0.0,0.0
2012-11-24,2.54892,0.0,953.78039193338,0.0,0.0,0.0,0.0,0.0,1211.4732951569845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.98037292013,0.0,0.0,906.1800630163464,1476.8904579698874
2012-12-01,2.01177,791.9103684157792,0.0,0.0,0.0,0.0,0.0,0.0,813.5708356958704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.927148364941
2012-12-08,1.86216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.2028543600908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.1027046811375
2012-12-15,2.09696,781.3031393870128,853.843289907387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.3098089563302,0.0,0.0,0.0,1803.2629796548088
2012-12-22,2.97389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.5180856960974,0.0,0.0,839.2827741870921,1614.5418985113297
2012-12-29,5.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.080926886265,0.0,1208.273684416011,0.0,1091.6212563487004,0.0,0.0,0.0,0.0
2013-01-05,3.01935,0.0,863.930295075116,0.0,0.0,0.0,0.0,0.0,976.7340316582846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.801953033913,0.0,0.0,0.0,2091.310490779912
2013-01-12,3.59773,2176.3495259263877,3761.825698336761,0.0,0.0,0.0,0.0,0.0,975.22907315751,0.0,0.0,0.0,0.0,0.0,0.0,1532.9051920814502,1222.4741675614562,0.0,0.0,0.0,2009.252593844044
2013-01-19,2.95283,2070.651322770208,2194.1314066269506,0.0,0.0,0.0,0.0,0.0,999.022860050972,0.0,871.6584486024858,1326.021025989746,0.0,871.6584486024857,1474.001103565904,0.0,1195.4053416916367,0.0,0.0,886.7860075363303,2044.9139068766635
2013-01-26,3.67372,1335.8147510871986,2513.124211568121,0.0,0.0,0.0,0.0,0.0,1094.6374365305337,0.0,0.0,1222.4235305848122,0.0,0.0,0.0,0.0,1152.5560673044276,0.0,0.0,0.0,1787.0924053230174
2013-02-02,2.97558,1887.6527791467352,1881.9558249392023,0.0,0.0,0.0,0.0,0.0,1198.8841493214425,0.0,0.0,1369.460590211325,0.0,0.0,0.0,0.0,1640.748958152166,0.0,0.0,0.0,1285.835025119071
2013-02-09,3.50244,1286.967122525332,889.0843933662762,0.0,0.0,0.0,0.0,0.0,875.3853883315346,0.0,0.0,1778.744004353848,0.0,0.0,0.0,0.0,1269.6652241157226,0.0,0.0,0.0,1864.4330821962517
2013-02-16,2.83275,984.457038170617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225.216953136852,0.0,0.0,0.0,0.0,938.2673224546976,0.0,0.0,0.0,1321.7721265069486
2013-02-23,2.53615,0.0,842.5494179659637,0.0,0.0,0.0,0.0,0.0,789.6067507171591,0.0,0.0,1659.1373202909572,0.0,0.0,1759.8617541003618,0.0,859.2453571411099,0.0,0.0,0.0,1793.1198680253756
2013-03-02,0.918459,1103.1470413222105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.6706915886386,0.0,0.0,0.0,0.0,1324.192383186188,0.0,0.0,0.0,1326.4960427125964
2013-03-09,0.747621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611.3599152941156,0.0,0.0,0.0,0.0
2013-03-16,1.34878,0.0,0.0,1804.002282807764,1804.002282807764,0.0,0.0,0.0,1255.952480049263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.93427979602
2013-03-23,1.45557,0.0,1069.0859734413914,0.0,0.0,0.0,0.0,857.4587520740837,749.2981618657792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.0663352245804,0.0,0.0,0.0,973.62506183123
2013-03-30,0.933461,0.0,0.0,0.0,0.0,0.0,0.0,864.3149838496765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.4873105385904,0.0,0.0,0.0,984.630868492851
2013-04-06,0.509287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.3855351164261,0.0,1241.0447203455667,0.0,0.0,0.0,0.0
2013-04-13,0.326023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.8885828194764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.6169860632333,0.0,0.0,0.0,2096.3986524267502
2013-04-20,0.39984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.0007844454506
2013-04-27,0.469484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-04,0.387597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.8362562134294,0.0,0.0,0.0,1402.3895282182643
2013-05-11,0.129997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.8009190901596,0.0,0.0,0.0,0.0
2013-05-18,0.198282,0.0,0.0,1034.733639564044,1034.733639564044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.6061606776004
