date,New York,how long flu,flu how long,contagious flu,how long does the flu last,how long does flu last,symptoms of the flu,the flu symptoms,stomach flu,flu a symptoms,a influenza,influenza a,flu contagious,symptoms of flu,flu cough,flu symptoms,flu medicine,the flu,bronchitis,fever flu,flu fever
2011-02-19,4.03668,129.35520845872256,134.4835212342352,66.73046911323911,0.0,0.0,90.90561886824342,155.1870297048591,188.1936294913473,0.0,45.47397370561848,45.47397370561848,45.1420110478094,117.27062546649118,0.0,537.4843378651185,42.39491881765023,638.613085497344,648.7565153354698,87.1421027968064,87.14210279680641
2011-02-26,3.74332,138.8004958447106,144.48556125899523,0.0,51.04956261523429,62.28229554246678,102.319742013778,90.30425618723554,359.2603266900048,0.0,126.61161846925624,126.6116184692562,73.84833360220082,154.30340981078794,46.72082162779118,534.1624958492453,0.0,635.4409817265778,667.6122461098369,111.25778513948184,111.25778513948184
2011-03-05,2.72493,114.35837990459812,69.65952861695396,65.95336797431354,0.0,0.0,55.35654373459298,91.7150361919938,281.4335211454146,0.0,50.59007352305542,50.59007352305543,66.44345858847757,66.37750319166756,0.0,440.1980208710823,0.0,513.6345660139675,666.193150137549,55.47431751732838,55.47431751732838
2011-03-12,2.7215,91.79579458335026,112.72963396391364,0.0,0.0,52.51751162493692,0.0,58.499747204212895,196.2669952617851,0.0,42.13057799262856,42.13057799262856,77.03142110899681,69.77368930255479,0.0,388.0904332838888,48.732996095971615,377.29402687624753,640.1427364070407,84.51512222444005,84.51512222444005
2011-03-19,3.02193,0.0,63.68871176231549,0.0,0.0,57.32339851724949,0.0,64.12876608951021,230.68452538295037,0.0,46.91029599610148,46.91029599610148,0.0,123.1523207953485,45.44923384099236,348.42839619558566,0.0,292.16594586497683,522.4833029718669,70.32591492862531,70.32591492862532
2011-03-26,2.3114,82.65217935355004,59.26599919919008,40.15841858434849,0.0,0.0,78.90698820577497,0.0,199.0349603703632,0.0,51.94137573891416,51.94137573891416,0.0,105.59264159545307,0.0,326.440310712332,0.0,341.46723608844104,574.6113456495153,0.0,0.0
2011-04-02,2.02105,59.20028925468094,42.48710613170553,0.0,0.0,0.0,50.37107261004983,40.1609899994618,125.45554127719328,0.0,42.18295195831803,42.18295195831802,0.0,80.71612513445478,0.0,262.27487607833353,0.0,264.72263998216096,566.8826197691329,0.0,0.0
2011-04-09,2.22854,0.0,41.00828009824836,0.0,0.0,0.0,0.0,0.0,161.93129393513644,0.0,0.0,0.0,0.0,50.62263648202195,0.0,218.9752759200564,0.0,271.5584507652615,563.7577729516472,0.0,0.0
2011-04-16,2.3652,70.80359206544931,59.48464827153527,0.0,46.02116280393239,45.27885964041866,0.0,42.35938423642954,121.60504419643902,0.0,0.0,0.0,0.0,69.1402800918277,0.0,191.91873223579924,0.0,287.48581816336593,453.2790718836333,0.0,0.0
2011-04-23,2.23407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.99782128259513,0.0,0.0,0.0,0.0,81.21840704250788,0.0,211.9103847896204,0.0,190.36141440832685,472.57657170536913,64.3759664926723,64.37596649267229
2011-04-30,1.35642,0.0,0.0,0.0,0.0,0.0,0.0,52.49375476575743,135.56881892517933,0.0,0.0,0.0,0.0,0.0,0.0,140.64338356528026,0.0,203.0610024366178,469.7130821771103,0.0,0.0
2011-05-07,1.66576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.32650155405126,0.0,0.0,0.0,0.0,52.4772856937161,0.0,124.09641602460188,0.0,197.79878010737076,331.4417249693247,0.0,0.0
2011-05-14,1.72106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.37813946575925,0.0,0.0,0.0,0.0,51.35011950434853,0.0,113.71404111559426,0.0,180.4506075786062,525.8038299072691,0.0,0.0
2011-05-21,0.703443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.37276055517334,0.0,0.0,0.0,0.0,0.0,0.0,166.53841036781006,0.0,135.5243814756314,441.67869785863945,0.0,0.0
2011-05-28,1.56349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.67002805462444,0.0,0.0,0.0,0.0,95.81586924520208,0.0,166.30754284995035,0.0,158.692115157284,401.244643134139,0.0,0.0
2011-06-04,1.77814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.14690957682355,0.0,0.0,0.0,0.0,0.0,0.0,91.82336729044228,0.0,132.02868264434343,428.574700881717,0.0,0.0
2011-06-11,0.14752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.16851892527625,0.0,0.0,0.0,0.0,0.0,0.0,133.89265189656683,0.0,145.8924859119689,328.90725559395344,64.07376097211319,64.07376097211319
2011-06-18,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.03435831356862,0.0,0.0,0.0,0.0,0.0,0.0,116.58222179281113,0.0,112.64873404415656,311.3134770761233,0.0,0.0
2011-06-25,0.134901,49.70954582027125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.646947084038,0.0,71.5369071275529,337.0098706692458,0.0,0.0
2011-07-02,0.13616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.04827657328855,0.0,0.0,0.0,0.0,0.0,0.0,135.26626642593507,0.0,86.8158546721169,217.86010501303448,0.0,0.0
2011-07-09,0.0538358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.09874783848123,0.0,0.0,0.0,0.0,0.0,0.0,94.7816278545898,0.0,50.60336697951592,214.7881187139498,0.0,0.0
2011-07-16,0.0580608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.20275681003281,0.0,0.0,0.0,0.0,0.0,0.0,63.95330636373674,0.0,75.99880485703174,220.54354665918547,0.0,0.0
2011-07-23,0.145591,0.0,0.0,40.03456892809022,0.0,0.0,0.0,0.0,93.06395721471812,0.0,0.0,0.0,0.0,0.0,0.0,60.18468546413524,0.0,81.9304125644367,210.781962030432,0.0,0.0
2011-07-30,0.137255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.32698535465238,0.0,0.0,0.0,0.0,0.0,0.0,76.97656564716534,0.0,44.63085474536668,253.0516336076954,0.0,0.0
2011-08-06,0.17105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.01496957576448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.93457416356279,147.08791262937876,0.0,0.0
2011-08-13,0.125418,0.0,0.0,0.0,0.0,0.0,54.48230040065219,0.0,67.95892328967909,0.0,0.0,0.0,0.0,39.38743810108453,0.0,63.31093502584552,0.0,94.8690838470782,214.04119976616303,0.0,0.0
2011-08-20,0.131926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.53742929823106,0.0,106.92464941734058,208.5569712173408,0.0,0.0
2011-08-27,0.0888099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.54985311334508,0.0,72.94933721575761,228.72981157039308,0.0,0.0
2011-09-03,0.157159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.22640549438336,0.0,0.0,0.0,0.0,0.0,0.0,115.74877653344284,0.0,101.4209978584021,216.27548671714496,0.0,0.0
2011-09-10,0.152759,0.0,49.6022659198127,0.0,0.0,0.0,0.0,0.0,54.3020450569089,0.0,0.0,0.0,0.0,0.0,0.0,123.52433056896484,0.0,141.66053167360403,275.7117594497884,0.0,0.0
2011-09-17,0.127805,45.84899127872036,44.23949783573109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.6082695392476,0.0,206.43815603083536,314.36205562810375,0.0,0.0
2011-09-24,0.282595,74.0437616013676,55.1889129568528,0.0,0.0,0.0,0.0,52.57863944863493,43.45252405019647,0.0,0.0,0.0,0.0,43.94619348293805,0.0,175.32243541434912,0.0,261.78056762084,433.8091763109708,0.0,0.0
2011-10-01,0.323494,0.0,0.0,0.0,0.0,0.0,71.60627736860144,62.306566901455,90.31811175990228,0.0,0.0,0.0,0.0,61.79872715755906,0.0,268.1685785497368,57.40062958638999,332.2343030862208,504.4138681756363,46.27852402511117,46.27852402511117
2011-10-08,0.532345,0.0,0.0,0.0,0.0,0.0,0.0,62.400794366541554,104.1597397267147,0.0,0.0,0.0,0.0,53.03891667548286,0.0,320.0497979213798,39.519848030029785,362.20751421335774,505.1692139814576,0.0,0.0
2011-10-15,0.553468,55.693180115017945,74.62969826226042,0.0,0.0,0.0,0.0,42.25861122896357,87.16158791842695,0.0,0.0,0.0,0.0,67.76153973451446,0.0,295.37953261031635,0.0,431.4044132154281,523.410709262171,52.56564824886155,52.56564824886155
2011-10-22,0.440685,43.16580314163651,0.0,0.0,0.0,0.0,0.0,57.42542315473868,76.22495258640188,0.0,0.0,0.0,0.0,76.96739673412894,0.0,314.2134607264557,0.0,389.9255035022448,482.78961315715645,51.62184010893649,51.62184010893648
2011-10-29,0.41135,0.0,42.95176890399982,0.0,0.0,0.0,0.0,77.95691671566034,72.37586551438973,0.0,0.0,0.0,0.0,45.92461874730331,0.0,277.742282325458,0.0,345.17861787385584,571.9302624111178,59.96709453321853,59.96709453321852
2011-11-05,0.527118,80.89524608536972,73.10719498058285,0.0,0.0,0.0,0.0,50.95226950561414,51.74396275395838,0.0,0.0,0.0,0.0,0.0,0.0,285.71067896700816,0.0,314.31663999736344,631.8348259203867,106.18460524747375,106.1846052474738
2011-11-12,0.399433,0.0,40.60113314480088,0.0,0.0,0.0,66.71637545853963,0.0,138.82616995792486,0.0,0.0,0.0,0.0,84.30573007804063,0.0,324.19246921752034,0.0,319.04396372944507,572.1384390280124,69.51823670056143,69.51823670056145
2011-11-19,0.443537,62.58213814915736,48.32352891158556,0.0,0.0,0.0,0.0,45.49052273699808,141.60309951700418,0.0,0.0,0.0,0.0,59.29245111913909,45.93504681196608,347.1033876701373,0.0,329.3739357712862,664.08873962199,57.88463807965181,57.88463807965181
2011-11-26,0.36716,0.0,81.22609520991617,0.0,0.0,0.0,0.0,0.0,148.52920356114424,0.0,0.0,0.0,0.0,77.73560703828564,0.0,193.65632615695088,0.0,281.7677609799157,549.1236631781622,51.96168658853619,51.96168658853619
2011-12-03,0.61654,53.22534916300811,0.0,0.0,41.33385520237478,0.0,0.0,54.55718597642287,136.71897571693373,0.0,0.0,0.0,0.0,89.67542886628442,0.0,315.7499306281896,0.0,323.0426588090661,661.3318967802071,39.168355625922224,39.168355625922224
2011-12-10,0.696024,40.851337169500376,42.84497148206405,0.0,0.0,0.0,0.0,0.0,114.14431560816462,0.0,0.0,0.0,0.0,42.90050572279131,56.6866770769801,335.3265010977893,0.0,231.0564168252956,580.5764422227396,0.0,0.0
2011-12-17,0.58086,83.31031887594632,55.73761959384571,0.0,0.0,70.58745976327792,0.0,0.0,183.77915831083055,0.0,0.0,0.0,0.0,45.23114453956454,0.0,356.02683144708567,0.0,292.5323386345642,645.8080676365526,47.10346116111516,47.10346116111516
2011-12-24,0.491337,48.87339572526916,0.0,0.0,0.0,0.0,0.0,55.34214035382985,211.97874367125445,0.0,0.0,0.0,44.628895573882986,63.45646867277538,0.0,293.4320182108799,53.45851354019224,294.11851184049243,642.029483946381,64.98520273348157,64.98520273348159
2011-12-31,0.455005,100.94764174339724,0.0,0.0,0.0,0.0,0.0,0.0,227.71969794729824,0.0,0.0,0.0,0.0,57.56393687327201,0.0,358.59986307268326,0.0,305.34179579858954,597.1375560047461,46.715435956393215,46.71543595639321
2012-01-07,0.657054,75.80425167440079,69.67480332110587,0.0,0.0,0.0,0.0,49.4175446870816,257.9885357827445,0.0,0.0,0.0,53.54640111544292,0.0,0.0,386.75458368473,0.0,320.64653353846217,737.3260361150883,47.00022415531509,47.000224155315095
2012-01-14,0.719363,69.78052959590917,46.91906572509608,0.0,0.0,41.04561331076609,66.03878522324328,72.97800447104716,244.2335846752973,38.49267074813008,0.0,0.0,0.0,65.29174067775011,0.0,313.24478504246434,0.0,342.7389633651406,618.2716924965764,42.60072536321288,42.60072536321287
2012-01-21,0.6694,82.86611702957005,82.35793048178145,61.942086307300265,0.0,45.411815851905615,62.33467020367664,43.15125443141251,231.8188330755906,0.0,0.0,0.0,0.0,89.68489173164285,0.0,310.64748443737545,0.0,324.1590189586353,478.17629653900303,48.36543700803049,48.36543700803049
2012-01-28,0.509789,40.50456656235325,45.81744174302904,0.0,41.36821310545992,37.70967188079016,41.61818193511795,50.4540186674589,229.32825138166683,0.0,0.0,0.0,0.0,72.59899859987584,0.0,329.36208286970407,0.0,252.81198934490556,533.9867853581725,48.28887020715872,48.28887020715871
2012-02-04,0.593152,65.89452002235183,70.54042565536662,0.0,0.0,0.0,40.52550289839755,43.61879298638164,229.02905324186983,0.0,0.0,0.0,0.0,53.51187677345119,0.0,347.2971146217968,0.0,303.92567307256763,484.6649609446857,61.29391846553342,61.29391846553342
2012-02-11,0.508223,100.48668015011948,92.93663607186733,50.700937096496666,0.0,37.95515910708584,0.0,43.71877551039518,245.83386828714453,0.0,0.0,0.0,76.35155378725031,59.18053451440576,0.0,306.1423348357904,0.0,373.42779233018416,577.1444066185638,0.0,0.0
2012-02-18,0.586107,66.11497344776431,69.85328748855918,42.24747652688676,0.0,0.0,0.0,37.36512420690516,251.7026640829652,0.0,0.0,0.0,40.21666604758216,41.53199067707563,0.0,345.7763895483595,0.0,286.9687785970286,594.8141461301008,60.956059688271736,60.95605968827174
2012-02-25,0.988678,62.02764699917137,77.69388301872759,0.0,0.0,0.0,40.43448399850404,0.0,272.1071939921143,0.0,0.0,0.0,0.0,71.86487481374938,0.0,354.0307227027019,0.0,297.0917693260782,611.2160196858123,36.76081614233023,36.76081614233023
2012-03-03,0.785869,54.09337118512019,50.92379326356143,0.0,0.0,0.0,41.40267028024282,68.09352087026092,264.62826128150886,0.0,0.0,0.0,0.0,69.17185709695771,0.0,376.5954627759989,0.0,347.5445353187139,499.7116258438998,39.45143075332685,39.45143075332685
2012-03-10,0.745669,63.2451708370309,72.46939861396372,47.38787299680284,0.0,37.12868301319281,37.14712328091653,67.87625222530058,244.0690999928837,37.39919058479697,0.0,0.0,0.0,89.68198881051289,0.0,306.7087438660341,0.0,353.12188190853726,514.1496643529852,72.93979110457768,72.93979110457768
2012-03-17,0.996782,82.56268543706523,63.000511004876856,0.0,0.0,0.0,46.47259365310424,57.5816832945405,229.47862654818584,0.0,0.0,0.0,0.0,59.86342620855712,0.0,242.1683779606176,0.0,217.8233356231008,538.8749853154416,0.0,0.0
2012-03-24,0.686682,76.4208985072669,79.88534953882471,0.0,0.0,0.0,0.0,0.0,177.27559258563736,0.0,0.0,0.0,0.0,54.60053850246925,0.0,242.1675660524911,0.0,276.7877253009316,486.5069782011264,72.09235368658456,72.09235368658456
2012-03-31,0.598435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.1928917264908,0.0,0.0,0.0,0.0,56.84735228507724,0.0,242.971340486878,0.0,227.7594151991435,495.7183920680231,67.58636551792067,67.58636551792067
2012-04-07,0.796178,52.86427158962417,49.53313198779654,62.033285247171584,0.0,0.0,0.0,41.93815079275924,113.62099023671168,0.0,0.0,0.0,0.0,45.43515021194376,0.0,210.07765363753435,0.0,250.88507128791977,471.507364842744,55.0788200092244,55.0788200092244
2012-04-14,0.812633,0.0,0.0,0.0,0.0,0.0,0.0,41.84761912371757,134.95559792373103,0.0,0.0,0.0,0.0,0.0,0.0,169.01195728155608,0.0,200.2162737033066,495.64005293720015,0.0,0.0
2012-04-21,0.689763,38.533178082496136,41.49953914561284,0.0,37.87358493832208,39.733055019357096,0.0,0.0,154.44243757458665,0.0,0.0,0.0,0.0,37.576644564673366,0.0,195.2450859072828,0.0,186.65615597847952,486.5414932961034,0.0,0.0
2012-04-28,0.665368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.1301111510683,0.0,37.666059377184574,37.66605937718457,0.0,35.90092418831119,40.9912088962974,143.09442078050324,0.0,156.40434744326558,489.3226851377825,0.0,0.0
2012-05-05,0.46507,0.0,0.0,37.62558244139773,0.0,0.0,62.03095797550434,37.450381632074496,103.66425340577216,55.29882717077621,0.0,0.0,0.0,45.34761148064836,0.0,231.6424112148868,0.0,184.13110763916023,521.1396467508986,0.0,0.0
2012-05-12,0.557581,0.0,38.91448181679601,0.0,0.0,0.0,0.0,0.0,127.46827445321304,0.0,0.0,0.0,0.0,72.32419359542172,0.0,197.83304848529747,0.0,202.9367448711029,410.4998515317029,0.0,0.0
2012-05-19,0.560839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.49889218571336,0.0,0.0,0.0,0.0,0.0,0.0,150.46499686497864,0.0,147.7635295494447,464.4012486804135,0.0,0.0
2012-05-26,0.416259,0.0,49.23738254422097,0.0,0.0,0.0,0.0,0.0,96.52989188212564,0.0,0.0,0.0,0.0,0.0,0.0,150.76161875226785,50.99346489208335,131.4587167795707,441.3814155954289,0.0,0.0
2012-06-02,0.394802,0.0,42.456627533626325,0.0,0.0,59.38553425079921,0.0,0.0,82.89073950470457,0.0,0.0,0.0,0.0,0.0,0.0,158.03719231240004,0.0,131.55053566685305,371.6015408652977,0.0,0.0
2012-06-09,0.291215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6803496328549,0.0,0.0,0.0,0.0,0.0,0.0,181.0288286582977,0.0,73.41342945153471,371.90229181281,0.0,0.0
2012-06-16,0.163845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6530236002111,0.0,0.0,0.0,0.0,0.0,0.0,132.49748198548335,0.0,151.73076703353988,288.1322386898815,0.0,0.0
2012-06-23,0.224875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.89088149696143,0.0,0.0,0.0,0.0,0.0,0.0,99.9603276742394,0.0,170.78506120067004,271.5051873305589,0.0,0.0
2012-06-30,0.155581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.65267600340351,0.0,0.0,0.0,0.0,0.0,0.0,102.0028994466196,0.0,98.67267272475168,282.7482297218368,0.0,0.0
2012-07-07,0.29796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.22873937115405,0.0,0.0,0.0,0.0,0.0,0.0,107.90135145987892,0.0,89.54476533995351,260.90468323113123,0.0,0.0
2012-07-14,0.13872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.38059970241075,0.0,0.0,0.0,0.0,0.0,0.0,68.17430932988637,0.0,44.85553855069471,307.10834352419045,0.0,0.0
2012-07-21,0.124978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.57244567490414,0.0,0.0,0.0,0.0,0.0,0.0,98.41270361815282,40.99718425890291,121.44149293180648,226.25528929885377,0.0,0.0
2012-07-28,0.0886682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.50962965182129,0.0,0.0,0.0,0.0,0.0,0.0,58.10102445748519,0.0,79.55996583040647,276.3867517591891,0.0,0.0
2012-08-04,0.170487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92058574935491,0.0,0.0,0.0,0.0,0.0,0.0,89.25921296196968,0.0,53.064086033875455,330.00828193563507,0.0,0.0
2012-08-11,0.092302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.36996451492169,0.0,0.0,0.0,0.0,0.0,0.0,127.62306062003748,0.0,87.92856135119658,296.7778681412449,0.0,0.0
2012-08-18,0.125045,0.0,0.0,38.88256879930256,0.0,0.0,0.0,46.00959277209182,45.98672848761393,0.0,0.0,0.0,0.0,0.0,0.0,149.4056064705735,0.0,121.73345175070284,195.81949803234977,0.0,0.0
2012-08-25,0.0612089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.139384199105166,0.0,0.0,0.0,0.0,44.589862492714566,0.0,141.0606582681534,0.0,104.381517965744,272.21441598217785,0.0,0.0
2012-09-01,0.083692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.54030894402278,0.0,0.0,0.0,0.0,41.41088704993814,0.0,146.17481152158905,0.0,110.63953416192577,335.3471420269243,0.0,0.0
2012-09-08,0.117768,0.0,0.0,0.0,0.0,55.80761955406109,0.0,0.0,108.92768538509388,0.0,0.0,0.0,0.0,0.0,0.0,136.85580411427918,0.0,144.1897565444271,278.2027169860254,45.00713842706667,45.00713842706667
2012-09-15,0.173953,0.0,0.0,38.5788837246254,0.0,0.0,0.0,0.0,68.40690805673908,41.42229251037735,0.0,0.0,0.0,0.0,0.0,162.7029987683034,0.0,196.1228501653804,349.29860643884257,0.0,0.0
2012-09-22,0.108998,60.03009367663091,55.331083489709,0.0,0.0,0.0,44.994241603110616,137.47375718640453,61.19055419462882,0.0,38.33713170013085,38.33713170013085,0.0,96.53985964322248,0.0,231.72328924390465,0.0,313.6508389544995,496.07395667403495,42.0793530015076,42.0793530015076
2012-09-29,0.283052,51.98733469261446,62.82225627391183,34.7502509740892,0.0,92.8534111744454,40.95451784685577,55.910633334466006,64.22224468902628,0.0,0.0,0.0,49.0680742857768,53.362014033937584,39.290794655864445,213.42722919520355,39.66004825725176,380.7181604648736,500.9751438547567,39.20292620090045,39.20292620090045
2012-10-06,0.293219,64.96044764840894,65.39486571875372,0.0,0.0,48.23549956631211,0.0,0.0,65.99972627221695,0.0,0.0,0.0,0.0,0.0,0.0,225.86682841264937,0.0,368.1797008811741,490.6930055269205,40.4455471390069,40.44554713900689
2012-10-13,0.572891,71.25937273907381,64.66069223174696,0.0,54.611319280568615,0.0,0.0,0.0,68.58270533496162,0.0,0.0,0.0,38.91541942780865,46.22208027532491,0.0,348.90494059450936,40.02559025125749,418.3104663369094,503.65472397742246,0.0,0.0
2012-10-20,1.00283,50.81266114965156,34.20864245084126,0.0,0.0,0.0,0.0,47.99609080897052,85.78937956234738,0.0,0.0,0.0,0.0,52.32654139977857,0.0,296.84621197960706,0.0,444.85136377451823,623.6258854442798,38.28009426401257,38.280094264012575
2012-10-27,0.778846,88.35392559456594,86.10848067162283,0.0,0.0,0.0,0.0,48.968275534591314,92.04163349157876,0.0,0.0,0.0,46.59184524906232,40.38319048677605,0.0,282.91972043552266,0.0,371.7013201351496,516.76169190044,65.54268542211383,65.54268542211383
2012-11-03,0.633484,0.0,0.0,0.0,0.0,0.0,34.225795133147045,59.304243193094656,38.90650541242933,0.0,0.0,0.0,0.0,47.34491713747284,48.35499500167708,214.24914886861592,0.0,231.04411126701893,420.6870294455314,0.0,0.0
2012-11-10,0.832931,0.0,42.52882306129258,37.994349156442496,0.0,0.0,63.6354490272013,40.79032857840132,113.28568838127924,0.0,0.0,0.0,34.54555946071809,41.46223404699945,40.381194213559496,301.92162890265087,0.0,267.1198406377275,430.3148660244466,67.41767737267769,67.41767737267769
2012-11-17,0.991707,40.87049075716972,67.85162349852186,0.0,0.0,0.0,0.0,0.0,88.30708206687362,0.0,0.0,0.0,48.40881924546327,47.874391308086096,0.0,222.64332419664927,0.0,290.2577876406278,409.26164061821487,0.0,0.0
2012-11-24,1.70477,73.30286375080307,77.49630130894002,56.94135494882846,0.0,0.0,38.95805952409785,70.3206724025361,124.84597914087136,0.0,0.0,0.0,0.0,0.0,0.0,291.6125252306585,0.0,258.6273365147515,558.0072183353694,0.0,0.0
2012-12-01,1.67709,90.87655203161826,70.3256738067859,0.0,0.0,32.95553279564389,36.8322913309827,0.0,98.7050870039626,34.39851954029687,0.0,0.0,0.0,39.29340266188788,0.0,383.2509997999046,73.24442509345016,420.1038647515928,733.435762161598,49.39713273767335,49.39713273767335
2012-12-08,2.11123,162.25120475031028,160.52008270680523,58.91187933600662,0.0,0.0,51.108751726364645,97.426508495362,175.6683263949624,0.0,60.78474191002067,60.78474191002068,54.18799591829166,115.40837623760004,56.59433612565396,509.7556565290808,41.82570073432833,612.7073916514113,668.879142656365,118.0646424300317,118.0646424300317
2012-12-15,3.03139,165.95196143849114,189.6050626173768,58.16315340951282,60.50371832293508,80.16591913318469,76.99038659175943,116.50566155127912,227.60130274605075,69.14521607023859,60.45420573043826,60.45420573043826,68.96066563726485,132.72642119656854,39.65274063849587,719.5933833156727,45.19574892377472,802.5304944453644,807.9238769575547,77.00747293300466,77.00747293300465
2012-12-22,3.62908,255.8988359116206,261.81995550655535,140.7243235691006,86.06262127129244,101.73454939582922,82.24177450372643,156.19386520030497,329.47807932023943,50.806216339103415,51.42812968616605,51.42812968616605,137.62409262663817,139.28625938990834,54.15456494295572,810.9576221921945,71.94087538756047,987.7923841417416,843.9923193770084,91.32984961003278,91.32984961003277
2012-12-29,5.95238,341.1711745405,342.95476629361247,123.16279798829449,66.56661794254505,108.55848715131636,152.27555132553087,234.2799453731407,446.5762881191632,65.4542634146406,75.68324760108982,75.6832476010898,101.05720722182885,211.54993496003328,90.75849676121418,1169.2763861576325,85.95856481868168,1269.587305343853,1088.390556515039,142.87765127603984,142.8776512760398
2013-01-05,3.99638,400.37425289580057,376.0646638454564,153.18813411287448,111.82853391869251,176.78287969454718,126.9009308101286,206.3947856666248,328.5985595287789,108.27001808198052,60.018698657079646,60.01869865707966,154.8477401061346,273.7190575828036,51.7396758760476,1288.4657534517069,78.29401698251662,1336.9608226771202,1234.1594630324714,152.59583405408907,152.59583405408907
2013-01-12,4.13807,572.4406407801353,634.0633461930215,186.0525297938471,112.52415043284851,214.310386688974,302.8655604434624,490.7728615296184,577.5739520879491,128.8817875020792,140.576232773158,140.576232773158,172.87267405886485,589.868268945328,114.83990096856304,3091.401970249866,140.0143457935134,3656.982340117262,964.6568040242976,237.90445947528536,237.90445947528536
2013-01-19,4.53812,583.9710891063703,583.0322090546942,257.53435296901773,156.94586898347353,195.42651777614896,415.2773607400429,609.734350085639,585.0935078943071,159.56859722734484,104.5833454163849,104.58334541638492,268.03767509640915,695.3519923122443,113.09512073170971,3273.1084263173634,200.29786037061388,3736.717148711698,860.8117393987271,222.80193677718415,222.80193677718415
2013-01-26,4.06893,299.37840760447955,314.8342439299599,153.3260585664158,54.20711977254791,111.32658057492576,239.19227160856016,367.8996992035402,464.3467434313682,69.01574992375672,66.367666766726,66.367666766726,154.3065400703639,400.53785161133777,60.24461999411688,1653.5681737163936,102.0188753573933,1615.9461163189562,687.2074912272683,143.83669368430665,143.83669368430665
2013-02-02,2.9484,262.3141001310716,261.50851118272453,109.98677339977398,72.12272042136719,86.56007801694136,178.29835452963738,239.23032879187917,474.1500109702903,75.54922740817484,31.77016224005045,31.77016224005045,125.40459391947934,270.00801390950335,60.793366959378325,1188.7536799643062,85.78532118290006,1095.004299635979,734.3841901884955,99.16572118973188,99.16572118973188
2013-02-09,2.7859,205.87627976178453,211.5376413628986,82.91521067108826,61.42036129663955,87.76820723476155,135.84018259960433,177.60096847327833,360.9546242886586,66.36131353697684,53.67443713838568,53.67443713838568,42.03314580933074,205.55870340343296,39.89244778504202,877.5567050818458,58.17289824679916,935.7544028268088,681.2655230711224,95.80669626267328,95.80669626267328
2013-02-16,3.39217,161.8854998601027,161.9801426899385,33.68101103180513,73.05488796334846,95.46402389375956,98.10854764752176,138.32128191297627,284.5066732872671,64.14446156767255,43.043828008590246,43.043828008590246,55.595358306603785,170.03317284966744,51.62596066190791,561.2479444155605,42.83501025358674,819.8606620973648,626.5098115440101,93.22319092001722,93.22319092001722
2013-02-23,3.48492,187.7221225306537,179.25834648994956,107.55243237641182,99.20275962843236,100.21589106690702,85.70789565057825,148.48033164160498,233.2482209539986,36.49889189429268,53.57058129729403,53.57058129729404,88.21950938031335,152.4742190091595,40.79906235505823,584.6340600261561,33.43156150295346,702.7903093350384,605.635257480868,84.50917773483683,84.50917773483684
2013-03-02,2.67505,148.2699380918761,131.81779816580084,36.69281376662588,69.64547190842703,74.46375293988368,90.56336612115388,145.3151815845492,237.79138291414503,0.0,0.0,0.0,46.31044045119221,126.64215069544214,36.66855455145121,505.4296698466321,38.165892196822966,593.4892782063123,599.6431002657995,96.4381908498342,96.4381908498342
