date,Minnesota,influenza a,a influenza,pneumonia,influenza b,stomach flu,influenza symptoms,rsv,flu symptoms,the flu,how long contagious,symptoms of flu,the flu symptoms,influenza contagious,flu how long,how long flu,strep,sinus,strep throat,influenza a symptoms,symptoms of influenza
2013-04-13,0.863371,0.0,0.0,916.4793648449778,0.0,413.9456816075576,0.0,247.89011131530813,333.51626563980284,464.5223711868548,139.49246817530312,0.0,0.0,0.0,0.0,0.0,1217.2451400054506,1321.5255867163753,943.484946382855,0.0,0.0
2013-04-20,1.23119,0.0,0.0,1040.3901444602554,0.0,245.73454042636675,0.0,136.07180209900295,215.9896025146802,411.1729438090448,136.95200540834875,0.0,0.0,0.0,0.0,0.0,1264.773477567317,1148.7499075887813,840.0277159125111,0.0,0.0
2013-04-27,0.729927,0.0,0.0,759.0617769575467,0.0,361.9368535247795,0.0,267.3814731536116,0.0,402.3312321259208,222.137345761825,147.81315434551144,0.0,0.0,135.5030313116339,135.5030313116339,1209.8184922986543,1383.211218585289,852.5989723816257,0.0,0.0
2013-05-04,0.860737,0.0,0.0,935.7722927342028,0.0,264.98344899635185,0.0,176.4217721580151,140.0755011520177,311.3535409650484,0.0,0.0,0.0,0.0,0.0,0.0,1038.2254454236795,1240.756400996282,505.33204127235126,0.0,0.0
2013-05-11,0.509613,0.0,0.0,864.6285109259675,0.0,242.60052084742225,0.0,0.0,0.0,295.7648450376855,292.1262000306777,0.0,0.0,0.0,0.0,0.0,1221.19839613033,1231.040100508082,794.6084334767679,0.0,0.0
2013-05-18,0.61263,0.0,0.0,768.7574243981442,0.0,140.89895406987682,0.0,176.73749789501016,250.5718931161193,149.42638523183896,0.0,0.0,0.0,0.0,0.0,0.0,1051.0047766137527,1160.6849032676482,599.8356534318544,0.0,0.0
2013-05-25,0.687548,0.0,0.0,692.741225566232,0.0,185.2494802796353,0.0,137.87783927866002,184.55762594693564,0.0,145.0575005507888,0.0,0.0,0.0,0.0,0.0,835.122644121168,1050.6628264540457,583.5326277406812,0.0,0.0
2013-06-01,0.567503,0.0,0.0,726.0849378911345,0.0,290.7701480930791,0.0,135.958605829696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.5379509731015,926.5719168111284,722.4383389109156,0.0,0.0
2013-06-08,0.631912,0.0,0.0,714.7887201133087,0.0,195.20595607152583,0.0,0.0,123.56443107069924,151.3946780818234,164.8825913808084,0.0,0.0,0.0,0.0,0.0,826.5509808124057,1003.4646330835188,458.51170087280025,0.0,0.0
2013-06-15,0.664084,0.0,0.0,635.161421923583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0361918398232,859.2116067275634,630.4405978876949,0.0,0.0
2013-06-22,0.121212,0.0,0.0,711.6459125598601,0.0,129.37602759605812,0.0,0.0,139.57247038053617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.8089606654174,880.0181974037362,550.3082249048877,0.0,0.0
2013-06-29,0.574413,0.0,0.0,541.1318079822767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.1037215421079,881.2140003769895,530.7398146940112,0.0,0.0
2013-07-06,1.09127,0.0,0.0,628.8700850204502,0.0,0.0,0.0,0.0,345.01415904377444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.2281312914716,722.9013212219484,686.3179009202512,0.0,0.0
2013-07-13,0.449438,0.0,0.0,467.2436456478199,0.0,0.0,0.0,0.0,140.11217196319123,0.0,141.35004004822886,0.0,0.0,0.0,0.0,0.0,915.8963223674403,754.6696446993091,490.0633846950385,0.0,0.0
2013-07-20,0.490463,0.0,0.0,526.9439866819396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.1052943966081,540.6012761856962,482.68608891905,0.0,0.0
2013-07-27,0.680094,0.0,0.0,617.7300876317094,0.0,278.675899682947,0.0,0.0,0.0,0.0,145.56172916527947,0.0,0.0,0.0,0.0,0.0,827.2813931792474,816.0256473041234,659.1541626242947,0.0,0.0
2013-08-03,0.607983,0.0,0.0,526.7920081400175,0.0,146.54396097554223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.4547739245705,1073.8500945650474,574.2020037984998,0.0,0.0
2013-08-10,0.509626,0.0,0.0,545.942539086408,0.0,0.0,0.0,0.0,148.56907615069193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.6174994034003,964.690232858686,343.51458917018823,0.0,0.0
2013-08-17,0.829099,0.0,0.0,631.9077781406774,0.0,0.0,0.0,0.0,0.0,195.72291356725583,137.65048592103244,0.0,0.0,0.0,0.0,0.0,706.2515871691274,958.354658008106,454.8877209717827,0.0,0.0
2013-08-24,0.750939,0.0,0.0,703.0544515662172,0.0,134.38598709829887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.2136946770752,1097.6549381708771,531.1658137255339,0.0,0.0
2013-08-31,0.769804,0.0,0.0,448.7172549817917,0.0,0.0,0.0,0.0,202.00588912737183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.0964952426745,929.517426265728,570.701928950762,0.0,0.0
2013-09-07,0.117786,0.0,0.0,710.8258760492986,0.0,189.38992570786937,0.0,0.0,194.94886608809003,152.3296716435173,0.0,0.0,0.0,0.0,0.0,0.0,693.6779938859648,1073.879000325557,485.126491025593,0.0,0.0
2013-09-14,0.126904,0.0,0.0,774.4306631361741,0.0,166.5889242742813,0.0,0.0,149.25909659534335,234.0728676549301,0.0,0.0,0.0,0.0,0.0,0.0,821.2510125591433,992.7926550959336,719.7997950546835,0.0,0.0
2013-09-21,0.0637552,0.0,0.0,796.3303269497211,0.0,220.60355028319668,0.0,131.7729789690528,295.83838193962737,388.369209809904,0.0,0.0,0.0,0.0,0.0,0.0,969.7793357868452,1252.276962250687,514.484676381175,0.0,0.0
2013-09-28,0.125905,0.0,0.0,1080.9473048223813,0.0,143.59990840110936,0.0,0.0,363.45189803060566,558.4255749781303,0.0,0.0,0.0,0.0,0.0,0.0,854.0504609309379,1375.7008161411331,581.4458534881478,0.0,0.0
2013-10-05,0.259572,0.0,0.0,1013.7901938864007,0.0,229.09120292387945,0.0,0.0,338.39800142074614,664.6430664701476,0.0,0.0,0.0,0.0,0.0,0.0,1179.6037004663365,1247.3180515141737,807.7145366866266,0.0,0.0
2013-10-12,0.660264,0.0,0.0,1139.0998819185245,0.0,166.2908758712192,0.0,0.0,333.7888875889494,599.6704185069519,0.0,0.0,0.0,0.0,220.8610148798016,220.86101487980164,1096.4016602230622,1032.0989761515216,777.0833953349388,0.0,0.0
2013-10-19,0.510856,0.0,0.0,996.877958750012,0.0,146.4305137358525,0.0,0.0,295.2160805897563,607.6083769336058,136.00253504382042,0.0,0.0,0.0,129.38817411967898,129.38817411967898,1222.5973948802118,1045.111045881269,761.0336894687845,0.0,0.0
2013-10-26,1.12782,0.0,0.0,1440.4914174071312,0.0,183.23421815959216,0.0,114.70231789208026,304.3062700732562,645.641013004478,0.0,0.0,0.0,0.0,0.0,0.0,935.8439439054904,1012.5413952936412,658.4434648169155,0.0,0.0
2013-11-02,1.32789,0.0,0.0,1134.376766273853,0.0,205.3732423595276,117.50925652189818,128.20434216049688,263.0389655651478,591.3768148750047,194.61567572872647,0.0,0.0,0.0,0.0,0.0,1048.7774309859656,1099.6515707186388,582.6324844328701,0.0,0.0
2013-11-09,0.953188,0.0,0.0,1300.9492335955306,0.0,291.34251568057937,0.0,229.29765743607143,334.30538726642874,565.4941194641552,156.2082673288796,0.0,130.2229519821872,0.0,0.0,0.0,1258.97569309318,1164.2968489790107,813.1058064290423,0.0,0.0
2013-11-16,0.463714,123.5412300300008,123.5412300300008,1249.7412129592344,148.34944989500903,330.8498950605813,0.0,0.0,352.79470126898883,639.7283631717852,0.0,139.11693860803712,0.0,0.0,264.2530413501425,264.2530413501425,1143.8107221454677,1262.7508254769853,727.2168787811759,0.0,0.0
2013-11-23,0.376189,0.0,0.0,1475.9253428035918,0.0,332.1004365671501,0.0,291.566857114745,374.9295997015259,666.6921542470883,151.14753827593233,0.0,138.53310714890412,0.0,144.6856063353187,144.6856063353187,1256.288527002795,1212.0158613058863,922.6534573282524,0.0,0.0
2013-11-30,1.08668,0.0,0.0,1037.6902404859577,0.0,256.05618322052226,0.0,155.61985635506147,254.26232712866755,506.280085267016,0.0,0.0,0.0,0.0,141.30263945593416,141.30263945593416,1105.9883809181729,1051.055995378813,770.5593055721979,0.0,0.0
2013-12-07,1.17106,0.0,0.0,1302.3815770508209,0.0,480.3490848109006,297.59140828856044,127.44904025824644,353.15657981793333,609.65950454361,126.39885199518108,0.0,0.0,0.0,0.0,0.0,1319.480277999466,1171.548082851294,918.4085943599993,0.0,0.0
2013-12-14,0.904621,0.0,0.0,1261.4771830939228,0.0,548.4598268234478,0.0,211.4558487681304,391.2595742331831,726.6225101931884,143.21581694580007,0.0,0.0,0.0,207.1050546253337,207.10505462533368,1302.7224063007295,1110.539688794595,861.3504123573239,0.0,0.0
2013-12-21,2.01371,159.49584108957342,159.49584108957342,1157.7975339357222,0.0,656.5685194505149,153.17422447923596,210.31798278831573,467.95443828613776,654.0276298259889,292.0259132134447,133.2697003078739,184.99803062967536,0.0,0.0,0.0,1229.3989235730685,1234.688336362001,859.2198988608466,0.0,0.0
2013-12-28,3.51852,332.8977718933776,332.8977718933777,1447.8046289051383,0.0,810.7314058521667,243.3706971417734,667.0243331488869,910.6880726993586,1112.974972586786,193.99586949576363,158.90346998913134,0.0,0.0,355.5929507450025,355.5929507450025,1453.3985338226742,1285.7049490358106,891.7177213580667,0.0,0.0
2014-01-04,3.34739,442.6247610862145,442.6247610862145,1874.978250795467,0.0,738.2582485463603,340.5749742787752,644.6938311555863,1151.6472951677215,1425.647468707986,303.79313245927773,287.5499441709355,245.1456928617548,0.0,333.1843235480716,333.1843235480716,1193.0353428128951,1370.5877466333409,779.8254124965249,0.0,0.0
2014-01-11,2.51268,395.50606300447447,395.50606300447447,1869.5269316088331,0.0,645.5235094368984,318.4850836686807,414.189128171271,1209.0335620242267,1438.9709369016366,150.45423910006377,286.7982284868366,238.15649631350743,0.0,406.53902303464577,406.53902303464577,1175.693477883927,1414.7250754624995,618.8738783899308,210.4388414429619,0.0
2014-01-18,3.1093,299.0953826879592,299.0953826879592,1354.903907908083,0.0,550.7991077525057,310.77494532430654,490.5778776470474,1066.1676821827891,1127.7640717057527,326.62351251993147,261.2993830921722,220.98515036787552,0.0,308.155224673862,308.155224673862,1053.146017050677,1394.2246842643576,748.9302382494382,0.0,0.0
2014-01-25,3.26496,551.2570915853834,551.2570915853834,1367.2365393283724,151.70901770748492,372.2588838295626,265.50659307925935,641.7520590966341,707.5065657422791,1080.9323482655825,184.9122067602536,140.5595457687697,189.17045102961328,0.0,300.41093281217155,300.41093281217155,1169.5232456328313,1424.202273086251,603.8218261118781,140.82529180443262,134.03616384611868
2014-02-01,2.53456,308.1732386223884,308.1732386223884,1449.2242903879544,0.0,554.3977266232779,145.4937517924265,901.346716446776,674.5251694587665,861.898879202719,192.090526490014,161.5427620097947,159.9453242225781,0.0,244.74483119742223,244.7448311974222,1306.997674572811,1568.7624352994096,813.4661123291677,0.0,0.0
2014-02-08,2.15726,343.42535018381386,343.42535018381386,1163.4727141900937,0.0,571.1156999339267,203.54360818497065,610.2827955919252,519.9672990286874,680.9600452546347,145.7474636886508,165.82506833779985,0.0,0.0,197.8192193945421,197.8192193945421,1627.6354530354636,1379.7606945318896,886.1683847728714,0.0,0.0
2014-02-15,2.13796,153.824616700574,153.824616700574,1472.7366318495713,0.0,497.8046171788392,135.93083156543227,692.3398821633834,460.4562624541382,520.9440631931628,148.9415902349166,0.0,0.0,0.0,194.4386319148985,194.4386319148985,1428.8294109753988,1753.201358172526,929.051975920498,0.0,0.0
2014-02-22,2.65642,142.2991937741434,142.2991937741434,1414.171868609494,0.0,360.5855244221937,0.0,940.1948745735608,359.29521783523825,360.3102316860317,0.0,0.0,0.0,0.0,0.0,0.0,1252.1601355172172,1389.9053386931616,717.0031226399882,0.0,0.0
2014-03-01,1.96669,190.97690755173576,190.97690755173576,1307.8464962569626,0.0,455.0238505271709,0.0,611.1269706113234,483.4017868574036,437.6650057903417,0.0,0.0,0.0,0.0,0.0,0.0,1293.8031365931497,1439.816391680477,857.1572003050428,0.0,0.0
2014-03-08,2.27225,119.05085945151475,119.05085945151475,1043.1834314370922,0.0,252.4360923807367,0.0,682.4478423637712,362.7305633017911,427.0841134955646,196.286220052935,0.0,0.0,0.0,0.0,0.0,1410.1379354916598,1294.8992138018148,961.9144374286406,0.0,0.0
2014-03-15,1.88838,0.0,0.0,1039.4376535985498,0.0,508.34456730217767,0.0,498.4693333516955,396.2151103780182,440.2699626402148,0.0,0.0,157.7403965964921,0.0,0.0,0.0,1615.7520967763114,1702.7122610705085,1197.9434919048576,0.0,0.0
2014-03-22,2.06639,0.0,0.0,1049.2444919165484,0.0,403.34201613683575,0.0,532.4032891077111,305.7932405220007,384.08139258082,172.56617909960727,0.0,0.0,0.0,0.0,0.0,1291.7818795279006,1480.7618098679852,1007.3523497615892,0.0,0.0
2014-03-29,1.7914,157.62229450271428,157.62229450271428,1215.974429069148,158.11516762879614,425.33812726105873,241.53903464569876,445.24242432945226,282.91932660473003,418.3855720529169,0.0,0.0,0.0,0.0,135.2329784746468,135.2329784746468,1539.5106583582574,1507.8814966689397,1111.0603070867476,0.0,0.0
2014-04-05,2.11676,0.0,0.0,933.5648893282208,0.0,478.6285047635071,0.0,602.340361603445,248.00268710666967,348.4789865253874,0.0,0.0,0.0,0.0,0.0,0.0,1204.4324147345892,1592.4198055837255,781.8283828950417,0.0,0.0
2014-04-12,1.33506,0.0,0.0,959.2298121571046,0.0,295.6419235941624,0.0,248.9524610592919,234.6424951266113,461.7926522879893,208.9708002073265,0.0,0.0,0.0,0.0,0.0,1370.4668246910371,1398.712965133525,818.3870493185959,0.0,0.0
2014-04-19,1.2565,0.0,0.0,979.672122556106,0.0,325.1804234432859,0.0,195.5966496592158,144.14593361887302,406.2425150300925,139.3090799506237,0.0,0.0,0.0,0.0,0.0,1578.045749097775,1279.2740718064124,968.563234447234,0.0,0.0
2014-04-26,1.56118,141.74956700519144,141.74956700519144,1199.972205684392,170.0221265308497,196.11735470170905,184.38652386709003,233.02503612101535,338.04380706118855,366.3669839890845,0.0,0.0,0.0,0.0,0.0,0.0,1613.6576470276489,1207.4523883311508,1107.7878735399715,0.0,0.0
2014-05-03,1.73495,0.0,0.0,1124.8622435442755,0.0,187.21077961810315,0.0,164.3109150975488,183.8895027980472,358.0248430374338,0.0,0.0,127.62896122777413,0.0,0.0,0.0,1476.2432036382993,1215.1027750598969,929.802168857581,0.0,125.27845722969164
2014-05-10,1.3382,0.0,0.0,1184.2887608144083,0.0,158.69286486268427,0.0,158.28342962905293,148.09993208810408,161.42131065528147,0.0,132.1438504758323,0.0,0.0,173.6033225475817,173.6033225475817,1453.172540297306,1143.569549153721,985.6969145454858,0.0,0.0
2014-05-17,1.41359,0.0,0.0,1103.208830568365,0.0,0.0,0.0,167.81390418905946,0.0,274.71316744704467,0.0,0.0,0.0,0.0,0.0,0.0,1200.4324434509365,1287.0658812253916,728.2323747232581,0.0,0.0
2014-05-24,1.82819,0.0,0.0,842.8874504995694,0.0,281.487493876326,0.0,0.0,0.0,169.77095431484233,0.0,0.0,0.0,0.0,0.0,0.0,1197.6486255732268,1542.4542208320463,861.3141926706247,0.0,0.0
2014-05-31,0.137221,0.0,0.0,818.9386455974628,0.0,0.0,0.0,205.7116839415641,206.1542132841641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.8165601213266,958.1753431565228,681.1871446207984,0.0,0.0
2014-06-07,1.11949,0.0,0.0,741.7047919719251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.7132114909691,833.1636601245162,769.7847193201065,0.0,0.0
2014-06-14,0.840116,0.0,0.0,769.2018853381365,0.0,0.0,0.0,0.0,0.0,0.0,162.13005205783145,0.0,0.0,0.0,0.0,0.0,1097.5154595201811,881.5150331227999,720.6677021432158,0.0,0.0
2014-06-21,0.861829,0.0,0.0,743.9700050111715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.9163924951973,1054.9023924830808,546.3950388099928,0.0,0.0
2014-06-28,1.02194,0.0,0.0,911.0026946180166,0.0,175.95642850210038,0.0,0.0,169.11821679854253,225.497788114858,0.0,0.0,0.0,0.0,0.0,0.0,1219.828905104777,780.1962959959382,682.8669511501454,0.0,0.0
2014-07-05,0.765931,0.0,0.0,672.3353060617053,0.0,0.0,0.0,0.0,0.0,176.5563606413344,259.2652756229957,0.0,0.0,0.0,0.0,0.0,1077.3765633238684,851.4693035586112,706.3262498404348,0.0,0.0
2014-07-12,0.893796,191.49882908324096,191.49882908324096,810.1091258955744,0.0,215.5532916570656,0.0,0.0,164.30081219008733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.9161194665954,869.3445422875931,441.3078747587783,0.0,0.0
2014-07-19,0.693518,0.0,0.0,591.8905605467169,0.0,0.0,0.0,0.0,0.0,0.0,176.5325065349155,0.0,0.0,0.0,0.0,0.0,914.8007570196712,1072.4399585215413,573.9036098848447,0.0,0.0
2014-07-26,0.408677,0.0,0.0,549.1998468812515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.54515649503955,0.0,0.0,0.0,0.0,825.8634914150786,744.6152723624336,543.5102514966792,0.0,0.0
2014-08-02,0.847458,0.0,0.0,800.4554500464885,0.0,0.0,0.0,0.0,0.0,176.6984020049719,0.0,0.0,0.0,0.0,0.0,0.0,896.250960782893,1083.813297903322,446.7466769136903,0.0,0.0
2014-08-09,0.478334,0.0,0.0,686.8115887208575,0.0,191.51906629279088,0.0,171.67289599717705,0.0,175.55462398897825,0.0,0.0,0.0,0.0,0.0,0.0,1032.313985255146,846.1225033643891,706.5815577599085,0.0,0.0
2014-08-16,1.02477,0.0,0.0,885.9321485249128,0.0,0.0,0.0,0.0,0.0,218.6532788471196,0.0,0.0,0.0,0.0,0.0,0.0,606.6603288426704,1113.14784889233,300.83084358845537,0.0,0.0
2014-08-23,0.624321,0.0,0.0,709.2282069991267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.997502982283,800.9969054794005,673.5348486093449,0.0,0.0
2014-08-30,0.564668,0.0,0.0,720.0856117239246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.8822689175652,1209.713988023114,480.52936365413314,0.0,0.0
2014-09-06,1.28317,0.0,0.0,1054.1079516716468,0.0,0.0,0.0,0.0,0.0,214.2558306395089,0.0,0.0,0.0,0.0,0.0,0.0,955.6152492884364,906.3647752197072,566.476329792429,0.0,0.0
2014-09-13,1.03321,0.0,0.0,891.0647288651016,0.0,0.0,0.0,0.0,269.8531238604951,341.95634836575096,0.0,0.0,0.0,0.0,150.78481583533778,150.7848158353378,943.5615517416225,1148.3595517432468,616.5491653011353,0.0,0.0
2014-09-20,1.42687,0.0,0.0,1236.398453989093,0.0,0.0,0.0,0.0,285.6905459467417,573.7315810738473,171.07471403712148,0.0,0.0,0.0,203.91510236709885,203.91510236709885,1042.0284015296131,1457.5344873353754,748.2035132862957,0.0,0.0
2014-09-27,0.631821,0.0,0.0,1273.6092010567115,0.0,190.18042083852225,0.0,0.0,300.84826688796807,437.18378071690944,0.0,0.0,0.0,0.0,0.0,0.0,948.4326500785512,1451.777622055222,459.6803271285244,0.0,0.0
2014-10-04,0.766983,0.0,0.0,1275.2337370092823,0.0,0.0,0.0,0.0,423.1269552434884,457.00971199099126,248.96918068332155,146.0438468372348,0.0,0.0,0.0,0.0,1161.4268154899482,1098.566894432343,660.7528348478681,0.0,0.0
2014-10-11,0.754446,0.0,0.0,1221.472458420442,0.0,0.0,0.0,0.0,266.7190369319734,769.7669040602494,0.0,0.0,0.0,0.0,0.0,0.0,1395.6694277608012,1312.9704087731634,827.6902904993399,0.0,0.0
2014-10-18,0.892164,0.0,0.0,1222.779253577349,0.0,263.4072530988236,0.0,0.0,463.2696377485437,908.0235741850514,242.09206463509744,0.0,0.0,0.0,0.0,0.0,1199.245698143367,1113.4460138784884,621.4202061707662,0.0,0.0
2014-10-25,0.856198,0.0,0.0,1301.412341924547,0.0,0.0,0.0,145.47033832884276,231.74322280008664,624.0700917872924,0.0,0.0,0.0,0.0,0.0,0.0,1269.763337169434,1248.2029096112285,782.0442287058427,0.0,0.0
2014-11-01,0.826598,0.0,0.0,1043.1586495781164,0.0,204.07039699003167,0.0,0.0,373.2012803264343,743.1132268891444,0.0,0.0,0.0,0.0,0.0,0.0,1264.2149753996232,1061.8247900464646,703.6552211876508,0.0,0.0
2014-11-08,0.827719,0.0,0.0,1409.8037862498418,0.0,146.27271638275096,0.0,0.0,286.3126063874507,642.2382376187456,0.0,143.336830458239,0.0,0.0,0.0,0.0,1230.467880069002,1260.871300491885,826.1013158626084,0.0,0.0
2014-11-15,0.775054,0.0,0.0,1460.9583196206634,0.0,331.5859317580413,178.74269295807878,0.0,433.03632097583824,538.833647084481,180.41551359304643,0.0,0.0,0.0,0.0,0.0,1326.9082468821248,1379.177618723628,654.1565723737344,0.0,0.0
2014-11-22,1.41224,0.0,0.0,1313.117235372644,0.0,309.69818917388847,174.00695826813435,0.0,355.1395897452581,602.7574879203628,167.19522017287085,0.0,0.0,0.0,0.0,0.0,1256.0404043403655,1206.9614844863097,796.6459589546672,0.0,0.0
2014-11-29,1.30183,214.00454893976456,214.00454893976456,1353.160979203641,0.0,461.7421578384451,397.4386813275142,222.04086759315788,589.6855240565349,513.8750587488863,306.5962068091112,0.0,0.0,0.0,182.57647946220604,182.57647946220604,1764.3190420440974,1158.7499193785577,1223.7131410639045,0.0,0.0
2014-12-06,1.70758,320.9476059977194,320.9476059977194,1211.4185158030714,0.0,537.5248056909682,176.913984230073,166.57285725161026,519.5108307175602,748.480686886401,237.64099580806356,0.0,0.0,0.0,0.0,0.0,1320.2799367121538,1324.7556045979877,814.5604773462069,163.10265713013158,0.0
2014-12-13,4.53885,1035.2534156446409,1035.2534156446409,1588.6770894210904,0.0,560.855769006038,502.4108254176248,237.89952986081775,1174.5017697372175,1146.3960667342624,255.14360139942684,262.0710561643417,161.52040002656588,212.85991415867213,293.5315461417877,293.53154614178766,1329.231424860025,1526.3218836524975,975.0147372629882,264.64426914583834,0.0
2014-12-20,5.72078,1420.137707719933,1420.1377077199331,1839.8129231407893,180.39594706355828,700.7314615867128,1325.6158992723128,300.3515307137341,2107.0414642922246,2102.0307947715137,642.3672364347384,415.20632727548895,188.0912269129624,412.9331760974967,531.5192377902757,531.5192377902756,1755.0813764107236,1742.6828892803856,1369.1592568284411,672.8499192621167,271.9243288356648
2014-12-27,7.85111,1561.7706127551717,1561.7706127551717,2126.287054184665,0.0,827.4427250719856,1380.200289067245,383.0547206710683,1935.0586437186544,2414.788338991794,781.851218580945,485.2949376359832,400.6043203382339,470.13748290789664,785.3382377282647,785.3382377282647,1899.7598326111297,1572.4893259619475,1377.9039000189096,275.7706358499682,344.33622454390576
2015-01-03,5.72185,1187.6279229314046,1187.6279229314043,2035.2426054078844,0.0,922.8798612849226,786.1158714191315,400.2343172529014,2422.3002253425675,2186.807263116685,510.3045264970368,494.9578308236056,335.02769797280155,217.27893239229812,705.7884160466176,705.7884160466177,1711.8410126701417,2286.5509198119234,1189.1710985478026,327.2017792881841,245.9425621166186
2015-01-10,3.64327,705.6125834046327,705.6125834046327,1428.79743890894,0.0,537.1014363186873,647.1812328109572,428.87935204312913,1292.9968066512522,1415.9077528226546,280.6890865941718,421.4286790469063,263.8735471219947,0.0,339.68660486354565,339.6866048635456,1275.2420852515654,1819.3817867811365,964.2752883544886,165.73630332005743,181.71283601454465
2015-01-17,3.23494,627.4404197097023,627.4404197097023,1503.897886105549,255.1073740642115,594.8451968309437,480.8077115194369,502.4575459951023,871.7878133708889,1107.2977085409404,322.7025265482209,281.37234081077185,0.0,0.0,235.22163186641257,235.22163186641257,1511.1256814232956,1508.2237972809544,1035.12045398605,299.1379595966806,0.0
2015-01-24,3.62635,447.01092259115575,447.01092259115575,1285.6289473099737,0.0,492.8321054976712,286.7654721406821,416.2298176543081,773.9964334753316,951.2356422918772,190.27230084027,214.4839636503273,168.4390542811011,0.0,0.0,0.0,1414.2385387803606,1657.3929122713266,873.4501306437509,0.0,0.0
2015-01-31,2.74324,423.7021973454266,423.7021973454266,1318.4660450139816,0.0,500.3012572508391,200.60466059106963,597.4325206547679,546.1831371378506,780.6649779056684,236.5676957432773,0.0,0.0,0.0,0.0,0.0,1656.5138858835442,1626.4613534926077,1030.560244833011,162.19304967830797,0.0
2015-02-07,2.77726,213.05577648849837,213.05577648849837,1688.1839104176956,301.55846679600046,570.6459317042268,389.1200926252636,671.9481440640636,562.7344045735676,609.586756862324,142.76030821339165,0.0,0.0,0.0,153.68337962508124,153.68337962508124,1846.7852637193384,1448.2082196174708,1423.4751102549571,0.0,0.0
2015-02-14,2.23289,273.6020949084025,273.6020949084025,1409.7433266193711,0.0,526.148117748672,188.7223926708105,541.7581465217722,465.935049557902,569.0435266443316,216.47155141387063,207.2246780324633,172.6011658250994,0.0,0.0,0.0,1547.3357706438169,1410.0057716688543,1178.8814018874066,0.0,0.0
2015-02-21,2.31372,256.25093203285167,256.25093203285167,1366.5118647160425,175.87915411478787,421.1220236639397,322.8841943593944,699.1944360687162,358.42036118675406,679.3009496078532,183.0451085731721,0.0,0.0,0.0,253.57323867310188,253.57323867310188,1675.8787083487357,1665.3365450306108,1094.91650101154,0.0,0.0
2015-02-28,2.04648,276.60653886034584,276.60653886034584,1171.5633633515863,269.478154320777,560.7526970556828,228.9373011519105,557.5093708323482,303.29084364855703,770.7403497726624,232.5044970840208,0.0,140.78448167149733,0.0,287.18646766966043,287.18646766966043,2019.5388289226173,1537.1065085321773,1144.8846530340963,0.0,0.0
2015-03-07,2.36808,245.0144304187729,245.0144304187728,1582.1769104139782,261.7246922595398,809.97447107139,186.4825518834508,434.5353445399687,536.4058009121304,847.1954875082306,230.4568819015708,0.0,0.0,0.0,0.0,0.0,1707.806463712777,1726.4036704255475,1163.0330827216817,0.0,0.0
2015-03-14,2.59921,224.62216411812764,224.6221641181277,1814.604702014748,360.1545830771158,691.1991632658645,309.8702669860335,304.763861708108,763.0693113163062,645.090561862446,159.18357019042446,181.77760567872008,152.18561524630223,0.0,0.0,0.0,1538.1037339599336,1575.016710340435,1089.2926109305138,0.0,0.0
2015-03-21,2.75626,224.89549339438227,224.89549339438227,1208.9484272254952,329.81083266200227,592.0546780661482,0.0,396.5472174745504,504.5690735739948,545.9967648071083,213.29502299581895,0.0,0.0,169.27328084023304,183.0324720568252,183.0324720568252,1631.22479182119,1623.9597851555052,971.6685493551964,0.0,0.0
2015-03-28,4.12833,158.23387157793184,158.23387157793184,1402.0285974948488,324.3438005472193,601.9331513710068,173.25598400765998,276.39295733034544,569.6842949732993,472.6627233362188,358.314694682197,0.0,0.0,0.0,0.0,0.0,1652.047937063857,1263.0970885101888,1165.7726487202774,0.0,0.0
2015-04-04,2.74203,227.98583972721036,227.98583972721036,1292.4527765285388,169.02440301465245,339.48697555800817,250.4564395700999,278.2231595714603,227.6204425738424,434.1750477343956,0.0,0.0,0.0,0.0,0.0,0.0,1455.2968308649697,1498.945322048972,903.0753406280364,0.0,0.0
