date,Michigan,flu symptoms,the flu,symptoms of flu,the flu symptoms,flu how long,flu cold,rsv,stomach flu,how long flu,influenza a,a influenza,contagious flu,influenza symptoms,flu fever,fever flu,flu contagious,flu a,is flu contagious,bronchitis,strep
2011-07-02,0.616509,203.64318869108428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.6757635846887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.19551147048986,1086.589562702149
2011-07-09,0.580739,285.2812005979486,172.04333187732607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.2511504936566,841.5583981021356
2011-07-16,0.431365,190.85198476398756,156.95350622431636,0.0,0.0,205.662144878284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.9586387247979
2011-07-23,0.385826,0.0,190.45722049634423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.89764532309937,955.086401618437
2011-07-30,0.299341,0.0,161.54766763953842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.6046095181154,151.6046095181154,0.0,0.0,0.0,269.9193220888243,868.7346568210636
2011-08-06,0.564738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.8540415373797,611.902275518829
2011-08-13,0.433866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.13204709329426,0.0,274.1886709998212,691.7428477035099
2011-08-20,0.430946,150.98602422961784,152.81236219939652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.77249671187687,0.0,0.0,0.0,0.0,214.5388849868952,0.0,219.33224041393223,672.884965672447
2011-08-27,0.493612,205.0902619462649,0.0,0.0,0.0,0.0,183.2993174811052,0.0,0.0,0.0,158.15699490826265,0.0,0.0,0.0,0.0,0.0,0.0,167.97872660570533,0.0,313.5155103566543,660.6227792097518
2011-09-03,0.696587,234.24094473845236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.91027303754674,654.590186892844
2011-09-10,0.679423,0.0,207.7926871574084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.33333538482975,637.1663410069378
2011-09-17,0.542495,267.5076039976202,320.8938469406903,178.2526324913339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.80379822575608,307.5080113447666,0.0,279.47473852733555,632.9880732606756
2011-09-24,0.440233,416.9564860715759,291.7470746558235,181.2187816975536,0.0,149.45345971105542,137.81908326743277,0.0,226.8426748524823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.1065816091946,0.0,623.3209633187089,972.9832753992775
2011-10-01,0.653808,245.09781119557343,461.6612012153993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.87222137953506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0548265965896,952.2138804959544
2011-10-08,0.600171,415.54009038038953,599.0254649354225,0.0,0.0,0.0,154.45099938864868,0.0,276.1352322518186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.3329188559881,0.0,591.6063940333966,929.8388671464772
2011-10-15,0.606742,264.4196006141062,260.6408212327666,0.0,0.0,0.0,205.9374333571085,176.37014592396622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.36018069069715,0.0,615.8891229780362,640.136864418675
2011-10-22,0.571845,379.4426103425983,461.08872788287096,0.0,0.0,0.0,150.3451329234361,146.1931151576101,0.0,0.0,0.0,0.0,0.0,0.0,137.3416592379802,137.34165923798017,0.0,336.3848185495986,0.0,723.8232697576583,729.9127532853125
2011-10-29,0.514484,413.9836301267087,454.1520091167524,0.0,0.0,124.55813770629848,175.54119616867828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.69379409453092,324.0298901581924,0.0,548.6000101070182,839.6762226320051
2011-11-05,0.677397,292.4769395107647,655.56532565968,0.0,0.0,0.0,0.0,0.0,0.0,192.2288315500496,172.36312298975596,0.0,184.3351506159627,0.0,0.0,0.0,0.0,160.71257770264805,0.0,610.7552300884229,884.8749709084774
2011-11-12,0.671595,301.30856009618543,381.521182867993,0.0,0.0,128.98288113625068,141.16993411775462,0.0,191.3292775512957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.3927258750985,0.0,734.6923450835914,969.2676890358758
2011-11-19,0.527357,303.8458088180628,427.3727587314191,0.0,0.0,129.38677870876668,142.47672229252572,220.8647946790817,242.15187083390677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0237350453093,0.0,716.0430772482146,1158.371310887562
2011-11-26,0.654552,254.1414467489033,366.0833493908282,0.0,0.0,0.0,0.0,177.0963732278615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.05564465156203,173.5806067089063,707.5995920249713,973.6262324896572
2011-12-03,0.516951,294.00515399348654,288.82248610150486,0.0,0.0,0.0,233.92389398222303,0.0,219.5431271097824,130.8578342367784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.7878443227676,0.0,635.4556860029581,1022.7651164749888
2011-12-10,0.556167,370.9798849555372,336.4155646796054,0.0,0.0,0.0,164.59547476350772,0.0,395.3541700814365,126.36364132916006,0.0,0.0,155.912550260245,0.0,0.0,0.0,0.0,227.48923761687595,0.0,548.2934896304102,987.4272650011384
2011-12-17,0.702562,290.46354231110763,493.1055377492576,0.0,0.0,0.0,247.9012671881173,234.1353259925453,526.1146045206652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.5755703732679,990.4561964215686
2011-12-24,0.6634,309.1087856846959,576.9874941010344,272.0105484892008,0.0,177.47250383500932,0.0,269.4950920272667,504.60936135501055,143.0060288692805,0.0,0.0,0.0,0.0,188.0504962586748,188.0504962586748,0.0,306.04300037691326,167.18265185656446,479.2436036686862,954.4021859305136
2011-12-31,0.723831,507.1521151731928,361.26758854898486,0.0,191.1257082779174,0.0,142.62630110122902,263.1013601528228,589.3518633368141,166.52821957727244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.69574931042817,0.0,487.90964545836925,1140.5637539721083
2012-01-07,0.604131,537.6089846059316,470.9341341261229,203.30217742845795,158.06548463233938,0.0,146.90212038682495,0.0,535.7397549497939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.11369755246636,0.0,799.3894369856188,1086.595780970106
2012-01-14,0.630453,430.6252233854319,481.6863556515804,0.0,0.0,278.0920707563118,0.0,245.36208312441008,523.639194074944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.4530235475764,1229.1481019394728
2012-01-21,0.679524,546.4779892742038,433.8861421810922,123.01620902771518,0.0,0.0,0.0,401.34475424017415,541.353759107091,0.0,0.0,0.0,0.0,0.0,157.3308062590514,157.3308062590514,0.0,0.0,251.5003829665648,539.321954637179,946.7793268041472
2012-01-28,0.759094,472.27534374910925,650.0763592507997,0.0,0.0,0.0,0.0,504.2784353003123,417.5486369006222,118.86063774313126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.59099107932673,0.0,601.4992041605401,1029.197888800461
2012-02-04,1.04344,550.3059450390567,532.9167298992762,0.0,0.0,202.91580607504773,0.0,681.9123345425239,501.3912489639682,184.50259363442052,0.0,134.4501733933467,171.5833702244312,0.0,0.0,0.0,255.144467402496,244.84723304360645,0.0,547.2126350047834,1074.4940803568486
2012-02-11,0.763035,393.54225320045794,545.3186934580899,0.0,0.0,144.3298342114893,129.64348103475996,454.303570929378,602.7811099615711,198.8896504319979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.12192659234876,0.0,717.839784743982,1287.8678585129169
2012-02-18,1.03808,434.3356580687934,452.42892886496793,0.0,0.0,91.31547581843212,0.0,474.4463997391997,373.4472531189557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9569778994275,0.0,560.6112149632946,916.7555149860144
2012-02-25,0.942744,404.6825627614229,512.2348413531128,136.61372290125362,0.0,159.15759761656008,132.01238737489183,590.2733854937325,498.66993975893206,102.13308262394142,0.0,0.0,0.0,132.8125900397752,0.0,0.0,0.0,172.45710557997634,0.0,640.689881520594,1236.302777987923
2012-03-03,1.11641,470.1565720588218,376.9260283328864,0.0,0.0,0.0,135.2644484869039,699.1728616433674,529.3079405678192,176.08881686126105,0.0,0.0,0.0,149.83436064266417,0.0,0.0,0.0,179.0350990253326,0.0,769.9860802021761,1410.9247528002534
2012-03-10,1.47622,431.6344872722481,430.1479581513584,123.9667666355572,0.0,0.0,150.3480477847129,383.6231218311471,547.0588843281744,121.02848164581886,129.7702390587579,124.87796393278856,0.0,0.0,97.08531050432462,97.0853105043246,0.0,186.63410165992283,0.0,567.0632583501107,930.5434123791088
2012-03-17,1.65565,395.607678675186,566.7250864965483,0.0,0.0,108.25957579840346,130.66198572118205,485.1900027174625,535.9859073910234,123.82458971394452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.4673368114356,128.68566842391903,612.1478523640129,855.9446817921888
2012-03-24,1.10076,296.72654343519656,338.6719973666944,0.0,0.0,0.0,0.0,430.738050207222,232.16614466286097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.2531907854417,909.0722356800308
2012-03-31,0.679728,291.8425167053531,249.13433414078304,0.0,0.0,0.0,0.0,282.01043608071666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.56160393500664,145.56862322082577,612.9714701054114,892.3280853199906
2012-04-07,0.739247,220.42252214804077,315.46506904504474,0.0,0.0,0.0,0.0,191.3024141322072,195.895841645701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.59180483198574,0.0,431.2048242374983,907.3142469043914
2012-04-14,0.711864,254.0887711597433,325.6031152322309,0.0,0.0,201.4508339425199,0.0,219.3266046204523,332.9837889247668,0.0,143.46119277191764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0459666403125,1049.8259767047025
2012-04-21,0.577485,238.93450067891916,228.58857156500687,0.0,0.0,0.0,0.0,149.90793818708102,0.0,0.0,0.0,117.39412896851796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.4231190776391,1025.858321481637
2012-04-28,0.573425,211.8366902537792,248.1328166258537,163.42212670376455,0.0,0.0,0.0,157.22186358466362,173.38889737094888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0177855013372,1320.8575874487158
2012-05-05,0.893012,218.98005358029755,287.13820492192,0.0,0.0,0.0,0.0,0.0,172.12162198108342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.50113138623372,0.0,389.63399488746506,992.2738080849113
2012-05-12,0.825334,218.86846626768093,261.86782800585536,0.0,0.0,151.8285553678287,0.0,0.0,173.40348015718416,153.1171381031098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.89583567257046,0.0,530.1180731142673,983.4993331216468
2012-05-19,0.746057,0.0,140.5482802143944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.2548906088508,1224.4547767242138
2012-05-26,0.531247,140.1502531350173,117.1124796212462,0.0,0.0,0.0,0.0,0.0,180.75081280569125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0186646195741,0.0,350.6925617694698,930.1104943553822
2012-06-02,0.569692,160.96515595707808,188.97431163561177,109.04285727618992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.86343431743882,0.0,0.0,0.0,0.0,0.0,187.9141409391078,0.0,402.4065363015555,681.8153681878283
2012-06-09,0.549048,159.96401310844388,177.79340169967583,0.0,0.0,0.0,0.0,0.0,141.81443519613907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7808685455868,0.0,466.6706597479878,870.1527631632847
2012-06-16,0.54594,123.97610050464904,124.57236560705604,0.0,132.23706988311153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.6145949531623,768.7463016197157
2012-06-23,0.642317,101.13983040880252,0.0,0.0,0.0,0.0,0.0,0.0,110.22068771756445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.72787532650256,880.5855959747356
2012-06-30,0.178498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.4971769724212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.72603314989664,795.497346684985
2012-07-07,0.828325,0.0,158.64653823610686,0.0,0.0,0.0,0.0,115.98500333969758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.79319545531837,546.412418166324
2012-07-14,0.588443,165.66666627525282,116.2572661439217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.1289992217135,790.5020805524044
2012-07-21,0.43684,165.8665944216718,0.0,0.0,0.0,261.9014641000409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.22872751832276,892.3272853745367
2012-07-28,0.513141,135.02037691193578,191.20712870295293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.12554963647705,759.770595880483
2012-08-04,0.541191,197.04759336653376,159.17669168477414,0.0,0.0,0.0,0.0,0.0,0.0,105.706169413648,0.0,0.0,109.24512942737448,0.0,0.0,0.0,0.0,129.57827281920376,0.0,321.9959720768602,778.6879591774343
2012-08-11,0.356158,114.05167240167152,102.15225997339356,0.0,0.0,0.0,0.0,0.0,105.90468513108227,94.61577639458822,0.0,0.0,0.0,0.0,167.95915033820978,167.95915033820984,0.0,0.0,0.0,284.9725323854467,694.7686479608527
2012-08-18,0.509697,365.7436773215412,165.2371417928742,0.0,0.0,0.0,0.0,0.0,119.57869114321797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.70494462651472,0.0,0.0,254.67665841991652,654.4844565973226
2012-08-25,0.589864,144.7612492523939,241.36555607311848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.58761973387456,801.9207847491995
2012-09-01,0.503889,157.14723285982154,190.4678217620658,0.0,0.0,0.0,0.0,118.4732013192658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.7635092562801,644.9145775375137
2012-09-08,0.618407,235.06111568229716,230.5221280415217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.4551340956114,0.0,349.5767193072731,674.1640869126139
2012-09-15,0.456802,310.9673735596333,257.0047770841567,96.88947853527591,0.0,0.0,0.0,105.31367886797204,91.78916273151287,0.0,0.0,0.0,126.0309741691601,0.0,0.0,0.0,0.0,137.63199323750322,0.0,366.3848118252211,816.048567597338
2012-09-22,0.54334,290.3453951177662,417.69457520124297,0.0,0.0,0.0,198.77409282351343,133.510453671918,137.09067137630723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.81499582307083,0.0,394.9832438003532,980.8940838845205
2012-09-29,0.304569,263.2875335662239,342.6262362339073,0.0,0.0,0.0,0.0,103.8458157519312,110.74789594788392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.55988986938394,0.0,677.4458513434962,916.4211941410136
2012-10-06,0.849218,223.67769377107305,371.20284444822505,152.7752691295385,0.0,0.0,120.59797145456568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.1640701011101,0.0,558.1367573242436,875.7053310353498
2012-10-13,0.923707,297.41201647296657,436.67695288866753,168.66763731174035,0.0,101.77418664258876,261.061562353232,0.0,179.11155957088448,178.8385931960715,0.0,104.0877009364343,0.0,0.0,0.0,0.0,0.0,249.23666079894232,0.0,646.3490923374566,819.4305171060071
2012-10-20,1.00627,409.50741726017634,533.0939255948439,98.72316780304268,0.0,134.15616014789046,157.9020514053279,0.0,343.52229822745727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.04271854290346,0.0,677.7366795801612,900.123541019001
2012-10-27,0.770931,301.1927036067191,422.4172493044146,0.0,0.0,0.0,131.58441507539553,0.0,231.25000377695247,133.91059149093863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.8704205086236,0.0,661.0112526370251,907.8513842236724
2012-11-03,1.13607,323.2435391833441,534.9227804005457,0.0,0.0,0.0,140.6107475509665,111.5326151866049,316.67414270956266,0.0,0.0,0.0,0.0,0.0,118.848746258283,118.848746258283,0.0,264.749060938486,0.0,552.3200883652559,906.7998907029664
2012-11-10,1.01608,351.76843590741066,321.27315886899146,75.69804356740927,0.0,88.18719153004355,135.81310983681723,147.05716029791748,333.3877818604338,75.61907962005829,0.0,0.0,0.0,0.0,0.0,0.0,142.80636483784687,194.4297013656441,0.0,498.2083745635804,879.441134340481
2012-11-17,1.33071,386.8428357818333,429.43885870372776,0.0,0.0,108.52730922757829,90.71661736711742,145.46954388168726,402.4310327542331,94.71170595099872,0.0,0.0,132.84208805115566,0.0,0.0,0.0,104.46284979601867,237.71566535445544,0.0,655.1789050275818,1017.9321103376852
2012-11-24,1.45055,391.3156266762348,544.8319005707264,0.0,0.0,132.23209303234077,143.39805368954907,113.60089331184788,342.94078336948354,154.76984136680937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.26172855542274,0.0,715.7112706092526,1093.733641418431
2012-12-01,1.24331,484.6097666252183,715.1322578578822,125.64574892418962,143.26035863829716,0.0,116.66897676440284,171.61284857812018,527.0423050949099,121.68043933263432,109.24105536984472,101.52485133007865,0.0,0.0,0.0,0.0,0.0,250.33299461445307,0.0,584.3261613079983,1246.0919982287908
2012-12-08,1.45087,721.3590061239446,702.3605535588957,107.61402394019991,246.02072228641345,192.34745725792996,0.0,136.98935069809738,528.3335385626341,191.14587430807583,0.0,94.40633710216017,0.0,0.0,0.0,0.0,0.0,442.6833022717416,0.0,673.7884901515257,1062.9667469542587
2012-12-15,1.8124,647.3564714338736,907.8807138916808,128.82668404047814,154.43078817960426,175.78827633895534,335.3429152595712,230.73995332695267,666.8674497049037,201.9608959175771,0.0,0.0,114.4217224492002,0.0,0.0,0.0,0.0,288.11898764421926,0.0,710.2798534201133,1115.9287787958604
2012-12-22,2.94965,700.2895514012675,1104.7810914168997,226.43771370283488,201.08608014459944,376.4589869072747,152.8393107738695,333.78322494181333,708.8705405288907,216.72090958112491,0.0,165.9689066313476,0.0,0.0,132.96033248302598,132.96033248302598,142.63734054429085,389.3275027323519,0.0,817.3798327822392,1244.0717822384531
2012-12-29,4.8137,1193.8109147114276,1118.337885641188,185.5022362946028,191.3917952348566,378.0025707969601,290.1674025576173,641.972497093355,964.0085691394568,240.09940987389487,212.17946292084991,0.0,175.6800393421178,0.0,0.0,0.0,0.0,373.2944871182502,0.0,715.1678875201425,992.125875454068
