date,Indiana,stomach flu,rsv,the flu,flu symptoms,influenza a,flu how long,how long flu,symptoms of flu,pneumonia,a influenza,strep,sinus,flu a,influenza symptoms,flu type,contagious flu,flu fever,fever flu,flu cold,the flu symptoms
2013-06-08,0.386847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.3776136659675,0.0,699.7006059388303,869.2786082811589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-15,0.491642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.1652156269635,0.0,1067.4834254574728,1173.467278646557,0.0,0.0,0.0,0.0,348.3258251449452,348.3258251449452,0.0,0.0
2013-06-22,0.228358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.3379949299361,0.0,938.9141023330152,983.4259995797228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-29,0.322451,0.0,0.0,0.0,277.11080967578505,0.0,0.0,0.0,0.0,814.9837763692333,0.0,704.70019383582,1277.3375555093226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-06,0.453894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.210095780406,0.0,759.3518605607256,951.5360701051218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-13,0.299018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.4435379516835,0.0,624.7402770603962,948.0627303253892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,0.295625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.9269350404959,0.0,695.4676250237707,1048.359913016689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-27,0.189934,0.0,0.0,0.0,278.4240801124344,0.0,0.0,0.0,0.0,549.0857374283535,0.0,734.4108108767523,919.0822002964076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-03,0.245098,261.6150717787596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0766739184248,0.0,735.1888694622575,955.423265312611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-10,0.182017,0.0,0.0,204.24670924585615,0.0,0.0,0.0,0.0,0.0,550.0190554701511,0.0,806.4368107679696,907.136278741644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-17,0.41806,0.0,0.0,0.0,0.0,286.32908221059745,0.0,0.0,0.0,451.9110040207189,0.0,841.3664503582934,1264.328398855513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-24,0.273973,0.0,0.0,292.7030175292134,220.00011009412103,0.0,0.0,0.0,0.0,696.4686925304449,0.0,833.2432606362852,1198.32387898963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-31,0.349922,0.0,0.0,487.7909886531404,0.0,0.0,0.0,0.0,0.0,751.8918153099777,0.0,850.7627440798731,1021.5478981845632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-07,0.538401,247.24257973977905,0.0,269.3965601779247,239.55244671683505,0.0,224.49107958060665,224.49107958060665,0.0,931.3716472399192,0.0,813.6958152260908,1272.0171843203034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-14,0.377169,187.7660190242822,0.0,0.0,282.2841290209918,0.0,0.0,0.0,0.0,1053.7100688041503,0.0,691.8165640105046,1380.708173310745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21,0.576142,0.0,0.0,300.8752366348754,244.06034315506025,0.0,205.4261892987716,205.4261892987716,0.0,1107.5548195805386,0.0,885.4772019408291,1361.163680806795,304.5692924815483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-28,0.654391,0.0,0.0,324.9242506210465,0.0,0.0,0.0,0.0,0.0,1161.6993446709214,0.0,712.3336680782895,1308.64466639049,260.621628998416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-05,0.918555,208.1187144304268,0.0,691.6499509621573,314.3091862570112,0.0,0.0,0.0,0.0,741.3571763241677,0.0,873.0771870632311,1020.1423659802008,425.2066748337583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-12,0.89906,0.0,244.8107292306709,515.3245633860913,0.0,0.0,0.0,0.0,0.0,1115.4402995314815,0.0,995.5508425890956,1270.1655461403043,396.6531375493733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-19,0.984087,0.0,0.0,560.9709748381878,229.40280667229493,0.0,0.0,0.0,0.0,991.9826394570222,0.0,985.2331495658248,1331.7429904725418,330.7544535014916,0.0,0.0,435.27557097694415,0.0,0.0,292.59276874085555,0.0
2013-10-26,1.11026,0.0,0.0,515.5485667688743,245.722099590023,0.0,0.0,0.0,192.2248862936343,1090.5235481631296,0.0,980.3734154109652,1790.5405265750717,496.9323103513224,0.0,0.0,0.0,0.0,0.0,206.4044507439485,0.0
2013-11-02,1.01808,0.0,178.61367776858913,639.9747971187662,462.90602782718486,0.0,0.0,0.0,0.0,1023.3481794520015,0.0,969.2744922498568,1346.229075753985,291.460367732967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-09,1.12326,220.8313914680068,330.48467626460695,535.6480345666662,370.8096379584868,0.0,0.0,0.0,0.0,1372.0963377635176,0.0,1195.2020725048933,1491.609929780548,269.899979732231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-16,1.12862,0.0,247.9649263905692,591.8210457538504,483.6676186723024,0.0,246.7003445029841,246.70034450298408,0.0,1134.019378676218,0.0,1091.6455374956984,1600.826134628656,478.13349377769816,0.0,0.0,0.0,0.0,0.0,229.3906691997241,0.0
2013-11-23,1.02115,233.47570431986236,440.4806224861991,551.4154759412372,412.6247589749789,0.0,0.0,0.0,0.0,1140.4365437380095,0.0,1158.4664212904734,1282.6461996740884,180.2921659026252,0.0,0.0,0.0,0.0,0.0,242.6558976554482,0.0
2013-11-30,1.52973,273.6329240753975,357.9560815574477,468.3985361047266,0.0,0.0,0.0,0.0,0.0,945.952819860818,0.0,1220.0233539197566,1440.968147496746,277.5865157451906,0.0,0.0,0.0,228.37680530582853,228.37680530582853,0.0,0.0
2013-12-07,1.27785,412.2693401656312,470.5243160714383,472.4011757778856,339.64958913390655,185.56723446362523,0.0,0.0,175.814701788018,1462.3280622644256,0.0,1221.851386850669,1379.5449080667763,176.27580525955747,0.0,0.0,181.8045632136565,0.0,0.0,0.0,0.0
2013-12-14,1.69102,440.160777366904,511.6411819247187,727.1460519165607,625.0201410439759,0.0,0.0,0.0,0.0,1470.8538274554453,0.0,790.5792126997327,1635.845547851328,290.4056303833029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-21,2.95226,598.0943305971589,813.4183661960184,661.9359052672854,566.4019548922208,0.0,0.0,0.0,0.0,1535.4993420408744,0.0,1228.0326914639013,1380.8060789513386,306.3330785160163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-28,5.72125,572.6791192799668,937.1172017701388,1141.1604333949444,890.5447998418316,0.0,0.0,0.0,327.85925853654754,1477.2339803947866,0.0,1287.0234081403826,1607.462780317167,651.2234421707964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-04,4.01657,790.6297962128615,768.1101874475007,1491.3153092921348,1071.2707734406958,301.12504442144257,294.699610894391,294.699610894391,0.0,2184.356664099195,0.0,946.250773871292,1822.5476750472487,590.3682426230685,0.0,0.0,0.0,260.33130318433274,260.3313031843328,332.01696138556,0.0
2014-01-11,3.49933,551.4889352101698,642.1090886367609,1400.0375738953485,782.837618146998,0.0,231.95928648004,231.95928648004,349.0380568887813,1829.7247130163669,0.0,893.4970911668004,1381.423333916416,604.2301366038216,0.0,0.0,0.0,181.3593127022292,181.3593127022292,360.8039952269627,225.78402317720295
2014-01-18,2.98864,318.7372583289462,655.6549449264436,974.9871600203028,1216.1394393095577,237.47722994423535,328.27413463493446,328.27413463493446,279.6490447844067,1599.9756023007562,295.5364533567381,868.46056777807,1370.476772265807,556.5068105007845,0.0,0.0,180.51332714195848,0.0,0.0,316.2239571263077,262.93003095914736
2014-01-25,3.38857,386.9331293789427,369.4500775408058,1154.5663353529976,1371.705333996068,0.0,191.17989848681356,191.17989848681356,458.8348357899541,1039.2503760273714,213.5108491634726,798.6230947214322,1279.8455096022872,327.401690666075,222.89720887542936,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,3.04646,552.48678252975,513.9732086027317,952.3129287586596,793.2879610641688,0.0,261.28556877490576,261.28556877490576,210.60146676850016,1107.0080338801472,0.0,817.2645080227514,1302.127059391198,425.6512678043112,0.0,0.0,0.0,249.04029642388548,249.04029642388548,162.97391480857348,191.22198605893644
2014-02-08,2.40204,486.8809882128905,337.7669095149603,683.6400822955852,698.953971190241,174.71586896849817,199.79440716844908,199.79440716844903,238.2724333530737,1025.520789331321,0.0,779.1420074434999,1321.8450480631975,288.48943669471413,0.0,0.0,0.0,0.0,0.0,275.7082842649256,0.0
2014-02-15,1.94611,435.1776705637927,361.33371620382985,586.01465347774,618.8716045702645,0.0,0.0,0.0,0.0,1112.318247326077,0.0,1046.8246567896172,1627.276577009215,407.59087188526496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-22,1.96205,426.880967735396,462.0449453223097,471.1912957372992,652.8532067125345,0.0,186.40896267907016,186.40896267907013,0.0,1422.2996474594206,0.0,937.4944531329438,1589.6024148959884,186.64031837061108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,1.77923,346.1651197433338,298.2657165086109,651.5058386089986,390.145287613054,0.0,0.0,0.0,0.0,999.4496664433282,0.0,1019.8203572578832,1838.927143535584,320.64018163556216,0.0,0.0,0.0,0.0,0.0,208.86755266969203,0.0
2014-03-08,1.34899,464.76590707413527,282.0741582937617,549.1565885217219,584.5233483111767,0.0,196.7787217936112,196.7787217936112,0.0,1128.5461939960658,0.0,1025.498530857897,1774.506107447682,200.42730082264688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-15,1.33333,585.7089471955704,203.61318274013072,649.215145803039,424.03042725483607,0.0,283.0918124190856,283.0918124190855,0.0,1095.8393692947272,0.0,1188.9947009212135,1642.0471369310842,0.0,0.0,0.0,0.0,212.13620683709303,212.13620683709303,0.0,0.0
2014-03-22,1.3592,445.6095098126259,0.0,261.600527425602,199.37549358168675,0.0,264.6831652305566,264.6831652305566,0.0,895.6604433860896,0.0,1021.9561857014456,1510.555311661385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-29,0.919183,547.1966734313016,218.67200048923968,416.257343980991,457.53651802890414,0.0,0.0,0.0,0.0,1095.2620960316017,0.0,1214.1881675635368,1568.1692527901582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-05,0.886968,528.4999849519318,0.0,243.07779745269065,236.21999784828097,0.0,0.0,0.0,0.0,839.8158231794893,0.0,1112.7870679629902,1227.6686171528024,218.0418312804991,0.0,245.1076536698838,0.0,0.0,0.0,0.0,0.0
2014-04-12,0.567721,353.47779025412063,0.0,331.0074908898328,474.8060869347141,0.0,0.0,0.0,0.0,1092.617292609578,0.0,1047.9341903541874,1315.015152286716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-19,0.565355,260.2045690109693,0.0,291.19323365012,313.9601566352658,0.0,0.0,0.0,0.0,836.3025443801964,0.0,935.3162466581168,1117.2951046071005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.82719706085945
2014-04-26,0.616675,214.23774084073955,0.0,324.3913941283315,219.6944652739897,0.0,0.0,0.0,0.0,1084.0350290435692,0.0,1291.7090330200076,1198.238153484963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.43864354859767
2014-05-03,0.745033,577.8174891404317,0.0,232.51376311369427,295.0549505887719,0.0,0.0,0.0,0.0,1107.5857384470214,0.0,1346.3035464122809,1441.855505946894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-10,0.647463,230.9022772606608,0.0,349.73797760255513,215.8956357656708,0.0,0.0,0.0,0.0,997.3739351643484,0.0,1241.9508772665822,1271.188497118631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-17,1.19117,283.66972116868,0.0,202.37096708458995,249.04614399029475,0.0,0.0,0.0,0.0,914.6552844010836,0.0,977.2754141855248,1272.1321875916617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.1639977976504
2014-05-24,0.647529,0.0,0.0,302.6331459056091,0.0,0.0,0.0,0.0,0.0,763.6142859414102,0.0,1301.189377194525,1340.5035848525006,0.0,246.69978134986997,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-31,0.534158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.4779608868781,0.0,1250.6405471713856,1386.1161027577714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07,0.517552,223.6703225825292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.4060446054903,0.0,921.4782681590308,1021.3726982857428,0.0,0.0,0.0,0.0,0.0,0.0,227.9349338432368,0.0
2014-06-14,0.485973,438.5243102821187,0.0,298.5322635909872,549.4296898519663,0.0,0.0,0.0,0.0,590.7424740489254,0.0,991.9053663878088,1095.2695699182011,275.89073098237867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-21,0.376023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.4308051301671,965.0680561002314,0.0,928.019544306018,1254.0809135101863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-28,0.846468,394.51595560725895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.807094589395,0.0,1255.5114018462384,877.8169777706621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-05,0.347222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.5444114940922,0.0,604.4559227630307,981.4573398960132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-12,0.484076,0.0,0.0,238.93339621094444,0.0,0.0,0.0,0.0,0.0,676.4016952952054,0.0,772.0535121919273,1249.4750094064484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-19,0.120744,0.0,0.0,0.0,245.93016146945868,0.0,0.0,0.0,0.0,292.53214197547777,0.0,669.5965330692868,1327.8096181614103,249.20645655894683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-26,0.185917,0.0,0.0,426.3821719499688,244.6622994253269,0.0,0.0,0.0,0.0,765.4630577090029,0.0,721.439593995498,1391.208669855351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-02,0.561523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.1278986477622,0.0,917.8313350966472,1123.6862380267692,357.7332584762042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-09,0.526778,0.0,0.0,0.0,264.2951257246291,0.0,0.0,0.0,0.0,695.6513064036142,0.0,928.5344855728304,1149.2688490937762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-16,0.491464,0.0,0.0,481.0352376169661,0.0,0.0,0.0,0.0,0.0,775.5368756437941,0.0,1163.3630302091428,1201.4910646181438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-23,0.398062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.8056453788847,0.0,1023.8620992539032,1472.4464982944603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
