date,Nevada,the flu,bronchitis,flu symptoms,flu cold,flu a,cold,pneumonia,rsv,sinus,how long flu,flu how long,symptoms of flu,influenza a,the flu symptoms,contagious flu,a influenza,flu contagious,stomach flu,flu fever,fever flu
2017-05-06,0.915543,400.7900678479129,674.6837918921532,0.0,0.0,0.0,9691.53451731613,644.6472028546973,0.0,1428.5893871699957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.7312252619704,0.0,0.0
2017-05-13,0.823752,218.1159478062422,457.90001195760334,0.0,0.0,0.0,8281.08805730744,929.1332866553836,0.0,1096.8762763548273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0246689281764,0.0,0.0
2017-05-20,0.286427,310.30771988935214,474.2377406299094,0.0,0.0,0.0,8253.95787824457,940.2251849837668,0.0,1129.012242812743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.9978445173681,0.0,0.0
2017-05-27,0.741243,363.60948626922834,404.0802303314712,0.0,0.0,0.0,8938.606256314079,689.1528505145183,0.0,1255.736189562989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.20615735641366,0.0,0.0
2017-06-03,0.789554,391.3904274060058,234.31545072627745,307.84478113908057,0.0,235.9484108632362,8054.125043632654,654.1262131270785,0.0,932.683162729476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.108323564882,0.0,0.0
2017-06-10,0.586159,281.508811572592,242.83327108376545,0.0,0.0,297.4190447591501,7563.56271007952,930.1997271645736,0.0,1062.120845992369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.8448287079063,0.0,0.0
2017-06-17,0.665388,0.0,0.0,251.4235661532762,0.0,0.0,8073.401476838248,800.1874782785579,0.0,1253.026350928535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24,0.536596,0.0,411.184719181117,0.0,0.0,0.0,7903.669329503803,792.8513706002191,0.0,730.354178259924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-01,0.35474,215.0197062358949,295.627997040668,0.0,0.0,0.0,7590.64144703397,547.8828753238503,0.0,982.3000920965468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-08,0.45966,0.0,372.2318152695115,0.0,0.0,0.0,7374.568692575064,514.499093896703,0.0,1029.567266735948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.33742734490824,0.0,0.0
2017-07-15,0.312557,0.0,361.0693479297601,0.0,0.0,0.0,9324.138556053904,301.73934906598606,0.0,837.4615366194774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.2767287139019,0.0,0.0
2017-07-22,0.256561,212.80006903994817,0.0,0.0,0.0,0.0,7748.717491716554,450.3268459152496,0.0,680.7666726329833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.41966158121494,0.0,0.0
2017-07-29,0.0653412,0.0,0.0,0.0,0.0,0.0,7956.940971313347,505.9589502060836,0.0,953.4649897453736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.6282247903225,0.0,0.0
2017-08-05,0.333249,0.0,0.0,0.0,0.0,0.0,7490.914774010161,391.4216630118551,0.0,767.7869052116774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-12,0.336302,244.10621578398576,323.9021550215995,0.0,0.0,0.0,7118.544200126567,595.4094267406493,0.0,990.6642204491646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.6671942935578,0.0
2017-08-19,0.306231,0.0,458.6963892709396,0.0,0.0,0.0,7427.363290685755,394.3865916558698,0.0,1101.6749719943125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-26,0.28345,207.00883939600303,0.0,0.0,0.0,0.0,7598.390048241099,624.0046881801707,0.0,1007.4454502153336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-02,0.456991,352.3960338685375,0.0,0.0,0.0,0.0,7784.896609204218,633.2105346480453,223.5623650108521,1184.4701308031565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-09,0.463961,452.3094972789081,409.4643352936663,0.0,0.0,0.0,8254.277885517806,483.966640358581,0.0,1385.9484583548772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.40602645269277,0.0,223.28320352723352
2017-09-16,0.458743,376.76616173802336,384.6478377428117,0.0,0.0,269.46034626437694,7386.310669954728,892.5188244075922,0.0,1048.623309796518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.64045566449548,0.0,0.0
2017-09-23,0.388979,392.7949689345609,557.0065370484897,281.7803371479446,0.0,299.91242137017,8316.627859109149,990.7647008046434,0.0,797.1759398439569,0.0,0.0,0.0,202.26051859190488,0.0,0.0,0.0,0.0,349.8054795585681,0.0,0.0
2017-09-30,0.469092,534.3423938609044,379.2722085853377,267.82604113311845,194.9175368938656,520.5965675089457,8317.90296270961,760.5873257207346,0.0,1149.56849296594,0.0,0.0,0.0,0.0,0.0,0.0,272.05377351219164,0.0,0.0,0.0,0.0
2017-10-07,0.673618,451.1605302716586,581.3282049687783,281.31940979726545,0.0,315.0556640860917,7241.581739388837,841.7116341758959,0.0,888.8663611171394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-14,0.651595,346.728275229907,530.0463952615298,385.5897555901912,242.12345319855805,311.3085359392556,8271.295369927644,808.1010132123961,0.0,1149.3234840073058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-21,0.763787,377.3661902925488,561.0640012394825,298.0020092554818,0.0,0.0,8405.446560638758,952.5071411380176,0.0,1363.7281285427628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-28,0.718584,619.4343744597221,677.4427852460545,295.3270159853833,233.2775066685366,346.7008451671352,7557.945718678523,851.8601549037643,0.0,1333.4447970628023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.31870030746325,0.0,268.38691318188336
2017-11-04,0.962365,594.3931722609688,674.9198614992985,363.5892750090309,0.0,0.0,7159.082164383864,969.29317012263,0.0,970.9979221353608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.71356620889185,0.0,0.0
2017-11-11,1.04433,630.521925420962,505.499463383548,433.9690210475064,303.27481200433976,302.8911627036829,9110.789627066131,1024.914393830344,0.0,811.872682276698,0.0,223.2320008013464,0.0,0.0,0.0,0.0,0.0,0.0,574.9735862082874,0.0,0.0
2017-11-18,0.932615,573.3817120288103,563.3461218270584,443.04979768314325,0.0,226.35554216105464,9197.550061348797,733.9120015949387,0.0,1031.896423399125,0.0,0.0,0.0,241.28760292359848,0.0,0.0,283.0181256694541,0.0,356.3256337907884,0.0,0.0
2017-11-25,1.44778,552.3311992983791,425.87323852305855,341.2195121643379,0.0,231.83993205138407,9059.578522953476,1026.9018258793576,0.0,1425.10536727026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.41928458343324,0.0,0.0
2017-12-02,1.15908,395.8142138540493,533.8376594466345,267.3450347076106,333.3213253404943,240.0198351933016,9646.47570912257,865.4277291914173,225.02360676121543,1254.1072572128771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.5870886197805,0.0,0.0
2017-12-09,1.43369,978.5265356075732,473.03612188786,597.4657538977849,246.1749376646599,452.2782680439193,11957.167528496586,1070.9412912416967,0.0,1248.14824668418,0.0,223.94506285931055,0.0,0.0,0.0,0.0,0.0,0.0,261.694682043403,0.0,0.0
2017-12-16,2.3175,1081.5201497273167,723.2123936094165,435.23109319518494,564.208091691532,228.2549471469189,12469.940339799652,1367.3484166516191,507.2720934226712,1456.145525138254,248.1559677718052,222.3997174077812,0.0,0.0,0.0,341.9559898401149,0.0,341.95598984011485,658.1017857465974,0.0,0.0
2017-12-23,2.77483,1066.801791483494,898.2336812887726,727.7420397401313,647.9766422083526,577.2792405591601,12117.702334776275,1259.9500908562757,545.5806768384786,1872.4116626085863,0.0,441.4746193983205,0.0,0.0,0.0,0.0,345.8853864509072,0.0,656.815568889951,0.0,0.0
2017-12-30,4.15427,1597.8085842514192,1218.4736651895696,1093.0886910167033,639.3439183830557,735.399794385941,12076.171942285684,1350.7888294866602,286.8937793737589,1864.265813316243,249.41160348872785,500.0091793780694,330.7550798601804,320.8060727618902,0.0,0.0,387.8071200989911,0.0,984.8781672522286,0.0,255.13617390807812
2018-01-06,3.56019,1625.8613054068303,1383.7856495167748,1463.5371937576572,538.5816506990751,658.2064741383399,11937.985996729763,2226.214501187408,230.03964325608663,2093.337568639965,365.4873877176496,0.0,278.5506479435216,0.0,0.0,276.8060821621001,0.0,276.8060821621001,947.9258887523816,0.0,0.0
2018-01-13,2.88324,2439.537596304471,1095.7947311501655,1561.081339908756,764.3075887863833,836.4934398995597,10055.440902792205,1381.2451531902202,268.8786554972919,1388.756935562947,573.2484236830906,619.2073745036655,263.29093323092184,325.5065930901607,296.940777779031,0.0,317.463112760145,0.0,288.87668152934896,0.0,0.0
2018-01-20,2.42663,2567.198265396584,1166.9235316995653,1685.5545912869898,490.1693606248892,1022.8248246521142,8740.22764805136,1938.6445840007568,448.9045502391722,1590.2610845010847,357.80413231206785,279.5906326591089,556.7977936145861,0.0,0.0,0.0,0.0,0.0,591.908305839842,237.20251224537392,0.0
2018-01-27,2.80155,3029.475863477668,880.4780605521001,2720.6464077557544,346.57174881450936,1034.7768714999563,9743.069848560506,1563.7991499800075,347.2233358407499,1309.780898147747,403.1151162396014,440.6076394327841,573.3204848148774,287.0122003020259,309.6484687016486,0.0,420.5764917881585,0.0,598.2974737277763,370.87592538695225,257.9530965132006
2018-02-03,2.9149,2517.3052531073085,889.8857333392272,2112.910850843847,385.8918130841544,857.0661878447983,8655.039379891452,1826.713073773015,447.0676861442061,1221.04226510084,0.0,232.30200405042592,613.0743341791751,288.1236626006485,240.8251225083788,0.0,0.0,0.0,387.0732100909739,223.6833317424588,233.99979939626067
2018-02-10,2.88873,2293.01304764674,871.3321909518509,2072.989955058384,746.7050021307632,706.8053786679151,8485.951646305904,1665.51210819143,722.8766473165991,1507.1382752849086,396.1226817902222,447.020341992742,534.3117374410807,277.40657105644976,576.84088512757,237.965013112482,0.0,237.965013112482,519.6615804346512,231.3102141784385,323.4765308544917
2018-02-17,2.63465,2304.293111794121,772.5071711987165,2096.956226639738,716.3196220991146,709.8509103670843,9430.224532428543,1384.5294210377926,320.5471703030284,1570.574575063664,0.0,0.0,710.0308043066455,0.0,239.97441858589065,0.0,0.0,0.0,535.2419327512707,285.5453487884191,289.04686392686403
2018-02-24,2.18312,1393.713028713873,784.6072009296615,1363.4201974743223,298.9743907880678,460.86793026309095,10758.383914758686,1461.8065877597558,0.0,1719.8600769321483,247.88180893644463,411.3561056426185,375.0052449907647,0.0,0.0,0.0,0.0,0.0,430.72230460115566,0.0,0.0
2018-03-03,1.80592,983.082314236912,924.593992372138,982.7275806809338,242.40956499110928,357.37424362357336,9845.219861886831,1088.7775386672647,593.3359207272963,1548.300558493807,271.3912425169327,249.09071363211797,0.0,216.9650162948936,0.0,0.0,0.0,0.0,332.42997919310545,0.0,0.0
2018-03-10,1.4224,1044.4578771374988,697.7377286011669,492.3181788602711,606.1189655535879,474.42785161032185,8459.956374474015,1388.09062971141,284.51923226657084,1556.3619978525237,204.90794268307025,243.44916583486315,0.0,0.0,0.0,0.0,0.0,0.0,476.22315572095823,0.0,0.0
2018-03-17,1.51379,711.0481532984211,846.6959496815198,622.4484352665953,281.9044647686904,409.3314685084743,8097.653233701567,1370.3351602775783,414.8153097154832,1332.9909354892952,0.0,0.0,199.2031891535804,0.0,0.0,0.0,0.0,0.0,361.5788775597551,0.0,0.0
2018-03-24,1.08509,837.7004263346864,687.2465278802728,585.9095474517118,0.0,411.87299952321206,7554.906729273298,1057.2888693610864,0.0,1147.2119536010218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.64149323782914,0.0,0.0
2018-03-31,1.06842,621.2917665305956,742.9268750917003,317.2417294271199,307.045518847709,0.0,8308.09471075554,965.2346547157316,0.0,1330.0834069650696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.4252755439868,0.0,0.0
2018-04-07,0.770912,733.8227249854907,742.1799731772091,460.2063115229693,313.8813004964315,418.0636545098975,8715.783164313147,1079.8960016519509,310.63706998151923,1455.3442300478955,0.0,256.05067201827126,224.55100852982,0.0,0.0,0.0,0.0,0.0,269.9955369533375,0.0,0.0
2018-04-14,0.825902,599.7840163357992,409.5686838283761,0.0,0.0,213.0649395656901,7989.837171349381,1311.2007205847608,0.0,1180.9871653139403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.9203006491306,0.0,0.0
2018-04-21,0.637607,329.5939724279904,551.42929100178,242.12938325408405,240.2069965620342,216.24147380082744,9219.141714541143,849.5087690126329,0.0,1321.9287362898292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.89979090161467,0.0,0.0
2018-04-28,0.782583,493.2213235223117,330.21546333199706,298.99083186949457,0.0,0.0,8275.040853454937,1002.1943145385504,0.0,1185.9249856814597,239.54565471584377,239.17441913020016,0.0,0.0,0.0,0.0,0.0,0.0,310.9353474723847,0.0,0.0
2018-05-05,0.744781,466.62481229467056,580.2005767687473,0.0,272.7800412067875,290.1591359424587,8185.746417173528,742.5796813929138,239.24631544705653,994.7146896018236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.7838229734909,0.0,0.0
2018-05-12,0.69298,421.8239168965468,424.9892957939989,373.2920423886336,0.0,0.0,8448.877707295856,714.7067599571253,0.0,952.4168766685827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.9348101888738,0.0,0.0
2018-05-19,0.501858,420.3742955774589,441.8174880360614,337.7843595078905,212.084848950844,205.65766253738357,9243.748063799309,534.6118439674909,0.0,995.5973282081598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.1582571571024,0.0,0.0
2018-05-26,0.496947,439.0225697078242,398.41319317022186,0.0,0.0,0.0,8316.596087534555,667.7988807905866,397.5233708322517,1299.0556329482777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.6681938270989,0.0,0.0
2018-06-02,0.702644,411.3764494875701,416.4357288898351,253.07369351554624,0.0,276.87757420131135,7030.876447897989,605.0049446677405,279.0539599889379,1389.017162182353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.33671976754053,0.0,0.0
2018-06-09,0.599987,298.663524501816,334.2112955283165,0.0,0.0,314.07579996079323,7723.33458818864,512.9352283521273,287.78222573051045,1016.3310115830584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.71700719640694,0.0,0.0
2018-06-16,0.558036,315.5064292969252,686.7817393450047,0.0,0.0,0.0,7910.008821320017,730.9135729044361,0.0,1158.8469802491306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23,0.467892,786.1350301105465,0.0,0.0,244.74408123516577,0.0,7250.962830700071,439.08672374232265,0.0,1000.0075014283384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-30,0.210612,0.0,381.1672091061416,0.0,219.47726326227365,0.0,7619.416557806014,795.713467134934,0.0,981.7200539786586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-07,0.339648,0.0,326.77629405160235,0.0,0.0,0.0,7668.913143660269,646.649665914161,0.0,896.448296402417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.6346153658733,0.0,0.0
2018-07-14,0.320076,0.0,0.0,0.0,0.0,0.0,7179.974636375319,509.4081346533826,0.0,636.6123373201909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.4568576891965,0.0,0.0
2018-07-21,0.423499,0.0,291.7604350735788,0.0,0.0,0.0,7849.088352792914,672.222681556786,0.0,1001.5679705595818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.06818413275164,0.0,0.0
2018-07-28,0.334865,0.0,230.7675778546045,284.4932978626239,0.0,322.10655578475706,7514.940220480759,589.0437870367361,0.0,865.8639555218355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.9106639199836,0.0,0.0
2018-08-04,0.265903,0.0,0.0,0.0,0.0,0.0,7192.09260974819,732.4535021244825,0.0,545.9668832786286,0.0,0.0,258.65237721337814,0.0,0.0,0.0,0.0,0.0,219.3105553722915,0.0,0.0
2018-08-11,0.223608,0.0,298.70964919175174,249.55288651706292,0.0,0.0,7889.496833116268,642.615133857511,0.0,426.2465868743307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18,0.268597,228.4525018775188,0.0,0.0,0.0,0.0,7651.387950862496,638.9996896588765,0.0,729.4227440430553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.2591698197205,0.0,0.0
2018-08-25,0.327635,371.5445306566491,259.4678190358962,244.1385242251955,250.7250345899344,253.9326462863173,7131.942612978052,589.7833634887907,224.70205983779604,1020.5184603120264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,0.379347,0.0,475.3272843125415,0.0,324.9751063885945,213.61036180295477,9071.009239895711,356.2553293773768,0.0,970.2457122252356,0.0,300.70820178505625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-08,0.469093,359.64331065112725,310.4961445530876,209.14906638630248,0.0,0.0,8458.36038016103,1011.9105895248214,0.0,1200.6863793264124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.14808664178128,0.0,0.0
2018-09-15,0.414365,435.2511889449979,603.6916732557122,0.0,0.0,0.0,8100.534441658532,374.4709066052658,0.0,1109.9564500348986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.14288334157808,0.0,0.0
2018-09-22,0.547702,427.5593877878805,292.6847801572632,359.02221585189017,0.0,287.9454262127687,8602.332998050151,823.8940417449214,0.0,1233.4873141376927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-29,0.441859,706.2634634851028,316.13155843504927,0.0,0.0,454.6400934572543,7332.782721842729,947.1765471779278,0.0,1316.1749022669496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-06,0.389035,766.428881945417,835.272097790488,222.7426892622663,0.0,391.6624233651029,7635.189791050352,699.6425007564809,0.0,884.987842956237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-13,0.628229,580.6558109733088,373.4716093955503,357.60888171889263,0.0,337.9889530882398,7901.2182386673185,570.4093525087973,235.40462842795816,1376.821864722828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-20,0.560348,732.100473743368,645.6294530015022,0.0,283.48085024314446,789.8499813063293,9569.865852132132,697.0795087662594,218.85560587521175,1133.4676978515204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.7843266930161,290.34743237383964,0.0
2018-10-27,0.581503,495.1948449119081,462.2918341940738,451.74753805795655,0.0,437.0552727755984,7657.833010560462,541.4098363781593,0.0,1156.851431651486,276.4697036576759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.8771705715777,0.0,0.0
2018-11-03,0.549416,494.3509701884647,0.0,459.2969987653845,0.0,437.6672786070496,7725.184101543057,756.2548087860731,0.0,1165.8512995944377,0.0,0.0,0.0,0.0,0.0,258.5266961762002,0.0,258.5266961762002,689.17395744156,0.0,0.0
2018-11-10,0.559854,832.1508916704569,459.05851305977706,478.0923887490557,317.62066695205635,583.6232488012694,9380.845920297736,687.7906608378257,234.2404793905499,1248.0707337081783,210.92460829902504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.6660885545794,0.0,0.0
2018-11-17,0.651933,813.8410689964595,360.9770462743652,353.5039544014817,260.9105009748993,546.4777526704266,10192.687342522326,1736.7376913506382,0.0,1340.4795845897656,0.0,0.0,0.0,0.0,263.37161434195224,217.2483870725595,0.0,217.2483870725595,383.6476770884922,0.0,0.0
2018-11-24,1.12796,455.5306951475852,395.9719044228708,395.2425295690276,273.6127502770239,0.0,9288.60625804383,1079.919346735793,0.0,1023.1849576305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.29739949637488,0.0,0.0
2018-12-01,1.02199,775.1114117535026,688.2514407366555,240.66432460157407,278.1466244631554,586.7016666028283,11747.503041012473,1209.6863846958963,325.4220577972698,1153.856830813096,0.0,351.48526423944674,0.0,0.0,0.0,0.0,0.0,0.0,571.1550523338759,0.0,0.0
2018-12-08,1.09869,738.5536224735415,718.3335157472903,313.0919021190947,428.0219913619766,433.94712260848456,15441.862157264002,1083.8345453984944,212.67520677768047,1490.3477614616756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.2240823471776,0.0,0.0
2018-12-15,1.4614,448.5239699493119,773.6058039180364,427.4007735627022,0.0,305.2911255158962,14265.092630586294,1171.4550255580675,490.14875638233394,1639.638622670974,359.53938499048405,337.03129978409976,0.0,0.0,0.0,0.0,0.0,0.0,573.1087952569026,0.0,0.0
2018-12-22,2.71733,748.0040862699674,825.7118185190194,535.0798118006568,249.93772736713123,593.9870867145232,11065.496238706985,1105.1198628575405,308.7045576339867,1329.006830508489,0.0,333.71583445696245,0.0,0.0,0.0,0.0,272.0071400620461,0.0,449.38709695485215,240.5634416468668,224.58413808348683
2018-12-29,3.36625,1047.0049670851492,841.6006594177137,629.4719771132927,683.2962189021196,701.7273115072461,10782.362275657682,1229.9128722980015,606.1380073735185,1644.9383784169866,0.0,300.73099298791306,267.0962374793544,388.4327815065066,0.0,0.0,0.0,0.0,614.2119640068497,371.1139330827448,0.0
2019-01-05,2.53674,1351.801492922736,1009.7979139074944,915.9623060091164,685.0853095159937,442.020975669233,14607.002333833434,1141.4998759523107,463.5751101178505,1901.162462833713,0.0,276.58761655738834,239.43235617056888,234.67395983295376,0.0,0.0,0.0,0.0,520.2260392428725,0.0,225.63205784580677
2019-01-12,2.82462,757.1066939983178,854.8259839619653,716.1944213512685,512.3165581311522,350.50660784035324,10894.706894059807,1357.0634023929113,356.87788226379314,1667.1535658077596,236.04520706539495,211.2262898372038,0.0,231.9986393572277,0.0,0.0,0.0,0.0,476.7856142500759,0.0,217.19096537876277
2019-01-19,2.52211,920.3116535691604,538.0613402698631,587.2228960752605,366.62117070064926,288.56932612986105,9683.861279744266,1098.695515617565,349.4022708755093,1386.4846504012412,0.0,0.0,0.0,0.0,0.0,0.0,228.75052025641705,0.0,431.4298507245303,0.0,0.0
2019-01-26,2.5058,652.7564318893378,707.8128007750977,522.4005766342443,285.7863138204488,313.36581334890286,9096.338947454447,1779.3981144649906,681.076108878662,1326.5176301286515,0.0,0.0,0.0,0.0,0.0,0.0,248.06232034799885,0.0,353.9024051869207,0.0,0.0
2019-02-02,2.20367,800.1209160990583,598.7997047507442,562.4101053602845,366.5144991345232,421.4406631757371,12109.309419059986,1439.2433780588754,579.8357932825555,1471.0726251133535,264.87756922068974,349.29705054501784,0.0,278.2897038455624,0.0,0.0,0.0,0.0,439.744341940496,0.0,0.0
2019-02-09,2.29992,1149.3972251773723,874.081801918542,646.6577861854852,0.0,493.440923461081,11711.830756546307,1559.663141292163,236.54312422103723,1369.061083342244,219.56474353384095,277.3947506344499,0.0,312.0994498529328,0.0,0.0,256.0825786994941,0.0,349.61765973256115,0.0,0.0
2019-02-16,2.31839,940.4600028275374,941.2196503741908,750.1229175943521,343.7070231081112,595.856863602459,13850.279414514358,1450.7047974355223,554.4850840061741,1246.7327392576783,0.0,0.0,0.0,232.68511765652752,0.0,0.0,284.87204744326544,0.0,366.0733750192816,0.0,0.0
2019-02-23,3.64573,1037.6952405675297,755.8048097137221,677.7560145889112,294.19603244655616,441.17024054121606,14022.159173439775,1525.683242746013,550.7416146920789,1293.5040790115286,232.853286275058,379.7579480332622,0.0,294.2727165049181,0.0,0.0,364.0859998918757,0.0,403.7911315267352,0.0,0.0
2019-03-02,3.09885,879.2743364127418,1051.6064104705329,487.11921482761625,341.85857583653353,349.66474001691574,11264.586882149537,1537.0365756959206,693.1281184487257,1669.1677865945703,0.0,209.12220204148835,0.0,204.8665674579335,0.0,0.0,0.0,0.0,490.819102261109,0.0,0.0
2019-03-09,2.88879,1009.7193136064458,1011.1656765623416,637.2987884206826,394.044933476792,464.3463683880731,9938.924810239998,1385.5952060160544,403.2791677706638,1556.8222953130562,335.79680482546604,428.6020561917292,232.3251990994702,238.18612615229037,236.6525965927286,0.0,0.0,0.0,288.69622397079013,0.0,305.9229193572199
2019-03-16,2.70949,892.6637719286382,861.7426844573259,389.4727232474058,253.27462759573933,319.3264668366069,9206.060455528352,1278.7252259132636,384.9547117628913,1726.3810788393505,310.89070943327334,0.0,0.0,228.75338980988437,0.0,0.0,312.88866196648183,0.0,422.3047456753956,0.0,247.65019031164144
2019-03-23,2.40621,759.8199484372602,803.1143245388093,395.6169332345156,0.0,376.4801921133063,9101.898188007124,1403.0204680117115,381.9475203989855,1679.3790147628388,249.8923089881334,331.4156730220569,0.0,0.0,0.0,0.0,0.0,0.0,359.5502443798292,327.2195741089299,0.0
2019-03-30,2.17391,619.2157788837676,760.6148612350536,329.31588001116694,0.0,299.8369082493937,8455.974609170627,1472.89603840103,370.6100803770732,1824.6004023620308,219.87217592095035,0.0,0.0,0.0,0.0,0.0,216.1179257127781,0.0,226.60795151903116,0.0,277.1590649711999
2019-04-06,1.85613,608.1141216293689,727.2230650085165,513.5625771303007,265.0776909200256,270.856457510406,8097.989521029865,995.5275470655351,0.0,1224.3101738791695,0.0,0.0,201.7128447055478,0.0,261.2648026350098,0.0,0.0,0.0,294.4170500934239,0.0,0.0
2019-04-13,1.40831,416.9899010912261,883.5142455068456,271.95250830657875,0.0,0.0,8695.318287474449,1195.6815468504851,0.0,1572.635766884391,0.0,0.0,0.0,0.0,0.0,229.9097790038442,0.0,229.9097790038442,209.36423260871192,0.0,0.0
2019-04-20,1.21473,406.7069613964359,423.6828488639053,377.1558407228587,0.0,0.0,7983.178872657653,843.2906995041762,0.0,1454.7696921373722,0.0,0.0,283.9631672790418,0.0,0.0,0.0,0.0,0.0,261.6920346050101,0.0,0.0
2019-04-27,1.20858,469.4433305067093,504.9553457255072,0.0,0.0,0.0,8479.206721593764,1005.2508308894832,0.0,1438.5731822496325,0.0,0.0,0.0,229.65466326646435,0.0,0.0,244.9079178595641,0.0,247.06453850984843,0.0,0.0
2019-05-04,1.13994,0.0,655.4669673692921,238.8983145856377,213.59636851576795,0.0,8822.39464698599,741.5528424792759,0.0,1330.399535231575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.8573091521023,0.0,0.0
2019-05-11,0.930651,343.76166151640325,571.433405370276,291.0261252363462,0.0,0.0,7954.390239116577,785.9773811633618,0.0,937.8376238432288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.65086886750464,0.0,0.0
2019-05-18,0.92707,344.19808235931674,502.84537225239455,305.1272409631909,0.0,296.90254827408063,8757.359323945295,932.2755364128072,0.0,1383.0429143034985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.401785644709,0.0,0.0
2019-05-25,1.08431,351.3656278942374,422.4826198258598,0.0,0.0,0.0,9959.931785132234,833.7844710950724,0.0,995.195578360108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.7976298892114,0.0,0.0
