date,Rhode Island,the flu,flu symptoms,how long flu,flu how long,symptoms of flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2015-11-14,0.187138,741.4293608340312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.5577495636128,0.0,0.0,0.0,1625.760330712187
2015-11-21,0.186335,0.0,0.0,0.0,0.0,0.0,0.0,955.2121756110856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.3908630471976,0.0,0.0,0.0,1689.9908414422048
2015-11-28,0.213276,0.0,0.0,0.0,0.0,0.0,0.0,1055.0066798948617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.9176937683658
2015-12-05,0.209407,765.6899033828582,1083.0825794198,0.0,0.0,0.0,0.0,991.444820364102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.5460211359205,2188.2817556518967,0.0,0.0,0.0,1433.7017636073404
2015-12-12,0.178629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.9005312037152,0.0,0.0,0.0,1203.2659483813973
2015-12-19,0.210933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2143.370437813003,0.0,0.0,0.0,1288.9763304957514
2015-12-26,0.200334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.1648011256705,0.0,0.0,0.0,0.0
2016-01-02,0.383543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.7683757367745,0.0,0.0,0.0,1242.75034431133
2016-01-09,0.352113,1032.583867559482,0.0,0.0,0.0,943.0127679225852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.955185770332,0.0,0.0,0.0,2046.686155837276
2016-01-16,0.468933,0.0,0.0,0.0,0.0,0.0,0.0,1107.8234223112152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.065566898773,0.0,0.0,0.0,1379.1491752513618
2016-01-23,0.554855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.5464503884664,0.0,0.0,0.0,1297.2953655820022
2016-01-30,0.631735,0.0,0.0,0.0,0.0,0.0,0.0,1217.3383318812273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.7729859676172,0.0,0.0,0.0,1361.3834511810524
2016-02-06,1.11997,1155.951274635116,0.0,885.7972684622005,0.0,0.0,0.0,783.6732613859527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.7737047881967,0.0,0.0,0.0,1241.380323046287
2016-02-13,0.952025,738.5342669628777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.5285280274583,0.0,1021.18502295181,0.0,0.0,0.0,1461.7445882078175
2016-02-20,1.36986,0.0,0.0,0.0,0.0,0.0,0.0,1064.9327870322672,0.0,0.0,0.0,764.2335685484345,0.0,0.0,0.0,0.0,2113.799727487801,0.0,0.0,0.0,2639.133384505467
2016-02-27,1.46733,0.0,0.0,0.0,0.0,0.0,0.0,720.9446229495485,0.0,0.0,0.0,0.0,677.6656131564478,0.0,0.0,0.0,885.2033821700468,0.0,0.0,653.0868457619328,1581.9634745906474
2016-03-05,1.36803,852.0567636263531,1000.1183921832384,1010.1964426553292,0.0,0.0,0.0,934.834590047207,0.0,0.0,0.0,0.0,0.0,0.0,623.1582639911132,0.0,1998.2930859275305,631.9766243058666,631.9766243058666,0.0,1489.0533874740856
2016-03-12,2.06706,1064.0580985276797,1062.377655259822,0.0,0.0,0.0,0.0,1390.075680088864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.5643574785258,1346.07609573096,0.0,0.0,0.0,1546.1368245977983
2016-03-19,1.72445,0.0,0.0,0.0,0.0,0.0,0.0,932.7129761759262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.945466356056,0.0,0.0,0.0,1451.1174707833236
2016-03-26,1.5854,0.0,0.0,0.0,1033.755890825925,0.0,0.0,764.2447339020121,0.0,0.0,0.0,0.0,0.0,0.0,788.4953376889179,0.0,956.9864614308948,762.1659367829936,762.1659367829936,0.0,1663.323661417341
2016-04-02,1.29748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.4770178175486,0.0,0.0,0.0,1494.950304749016
2016-04-09,1.2229,0.0,595.8745541177435,0.0,0.0,0.0,0.0,588.506195527102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.02435588022,0.0,0.0,0.0,1323.7107930236368
2016-04-16,0.875086,697.4439842017813,0.0,0.0,0.0,0.0,0.0,968.3964207443424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.5134281690475,0.0,0.0,0.0,1276.5228172483542
2016-04-23,0.735822,0.0,0.0,0.0,0.0,0.0,0.0,692.0316400290965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.8144562821029,0.0,0.0,0.0,1460.3429330409197
2016-04-30,0.927536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.087673664128,0.0,0.0,0.0,1278.0575641622304
2016-05-07,0.249808,0.0,0.0,0.0,0.0,0.0,0.0,1147.377399974211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.1332720174464,0.0,0.0,0.0,1332.8951296375988
2016-05-14,0.238711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.457131888974
2016-05-21,0.217202,0.0,0.0,0.0,0.0,0.0,0.0,1207.7598218642686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.1871073646596,0.0,0.0,0.0,0.0,1265.6691395109408
2016-05-28,0.0534474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.0836095023412,0.0,0.0,0.0,0.0
2016-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.4636715996362
2016-06-11,0.0843407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0191429409789,0.0,0.0,0.0,0.0
2016-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.540728403818
2016-06-25,0.0558659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.7088281510618,0.0,0.0,0.0,1460.3316159174196
2016-07-02,0.0578035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.5774882921125
2016-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.8434852430594,0.0,0.0,0.0,0.0
2016-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.3663188348074
2016-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.6152093622356
2016-08-06,0.0374672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.660850777628
2016-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.4392106741875
2016-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.687133108294,0.0,0.0,0.0,776.1306005953127
2016-08-27,0.0664231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-03,0.157398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.8224618989176
2016-09-10,1.41455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-17,1.23668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799.9093345455312,0.0,0.0,0.0,1591.1406127595349
2016-09-24,0.836212,0.0,0.0,0.0,0.0,0.0,0.0,762.9048570862506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.3115695043317,0.0,0.0,619.752718753044,734.6439909539255
2016-10-01,0.331675,0.0,0.0,786.4497288265263,0.0,0.0,0.0,801.7703975119365,0.0,0.0,0.0,0.0,0.0,0.0,708.09659987283,0.0,1546.2535540182676,0.0,0.0,0.0,1517.5029620613316
2016-10-08,0.420008,1072.5059649009072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.7036920669282,1547.4192435586938,0.0,0.0,0.0,902.5920184102804
2016-10-15,0.401038,991.7107719985028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0048721698806,862.8267067948672,635.9952764636496,635.9952764636496,0.0,1573.300780616816
2016-10-22,0.703977,0.0,0.0,0.0,0.0,0.0,0.0,974.3949328913684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.9433214472106,0.0,0.0,0.0,840.2304419552244
2016-10-29,0.408466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.3254077410918,1294.712360276244,0.0,0.0,0.0,1156.744994351198
2016-11-05,0.45939,0.0,0.0,0.0,0.0,0.0,0.0,715.6472950925431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.85300476753,0.0,0.0,0.0,1024.0990343986225
2016-11-12,0.452133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.865674900532,0.0,0.0,0.0,1370.756559443892,0.0,0.0,0.0,1362.9498978210586
2016-11-19,0.331994,755.6334168466562,859.3153346319912,0.0,0.0,0.0,0.0,640.0579402205615,0.0,0.0,0.0,922.7739508143392,0.0,0.0,0.0,0.0,1189.0321114387184,0.0,0.0,0.0,1772.2305039821183
2016-11-26,0.299222,680.838873549919,0.0,0.0,0.0,0.0,0.0,0.0,1134.5965920564013,0.0,0.0,0.0,0.0,0.0,0.0,874.3323670726578,899.6533820247645,0.0,0.0,0.0,904.9061470506848
2016-12-03,0.337648,568.225676546793,550.145070498942,0.0,0.0,562.7075754377918,0.0,680.9713083204441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.4038085026533,0.0,0.0,0.0,1722.9284103017087
2016-12-10,0.328887,0.0,0.0,0.0,0.0,0.0,0.0,763.2507852367878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.2020106498496,0.0,0.0,0.0,1574.6203892841766
2016-12-17,0.526118,623.9347724870001,0.0,0.0,0.0,0.0,0.0,852.5107501559339,875.9364614016923,0.0,691.9798130390911,0.0,0.0,0.0,0.0,551.0112256348017,1449.5693649311847,0.0,0.0,0.0,873.7617990206028
2016-12-24,0.450212,1035.8621277420198,0.0,629.2313267322979,0.0,0.0,963.323598522222,843.2421029842226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.9118242135976,0.0,0.0,0.0,2249.963352658664
2016-12-31,0.782998,1482.249003521257,0.0,0.0,0.0,0.0,903.575933345438,1651.7298406330062,0.0,0.0,0.0,782.1992390614905,0.0,0.0,0.0,0.0,2008.4992806382863,0.0,0.0,0.0,2707.6003557012964
2017-01-07,1.26302,611.56776388235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.8548143315709,0.0,0.0,956.2387871382848,1936.820575421415
2017-01-14,0.929692,1041.8194443081527,779.0202810242732,0.0,0.0,575.6765923265945,0.0,1575.698218216761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.66968439816,0.0,0.0,0.0,1662.1001168846055
2017-01-21,0.838574,1413.8030195277868,643.6750371510456,0.0,0.0,0.0,0.0,628.0668682048489,0.0,0.0,0.0,0.0,0.0,0.0,593.8782197453543,0.0,1471.7088159177058,0.0,0.0,0.0,1651.5995136106324
2017-01-28,1.80101,1132.8600174726953,865.2079706935285,0.0,0.0,0.0,0.0,986.0621285451376,0.0,0.0,0.0,585.4542632223142,0.0,0.0,0.0,0.0,1312.4303508685025,0.0,0.0,0.0,2448.8535943814627
2017-02-04,2.48487,1185.7685301919332,0.0,0.0,661.7834186819625,0.0,0.0,966.5308253812494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.8782741097904,1566.2342530650144,0.0,0.0,0.0,1287.16599428864
2017-02-11,4.09232,980.4755015283504,997.6412039987856,652.1235087945638,0.0,0.0,0.0,1304.0374777636848,0.0,0.0,0.0,0.0,0.0,0.0,891.2764222262624,951.3166947705164,1610.7793544944086,592.4214560001732,592.4214560001732,0.0,1376.0426853530637
2017-02-18,4.14856,1690.249795198176,556.6328111157071,0.0,557.9469778620875,0.0,0.0,529.8826500419597,818.4523283172588,0.0,0.0,0.0,0.0,0.0,534.1646852663869,573.8898761049406,1997.3433557651647,0.0,0.0,0.0,1230.2335969409655
2017-02-25,4.309,1345.4899511487497,1054.3529835119716,0.0,0.0,0.0,0.0,759.8366725936586,0.0,0.0,0.0,0.0,736.4011426083547,0.0,0.0,594.7027635892348,1220.529049394618,0.0,0.0,0.0,2293.913753347481
2017-03-04,2.83892,656.8010316588432,719.2057054409983,0.0,0.0,0.0,0.0,1125.057219861873,0.0,0.0,0.0,541.0527834715331,0.0,0.0,496.51959409837184,0.0,1094.500779304839,0.0,0.0,0.0,1989.2471457243496
2017-03-11,2.57117,1187.838279877453,0.0,0.0,0.0,0.0,0.0,602.1078798433936,0.0,0.0,0.0,730.6214645898382,0.0,0.0,0.0,0.0,998.0950504588178,0.0,0.0,0.0,1197.2898395062778
2017-03-18,1.94205,595.0495036134456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.9685498965359,0.0,0.0,0.0,1927.2082537207575
2017-03-25,2.66774,753.5574179618452,784.2231205647237,0.0,0.0,0.0,0.0,641.8711098636716,0.0,0.0,0.0,0.0,0.0,0.0,1181.8087710380337,721.8113856929932,1069.273151439632,0.0,0.0,0.0,1649.7155984613362
2017-04-01,2.85782,973.0586189435378,0.0,0.0,0.0,0.0,0.0,1134.7127895826716,0.0,0.0,0.0,0.0,565.1134879313961,0.0,0.0,0.0,1335.7088108935866,0.0,0.0,0.0,1545.8192542674076
2017-04-08,2.46654,0.0,935.3956205256565,0.0,0.0,0.0,0.0,1087.3877379995868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.4455749707738,0.0,0.0,0.0,757.2295552187065
2017-04-15,2.10526,0.0,582.6450415975083,0.0,0.0,0.0,0.0,591.59514350559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.3760826673151,0.0,0.0,0.0,803.7691406121555
2017-04-22,1.08319,629.9962625535035,0.0,0.0,0.0,0.0,0.0,747.4669581684766,666.8559651205215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.3731202617917
2017-04-29,0.503087,575.2675469820218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.2673729976653,0.0,0.0,0.0,661.2673729976653,0.0,0.0,1167.4818194495597,0.0,0.0,0.0,1093.6726612840205
2017-05-06,0.476298,0.0,0.0,0.0,0.0,0.0,0.0,739.6721435622429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.981541474764,0.0,0.0,0.0,951.7332028386132
2017-05-13,0.39822,0.0,664.5626885410652,0.0,0.0,0.0,0.0,621.6719909803589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.887523662817,524.7856002045372,524.7856002045372,0.0,1174.8064708919258
2017-05-20,0.050226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.2126539864678
2017-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0693942056496,0.0,0.0,0.0,0.0
2017-06-03,0.103806,0.0,608.2749703739777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.5014260321984,0.0,0.0,647.0060991261875,926.81676891182
2017-06-10,0.0,659.7314362470044,0.0,0.0,0.0,0.0,0.0,630.8736155692113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.2843815192224,0.0,0.0,0.0,2229.1332514279547
2017-06-17,0.0723066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.9102501306986,0.0,0.0,0.0,1321.8672618557896
2017-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.4569671992946,0.0,0.0,0.0,1447.469796645269
2017-07-01,0.105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.1417527534894
2017-07-08,0.0,0.0,0.0,0.0,0.0,0.0,706.8864287889733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.4283963114915
2017-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.550334311359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.9586521262597
2017-07-22,0.0342818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.7945042187714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.737319957248
2017-07-29,0.0365764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.8154894342275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.5152872803606,0.0,0.0,0.0,1269.869274194804
2017-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.828309590741,0.0,0.0,0.0,584.9921082748225
2017-08-12,0.0,0.0,709.5636219631451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.373136280608,0.0,0.0,0.0,1285.8843176121927
2017-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.2677930554293
2017-08-26,0.0,0.0,537.9687812143414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.5322328478346,0.0,0.0,0.0,0.0,633.891552292511,0.0,0.0,0.0,643.3422023536931
2017-09-02,0.100368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.292622720676,0.0,0.0,0.0,1196.0287920029775
2017-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.894683593552
2017-09-16,0.108743,0.0,533.6735529438297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.067167348881,0.0,0.0,0.0,1445.0541412296818
2017-09-23,0.252791,478.6237500497435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.5629264523996,0.0,0.0,0.0,791.2926685229197
2017-09-30,0.377121,0.0,0.0,0.0,0.0,0.0,0.0,547.0386617471951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.841746453809,0.0,0.0,0.0,1440.764244934863
2017-10-07,0.391572,503.9925222187407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.627165977261,0.0,0.0,0.0,1533.1457014195184
2017-10-14,0.273742,0.0,0.0,0.0,0.0,0.0,0.0,790.2780999015175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.2764469792354,0.0,0.0,0.0,1306.1929936935353
2017-10-21,0.473416,1033.6802143681532,675.7218402030139,0.0,747.9835988429859,0.0,0.0,511.0733785305391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0148249175178,1139.8693159459626,0.0,0.0,0.0,1221.8074094792075
2017-10-28,0.622665,666.690386058115,520.2030270674574,0.0,0.0,0.0,0.0,658.8141030723243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.5788713535587,1597.0124260433345,0.0,0.0,0.0,2279.299635628576
2017-11-04,0.514641,561.5405723888982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.056060252284,0.0,0.0,0.0,1223.9989014473983
2017-11-11,0.656676,0.0,659.4120886991793,508.5933063271381,0.0,0.0,0.0,1089.9544102041395,0.0,0.0,0.0,807.490642994813,574.2612482246888,0.0,553.8227276999946,0.0,1956.966993903488,0.0,0.0,602.0390957642627,1452.6075300632751
2017-11-18,0.665415,710.973518634889,0.0,0.0,0.0,0.0,0.0,678.9942498658933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.5668924063823,0.0,0.0,0.0,1349.1661660033558
2017-11-25,0.74531,0.0,0.0,0.0,0.0,0.0,0.0,862.0494848618291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1821.4238426073944,0.0,0.0,732.8562288284875,1890.5492286279332
2017-12-02,0.539993,843.525244419636,720.2952953199785,0.0,0.0,0.0,0.0,856.8184411541031,0.0,0.0,0.0,1161.3037846328225,0.0,0.0,0.0,0.0,1557.8187212352009,0.0,0.0,0.0,1230.9141325063788
2017-12-09,1.78361,1242.1692337536338,530.7122578356131,0.0,0.0,582.0975207504846,0.0,1199.8065002851904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.881315896268,0.0,0.0,0.0,1644.5713304294825
2017-12-16,1.42137,1289.4712252479808,956.44177096781,0.0,0.0,0.0,0.0,1050.289621569738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.8495980751277,1951.100403679793,0.0,0.0,0.0,1594.4554088249722
2017-12-23,1.55383,1107.492440338583,1320.687241827442,0.0,0.0,0.0,0.0,617.908923269121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.7637512454218,1539.73944389161,0.0,0.0,0.0,2218.2133889924903
2017-12-30,1.52387,1252.7296366444366,781.590602635123,0.0,0.0,0.0,0.0,1626.9091898329395,0.0,0.0,0.0,0.0,0.0,0.0,1345.3845540668958,1323.1183868403918,1881.0096942180885,0.0,0.0,0.0,1095.210429942398
2018-01-06,2.36116,1454.2004140587703,1720.9065821639124,0.0,0.0,0.0,0.0,1236.39713969873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.3489652251502,2242.830534111852,0.0,0.0,0.0,2986.807552244998
2018-01-13,3.07727,2605.2489044832378,1562.1334000407971,600.0318213226813,646.8372465572253,0.0,0.0,1270.815541197523,0.0,0.0,0.0,833.8367987524695,0.0,0.0,866.9726511765746,1019.2212594986858,2267.6835380290618,0.0,0.0,0.0,2154.466585776812
2018-01-20,4.37875,4271.759422334379,3952.5529784416094,914.3930491999466,923.6632170354736,956.0855471948768,0.0,836.8026249463999,0.0,0.0,0.0,0.0,772.7776057463656,0.0,0.0,1575.694353680596,2074.8250713225807,0.0,0.0,0.0,1501.5638202526206
2018-01-27,5.31038,5220.635340607353,3628.790172084512,948.0416995737316,1135.68916324192,1213.1491497921174,0.0,1098.621033727224,623.3754123937983,0.0,0.0,0.0,0.0,0.0,645.7863273919785,1659.0538024317923,1812.566601376548,0.0,0.0,0.0,1787.6841498744277
2018-02-03,5.81829,6335.353334250623,4390.634839730259,1313.8123516524863,1168.971719761821,910.0311811610424,578.8115361098684,526.2748161936771,685.4075563022293,0.0,0.0,850.8795489573688,628.944115360164,0.0,0.0,2170.20355280194,1773.469679857844,569.6314146674688,569.6314146674688,0.0,1687.4841341491988
2018-02-10,7.81563,3822.357406770789,5336.960085427656,1128.150410288073,895.589205351357,1247.621251972221,0.0,910.092520860579,756.0227283573225,623.1336402521101,0.0,695.2646753437564,711.7536947932374,623.1336402521102,1082.4357179080882,978.0465292870656,1172.7688359958229,0.0,0.0,0.0,2006.6118450194836
2018-02-17,7.24661,4643.000959243681,3921.03525799294,1050.8304404327123,1260.9159512913982,616.2564846079831,0.0,1060.6975358633028,583.057597831027,663.6841204665687,0.0,0.0,652.1939713376829,663.6841204665687,0.0,1240.52335992976,1943.866406021869,0.0,0.0,0.0,1942.425711806366
2018-02-24,5.00479,2018.215500099826,2926.7227704464544,786.1227787535787,605.3808475405771,0.0,0.0,889.6940141880424,0.0,624.8223894040684,0.0,0.0,1191.8179671516752,624.8223894040684,0.0,1437.3800630119297,2385.81323540252,0.0,0.0,0.0,1600.2054042537284
2018-03-03,2.91837,2514.05117433872,1487.0688369114412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0946323402461,0.0,0.0,0.0,0.0,1100.1379402576763,0.0,0.0,0.0,1771.2566286187653
2018-03-10,2.21794,1298.4690490802618,808.3635197538576,0.0,0.0,0.0,0.0,974.4805292910456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.0692392080082,0.0,0.0,0.0,1150.6694151919453
2018-03-17,2.8035,1196.528951509476,811.0195906910246,0.0,0.0,0.0,0.0,661.2771186768231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.2932837979183,0.0,0.0,0.0,1764.1606837829806
2018-03-24,2.18688,923.8980898755188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.5315390831394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.7421717915288
2018-03-31,1.56283,633.8218133578139,590.5461862519371,0.0,0.0,0.0,0.0,795.6025426639378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.375847271609,0.0,0.0,0.0,1737.6143746524867
2018-04-07,1.45972,0.0,0.0,0.0,0.0,0.0,0.0,656.6093915776638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362.6104131404302,0.0,0.0,0.0,1436.858386359493
