date,Nebraska,a influenza,influenza a,influenza symptoms,influenza a symptoms,the flu,flu symptoms,influenza b,flu cold,flu a,rsv,pneumonia,sinus,how long flu,flu how long,symptoms of flu,bronchitis,the flu symptoms,contagious flu,flu contagious,stomach flu
2019-11-30,5.18686,630.1620459969326,544.2981361248442,322.11971035818453,0.0,1004.3345249883612,766.2475714041509,0.0,0.0,537.5436348536118,1736.1379561881904,793.0772154069299,1744.010276840811,0.0,0.0,0.0,977.3416715513036,0.0,0.0,0.0,437.2638925129313
2019-12-07,4.84591,581.5741402569871,654.9531399460099,0.0,346.58619919649595,1230.5021301931868,699.3209277370102,0.0,0.0,403.928858574954,1261.7076429080555,1487.4413735081505,2075.695331024447,390.81713487187335,390.81713487187335,0.0,833.5707378968076,0.0,0.0,0.0,554.4242929680688
2019-12-14,5.74106,1373.5328680418488,1329.7321594819557,554.9648977651472,0.0,1464.0970879477452,1260.6582742623868,713.6473790318894,524.1583911498793,627.4099225668938,1552.3630900969074,1774.606779094402,2210.551677729607,420.68979456590125,420.68979456590125,542.545362064963,1243.7036322443014,291.4429331243584,0.0,0.0,623.4109220450151
2019-12-21,6.15027,2317.487646207696,2240.533491155615,1293.608579159249,408.4422901901614,2759.811750816708,1271.344291764684,1450.797407421149,649.9745660916599,1048.6331785699865,2071.7475481540923,1368.2678887961952,1964.7056654261316,687.9389307845538,687.9389307845539,384.4094712808146,873.6103539026099,0.0,552.7140831378338,552.7140831378338,1186.5443480121137
2019-12-28,10.2772,3760.083448599957,3604.8604917956422,1289.8980781984324,348.0450975533428,4072.25376662222,2512.529697529263,1773.113498911358,0.0,1428.336730097851,2361.775941513485,4264.759035556351,2465.2594334989194,1122.3323348044455,1122.3323348044455,0.0,1329.326905589112,0.0,785.3820436449805,785.3820436449805,1237.5451121203466
2020-01-04,8.20282,2404.972849790777,2348.702995215402,1080.0349401092838,0.0,4275.677070735888,2069.49357538147,2151.7620833101064,1043.0884368115296,1293.807570486361,2367.49920371553,2789.7114044158666,2634.8594391750908,1405.5156074139368,1405.5156074139368,477.33968133383615,1299.5799652536564,0.0,923.6238112230402,923.6238112230402,767.4811770845148
2020-01-11,6.49802,1525.3230653641356,1491.8090573455618,884.5112068099875,0.0,1889.99077570334,1747.9663710464226,1376.105945545292,440.3861222160944,678.02885412127,1544.5644320546144,2346.102454073047,2255.516352753102,0.0,0.0,309.09562306632307,1115.8314137359505,0.0,431.4366370051233,431.4366370051233,811.1317685996055
2020-01-18,5.81837,2124.9580547890714,2173.11161864472,1073.75798505139,545.7096450656107,1755.062290620389,1425.6728511091303,2078.818181121884,580.1649984829736,437.9398994533224,1647.6696692223811,1718.3102387235217,2381.468008874768,826.9051390067813,826.9051390067813,0.0,574.553040921593,0.0,0.0,0.0,810.8956325417038
2020-01-25,5.32457,1508.1460712368082,1553.0426876113868,1144.7344553731728,328.6898168697423,2208.1337146427327,1012.0886757883072,1951.5398338012844,428.6291985857362,882.2699081002104,995.179490067772,2001.248200409248,2281.928668073368,376.6346410208337,376.6346410208337,0.0,872.1231272629145,0.0,0.0,0.0,518.3427326275676
2020-02-01,4.76562,1893.1481489402788,1996.4482102158408,1185.1401726866727,0.0,3251.2893380224823,1258.216857430857,2181.4288701553155,391.82861140466815,913.6420233220148,1259.989682058277,1611.7983924588077,2246.9270667070973,722.327247322823,722.327247322823,311.7373726352663,1006.4915243017856,291.8898996815797,0.0,0.0,436.21529962149725
2020-02-08,5.00573,2299.6889050680625,2266.928843913183,1301.4739279632813,568.6569162780836,2888.166515016016,987.1894165200162,1779.410115498417,552.7114291960514,939.3534675465274,825.3269594492753,1615.7315752698191,1926.0083555701929,493.91094460891054,493.9109446089105,447.155678456996,600.7662507300607,334.4454508788585,283.11084842104214,283.11084842104214,0.0
2020-02-15,5.17448,2244.9056387883843,2629.5882707695773,1645.3631057889838,574.4308375507167,2724.823091096913,612.7291857728738,2287.0763593219704,475.80207070688016,1180.4591201116712,382.1087984817236,1891.1359387966795,1845.8886744406248,440.3910832407264,440.3910832407264,0.0,626.8966436915086,445.3769133370352,0.0,0.0,0.0
2020-02-22,5.0326,2296.921622359955,2374.6554325855523,1377.7666749175964,563.71408545903,2104.0560707212253,1224.5903235337644,2067.3889604777737,399.63799961670645,888.2288493583883,692.7553265485973,1945.4869445637737,2216.631009512499,613.5278689460516,613.5278689460517,0.0,1009.8296929143942,332.1554863714848,0.0,0.0,525.8428270408458
2020-02-29,4.88163,2133.4244068959424,2040.665448993496,702.5410224038711,348.5243199779874,3722.095686728684,1014.3716365020456,1403.9349875028358,500.21131325928513,1174.5817551175317,383.9082044835218,2438.44425528635,2003.032703365072,755.9354451978122,755.9354451978122,0.0,901.0416363444524,375.09671640657393,0.0,0.0,619.2918498619401
2020-03-07,4.74006,1621.0357923559773,2003.7195721369296,1241.4262370086235,392.918875484669,5044.801101458927,983.568972581251,1277.6683324904325,387.6206772062512,1345.731965883818,836.3051628374332,2417.8853906911127,2261.3489162623137,638.670735096758,638.670735096758,0.0,642.7385259139644,0.0,372.0239678008656,372.0239678008655,423.0515135817532
2020-03-14,5.72947,1884.953427667462,2267.951064334381,863.9745625032288,344.7733135758494,8643.300068851951,2554.101723597136,1164.834359172071,876.6942868158845,1789.3832439394223,476.2606683731491,2969.150884997632,2047.1071313931584,545.1908338867415,545.1908338867414,808.958605700138,697.9658870885128,801.946031781643,347.5629438666756,347.5629438666756,613.2051733515872
2020-03-21,5.75028,1800.3611116184022,1659.797210702019,1015.3009968038882,524.5059418097504,6860.079034014328,1713.7766524622637,631.6117218534122,733.1006203440102,1234.5795009467745,377.2817926808319,3172.630748398638,2207.4344780318784,495.6945399890714,495.6945399890715,407.47617572415874,938.2647785104856,354.8252960568793,0.0,0.0,0.0
2020-03-28,3.32484,491.7479965423984,510.0082423735931,404.5614128504394,0.0,4692.423576135141,812.9004092520231,0.0,411.6242676349135,1293.693063147759,320.5853623173248,2496.724083928278,2072.961173848973,414.4498109859047,414.4498109859048,285.8738240632304,728.8791529058261,0.0,0.0,0.0,0.0
2020-04-04,2.49452,449.208321810682,469.744112655135,307.7988237853434,0.0,4239.295366722329,472.05919792081056,0.0,0.0,921.3061441122716,323.24846420785224,1746.8550134854552,1650.4150804878916,271.21818509818775,271.2181850981878,0.0,885.2788119014808,0.0,0.0,0.0,0.0
2020-04-11,2.35877,329.5159179948726,404.70416202974894,0.0,0.0,3254.483045043662,385.2224570184594,0.0,0.0,806.7324313450458,0.0,1512.067783211098,1350.992282970768,0.0,0.0,0.0,422.444037129978,0.0,0.0,0.0,0.0
2020-04-18,1.83824,0.0,0.0,0.0,0.0,2306.848350520088,0.0,0.0,0.0,708.788165818892,0.0,1059.9339254188294,1407.184742873727,253.64366558188703,253.6436655818871,0.0,406.266788302543,0.0,0.0,0.0,0.0
2020-04-25,1.28822,0.0,0.0,0.0,0.0,2199.0834637813946,0.0,0.0,0.0,475.7288049270708,0.0,1110.8169749219774,1120.3656940473754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.9098446028855
2020-05-02,1.0608,0.0,0.0,370.0495510853382,0.0,1455.058699138084,0.0,307.46490876272776,0.0,280.8257558203724,0.0,735.9528384337918,990.0837896740994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-09,1.19149,0.0,0.0,0.0,0.0,1590.4400347780188,0.0,0.0,0.0,574.693987981474,0.0,481.2994091560099,855.0418559879631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-16,0.862397,0.0,0.0,0.0,0.0,1594.2988473354335,275.60427302237923,0.0,0.0,319.9296499777829,0.0,583.0737294254618,1115.9848161179364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-23,0.89739,0.0,0.0,0.0,0.0,1242.591829532347,0.0,0.0,0.0,0.0,0.0,796.8528748963915,916.7453086893108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-30,0.658307,0.0,0.0,0.0,0.0,1270.2435321740986,0.0,0.0,0.0,294.22569491591355,316.8796783909166,622.5852116018574,584.6653753321207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-06,0.735886,0.0,0.0,0.0,0.0,333.0300948095565,0.0,0.0,0.0,337.41693987619703,0.0,666.6234217075198,902.4023385277516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-13,0.556793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.6505702211583,1070.3232857253704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,0.561167,0.0,0.0,0.0,0.0,287.8984966607514,0.0,0.0,0.0,0.0,0.0,787.1869395839356,689.545425074897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.6341193468223
2020-06-27,0.429705,0.0,0.0,0.0,0.0,602.0193637418661,0.0,0.0,315.000909635541,0.0,0.0,357.53046955365306,1153.503482839839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.5893913713932
