date,California,pneumonia,rsv,bronchitis,flu contagious,contagious flu,sinus,stomach flu,cold symptoms,how long flu,flu how long,fever flu,flu fever,stomach flu symptoms,walking pneumonia,robitussin,symptoms of pneumonia,how long does the flu last,how long contagious,flu symptoms,flu cold
2013-05-04,1.6856,663.3409718869166,60.728030957445,388.0487029199357,0.0,0.0,910.6376475388022,250.75320359155708,146.77896772657482,38.388411149515,67.85213738710831,40.9735190193789,40.973519019378905,31.425760144509084,71.11731962352259,94.4177484830136,37.51092448287535,0.0,67.11829759857103,226.2048851315481,95.45386041136727
2013-05-11,1.62542,625.2854543336493,48.1444865935311,410.4610115978541,46.04631116131241,46.0463111613124,819.347203088916,281.38738299149736,91.2943216790084,48.17780560284058,59.78265568172932,26.66580845825324,26.665808458253245,37.245793559247176,69.58027929721158,23.421993611973072,50.23131587187772,0.0,56.107420353671856,170.146462448263,97.78493822723436
2013-05-18,1.69397,670.7675011799544,21.472590081408665,344.9631631495559,41.53634455107687,41.53634455107687,756.6544743756411,283.16128643705224,106.34955531854808,29.96807568715606,39.2019657404561,35.126095920142866,35.12609592014287,42.03231269254632,57.71463576261657,79.89840796556348,31.458511050742445,0.0,80.15524678308527,127.34479181818745,79.05635130583016
2013-05-25,1.59179,675.5061416827375,70.94818375680079,421.2136750393238,0.0,0.0,850.9464895468343,270.88344185419265,100.30822513006768,0.0,0.0,0.0,0.0,49.51341359189074,69.86964437627283,65.96413137733549,41.85407225828948,0.0,37.74546040021439,161.79743377622967,79.80380188359848
2013-06-01,1.52385,531.3767355096288,30.623438463903582,382.8440988252261,0.0,0.0,736.5318966460025,281.8135995231364,102.51572790271484,39.60633772431945,34.02803177199744,21.633997995417403,21.633997995417403,71.73005834061108,49.99214521573848,90.85133459824831,25.49436492519055,0.0,98.75250265109666,207.35807276241547,62.06838983187584
2013-06-08,1.54648,548.1893271561289,65.00853233480213,342.49398177920966,0.0,0.0,749.7101969271339,287.11321254145537,85.09227104630442,31.30025658894732,38.36365201889647,35.6211035829427,35.621103582942695,54.37988978829321,56.18822209015625,40.88395201586294,26.04225362593865,0.0,61.72254486753965,149.4108401384628,88.52629353239092
2013-06-15,1.58567,528.253491337124,36.91154313064627,325.80452987418,0.0,0.0,780.8410834430915,234.480352019775,122.09297055024038,34.75443740847998,33.44142387954659,22.15441180624066,22.15441180624066,34.79865554626541,39.63360153355809,54.859308084995774,0.0,0.0,65.74064694567069,141.39961753679614,47.88898879447965
2013-06-22,1.59109,550.9513325884931,0.0,291.5560009680445,21.198570011605504,21.198570011605508,742.8045663187926,221.1191317730959,97.41246414062982,40.29394953854064,36.78034626823058,20.62596220219657,20.62596220219657,46.80230399754167,62.99697419791606,80.8442694241518,23.511732928258205,0.0,79.29485979958271,135.76898861343363,48.62249956650202
2013-06-29,1.41541,527.0001078320174,54.30874040478528,318.0490787534876,0.0,0.0,730.1745624457878,227.4614446139049,85.19623160607802,0.0,23.021991507020857,25.240512416112985,25.240512416112985,27.360399907803664,42.37619318126711,56.19050827602225,26.68627591380279,0.0,59.9414580570851,129.2647175425411,54.83420331339243
2013-07-06,1.43255,425.8101936577031,40.330535717423,287.8307296764684,31.34134107336532,31.34134107336532,643.8111392138981,174.04574532606227,72.85835762024959,33.55198651555064,22.698136611162543,22.973696789393003,22.973696789393,28.465739592955455,47.98473886101919,36.07866987970786,33.32352401440164,0.0,51.24557280121349,107.72356752247616,57.25117070573528
2013-07-13,1.25056,480.5776366158759,46.01979891262589,255.1443678403884,0.0,0.0,682.1119748681625,225.3029861920196,85.49968298756521,29.03737773312823,31.05016253293974,0.0,0.0,32.78321123365399,48.02249574164207,60.33179274248685,22.882693987533354,0.0,58.11503678675835,113.20749041439012,35.09587002753344
2013-07-20,1.30391,499.1111718500892,45.04542956743207,259.1619425635962,0.0,0.0,714.0325139704604,145.24942165375705,111.04450891129278,32.720192852368776,25.715788623560403,0.0,0.0,0.0,43.20778395373622,85.66523997932777,22.742525403484397,0.0,49.56391979647775,114.7890257327222,27.61215880935665
2013-07-27,1.3224,489.03436229951205,29.14308416401609,176.25698100951445,18.712522011563117,18.71252201156311,564.8021432544373,292.4098399743473,115.83356001921877,30.87407186063064,43.48358650781668,50.37457907987578,50.37457907987578,45.93501394728797,39.70308824406128,112.9190711789515,0.0,0.0,35.65932517480358,169.69640825098918,51.67022730107888
2013-08-03,1.22818,445.5723833893856,21.787313429993205,265.42825272711104,22.30462057284813,22.30462057284813,671.3932098583027,272.84721294895445,84.30633256080124,26.179307330347143,27.12962313494048,40.49531786482884,40.49531786482884,47.513400695253154,47.35500145121824,78.77995635813015,32.49972217776344,0.0,64.66650606190565,134.4835628561755,55.6826349621883
2013-08-10,1.32131,451.1201077667855,41.64995029589127,241.8684207063215,0.0,0.0,625.3996912248176,203.65753250263143,101.0064422186177,0.0,23.088879213208017,0.0,0.0,39.283298886733554,30.723758895389604,60.80024781712205,36.62762561105328,0.0,66.57221083335371,149.53400943253172,55.44539333550596
2013-08-17,1.21946,483.22035971210863,37.237405682215936,271.9038123010317,0.0,0.0,667.817159501652,211.06550562754884,99.19008273700264,20.1061787285783,21.245551440598337,39.37117400029358,39.37117400029358,26.87222180524457,47.1880977949973,88.70212934430435,0.0,0.0,40.71335139533533,108.56763268258668,42.803418674850576
2013-08-24,1.19376,425.8021658101122,35.82603089848034,246.50292883595884,0.0,0.0,731.9799451777543,168.87736434414856,105.10358723938477,29.1903824740074,34.255445373451465,55.330873558813934,55.33087355881391,23.0078624869677,27.991583837006004,48.28042797715222,32.61398581399549,0.0,37.02722340611902,91.9263996315124,57.301979351913296
2013-08-31,1.53035,471.0370355547296,25.44494351895055,197.44353895405527,0.0,0.0,762.5502003675527,182.4293925143521,123.42515774515128,22.64066162005768,26.67307867579464,26.08392859022198,26.08392859022198,30.11225462458136,45.85303679442093,52.96163625372918,25.401069624903517,0.0,86.28221834241218,144.08128592525276,74.05570153343253
2013-09-07,1.63164,542.0002553228337,23.439859614700463,280.8840492501334,0.0,0.0,715.9284666854693,205.2603962345476,142.25810581954258,46.83519390883898,46.13672248055582,0.0,0.0,43.79579775413031,53.14178651209804,58.63258202661972,29.08061448360426,0.0,53.61946902713773,170.9760651192177,76.27174217186464
2013-09-14,1.70543,561.3849536321549,47.40007692836756,311.2941409099894,30.9674103486724,30.96741034867241,768.4231747648573,175.04497997875075,120.5603288577502,0.0,0.0,43.00559552842349,43.00559552842349,0.0,70.57540931058708,53.64740834545112,37.8031006077806,0.0,45.94525935199537,191.60498512620808,90.08798103127938
2013-09-21,1.67839,674.8320279992073,62.79877176023784,287.57761568982414,20.639433798544385,20.639433798544378,764.0892960458665,180.38757316733904,131.93565131786386,47.63969478604294,58.483101273309465,46.64869062643489,46.64869062643489,43.18305449742616,56.08187671763839,46.775387173563104,46.74249330156717,21.5541205809014,69.55702510075804,219.39406933198725,106.27736593307424
2013-09-28,1.94581,594.4688534160324,65.37241798875208,347.8245086814964,22.57769280736754,22.57769280736754,771.5038120525091,220.04179233534364,117.72206397619324,67.55810909970904,81.54632291983575,23.907136802734417,23.90713680273442,52.79691038949527,49.94790774640743,57.56463949376687,49.4745950829362,0.0,66.4625639517627,202.3302474241507,124.73729269434008
2013-10-05,1.52479,621.4486606509297,60.56966221113487,314.6595419814402,0.0,0.0,911.835459084374,205.18691563520963,132.48596377000257,58.542384903077526,57.11155321399531,43.24607185858827,43.24607185858827,47.63098338005327,63.73818225158546,97.50300794634718,29.4834601698938,0.0,83.32214530782252,248.701980087469,159.40445833024032
2013-10-12,1.75269,645.5908214264318,40.44114970035723,359.3131923855604,29.181406078157877,29.18140607815788,925.6179665812072,259.9214390235467,178.46383607904323,52.3747916469956,59.05329236380593,56.70754002686176,56.70754002686176,52.53247473966879,70.93805312567424,101.86305819782498,50.975255350006975,0.0,56.87424191862047,283.8122522168984,156.93899545149722
2013-10-19,1.74662,679.7452843046631,42.92964505551876,361.9540457668479,0.0,0.0,819.9313496152533,280.6411936989568,150.1799976703852,82.58853795647101,83.72064047395615,37.507635103493136,37.50763510349314,60.03688104362873,58.44057064694386,82.71590842772595,0.0,0.0,59.70867491700868,285.4630871212088,158.52631936353933
2013-10-26,1.77965,723.3269427361422,48.84282971620412,403.1266498039542,36.181210205638656,36.181210205638656,795.7374541559385,341.35490316768244,134.47745249793698,79.26925054993242,74.77118359580375,47.3036167070551,47.3036167070551,100.7659366193318,77.14782804683408,78.24187458038436,45.14788835993268,19.4143553867986,54.82766256699831,312.2460195223477,144.1069719940516
2013-11-02,1.99307,710.570813916313,85.6609815044226,411.7589490064987,0.0,0.0,816.731038971392,347.76736319327443,126.88635743267368,76.28128184862273,69.78969079073075,34.56264225674283,34.56264225674283,43.89581572062595,85.81339402949254,84.20512648406738,42.56167238940331,26.04362175054099,63.186124781331095,268.52962585336724,181.20630047465028
2013-11-09,2.29774,751.3415700183402,78.49110218709679,458.9355285565366,37.7570585289414,37.75705852894141,881.860725219318,401.4052982675644,170.05190047415533,65.52630467458894,59.39346378888002,34.97260930033964,34.97260930033964,65.34673773510946,94.796641490932,91.99277968165909,26.552964330566905,0.0,51.42543525183299,298.8202592007995,166.97192760053892
2013-11-16,2.29161,706.0369845638793,78.66063264011396,435.7797660895434,59.66678264919087,59.666782649190864,905.3393830933816,467.7923053936702,199.1489002794196,92.03557516501093,96.6261905944352,51.846568175696426,51.846568175696426,80.35218226302351,76.0518050133838,83.78972141704952,33.65013730546632,0.0,40.71834283784564,353.37845927091126,178.96226624836768
2013-11-23,2.13404,739.8051442699569,81.4533999616347,473.142155908038,35.484152771136344,35.484152771136344,871.2882148540349,447.1093940015032,171.17520010826803,80.54813112661908,74.90374563179951,59.56055527368651,59.560555273686525,65.58594477780149,79.09705310679733,113.30486386821003,55.24847639911173,19.24807360894954,105.35828927057028,328.9531013353614,195.1229835789833
2013-11-30,2.59558,705.2747158370925,101.37417006471031,416.9853329393093,44.4434057206642,44.4434057206642,910.3557935616848,448.6594233212956,135.9066332077119,85.09395000936249,82.42352402027518,34.9627322814051,34.96273228140511,63.12899722449927,47.82668155586625,91.8534357864186,60.87920326477177,0.0,98.34469620687946,271.5103158071729,152.4410197990988
2013-12-07,2.32553,824.1875573857635,114.46858512167778,475.89637737417314,33.01907215026634,33.01907215026634,925.893047207529,433.21764667352056,181.6853049883342,50.76544305027801,76.64334272544149,34.17777625685398,34.17777625685398,70.10111953916324,94.50405520386396,136.3833156029164,68.78957451572877,0.0,80.69921027067711,278.6091876194872,193.57371499796707
2013-12-14,2.77058,774.5110388336167,125.89174055393188,465.8193784530704,55.30938021594557,55.309380215945566,887.577471454773,497.0726610399389,178.2503229641939,88.10232581773899,93.88823273571568,45.60690545211855,45.60690545211854,86.27689883778012,70.30875251103198,138.77414076911066,20.22228896831585,0.0,81.53570684552618,324.73468514721554,166.8390874803795
2013-12-21,3.1557,930.424889488911,135.28387106973247,588.812377613547,88.59442013383118,88.59442013383119,952.5500322758736,592.6693917929395,178.1285799072412,128.38339756920095,119.9573924365274,76.27977369477344,76.27977369477344,110.73041704636196,91.61804893491149,159.6241894271701,69.60767100853973,29.95638906209285,140.0203169080033,474.7456914509439,189.58447854969563
2013-12-28,5.10491,995.4017513991732,153.4761596343063,680.0584127399433,109.19681406302948,109.19681406302946,1088.5101114693252,799.7151813742274,265.56742141324446,161.97869805368717,146.74267855230676,105.7570447201623,105.75704472016233,129.7217105186908,116.06044176954413,160.72414084512536,66.5480851728679,35.15643453409308,122.97113098131976,595.2627557921347,248.0682163731928
2014-01-04,5.1101,1282.1617580300451,196.72147560668157,936.5754301778472,113.63259182854551,113.63259182854551,1283.7694982357611,918.3206098436632,263.39609116823834,265.866077953731,298.23806873940543,151.30786454894988,151.3078645489499,155.0885572192794,192.06760858597212,241.72195475445457,114.95005023907156,84.50050124777658,166.9222418167795,962.1195997075338,404.8114725380877
2014-01-11,4.61744,1279.6688435616784,157.72128910175826,958.0341200157368,155.6253565100854,155.62535651008542,1193.344657647439,813.058382194821,306.52824975022133,338.28105022884915,345.6087184570795,153.83292833180693,153.83292833180693,135.9379496065432,148.25595016033634,211.3568016705543,141.5750027424419,93.06633720932986,188.74596254472155,1319.66357739147,504.7179766413695
2014-01-18,4.57287,1266.3781112223094,158.5091953217597,748.8225871486562,157.61761910455306,157.61761910455306,1101.1048467969997,718.8917109322341,239.92040981403625,324.2426671226499,344.00132456679273,189.5957314239824,189.5957314239824,113.610768298474,119.30857201879012,176.2687598320666,113.355447226385,71.95951020106524,171.6652567045968,1391.7848208289024,451.6858856902792
2014-01-25,5.04872,1182.8992205034172,158.24327562347753,754.9029355733929,117.21350529519304,117.21350529519304,1159.6101302258137,759.0634910502309,288.72881436258064,285.5163150073371,263.64351434687785,129.9343883325855,129.9343883325855,142.47553575596095,152.40053157565873,164.801133288807,103.64277441763286,64.71503523126475,128.9009459382412,1141.9321888603629,363.4168217794417
2014-02-01,4.28707,1114.499978209687,253.7581224609922,687.6596763900051,122.67849043270223,122.67849043270223,1092.177266156115,682.5440658195438,212.29486857001453,299.6430443104938,293.602634811832,121.39223292061972,121.39223292061976,86.22541904005593,145.29802296325363,156.2554614640373,95.4111579783675,92.82159868990313,142.905735993533,938.4293080742186,280.9855793981661
2014-02-08,3.83781,1023.0014895100428,218.50983641511,592.9381514039418,77.94600883187283,77.94600883187282,1033.3949639665595,576.1875654536093,268.3464647398302,168.16000627987734,166.08370994273454,76.68590127090673,76.68590127090673,98.8571483446303,110.71864111276716,121.21894150777838,121.60120758712122,39.36767003269884,162.9036154896877,721.3725946680926,289.6065681059926
2014-02-15,3.46235,838.1930100804348,210.4099140188241,541.0236087044642,62.19216203600651,62.19216203600652,995.98404524115,449.2304590255802,160.75530094076674,118.62592489518458,142.3940996933631,93.32647187443034,93.32647187443035,60.77075372354455,72.48610312201045,126.85165966319104,53.59822145013816,57.58890298623553,86.52096674869438,575.5433257679664,218.89666924990323
2014-02-22,3.38719,906.8952871207902,256.4696681164932,574.2293848725654,36.650161843487055,36.650161843487055,1137.1965598115596,331.3620158667199,159.3422025990121,102.95923185978648,108.78119689717904,62.2033800424777,62.2033800424777,50.79487692240107,84.72048467860161,126.76427938944052,85.89276320276461,23.301986064528585,85.21408124538299,438.233251604053,199.36967676098044
2014-03-01,3.03955,893.3172784180958,215.0157835678672,482.0129345833141,31.44915059452211,31.449150594522106,1010.4039624764358,364.1851146140283,166.66585207761585,88.05429645734598,81.55571997187168,39.85179387782184,39.85179387782183,64.05205844712701,88.41252288408548,115.8467591397137,44.339809216926255,28.91634391051721,101.5466553549747,383.3779015396104,151.5512422378377
2014-03-08,2.72134,747.9522139680586,165.82421363688226,430.9753794570767,0.0,0.0,934.1640604462568,290.33752316972726,153.19155620967055,56.23517114945784,65.07223947911781,55.03200764021023,55.03200764021023,46.65428761281961,71.78061731832996,85.47084089283688,47.35744890834844,24.407396343008287,78.00542231485085,296.9143442214544,126.89303122023456
2014-03-15,2.31375,783.6807207148627,166.9714130294331,425.33377307012057,29.111239419751733,29.111239419751733,990.2500650341638,290.123801488387,129.69275089708785,43.89097808164528,42.66004230773744,49.359280322579465,49.35928032257947,52.90124647233496,70.23315362409264,88.05238314079135,55.52074603310453,0.0,89.48826206105751,265.64846391961794,143.9697321078383
2014-03-22,2.39688,670.6225835145707,199.90763347734023,430.1845536054672,0.0,0.0,971.3074486630252,267.94845057451136,136.0824958335129,66.15435475674145,61.7182725708568,55.86001482846883,55.86001482846882,26.584184796147305,73.25438576544339,89.01615166917827,44.12445105820044,0.0,74.22203773590226,169.46276700151645,110.46423236039074
2014-03-29,1.99261,756.1809718874925,139.78855378120704,469.59950407207606,22.97427578845615,22.97427578845615,952.068229017434,290.2125492578277,159.8192098897483,50.03121555890106,49.055140270426605,43.12882503104574,43.12882503104574,44.73853209679083,50.212200191585104,80.59049028946545,51.8424127139013,0.0,91.95616676469903,227.62917545694924,111.38853660861288
2014-04-05,2.01378,710.6409791879317,130.4727531942098,428.2804019328095,26.80190707880192,26.80190707880192,963.7518273577044,246.74318166493603,138.50402434428506,66.56417940288921,54.226764999770005,32.72026503751927,32.72026503751928,24.79802523557553,61.44755699147626,114.54023577726927,63.57030449044596,0.0,73.61462050262755,215.71076560998003,118.82850578860716
2014-04-12,1.84637,691.9601066098123,125.25678277778556,425.7536578166456,36.6328894865218,36.6328894865218,945.9913332385717,278.76125554670773,148.1843529644392,68.19355353241369,71.93451304159515,38.44440999339038,38.44440999339039,49.92275778684803,78.42057126699021,81.18313395567135,46.04771278246393,23.200383923727014,65.7203517859326,177.70140810237433,85.29120900415634
2014-04-19,1.87291,675.3505647931252,53.47062805687555,419.42586332543743,27.990422561565374,27.99042256156538,864.4531690567311,300.1160319575916,103.52138872823193,73.21018547721648,71.00652057375503,64.21373006848168,64.21373006848168,55.87096805147668,49.443235813147005,99.574344945293,43.28456380037217,0.0,102.05155190685444,165.98497638535807,90.3378934076824
2014-04-26,1.83302,645.8377336940263,80.43794319418915,457.2833000878574,0.0,0.0,930.924625379722,251.21958659178964,139.8708152821324,27.699171123660687,31.53660986203835,66.19755088918066,66.19755088918066,37.98983806241888,55.2318092409006,82.7504904706863,37.43992890858924,0.0,65.02105894013278,199.69659071085272,94.04021137791314
2014-05-03,1.69241,737.9455529952962,71.64783010073556,439.6908433666649,0.0,0.0,918.748097370448,275.9008913522452,117.3820190790833,51.111124219742194,56.73094039882681,39.39367310848166,39.39367310848166,36.2276275020624,62.77111488863346,93.28865536140844,32.53845846178824,0.0,48.74713110871887,184.7609242715315,87.59739271110334
2014-05-10,1.72803,663.9339896520688,69.07616859818138,404.03175520763966,0.0,0.0,758.2722075320447,312.4167501970112,119.69960011997348,43.952437346391726,53.65418633377556,41.22373902313589,41.22373902313589,70.10677315984582,57.89142082690432,56.15813776075528,29.08283935335456,0.0,86.88830186155577,184.92241461637408,67.39070558618958
2014-05-17,1.80206,609.9069982881472,56.82618320592546,408.52293189349183,24.163126183606348,24.163126183606348,871.0038532610214,315.43961200328306,114.57788791337217,36.49107522142501,43.57413119350768,39.426957585544606,39.42695758554461,33.45048846641258,80.59077462895783,52.52124181333188,30.5701334410726,19.60148255261556,70.96619568698122,158.99392318944794,70.79325447330496
2014-05-24,2.0838,619.9704032655533,78.59131767486738,386.5622153648646,22.235744220979687,22.23574422097969,746.7754558664287,354.28313163113194,100.92747898271554,0.0,50.51405962453335,21.373903133776967,21.373903133776967,43.88009168593744,59.93219884086728,54.23559243305433,31.17068613282614,0.0,89.94250503823608,194.91758772149709,68.71391291391768
2014-05-31,1.86448,608.7239186984474,50.34123418346388,334.55653512878746,0.0,0.0,748.2793016628565,285.1936064695728,126.64035987516692,53.41279078961673,42.05505998230888,0.0,0.0,31.15395518086776,44.37073239950686,76.28232619052136,31.584291450776373,0.0,69.16886964878927,140.2456007048897,72.8012224397204
2014-06-07,1.88064,576.2316522876304,47.536623233788,362.5939028164896,0.0,0.0,824.1985288249896,318.82019379006783,127.01586915412376,59.40868231668584,48.7668141651705,31.83347827693837,31.83347827693837,57.682946488809165,55.14798087046328,52.83247463943658,36.26410894509913,0.0,90.81975545315952,151.19291313887712,59.13101502104253
2014-06-14,1.80584,556.1155310879869,39.28971811481734,241.15258440447224,0.0,0.0,755.5264558262211,304.4872388456895,97.15134767833852,32.70349208898558,46.686275601426594,30.101157979800075,30.101157979800067,54.68718733391565,67.04992499150717,77.58274544549846,84.34377764743897,0.0,46.69848535407203,135.96538227682873,49.55167690888816
2014-06-21,1.77155,507.6000012218634,37.17618123066299,306.69673105342014,34.38297551352704,34.38297551352704,782.9500931910402,222.2166162134709,100.20639604929885,0.0,30.021903412877325,45.96046607778236,45.96046607778236,27.89269470144221,42.53259262463967,73.69949051810332,24.30558864709205,0.0,76.25820721062188,132.4552476390802,44.05844875969582
2014-06-28,1.76479,536.1737616131956,29.599623869995067,311.9611891955654,0.0,0.0,760.7093870419106,228.862317790714,81.48573287518,33.27091641545458,0.0,0.0,0.0,38.29438112375229,67.4816807586745,41.96935032340368,36.60505696771757,0.0,81.03825593336421,142.78405396546668,65.99029556835762
2014-07-05,1.80666,550.4833629531935,58.8080645692742,258.19893687282337,0.0,0.0,794.2947099767088,208.1416262575449,104.88963964238567,32.90658490278325,37.46564729271526,0.0,0.0,0.0,60.17599125916442,64.26873347982222,46.59465195362419,0.0,82.23866560979388,141.0259493238559,49.870808556360615
2014-07-12,1.49365,496.3373183653783,33.482735749198824,247.51267819061007,0.0,0.0,697.2347572173247,210.5487581750881,98.74986837166762,0.0,0.0,23.5516664461775,23.551666446177503,0.0,64.19777827278726,36.40291877118091,0.0,0.0,46.97761537084028,128.9149786565235,39.44509516778412
2014-07-19,1.48858,503.7767508237387,33.61917238091511,213.64148428901973,0.0,0.0,637.7991077888983,218.55398280871947,84.24354804163612,29.50845059434331,37.515434202493104,0.0,0.0,37.43001826702074,61.58373842763457,56.42075670264226,0.0,0.0,63.1635188064764,103.35494916496936,68.34813069446976
2014-07-26,1.26523,469.89949287978953,33.73758633149918,228.293808928864,0.0,0.0,633.1353442883535,178.84652107524752,65.2997425504707,0.0,0.0,0.0,0.0,41.817224592843495,37.17536469667732,40.6490218125893,27.37243888229994,0.0,87.34737361177754,113.16607635841856,43.75927023790872
2014-08-02,1.27847,487.3776413724715,32.16313352264966,253.2502390450968,0.0,0.0,679.8069230884249,176.65759959987486,119.48177614992692,0.0,40.96097168721,40.17104525681046,40.17104525681046,27.35158121940545,50.19991345139535,31.639016246581665,27.166163513614705,0.0,61.60377339500642,131.05315277356388,77.01588013330506
2014-08-09,1.05709,500.1265277642191,54.050479042835065,245.2842040381055,0.0,0.0,633.352369242029,137.951318947439,102.85853032917449,34.94189176287506,42.75699526010989,42.95235411874264,42.95235411874263,0.0,48.20246796115868,59.90042151364475,35.338988821878,0.0,50.44396987303337,97.19731138973198,83.12324833863224
2014-08-16,1.05714,433.4310859101366,0.0,280.97573004389164,0.0,0.0,687.5235850617402,183.92389246043373,63.74030621728136,0.0,0.0,30.21306725807684,30.21306725807684,29.88223187155743,49.28554534661243,59.31418169325745,0.0,0.0,78.42732376215027,121.66333728358688,46.50573728036287
2014-08-23,1.20447,495.08458593143007,0.0,220.52328900642812,0.0,0.0,769.297945763375,166.62540945112497,64.26774771914458,40.855610971008346,25.55860417263164,31.26589666503742,31.26589666503742,29.996342418460767,50.34329186272308,57.82906869863925,25.304944537262493,0.0,84.90783847597243,146.17458230609634,60.132010707116194
2014-08-30,1.31574,614.9364013451285,31.877595729466357,296.2396633243037,0.0,0.0,727.881903069328,161.60291291197962,113.2524603709499,25.794853639440237,0.0,0.0,0.0,0.0,61.03744224486472,58.8428138381671,33.46989652478222,0.0,52.913627399510574,138.58113543092972,91.96661470368954
2014-09-06,1.58283,610.0387790831429,49.16294323055691,316.4637916901411,30.305411601090785,30.305411601090785,773.0969372973921,133.58915021988275,139.91774152244906,52.89140672668808,37.74330693018419,42.788983888790014,42.78898388879002,25.182363822219138,40.93881339645006,50.99001054729706,48.92413189703311,0.0,34.89328422572953,143.60047631077848,59.84953412371421
2014-09-13,1.87174,556.8529476471849,38.55360094835048,308.7328213869096,0.0,0.0,846.5869799546424,221.96001324573848,150.06169017871696,52.43776619359323,49.56998628587806,35.34014637839992,35.340146378399915,41.26159060083048,57.02979406139331,89.49534330735345,23.12426253855588,0.0,44.42156134935389,173.9827151775309,109.11144344100352
2014-09-20,1.86948,613.4628025116746,52.78707184409144,308.6550777438371,45.66418891695283,45.66418891695284,809.5313989734859,196.57445126793957,152.9711886492602,68.2717811870512,62.65610656675418,45.02852846016195,45.02852846016194,33.30439833220442,57.56530993488568,50.92951233487448,24.77297567432259,39.322214342509405,93.84032931696548,179.4384837744256,109.42917132029058
2014-09-27,1.78656,639.9657377178544,42.39140045419972,292.46361632447264,0.0,0.0,807.4539348139123,205.2924665099027,146.7617496416448,50.279104645810186,65.00233933757401,38.55888999235445,38.55888999235445,65.39502730218997,45.192040819687016,56.1475937350599,32.86527010892674,0.0,66.74863764013458,187.3894885763337,115.23111662578845
2014-10-04,1.9089,722.1454520935692,65.41222581413629,360.0846116757104,0.0,0.0,838.1785435520255,168.09859507496674,130.98051949756422,56.158566212871314,64.75971462589668,59.316055785101405,59.316055785101405,36.05244071133978,76.37393231672061,91.18017343826509,26.95239131746848,0.0,35.37060298519475,209.468744662563,136.96113443463477
2014-10-11,2.01872,742.2387183874216,56.02060795410697,349.9167491537864,0.0,0.0,804.0674446292634,203.940975447028,154.0815042649642,78.63182412975388,69.31722877269483,53.8584705081021,53.8584705081021,29.22661685208437,75.84907104082862,84.72832955625564,55.62137830499034,0.0,114.12342685425178,298.25372232601467,197.2387442595371
2014-10-18,1.88158,702.2715356531581,65.41493827577598,411.5353286193521,21.87782707861169,21.87782707861169,807.4456422375407,196.50002140204816,130.6551290091907,95.21280735037844,92.78224285973452,70.2715899016387,70.27158990163869,47.73788999863697,69.14032410871364,73.1817441549939,36.01282175988474,0.0,78.65542209816759,315.19822651657665,239.99811939629888
2014-10-25,1.84197,737.3602532867802,48.63220786115495,385.684370261421,33.108840331135575,33.108840331135575,935.0932333797986,261.8363523335472,154.208926594939,100.73049557231884,104.58471055198449,55.73544586539541,55.735445865395405,68.88346056283854,56.88643130959896,74.71746012190576,0.0,0.0,71.22971509127713,420.63565055000754,143.59872379018648
2014-11-01,1.88603,694.4822037806432,50.33678214214935,373.548582604698,41.19750178255448,41.19750178255448,867.5899409964377,246.35537641479104,174.76135139088248,83.13317225658267,80.69958910009744,78.04697366859536,78.04697366859536,58.30502794336783,65.23380239641834,117.4495448373828,49.81781507934847,0.0,82.09445268683909,251.7189646971104,174.826928679048
2014-11-08,2.22964,764.1230409200738,82.32625520132598,427.56903579776855,26.277380927348663,26.27738092734866,985.723892370082,243.54646295961683,149.9747549542244,87.89671235472375,69.86885673929679,53.931935917394775,53.93193591739476,49.79185759328801,43.300968908861954,97.64256812706252,54.879168158094096,0.0,76.92678691324323,383.6068081571148,151.0608237421864
2014-11-15,2.21797,928.9620224726402,104.72753911983888,439.65544575892494,26.4758395089082,26.4758395089082,908.167388553938,264.1735208414117,158.64782715157108,97.85017447200372,94.96750947710564,59.83880325694874,59.83880325694874,51.18095090387521,96.67383463353636,100.79955830970154,64.46720020691215,27.47825598208934,83.58283446899128,292.674353851935,194.6374663288452
2014-11-22,2.48984,883.0248766422825,96.11030871643062,527.4603294589127,51.501422042569054,51.501422042569054,1019.0669603574772,293.3557451519408,186.33125278628535,80.07164923441321,92.4347070772515,72.90187485126,72.90187485126,62.39052153741217,85.48787600569305,103.96366582898432,73.10435420153162,0.0,90.7261149641631,363.0378233020331,185.8003546807582
2014-11-29,2.72718,827.9372106447455,52.24203646156373,489.90820736164807,53.34145675247285,53.34145675247285,833.2306847460095,336.757852971131,180.35264485151097,60.23205114288257,59.853835963241146,79.07256581410023,79.07256581410023,49.42202612436752,82.86825398573795,104.4308508100912,80.69698854571409,0.0,93.88049887425468,251.76397805716036,149.966278275057
2014-12-06,2.40936,837.3469007405746,110.16599251929568,578.9221509892615,49.22129172748887,49.22129172748886,876.145674139767,404.3345742688443,144.77070610606322,98.10796753680476,92.94045312117888,58.00391760562574,58.00391760562574,67.936385180014,88.94989880753295,152.78597367805955,60.89584203848507,35.11227407390189,109.58392697185822,379.0464468722204,192.134465429472
2014-12-13,2.57737,856.11299061995,130.02549380551275,628.7044265705638,40.86926237433365,40.86926237433365,907.3372094878584,325.746231270616,195.9376889488574,92.00862641081076,103.3526690215426,62.01076898901446,62.01076898901446,48.72392222328696,112.66714660452983,131.16316524291673,60.72252848188329,0.0,80.45519910770749,384.77915549243926,188.3898340398361
