date,Tennessee,flu symptoms,the flu,flu how long,symptoms of flu,rsv,how long flu,bronchitis,pneumonia,flu a,the flu symptoms,flu contagious,contagious flu,flu cold,how long contagious,flu type,symptoms of the flu,type a flu,how long does flu last,b flu,strep
2016-10-15,1.54795,372.49334110868506,687.0692956171409,197.3137901786153,0.0,195.3989274465453,0.0,716.9760392883622,1384.564410649127,488.2521650106294,111.84766858710913,112.49076856567646,112.49076856567643,166.22229918165206,0.0,0.0,0.0,0.0,0.0,0.0,1172.7234341820254
2016-10-22,1.46531,400.8341225619452,683.8689079516353,111.87433435690345,0.0,223.3551951143907,156.91765802667302,546.4663495743771,1238.399936861632,355.27563871651176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.6666007118758
2016-10-29,1.52313,431.7058692758125,716.5294165470548,0.0,0.0,145.34107836237834,196.19507626573483,816.0177180473846,1248.7421589428568,375.48936122447486,151.83081103080366,0.0,0.0,0.0,144.0878691189226,0.0,0.0,0.0,0.0,0.0,1495.1872870253962
2016-11-05,2.02179,385.1431186421069,615.9115397250591,130.42129060448724,0.0,374.931705009972,0.0,706.0907688179649,1181.9080008602489,365.6234364846813,118.44652790391964,174.65641812712798,174.65641812712798,418.8716574228383,0.0,0.0,0.0,0.0,113.56809197114217,0.0,1575.32376478602
2016-11-12,1.76655,288.4885383814149,529.6491737981439,112.42074511905112,113.08230835887385,202.79195823432443,141.38634951945116,493.04785445750827,1329.6651556596676,305.09529893011296,0.0,0.0,0.0,141.37607444887362,181.70233846976836,0.0,0.0,0.0,0.0,0.0,1349.1982960609278
2016-11-19,2.15979,538.0745023033766,807.4327800698143,111.4505250266854,0.0,218.49992197726743,0.0,637.3451566450498,1617.0178195585722,415.77313611966906,178.52756391526353,0.0,0.0,183.85991789958115,159.55140424542708,0.0,0.0,0.0,0.0,0.0,1724.2801861435046
2016-11-26,3.23104,394.716689139222,457.01675227461845,0.0,0.0,519.0688128171115,0.0,732.9634790207468,1271.5335663767094,290.8282690602008,0.0,0.0,0.0,0.0,111.57486273493096,0.0,0.0,139.41596367314685,0.0,0.0,1633.2218807241914
2016-12-03,2.32558,508.5181727653962,672.8693241709324,112.3369390186476,121.36419483384108,510.3108518588724,114.1515384901544,756.0527320085237,1601.6332942010215,303.4019192787414,0.0,0.0,0.0,164.4063813941238,149.52492614538494,0.0,0.0,0.0,0.0,0.0,1581.6233028402162
2016-12-10,2.44096,464.05676013820687,559.0222836546658,0.0,133.6073550129914,846.0166748658316,132.92304726996002,793.2947124266996,1649.190926140655,167.7504381953741,0.0,0.0,0.0,0.0,164.71548294805652,0.0,0.0,0.0,0.0,0.0,1754.4279551947222
2016-12-17,2.26017,534.8300255664774,512.7623005413723,0.0,166.32949045507428,636.1333585187513,0.0,679.4373336770994,1574.6354415392152,421.34514567856,0.0,0.0,0.0,258.4068369502752,0.0,105.0244773743036,0.0,0.0,0.0,0.0,1736.169155192771
2016-12-24,2.87308,614.158885472635,756.51893046836,310.3276346903546,0.0,898.9238426677508,175.7355515310689,1154.8784819476548,1435.753562222393,463.33382418944194,183.17282779465887,0.0,0.0,351.8975090544873,329.2050417174115,177.23662380710442,0.0,0.0,0.0,0.0,2034.5348557573384
2016-12-31,3.5409,887.7117981722412,1079.9711892895912,388.9431433907606,0.0,1207.5610378171168,406.2973669925812,1082.5784950764962,1881.8166540580105,497.8613795395408,212.8322521876239,144.9245537884196,144.92455378841956,286.58518880536025,0.0,0.0,0.0,0.0,108.17533678926888,0.0,1575.0386634239298
2017-01-07,3.75696,926.9582078374362,790.9657174280298,180.96063019157592,242.31968210150467,1340.3551634151388,200.6695316921,937.7904661172,1942.0026725703988,373.6810334070326,105.61559584404088,0.0,0.0,279.3608720857274,253.96749120670788,126.25344402847688,0.0,0.0,0.0,0.0,1740.8588952135583
2017-01-14,4.06364,636.9000535535741,785.2573356417079,307.15326366313286,132.47063456784232,1158.4544545430572,300.9887933789916,883.2941667374265,1842.241147199721,298.8598632152278,0.0,0.0,0.0,118.1108984395773,140.67776820224873,172.64931076213625,0.0,231.80207064382532,105.12239993980994,0.0,1572.9740799799663
2017-01-21,4.09586,658.7427228134457,780.9518969152964,179.16257912715125,131.82499437472995,1002.7912993635,163.6301492589365,778.6470954538347,1515.5833543319443,303.3834740498377,189.7738515902197,110.31273301422527,110.31273301422527,0.0,186.58630869380315,180.85908298603283,0.0,142.93404716009533,0.0,0.0,1383.5992201659735
2017-01-28,4.20838,930.739505261976,955.9241531874824,272.92023406672,206.8622392374936,1078.724271669163,290.19740797233675,865.7956222243312,1609.990944032084,457.7736468746872,209.86798408573767,173.16711539327605,173.16711539327605,204.01796716734668,236.76153150781423,99.08910247740924,104.52778608828343,144.82598593623536,102.81113502219752,0.0,1638.7187238380675
2017-02-04,4.93514,1241.8406411592837,1515.7745940279483,435.1241867392356,277.1717585156906,1241.9922515224855,520.1726126821616,791.6702610382105,1472.941546718827,657.5529221797342,284.97157771332365,141.22247694952603,141.22247694952603,284.4116648643727,324.07618517679566,106.2249451771204,165.84243960317207,0.0,144.16924845298905,149.19346107886486,2041.2982045527224
2017-02-11,7.38839,2159.960508124986,2758.4238970026163,815.7344211121538,569.932249551909,1102.7256407553796,759.143598662456,983.4604527735394,1695.986856383659,1027.724476221532,545.0018201617254,285.4616412214858,285.4616412214859,391.2668043826063,263.16769471833226,227.697674886926,376.72342767979785,144.71830169770533,331.2892799387618,313.12952105691414,2323.7037105225622
2017-02-18,7.14343,2455.509934742595,3041.7080787229893,852.2722690304458,514.8098306307552,879.2930354533571,836.2000748667595,1101.765990552387,1680.9285519919017,1092.8869567167435,627.8092815643151,415.38400744969374,415.38400744969374,344.7553302014317,462.1286699086649,380.0881731153399,301.1707081303896,253.0415167675513,317.25568921677643,335.0812230975146,2304.9618925799364
2017-02-25,5.21413,1844.2513866183683,2083.4242472492133,531.4176034675494,388.14760582467,604.3035006590178,566.1912809855486,1017.6891887072688,1724.4175121581236,990.464790976854,339.32084071312204,336.9468849906746,336.9468849906748,344.8478500846112,290.60563869248665,359.1834063111364,267.74448115863083,226.70134296867957,161.86982088193378,314.1725459501544,2223.2315911642327
2017-03-04,5.55114,1320.0584502864483,1210.2222823506938,355.1455208253235,198.6317967190856,436.2488475088137,354.2049734967744,898.8289280009794,1661.2980674579755,483.4676014614279,243.7393378176368,122.54909281815348,122.54909281815348,221.7379226718348,168.6860598620077,256.99341290216296,172.703890282749,0.0,114.20176152058868,180.71257011721008,1840.352809111803
2017-03-11,6.41042,1102.792528459696,1578.452567091266,379.2353752088488,330.6496361414094,280.1224731008549,385.2672826504676,848.5306084674902,1309.8956294511856,683.1290544696858,266.21599593102974,0.0,0.0,162.18262445766348,230.45933354732733,261.96895370424033,169.95934938122642,204.0307426854942,98.72808212974256,335.19357070280506,1887.9862754041496
2017-03-18,3.776,1014.673291857201,1400.2780369240888,493.4929665733209,263.146441642731,262.07832262616137,503.1064034251047,690.9386288529287,1407.7984988404205,571.5054847221577,208.50298700335816,196.44939038707307,196.44939038707307,279.50173461429387,282.3561106667164,249.14355959866947,238.8103532949836,135.35539469792494,0.0,198.78278642468223,2241.357496953005
2017-03-25,5.9162,1085.33127136275,1622.317621758507,553.8117597563618,201.28115460838583,233.96817681208395,519.2425491740348,971.7112803319632,1423.4757263773065,782.7873353398857,295.25985366993285,225.89170730454956,225.8917073045495,241.89325422167408,267.3073101893276,352.8697953562656,228.0840865434753,342.1792570915574,181.06000414920905,403.8351862455628,2518.007380982329
2017-04-01,4.82229,934.1100648952404,1181.1310530019084,277.88278017045235,252.8964037628151,196.2665617054352,276.53980683662115,908.6263615559848,1392.748172463672,504.6058279139865,207.9232014206447,116.35487255131532,116.35487255131532,203.07703102255363,0.0,195.41921264570908,172.75372194138103,0.0,0.0,244.3019593958291,1876.9340694479276
2017-04-08,3.68483,578.9654141160532,800.5098755982942,170.46938354301452,305.28131742513057,142.6694630754214,233.3798560157196,620.7885174907086,1251.3123040435012,326.7996562709678,186.09725442716768,110.44537382833836,110.44537382833832,148.42808726634576,230.39913204729743,158.91720817561614,166.83780042513342,0.0,134.03329533712207,187.08813378457944,1666.9512004375335
2017-04-15,2.51517,509.1578384239367,595.4561266429955,104.67621268695048,146.76644192439474,104.33981964746638,0.0,694.8620110307015,1425.9028993846869,312.0794428904042,129.5280100590571,208.0964167087467,208.0964167087467,0.0,230.9531990542147,171.10338101636583,0.0,0.0,114.4604169095228,0.0,1527.0867317822008
2017-04-22,3.24539,219.11339443757095,483.05030473009407,0.0,0.0,0.0,102.00127304261824,579.2583954362668,1119.9250324518637,266.83118606250554,0.0,0.0,0.0,0.0,114.20579941180628,0.0,0.0,0.0,102.39698958507182,0.0,1581.263839551469
2017-04-29,2.20617,369.4404716992706,440.50932386959727,0.0,116.51569659188884,0.0,0.0,623.170969569011,939.2544466315716,345.20145603523986,102.06940621036418,0.0,0.0,0.0,0.0,143.72322800527675,108.65421878053156,0.0,0.0,117.29055536193792,1438.209280340775
2017-05-06,1.69245,224.98799070346607,413.04772427868977,0.0,116.02879194638405,118.88415004658684,0.0,610.7959960011631,963.017578810767,163.96707939835622,0.0,0.0,0.0,0.0,156.816985385829,0.0,0.0,0.0,0.0,0.0,1466.5275829478728
2017-05-13,2.40078,288.4874954694527,304.0704374432016,0.0,0.0,127.3766419922246,0.0,507.5062367894642,1045.9988126623955,0.0,0.0,0.0,0.0,0.0,157.6034905496985,0.0,145.17527239016056,0.0,0.0,0.0,1476.9344999747668
2017-05-20,2.37948,268.1707140343837,333.50629858188364,0.0,0.0,0.0,0.0,524.2764527635218,1218.7765375289505,132.05729703058793,0.0,0.0,0.0,0.0,144.73825464472134,0.0,0.0,0.0,0.0,0.0,1414.1435584073836
2017-05-27,1.88483,198.1643328162628,283.54890929718295,0.0,0.0,0.0,0.0,506.64201025083065,1054.3305067547178,0.0,0.0,0.0,0.0,0.0,107.05894110745125,110.4070074326726,0.0,0.0,0.0,0.0,1596.9902068299828
2017-06-03,1.14744,201.81430879700557,249.3874547958124,0.0,0.0,0.0,0.0,592.8489889697571,772.004872663599,128.6777185279841,0.0,0.0,0.0,0.0,186.2285731189199,0.0,116.82075549372796,0.0,0.0,0.0,1407.9037334470625
2017-06-10,1.07509,146.67043234265097,0.0,0.0,0.0,163.99996736853916,0.0,497.7110015510366,796.7539604615259,0.0,0.0,0.0,0.0,131.86105721539934,149.56997763704814,0.0,0.0,0.0,0.0,0.0,1306.7881009945045
2017-06-17,0.706618,214.99228079142927,236.521609557008,0.0,0.0,0.0,0.0,362.79524680262347,1051.7546732561354,138.7234851639915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.9690952443088
2017-06-24,0.307287,312.87589306862355,203.49108153398063,0.0,0.0,0.0,0.0,429.7538310458923,856.0394711242428,0.0,0.0,0.0,0.0,0.0,101.8715069353244,0.0,0.0,110.49530353500472,0.0,0.0,1232.2157670762072
2017-07-01,0.25555,0.0,181.7980914667831,0.0,0.0,0.0,0.0,429.5390019535225,1063.3055311634484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.8072880963318
2017-07-08,0.292337,288.27032551455693,142.10441656219928,0.0,0.0,0.0,0.0,436.9723314139055,709.7993479103989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.7251092962788,0.0,0.0,0.0,1085.2492737685388
2017-07-15,0.267872,143.25335878699704,156.49332911146436,121.45730294245804,0.0,0.0,0.0,469.3015708805096,851.7112652283613,145.98725948992424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.9731771152594
2017-07-22,0.297899,188.83779430030603,0.0,0.0,0.0,139.4252978301326,0.0,540.7133521468627,796.0401023518149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.3575418231542
2017-07-29,0.0453104,0.0,0.0,0.0,0.0,0.0,0.0,397.1312366953392,895.3153434941411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.5505976125892
2017-08-05,0.129744,178.9609907336605,0.0,0.0,0.0,0.0,0.0,407.5634303481015,680.688262538307,0.0,100.97311768756752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.302118457461
2017-08-12,0.0893176,121.14995179166456,164.32268710601966,0.0,0.0,0.0,0.0,329.10299482467406,685.3617099926125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0559479401768
2017-08-19,0.0504371,154.35603038749423,159.06696503911553,0.0,0.0,166.55233258130428,0.0,362.960344425414,770.6969896207702,98.22076072364418,0.0,0.0,0.0,0.0,100.52433672093665,0.0,0.0,0.0,0.0,0.0,1457.7305925712203
2017-08-26,0.128518,141.8863571449688,239.45324060734123,0.0,0.0,0.0,0.0,499.6401427367263,938.9307171070903,165.45513294320062,0.0,0.0,0.0,128.2947717284014,0.0,0.0,0.0,0.0,0.0,0.0,1394.9863134450768
2017-09-02,0.135639,301.39850947891387,257.12129169273766,0.0,0.0,0.0,0.0,653.3127966180706,1308.0637080722986,218.86449561059504,0.0,0.0,0.0,129.94619760599548,132.82919227602298,0.0,94.15912797556838,0.0,0.0,0.0,1527.0093024884654
2017-09-09,0.333778,276.4430645862996,336.6820192312532,0.0,0.0,111.077495962045,0.0,583.9294621889007,896.6223682417348,0.0,0.0,0.0,0.0,103.5066704235938,0.0,0.0,0.0,0.0,0.0,0.0,1609.9716651552883
2017-09-16,0.40542,221.6004972917589,397.32615648814345,134.78975049456523,0.0,0.0,119.4861406793054,636.9418084106175,1268.8249486386346,276.512658412316,0.0,0.0,0.0,107.10593668165814,0.0,0.0,0.0,0.0,0.0,0.0,1225.469311082308
2017-09-23,0.536553,408.99886854496,419.5023863336406,0.0,0.0,200.1148481176816,114.01662628055192,728.0901303543325,1280.455788018369,306.20147340077136,0.0,0.0,0.0,155.52156675140102,197.80745216878745,0.0,0.0,0.0,0.0,0.0,1318.1826486966563
2017-09-30,0.619509,370.3729013165472,495.56012210749935,172.06774223771896,0.0,101.15617294829514,219.98987289900973,673.8319921210041,1178.6127465074949,582.1885565168567,0.0,0.0,0.0,128.6959445258314,149.35588433925236,0.0,0.0,0.0,0.0,0.0,1578.6001978750603
2017-10-07,0.485437,331.9182996437433,786.2039040725618,138.42187636351542,105.50320325096506,156.75367191103064,172.9120353281299,510.088908075437,1321.429298311384,507.4134927037748,94.3194992625642,0.0,0.0,149.0541944675214,0.0,0.0,0.0,0.0,0.0,0.0,1273.5269875928311
2017-10-14,0.516129,347.4618400711662,670.9280661325873,183.89029663550568,0.0,206.67237696452992,199.6340582607796,631.5270608067153,1500.8313621124537,482.645892931188,0.0,0.0,0.0,153.15706656775546,158.63195664182345,0.0,0.0,0.0,0.0,0.0,1432.4441579006498
2017-10-21,0.595094,463.4359416031618,683.7580630169739,0.0,0.0,309.7265914651664,0.0,692.5251133934614,1499.849511378591,379.6552615649145,0.0,0.0,0.0,116.59863707204228,0.0,0.0,94.13753912004334,0.0,261.3961459060152,0.0,1317.0307666996086
2017-10-28,0.643559,483.8024165231008,639.6480171246604,99.09790149625418,99.97613824512196,120.96912915514376,152.6553172378099,754.3618486329723,1437.992749606778,541.7706998552349,124.64382941079084,0.0,0.0,154.25204976831347,92.65211835364444,0.0,0.0,0.0,0.0,0.0,1343.6657794472872
2017-11-04,1.1645,728.2660766859826,1006.9511855196536,190.27114041920143,173.70805123899382,283.9977411475712,145.10502200222027,979.4906007985044,1639.1677244002478,546.8035655674296,205.15068552524784,176.8236925138698,176.8236925138698,103.9917243029393,110.11062670702306,0.0,0.0,0.0,0.0,0.0,1552.930941032214
2017-11-11,1.66189,590.7923499966868,645.0496673672287,144.79985342498074,117.9112992100616,372.40860351108574,153.71015064264597,800.6985434934167,1474.8016745796135,333.64906419682944,0.0,0.0,0.0,162.80428230313603,170.48602095510623,0.0,0.0,0.0,0.0,0.0,1869.3376466940892
2017-11-18,1.45126,650.2918889234302,652.9833599598296,146.31130402962782,132.7102263322807,388.1411510069631,0.0,837.3158404131325,1369.384748358235,433.3574632728716,132.197501441447,0.0,0.0,176.95682600424223,190.1378020778652,0.0,0.0,0.0,0.0,102.76085772663812,1769.9221946199111
2017-11-25,2.00841,466.83844105967097,587.5210988355448,155.5247783404274,99.22047691812196,622.2740694765924,172.62283620027927,916.7033523865932,1438.0095154373334,287.7451547013065,0.0,0.0,0.0,311.0622620105464,286.5946699531118,0.0,0.0,0.0,122.25671921696204,103.29173356374356,1713.5318700683777
2017-12-02,1.23239,701.1053894906371,740.7972858625845,167.58160095561828,128.68996616614223,588.3491871759131,200.85069324711145,1148.4890315637304,1573.6349210215567,430.7373928332298,0.0,0.0,0.0,204.2241372705708,135.51633359305168,0.0,0.0,0.0,0.0,0.0,1875.552357772392
2017-12-09,1.42824,907.4910179980616,1051.5417768458265,280.7646738907336,194.62815580235548,701.0711057665761,285.922684208934,948.4636244024836,1708.7753188813456,480.6789413874221,0.0,0.0,0.0,182.61693899508637,225.24908119294844,182.4070960666252,164.71541048760244,130.5324757029318,146.490666425845,0.0,2000.7545796659356
2017-12-16,2.37249,1301.9881498344848,1389.265389624112,340.9795691902265,216.15348651352724,892.7511655104562,384.6648314847617,1054.261371550925,1669.1248195860908,741.2124198451602,154.07099835532057,175.73099729279434,175.73099729279434,331.84316398329696,264.3496512291191,220.0523991557176,0.0,226.8282253586328,0.0,114.86827034728496,1769.7862410449618
2017-12-23,4.87661,2369.095685439034,2884.893938773643,1037.034121386647,563.6444883655231,1063.5597522578723,1078.5098574452843,1211.7315636979963,2092.476594824403,1646.3688165631602,402.7133386149108,571.3641513176985,571.3641513176985,454.0399024621428,679.2305945674383,453.79978869778057,225.76497261411825,519.3396500940491,342.08827601027497,263.28604568977653,2232.484218733488
2017-12-30,4.46826,2889.5572779865133,3162.685895061257,1070.7129090418614,631.7560016497015,1114.5585607326911,1075.0200989137525,1505.846799481738,2511.6370990413857,1410.7567751344675,352.5883185116721,501.1379681354106,501.1379681354106,553.3338873402225,652.1605679835537,410.0097477354883,0.0,313.31378352874384,213.6058487786094,152.76848574757,1941.8166643909944
2018-01-06,5.08143,3052.02932173094,3585.0782723024613,1125.2163100661885,572.1632267774995,1346.9540408349017,1139.065676918232,1385.9885955572795,2398.5366970078608,1723.7615812143683,486.8744925809999,527.6613069800463,527.6613069800463,713.4047600210167,505.551078773771,589.2928247184577,216.94128869118785,466.00378001806433,186.22836927006588,363.78608273760864,1887.889617144035
2018-01-13,5.63063,4027.824596519592,4856.34813812587,1161.1268984654566,917.6880705258284,917.8798715557332,1206.9398445259749,1242.2249746423263,2391.771193941845,1816.3950354631609,564.9084313897689,597.112443730565,597.112443730565,553.1601322029809,514.5190376216937,488.18071055941846,393.6006200951396,414.53843174424327,419.3013472182946,380.91348146811794,1746.1138129427604
2018-01-20,7.71314,4292.044382433423,4680.1611713926295,1601.5640839623802,927.4491077907528,775.9670851763009,1545.6278163315087,1388.12456256891,2552.32089136918,1995.9340043788484,553.5811149043977,590.0972370706717,590.0972370706717,608.8506608737608,639.7822210356703,613.8923461350591,295.15702070430376,500.8607849538609,496.076404197139,466.7664863608184,1793.2254235166276
2018-01-27,5.72812,4337.812613768172,5742.881105928414,1388.323545844627,1056.93561564685,756.5836653655264,1437.1585581460463,747.032870484546,2476.1500933115526,2291.7178512567325,626.5571178900552,671.4172357506072,671.4172357506071,636.7046403304015,606.0932921931314,731.7607945092556,333.63645760552185,600.5191060735709,286.2537723887581,600.4411989829388,2016.874099193352
2018-02-03,6.83224,4949.294233902398,6507.085882141103,1601.3651488248092,1316.4571918733009,538.1296047208532,1540.0731660516476,933.1085392681264,2375.080629434879,2803.892315320454,727.1261804618251,631.2803868908843,631.2803868908843,746.7433172532694,604.9691752727858,890.8706500707037,375.7746383181309,508.51473115860034,400.57039582345226,698.7065225600458,2260.991319401536
2018-02-10,6.149,5755.696852393628,7306.50633815342,1997.9094407784428,1517.338933254426,643.3093671241492,1959.3966619804016,1013.8255748631964,2234.769575597268,3049.8825060057525,962.0951955499722,697.7141328377653,697.7141328377653,830.6137190248305,732.117369621092,959.6949482317492,525.9807908863801,541.2893488308925,449.0827319289911,1354.1003253934132,2461.0579955192143
2018-02-17,5.61738,5253.252561466926,5863.58325309564,1491.044473403741,1660.3265943483648,542.5738497177097,1442.347243823123,1182.775039762446,2383.586974294141,2808.69729004739,845.7856450549709,561.7563187784826,561.7563187784826,766.7938457514725,562.9060417139651,1105.4617155323333,444.6103153802911,685.6149178622169,433.593039833832,1414.2838473798429,2490.7524146903447
2018-02-24,3.28443,2769.42429214976,3031.8947470978155,790.8659635717212,745.5469915122056,490.6953232210721,786.0739327019824,1034.504847543397,1819.5614008444416,1441.378714224133,282.2608362523534,448.8307184874762,448.8307184874762,514.2695473304932,537.117443197511,774.104211948475,208.18589851967548,459.7079950289978,238.67152488557147,872.7836796106671,2057.20401875007
2018-03-03,2.032,1437.1422671737694,1589.4183929898084,479.1427620817197,309.7411903187437,380.1655196687346,490.47887681915415,822.4124198363746,1529.9918806865212,591.5824758765301,279.37134522617595,186.0566261374433,186.0566261374433,170.53334330742695,257.3034620918967,248.01613500032497,205.4881532986,102.18779388541968,0.0,274.23576679732287,1832.620101737988
2018-03-10,1.32833,829.0739849401285,959.8922372856608,267.6005755590613,171.50236200290774,452.315409168373,228.79834559228385,990.1475271421028,1431.481283617895,443.5358082221754,165.1100887847435,0.0,0.0,237.5983392658906,214.45886831258125,160.366398180521,0.0,120.21587285742604,0.0,258.5235691681762,1920.4632901913008
2018-03-17,0.909673,638.9239459776322,938.6289883971934,226.6091647101109,113.53753737453476,407.8521813227173,192.62088307298177,782.7141101882584,1254.276156596558,412.2763568537886,195.25991106264897,0.0,0.0,0.0,197.6927283343939,175.08539087616518,202.90028703142568,0.0,0.0,253.1697568508052,1943.5285064982795
2018-03-24,0.821326,609.5713276192635,743.2619875001221,221.5816517229673,110.79278315312818,0.0,153.1378611358776,815.7038203099283,1486.026789319675,438.1495194754919,130.16134497519766,0.0,0.0,188.7215900491936,158.30229488078382,269.4035414536876,0.0,106.6746900328696,94.46602516042373,239.0032132334744,1710.9591524621023
2018-03-31,0.762646,617.0069701908457,819.6699907485417,241.17515108575785,154.16905814169405,328.86860379863305,248.724119980444,635.3025513455176,1482.1641612228063,294.2224258785203,132.18746304413048,0.0,0.0,172.24750650668628,161.42076017945115,115.04755334220356,101.26881029086456,0.0,0.0,313.4359783230187,1521.1294814159428
2018-04-07,0.592353,348.64508873701385,672.6379090200376,0.0,100.61276073132088,190.13818480144175,118.7428030408837,734.9270125862835,1291.5546406027472,214.4227506576369,0.0,0.0,0.0,124.83170003225752,143.31782833028106,0.0,0.0,0.0,0.0,107.96757552106229,1208.4751270382974
2018-04-14,0.624164,514.8540414625247,636.1025003253922,150.2149813728781,128.45617734783536,178.40804051205495,133.21085728466446,567.6817807783165,1072.787572952701,299.521388475708,0.0,0.0,0.0,0.0,0.0,94.88212824707249,198.0605615767365,0.0,0.0,187.80902638489556,1525.5524510441471
2018-04-21,0.634171,254.13658214064276,493.6046271631958,92.37669324551209,0.0,102.49188766054009,133.79301753066662,528.4074723531146,1350.7042594089678,105.39486678731852,0.0,0.0,0.0,103.5924067036472,136.5034842750481,119.52133415794442,0.0,0.0,0.0,0.0,1362.976646014636
2018-04-28,0.38324,341.08935954477937,352.93427766119225,90.78033725381329,0.0,123.97594079430516,0.0,537.3820257092426,1109.079050216997,184.72484888849445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.3366397547013
2018-05-05,0.576822,319.1138475788434,286.36074931355165,120.46265543785032,0.0,142.12418814470405,126.84441332784915,388.5968859139858,1017.8839572177942,214.50841887170796,92.96372609619904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.4856161144496
2018-05-12,0.468165,291.3990180215476,241.74412096758044,105.27876149512996,0.0,176.16032149219166,0.0,556.2351000962801,978.0194619107848,0.0,0.0,0.0,0.0,132.1073892135636,0.0,0.0,0.0,0.0,0.0,134.6954075256571,1474.4298751215315
2018-05-19,0.361426,232.48033605755143,170.7663836581486,0.0,0.0,106.27673906384068,99.71181098454548,518.0404420837535,986.9470388810116,112.28209867071575,0.0,0.0,0.0,0.0,108.68573594907645,0.0,0.0,0.0,0.0,0.0,1270.030853032218
2018-05-26,0.592034,173.6475552294165,202.71694381392044,0.0,0.0,0.0,0.0,498.4386242441651,992.6915435673718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.5441707232912
2018-06-02,0.352811,180.41385373747696,349.94365398256355,0.0,0.0,211.00894783597795,0.0,470.1846231884985,917.46533670203,98.59790918444943,0.0,0.0,0.0,101.5354269689063,168.03540269209233,0.0,0.0,0.0,0.0,0.0,1170.5317545159808
2018-06-09,0.212643,179.24571939438405,224.55055262490592,0.0,0.0,0.0,0.0,606.725692166,891.4066188551385,112.43514390850189,0.0,0.0,0.0,0.0,111.5107333082118,0.0,0.0,0.0,0.0,0.0,1253.57070853224
2018-06-16,0.210768,115.78220544380837,150.10486562235496,0.0,0.0,144.7870778725934,111.57717672935124,371.0190153507725,773.3257568430753,99.04127872016775,0.0,0.0,0.0,0.0,141.45517649537354,0.0,0.0,0.0,0.0,0.0,1269.3205901844156
2018-06-23,0.39128,140.98640855322165,233.0340881165711,0.0,0.0,0.0,101.72183198423264,200.03291183845337,954.12579434136,126.5317820395532,0.0,0.0,0.0,0.0,108.7665130151294,0.0,0.0,0.0,0.0,0.0,1372.0423116596305
2018-06-30,0.237954,112.13076541588757,143.2411415910368,0.0,0.0,0.0,0.0,226.0072685292856,761.3430257714432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257.4053954965073
2018-07-07,0.491768,117.58550846612248,155.67097340430166,0.0,0.0,0.0,0.0,378.5864304851808,852.9789211769174,0.0,0.0,0.0,0.0,0.0,101.79899016563218,0.0,0.0,0.0,0.0,0.0,1147.4796801297398
2018-07-14,0.077821,161.38379922943196,107.9652954155896,0.0,0.0,0.0,0.0,532.2247040776347,938.7657691397584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.187515616283
2018-07-21,0.424119,134.75997992762618,0.0,0.0,0.0,100.40001116888358,0.0,367.15784165754354,783.7672960720158,0.0,0.0,0.0,0.0,0.0,131.6599758506255,0.0,0.0,0.0,0.0,0.0,992.3860518543968
2018-07-28,0.34558,152.337926991055,0.0,0.0,0.0,113.86648667974144,0.0,383.3139226346376,727.397181787213,140.00285366035342,0.0,0.0,0.0,0.0,107.84445708593118,0.0,0.0,0.0,0.0,0.0,968.3392473296014
2018-08-04,0.189717,0.0,146.3262058115539,0.0,0.0,0.0,0.0,409.0186639079423,866.3122214842493,0.0,0.0,0.0,0.0,0.0,178.7096638794535,0.0,0.0,0.0,0.0,0.0,1071.2930628432305
2018-08-11,0.324383,143.05945567448617,163.72007430795858,0.0,117.92757393596064,0.0,0.0,385.79220373550544,559.767904297212,116.9904588004717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.1607437569048
2018-08-18,0.153817,274.4946820975136,222.14004523004556,0.0,0.0,0.0,0.0,306.33297970923087,772.8817614054507,126.87337445949268,0.0,0.0,0.0,0.0,124.56655580086468,0.0,0.0,0.0,0.0,0.0,1423.0098792362724
2018-08-25,0.262009,277.4111582011353,436.8505182215496,0.0,0.0,175.97994236833608,0.0,548.160560964499,868.7112910084329,200.57483198990505,0.0,0.0,0.0,127.81922657945344,169.44085813567733,0.0,0.0,0.0,0.0,0.0,1692.0677380789884
