date,North Carolina,flu symptoms,flu how long,the flu,how long flu,flu contagious,flu a,fever flu,flu cold,symptoms of flu,contagious flu,flu incubation,flu type,the flu symptoms,is flu contagious,how long contagious,symptoms of the flu,bronchitis,pneumonia,flu virus,how long does flu last
2016-09-24,1.43726,393.7287945363336,0.0,537.9889231393814,78.86124263954464,0.0,308.27357202965726,71.9169208281652,143.6933069032753,0.0,72.07899284221223,0.0,0.0,95.26555881435256,0.0,96.92762495404784,0.0,614.1629702672807,1252.0716430229386,73.98036952277977,0.0
2016-10-01,1.68015,342.7055017029266,0.0,424.8658292553383,96.363700594527,0.0,217.1677737004024,0.0,213.6901538559904,102.66438371864751,0.0,0.0,0.0,0.0,0.0,121.46781907704305,0.0,503.335346349743,977.8090500206414,0.0,0.0
2016-10-08,0.830327,331.2026114110533,93.91166062660686,658.8340923744322,100.80444335255017,0.0,387.20689753041,90.08487430734644,99.61304219353006,67.83752369228138,0.0,0.0,0.0,62.50506240756629,0.0,105.47405835550292,0.0,465.52437382286087,1090.3477118328915,111.83188678490984,0.0
2016-10-15,0.921955,372.9504464751128,0.0,559.8476156014549,0.0,0.0,357.30871560730213,67.37960466320236,134.62520465566377,83.12846954571556,0.0,0.0,0.0,0.0,0.0,86.68770267626411,74.5039067216305,573.4046443468907,1217.059910838993,0.0,0.0
2016-10-22,0.951204,344.76575845868814,97.2796629767631,588.142394371393,128.86837258986537,0.0,347.48830380690293,76.7625543957398,137.65403267557446,69.41007248220801,0.0,0.0,0.0,87.51199889536298,0.0,107.42537687006212,0.0,476.7401210081997,898.1832352528157,80.83368282780006,0.0
2016-10-29,1.06549,316.4199636362329,0.0,589.7173666084105,0.0,0.0,306.1435097150202,78.98889332033806,182.37250942607412,86.12601271860743,0.0,0.0,0.0,0.0,0.0,92.95202189378614,0.0,641.8895291723472,1057.1443470684164,0.0,0.0
2016-11-05,0.949262,385.6530430159784,0.0,473.2887003631098,79.2603773086235,0.0,286.9821921040128,0.0,153.64811480181982,69.00347657475116,0.0,0.0,0.0,0.0,0.0,74.95550487783606,0.0,644.4896670397535,1191.750132329471,0.0,0.0
2016-11-12,1.40114,380.0600685852151,0.0,397.5358606785812,0.0,0.0,167.5335301591226,0.0,101.85604444143276,65.4757956297949,76.34037204409852,0.0,0.0,0.0,0.0,129.88242597393662,0.0,486.4579147375729,942.6405696403456,0.0,0.0
2016-11-19,1.57954,470.3194416702827,103.94918391414257,583.75844713952,88.14466493296781,0.0,305.05858000234014,69.69798652965275,195.5505196864456,105.09588550479172,0.0,0.0,0.0,0.0,65.97766082925817,212.0930843360295,0.0,786.38013282555,1188.6518456144647,0.0,0.0
2016-11-26,1.95726,447.7856237186604,121.97312754248458,471.0692555872429,167.65112223098083,0.0,251.34498164747927,0.0,136.89647583261575,97.5581937803902,0.0,0.0,0.0,98.95675566784072,0.0,150.86181531437296,0.0,607.737787763994,1174.819179328429,0.0,0.0
2016-12-03,1.61309,457.27108538785546,117.28217306797752,529.6664814591868,166.22236361704103,0.0,281.62932255718664,65.31440776701646,180.40807671740723,0.0,0.0,0.0,0.0,153.15773680541687,0.0,125.33359007844932,0.0,764.9812793736306,1251.6085438023783,0.0,0.0
2016-12-10,1.53331,412.4167522177795,72.27534669276689,422.8405764624313,69.6793789750065,0.0,224.1485337410104,0.0,192.16114886680117,82.68602329931578,0.0,0.0,0.0,0.0,0.0,99.99434765697978,0.0,675.899211563893,1321.746784142919,67.80642337352228,0.0
2016-12-17,2.16034,498.9949741926215,123.04586887657204,610.9093438801825,0.0,122.34059452469364,336.9097325969074,0.0,226.8529419850761,123.0362499704117,0.0,0.0,0.0,0.0,61.58067268355114,160.3645926962146,0.0,680.3917060939652,1228.8105564636417,0.0,0.0
2016-12-24,2.96854,655.9843664415622,227.0787897549528,661.0377913866918,181.8209298342217,109.39669460135272,242.71773030741824,103.897424997729,173.3277752582289,179.64005396293828,81.02542299657269,0.0,0.0,96.23455743447288,0.0,211.5597799603728,0.0,752.3947692145665,1256.763037971381,177.7414002365002,104.44703407500585
2016-12-31,3.41129,815.7909094557521,301.3269515480843,908.581508584063,246.77228983100835,146.36175031370104,477.2168821990482,118.97486178918788,412.4021422598712,214.13670627004933,124.78201890413112,73.25621329069395,0.0,132.42515846409708,0.0,198.74056316589147,90.2300645335206,897.0174741237805,1562.8276309698451,123.86892846184722,93.68867887092873
2017-01-07,2.56276,510.1002395930863,285.85677622222244,560.1519590662067,274.12435357493365,104.46198061344867,329.770187719541,92.029393559577,241.28970480969983,79.35753157359848,103.36053061065417,0.0,0.0,87.10820425280174,0.0,170.7667068428059,0.0,1004.8570683153536,1441.762002425225,81.06694561998165,0.0
2017-01-14,2.18439,592.6874304571805,261.16455908329954,844.3160891934472,235.06456723198107,63.53528669836635,320.24068570552106,98.55423449247276,213.8645472030244,112.83254235579462,104.91821669923252,0.0,95.1357620618997,99.5424689965012,60.95897224391407,169.39414452350312,0.0,803.7976054923946,1338.8671696688843,84.06319813616236,79.7507605702304
2017-01-21,2.66282,567.7859830212964,200.14857482519704,748.6886769112976,193.18566865283125,70.21554543186565,308.6643486836175,0.0,220.0173914981081,106.19624536940252,0.0,0.0,0.0,94.20602932297844,0.0,190.84922185617057,73.58091843579969,660.751937063314,1232.5545428789053,137.791672935041,0.0
2017-01-28,2.84282,714.2642412425105,265.7239965687062,875.1593113256251,257.681314608789,106.43379215391596,337.04623655212924,70.90314728073623,149.39286824843708,145.75498378202815,90.35979417347048,0.0,0.0,188.6892618923476,0.0,146.32944524733827,101.81252686754615,668.8723257561932,1437.6528992769124,84.6094584106024,107.73579320460124
2017-02-04,5.17611,853.4638787032023,326.3387898859188,1187.4448534506885,301.4993597724228,160.15433973122526,456.5635363392443,198.8773962100099,310.04424304259896,147.99077365875783,139.97383917282784,0.0,59.16947486992984,147.93318973778574,57.35218147721276,147.22343602202818,81.56138035639401,730.3965377704207,1158.9669439680797,179.77853152867925,124.7083372405647
2017-02-11,5.64241,1421.372391670048,408.92560498070856,1835.2325383200869,415.6269118011469,214.0824833157457,651.8389166006597,163.25211266468477,328.7476278561231,374.7982217151103,174.323362582566,108.50211995243212,170.20135841489096,329.5333966744054,94.61415702811298,292.12019622356667,228.38119142082303,703.8564966129753,1364.6498211349672,208.25509492703404,170.18214057262517
2017-02-18,6.66496,1850.4368000056515,543.7602871313371,2289.385602514393,497.2885916048023,189.9357969017952,828.4365755910635,274.21310993654856,423.1786389129477,494.6901347414425,187.274850647222,125.9445376470306,135.33331708978466,492.1003058200648,97.86898767310272,155.50729373164114,372.3075038950744,1047.63970130152,1425.5426747743484,163.39664134376227,234.4737692731024
2017-02-25,7.59585,2326.073339798244,681.5616734067811,2607.356686655195,673.8963195583489,367.4965132327726,1052.8485085736231,294.2134213829327,434.4645193976791,557.7549919381473,325.4556429681894,137.25312659711182,266.9662960357662,528.6243883844539,162.5300111871697,429.19987247035766,379.9148910538714,932.7205529469848,1641.0578624210436,198.2000869664733,226.14621364724468
2017-03-04,5.96889,1755.3045590490085,447.71569315230096,2155.38333973333,478.28675345891,208.52853976578533,781.5514381388242,263.1827805254138,278.8382091544445,422.6895951094753,276.14169426731013,109.54318599458784,197.4576578207453,401.64167196871017,101.12760569078868,195.63810373912423,295.2680330118956,843.9165746910949,1408.5624680130445,174.63090965195698,146.0702512673913
2017-03-11,5.24093,1412.989830126898,399.8708718192451,1720.384373475168,343.59195142468263,201.3471498673779,573.0384235078908,237.2115542360457,223.07084975319285,379.36358070564273,219.74742922473456,99.40127158437512,113.07439773242876,373.5342914490381,115.1287437416835,226.3183246958344,284.7766571481978,682.8969483858972,1143.2675543812852,74.91383610133842,113.93416862684998
2017-03-18,3.25811,1110.711814880846,527.6805128571065,1631.2021783504665,448.794726897915,173.5303827476239,537.206074428787,184.1798894737633,226.49386420631845,371.0764372213666,234.2396926003316,0.0,170.4310226488573,286.009044709383,111.5898168329778,181.46976596531087,220.9373657469065,839.0055492138423,1324.9438039600725,142.547034354921,148.83801609208842
2017-03-25,5.45548,1322.060880300163,517.2169700326209,1811.1428206462583,471.68733004627626,228.1457992293976,565.6649980412175,264.7694233299339,238.36236387816572,302.6252266339084,258.8460463106745,64.34164481756824,198.7418373430551,250.22946929153423,124.2491663820182,237.0911526106996,275.1922213704786,899.4099578350204,1291.827334979188,89.76024188664395,209.97887257062507
2017-04-01,4.06883,1277.949998609042,379.0980499948532,1514.0533197601942,408.3945578775108,224.93688002725472,588.955026725052,216.4635823401436,232.20931596413675,309.6597341852907,221.29034111546568,120.05426490954024,187.93187975678865,331.4973955892373,129.37295018177056,197.2241217320817,216.92042127891017,749.1190343155606,1345.8655604379758,176.54459083331824,102.04631097889464
2017-04-08,3.0226,685.8064902013142,324.67603305331494,1085.8109214018946,275.46340880836533,158.7377664263458,348.9763750161522,73.84676831799027,135.00825909855388,185.0533556701461,131.68083131682224,0.0,113.635266231305,182.9350837528409,98.71403127521272,224.87021270364815,133.89966699527164,621.3185657117416,1084.8447247838906,92.96952018998952,63.4944670080006
2017-04-15,2.45351,500.5992511997363,188.8593037657643,630.9190275861447,180.5690418159205,129.23942008255187,232.51671484848828,156.38853047718624,198.25554563238828,166.07914937545075,108.89474020870752,0.0,88.34867096705369,159.0545818714183,0.0,106.6597503849506,131.89138212191546,468.2128318466323,988.2675827314772,0.0,0.0
2017-04-22,1.443,413.78220656671743,129.1024249996442,465.5444518189373,137.60318100303255,119.34775963049876,160.8678194698039,59.60954117202899,124.29386943886644,159.26467712188426,0.0,0.0,63.57722530582839,129.868623149298,0.0,128.17576575189025,105.82725581754816,613.0921044888942,1196.933063756427,0.0,0.0
2017-04-29,0.96977,364.3940033483987,104.86675622258902,480.23861527705327,77.83668176724382,0.0,171.39556331572655,88.2664982481966,71.50016137888457,169.7792520245876,0.0,0.0,0.0,95.94031792068488,0.0,119.69906042397106,75.60032047967245,601.2460728812707,922.6938691242306,0.0,0.0
2017-05-06,0.909018,186.59317206125544,79.60256574602522,342.4247837466144,97.4233127822396,0.0,149.78365277596663,0.0,136.05950550887584,64.15495542239519,0.0,0.0,0.0,0.0,0.0,56.736393210745575,0.0,453.73362291806046,830.3779327144458,74.80310822567222,0.0
2017-05-13,1.05145,194.85932273059373,0.0,315.10947374148714,0.0,0.0,98.0933508979431,0.0,81.40936671433144,64.20114131773278,0.0,0.0,0.0,0.0,0.0,113.22556112754152,68.62924105700446,424.78123251623447,902.850025937699,0.0,0.0
2017-05-20,0.981997,272.50641443341885,0.0,279.3138949428371,0.0,0.0,109.38252827489111,0.0,112.23378591704426,0.0,0.0,0.0,0.0,93.59063789889088,0.0,100.39351968276824,0.0,515.8070229508461,663.9603410100987,66.11704844193844,0.0
2017-05-27,1.43239,156.0064789282221,109.46892079994838,236.57395487643117,71.58055215722868,0.0,147.3782321685834,0.0,111.18682458900656,64.8212070671443,0.0,0.0,0.0,87.3357790453419,0.0,85.98326813805502,120.97738473945785,462.7782420602183,709.1360285954788,0.0,0.0
2017-06-03,0.928737,189.7528488478492,0.0,209.04740240202307,0.0,0.0,83.84799458657355,67.02609659456849,77.32032979566068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.2095844330534,908.3177850758826,0.0,0.0
2017-06-10,1.31473,287.8497729398412,64.23968721813644,181.82438999974107,0.0,0.0,118.99623068452829,0.0,64.7847416184324,0.0,0.0,0.0,0.0,0.0,0.0,124.10210866426048,0.0,484.02386197671865,701.7035583534249,0.0,0.0
2017-06-17,0.746269,289.98257492807045,0.0,212.92133033210845,0.0,0.0,114.58268346895856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.13870391860803,841.3684928418598,0.0,0.0
2017-06-24,0.669437,247.10463136982565,79.95512036675416,177.10023065902698,0.0,0.0,74.6226135839589,0.0,0.0,73.33136488315434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.96008429903753,731.6006935305732,0.0,107.9480991164362
2017-07-01,0.573709,156.68210501131765,0.0,172.25889652224518,0.0,0.0,77.81394391662776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.71663012852224,0.0,340.704152781545,841.3248599541347,0.0,0.0
2017-07-08,0.242522,125.36439009402422,0.0,0.0,0.0,0.0,0.0,0.0,72.08215028084525,0.0,0.0,0.0,0.0,0.0,0.0,146.53139455322938,0.0,306.571462529518,670.9303269582965,73.96103316476294,0.0
2017-07-15,0.561935,181.3395021467788,0.0,178.1191798045362,102.1850110638836,0.0,77.36946911988368,0.0,64.46646684778476,0.0,0.0,0.0,0.0,0.0,0.0,172.4970694494846,0.0,272.9870521586142,638.9679194488506,0.0,83.48629263019247
2017-07-22,0.333933,183.69831679521903,0.0,148.88286511845624,0.0,0.0,84.52955997656099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.81576603807711,0.0,289.65163456422283,517.2940659461995,0.0,0.0
2017-07-29,0.514766,191.2452865632404,0.0,80.90164567490822,0.0,0.0,81.94455332032392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.35512898244312,0.0,261.99527276166395,614.6234152984576,0.0,0.0
2017-08-05,0.3276,97.61625798917711,0.0,89.82726168379433,0.0,74.62184721865086,114.77693805171224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.07505011155926,0.0,257.31234305741447,699.4522460016268,0.0,0.0
2017-08-12,0.240626,125.31014117530044,0.0,123.12015476595694,0.0,0.0,87.75460693933299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.38173400469825,0.0,270.0161203287299,587.5111923534835,0.0,0.0
2017-08-19,0.300365,96.0070266272872,0.0,203.50294393341343,0.0,0.0,192.89257634257197,0.0,71.14419227347133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.8793520388042,687.4618715896337,0.0,0.0
2017-08-26,0.143885,124.99202605077438,0.0,212.440961534335,0.0,0.0,134.84902060708586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16846363363771,0.0,360.0269524636066,663.76928129956,0.0,0.0
2017-09-02,0.525146,173.2269528070798,0.0,265.7662846776184,87.53567059035332,0.0,127.8350091952886,0.0,91.68075136981535,0.0,0.0,0.0,0.0,93.67092776927718,0.0,103.53757680660142,0.0,405.3322222105929,783.5433983074676,0.0,0.0
2017-09-09,0.784929,188.59655927522323,0.0,221.31161042291453,0.0,0.0,170.6550041049244,102.5817175374191,154.3990630465401,0.0,0.0,0.0,0.0,0.0,0.0,68.40967513364708,0.0,393.3700471768658,732.5540292040263,0.0,0.0
2017-09-16,0.709349,220.5503110597405,156.70538305569858,473.4901629975883,95.1089918613191,0.0,260.55198030094164,90.22292237628928,224.35661845033871,0.0,0.0,0.0,0.0,0.0,0.0,113.21323666199916,0.0,566.613237695651,732.9687415590571,119.03890698673013,0.0
2017-09-23,0.523469,244.6650779903535,88.18237129236915,480.1895964621208,0.0,0.0,299.11357313724244,78.32423755228353,182.50835068879576,0.0,0.0,58.58207827819761,0.0,0.0,0.0,124.79610831445802,0.0,578.8849128120733,901.944346848078,65.81775449781698,0.0
2017-09-30,0.669344,428.1540457785253,87.29616038608046,525.9542551373388,77.88867739831443,0.0,326.86774603067363,97.402285752363,139.14365271955091,76.06834919359989,0.0,0.0,0.0,70.2521841188837,0.0,99.9339022701086,0.0,586.2720177428099,785.1277019858518,78.95469410511222,76.41530538236329
2017-10-07,1.06519,372.7178377066481,84.09393923677393,586.1480060625659,98.1397781523704,0.0,435.8643852692784,66.51003116446526,175.780315082219,103.87322703072488,0.0,0.0,0.0,66.98568411319457,0.0,0.0,0.0,623.4367383685083,948.759624823827,0.0,0.0
2017-10-14,1.28615,362.1967748330317,96.65549229787126,692.3700363055322,92.4604143507288,0.0,400.69750907554857,90.7982054135162,216.23344689642977,75.16277659849592,0.0,0.0,0.0,54.98787363931902,0.0,61.7427144852009,0.0,508.5885038716122,868.5569420986819,0.0,0.0
2017-10-21,1.01247,322.8834193860901,78.80853521699404,647.9300863802918,111.99391455704554,0.0,320.8732340807297,0.0,130.34529177967286,70.01279251495353,0.0,0.0,0.0,61.87014461849756,0.0,139.3195340736591,0.0,554.8115254451029,1132.9972571197393,0.0,0.0
2017-10-28,1.37457,413.9397302552519,102.87244466965286,654.0531666659563,69.6676499991095,0.0,347.7087929822516,61.80239519293991,132.43205445785063,74.1716910160791,0.0,0.0,0.0,87.48188809096015,0.0,141.45070325923012,0.0,764.5222497242102,1121.913466211029,63.49346447665842,65.047812903843
2017-11-04,1.48312,459.63286689874775,92.6016612961076,629.7866683097959,129.4292829496202,0.0,384.5255163043733,73.55442423257442,234.02494608338256,89.97858302235062,0.0,0.0,0.0,67.75286718107257,0.0,97.48984421267387,0.0,668.1736761639283,1126.5872846911604,80.95813832431739,0.0
2017-11-11,1.56343,546.5170883500012,119.19579302161335,619.8240311676492,140.6028199276436,0.0,345.42490859109904,72.2519619570396,134.17721519040384,61.711468442279205,0.0,0.0,0.0,0.0,0.0,135.96447331356464,0.0,624.7426301711727,1192.717939370854,110.33757653854592,0.0
2017-11-18,1.83144,489.1037085084513,130.97299354415512,725.4155839635707,122.26049588068524,0.0,354.2523755125897,105.68073778932326,274.8253222628909,89.10404957758328,0.0,0.0,0.0,78.61452873486215,0.0,235.30890791531,61.83631853438186,599.8124497884193,1251.5854757701973,119.53939543709204,0.0
2017-11-25,2.5641,539.4114716570423,195.46217494641616,670.4073550913105,182.3129586382989,0.0,357.2178208308254,0.0,162.98572500992466,107.21349822061784,92.5684216674217,0.0,0.0,133.30632579967292,0.0,168.77496932489498,77.93386684039793,786.8699577073578,1216.337668951132,71.19321915678617,0.0
2017-12-02,1.71829,605.1848513722182,121.38321516677912,746.6322288663043,106.63195220748044,0.0,397.99405206759513,75.83268790670452,232.86035126982503,139.40801674965147,0.0,0.0,0.0,122.87345359360472,0.0,110.6020215913862,54.2934756313148,865.9033672514252,1380.0875410543847,117.74195288995654,94.17310853708403
2017-12-09,2.01148,675.4193512025206,172.30829550117778,744.9075240392016,146.48067111852342,0.0,356.5096133933812,86.45042834924084,203.1482853742879,111.61918816346848,61.90811359468133,0.0,0.0,90.81856671878158,0.0,202.9650289585284,0.0,850.1526872285015,1551.152657258286,92.6639791450816,89.7586873294576
2017-12-16,1.9343,703.0116312043384,195.27980872192225,1000.6286720542596,235.80888074504605,112.46143048328274,420.01057579385366,126.3480437476156,265.97478308109453,119.15215650459638,124.36261841919377,0.0,0.0,121.3592935233037,0.0,188.03032288159324,0.0,836.8608832494593,1341.396585495783,149.57054233205852,0.0
2017-12-23,1.9008,1013.48625789957,274.6656060387002,1110.7747993517828,289.2610168928301,192.4308952768509,503.062918516134,249.04211322561125,271.7479147606605,221.12397471924712,156.61260015252304,0.0,89.53194190926548,203.76634163108375,85.55682613854466,358.54195845902285,100.13159873801462,1115.2913612886832,1503.3380105445783,111.30968154728863,186.50444555999823
2017-12-30,3.80179,1317.9225395660585,330.67049202923425,1367.740512069709,341.0378601822582,199.3839211389757,607.401890094961,234.7913609647215,372.6388004904254,250.6826729861509,171.79475559358863,0.0,140.49058686379192,169.94178162602148,0.0,290.58395350007663,95.99942180920368,1127.8316460171757,1653.5842914358516,135.5363334025188,159.61677630605712
2018-01-06,3.02572,1513.9414318000736,424.9635340593771,1594.8616273633863,442.01899509919946,221.131989284792,711.8464683324394,87.38842539575101,449.18232250274406,307.6253518749588,187.7473348619204,81.6803186034879,144.31391683401435,213.35023703670305,98.57886538635049,280.88854165747927,99.80737861348057,1144.54717926211,1766.9466274192089,170.81618856772582,170.18718506642432
2018-01-13,4.05618,2624.860052069426,669.3423374649645,2911.0013574151053,701.0138101183156,268.23855275915383,1160.1534072000588,279.9774943593582,644.0832260739508,573.3660292160797,266.1359595235129,162.22707820400015,237.94395540789668,376.4733513912629,133.79284133839607,312.00956888994887,209.13840475898303,995.88774378863,1998.97051898916,208.43357467556436,192.77018210865356
2018-01-20,6.5564,3666.181231662319,1005.260602277298,3980.611212846979,976.946719924264,480.19774710564064,1454.164742400161,314.222695166454,652.2105144939298,897.2436852910478,464.9419622458264,202.09456579612225,252.7914803190456,595.7012041574665,257.0502559496984,457.263954995031,327.8764356025547,939.1522028784352,1948.1954638678696,269.9498192436961,281.70837263450994
2018-01-27,8.04941,4961.198963278252,1393.7147416240248,6341.032336224118,1416.8770683408577,605.8451846658112,2233.7001352256752,652.5404617443116,829.9923827679602,1219.5594452988523,573.8725930894785,312.142224581712,475.1479848186601,806.45127932359,206.5420687170625,487.9852056322109,476.7633433681591,1119.2278820528304,2055.0566085738733,382.76998860188974,391.74693795096096
2018-02-03,8.64026,5827.999082349122,1734.1016862540112,7582.819752755075,1683.7897354351162,786.9573028161934,2693.2234570212154,687.3809890716515,1000.6481338424544,1524.918173969888,848.7900467957381,304.9161333060206,544.3733235878727,954.6102974483996,436.6487542629482,672.9940404516944,606.1777840630725,1015.844765210362,2264.0732761959944,685.1598345298603,437.9813952643816
2018-02-10,10.2671,5374.867777761885,1494.9799950377082,7022.8943760238535,1522.1483031278528,706.8048834915771,2396.5665032168718,808.0161118581535,826.4789271034429,1378.8963515923394,698.6495881932912,242.4172066021173,567.462677581667,829.8794617307623,427.79714284727,583.902539340994,427.85964276927945,895.1958955017036,2046.0715681245588,424.2223419511735,378.7991819569431
2018-02-17,7.92215,4480.913348322622,1314.9366835605724,5368.527616143189,1300.1562677659565,652.412138521028,1940.1017920212869,666.1537697749195,774.8818368238207,1222.171577971198,626.9659935280214,248.87573091458157,450.4722198912666,792.1541631992834,391.1346602623943,547.805034854175,402.4706361928404,986.4612352787368,2176.598659767231,338.0290365894612,355.6180739103225
2018-02-24,5.16899,2634.3700181789686,789.6519572924302,3185.384515968384,829.128304239651,348.0436669594615,1168.6777738607389,416.7112001745185,457.283711952502,695.0862120060655,361.16077339074445,129.05180011142764,235.0721354564088,439.59961740769467,170.96262664865512,365.1527689790228,264.23586537727414,759.1767807255505,1671.9854986209878,290.8197071615049,232.23293589744856
2018-03-03,3.06936,1222.492609817304,402.8025510057111,1563.22858454236,447.5071340781973,201.22808687789149,648.6629241414013,198.31219292729423,276.50878365534453,251.6790204038197,193.3756737627943,0.0,99.3251294650904,127.52390905633396,92.90220621540752,288.21856834111827,71.21144164055943,616.662459782502,1419.052713898915,106.3960987225793,101.88858367267028
2018-03-10,2.7563,971.0708044857096,166.1407843704241,1062.8893104873148,209.26166158739937,161.7362448607927,527.6445851749032,200.45562331078105,218.98044241140207,234.19677990776592,139.1621308233314,0.0,128.1059122697764,170.01311573255896,81.94675873587062,160.13949819891982,81.71024260921286,637.2912758357102,1219.3260576595403,94.54462951628496,80.54121080351298
2018-03-17,2.50577,840.0831208392341,288.23347606830805,999.4229680161689,207.29467295603115,80.11008277859041,387.89545976293255,140.65151310727887,160.5768842455012,226.03585266434547,124.41712982121405,0.0,60.10339176051779,174.9844999024884,0.0,203.13296580609705,108.84804158826948,667.0689036199622,1108.9696634261588,80.1302975856013,0.0
2018-03-24,2.16877,749.3955564499489,262.3929806289792,972.4863246751902,250.89478398113727,102.7375499686731,506.80325553864833,174.49593329327809,240.7943947164865,183.4898257417429,149.3664515215142,0.0,111.5757584442324,149.41731003491986,76.54714588347501,185.7655373928496,107.86378725730796,703.3983138598352,1164.1329579048315,79.26333969408549,89.42300033344294
2018-03-31,2.49725,759.7116740126753,246.3472881593528,1078.449198995428,254.8665256959017,99.3491222879958,536.5136292687673,108.24234769642663,205.66195648891969,194.69824239143367,123.4107409916254,0.0,133.22465451616313,150.97949456100554,0.0,194.93604671461875,113.87622270339835,707.5406461096004,1211.9469458921817,103.42265140464626,75.51710151569725
2018-04-07,2.0298,639.5157314007461,185.7679924994701,792.9611645205654,193.2612565703877,145.8720992450445,305.61164955863865,128.07452048057118,138.86811160857943,168.73209495081755,103.90611819770108,0.0,134.87421008308527,146.07971334736348,0.0,139.19746331086128,96.10741216852232,721.7127954049092,1148.3202053479308,58.78826279907352,87.01784012014093
2018-04-14,1.2489,432.4842674649952,187.44287503247523,527.0310904058332,152.30207031564032,87.11597517976715,245.05859003250947,100.82541748304844,132.75878721403663,122.96310250608124,0.0,0.0,0.0,105.07398460341246,0.0,126.38936788604808,73.35530747516232,700.8310611274743,1102.7961396110866,0.0,0.0
2018-04-21,1.19874,420.734855525396,78.970001668037,600.2262095498731,87.39061315291234,0.0,215.28635630497897,64.67211141341521,133.73666781237628,139.00703275982178,0.0,0.0,60.160419249895824,83.69311331988409,0.0,102.24548858365443,80.60868305463708,533.8803650737585,948.4051670288582,73.63959329654219,0.0
2018-04-28,1.15687,288.09748475476823,97.92295952391603,462.9692535013685,106.00865170344244,0.0,184.1322761510445,93.52171157290388,76.38139744909901,74.31040710216018,0.0,0.0,67.09502870211315,77.44751918026783,0.0,86.54601668319354,54.01189614030847,648.9287952106228,1086.485779317136,66.60528745694009,0.0
2018-05-05,1.1033,277.6927811259339,67.73175074585463,409.9568195451045,71.24973224574309,64.10184679923042,199.08584302732865,0.0,112.24238855905956,85.63336590719436,0.0,55.04430339835234,0.0,83.01218018669849,0.0,96.58158290792376,57.31922603040304,589.05035596665,961.236105731522,0.0,0.0
2018-05-12,0.778399,185.88901894824085,71.85961364819256,410.4847535156004,55.681309851568926,0.0,153.60655516017724,69.48667157902955,61.964210976285216,63.33151779610859,0.0,60.94097919621216,0.0,76.7119865685274,0.0,124.64699460131538,0.0,539.3296126766045,968.8943119141528,0.0,0.0
2018-05-19,0.593723,92.6552374771197,83.5977785898151,248.1009670906782,97.9687712254666,0.0,178.88941733107703,63.421636005475136,107.00289086217074,0.0,0.0,0.0,0.0,0.0,0.0,92.14475455925552,0.0,463.1256845852188,752.7426922430193,0.0,0.0
2018-05-26,0.67766,145.24326409374078,0.0,216.29462591975687,67.63652400512248,0.0,130.04928161081986,0.0,85.45741141901075,0.0,0.0,0.0,0.0,0.0,0.0,140.54679324656607,0.0,488.33984518342726,742.5604048100503,60.77821484497931,0.0
2018-06-02,0.41234,194.2752443948104,0.0,188.2410660793125,0.0,0.0,117.29345407040115,0.0,119.9283029753778,72.91752427465525,0.0,0.0,0.0,0.0,0.0,153.47251145359442,0.0,497.9047628762434,939.467357809584,0.0,0.0
2018-06-09,0.708346,140.44096499420664,0.0,255.95189359221536,0.0,0.0,0.0,0.0,114.15622071873598,59.66475371438833,0.0,0.0,0.0,0.0,0.0,119.92252010967157,0.0,466.72369577005713,797.40746345685,153.6023803666164,0.0
2018-06-16,0.423025,125.09538202211476,0.0,230.903386817418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.2216209509513,820.3759038047543,0.0,0.0
2018-06-23,0.435662,96.66013011217387,0.0,273.92756395726155,0.0,0.0,88.04373441054419,0.0,75.18474624425201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.76027956265427,460.8556900235213,833.397736306432,0.0,63.69471755959213
2018-06-30,0.32269,121.42254274817402,0.0,190.5790421032554,0.0,0.0,70.21367183590276,0.0,106.79321310232234,0.0,0.0,0.0,0.0,0.0,0.0,103.17298148373123,0.0,395.2818866733553,787.330193610169,0.0,0.0
2018-07-07,0.426487,77.73610950502957,0.0,202.0532686171244,0.0,0.0,132.5329409421545,67.39039500082613,111.17265957480843,0.0,77.51797629942168,0.0,0.0,0.0,0.0,150.28722648769528,0.0,355.9953634109109,711.658552431219,69.75300028735467,0.0
2018-07-14,0.575214,77.1092202270207,0.0,174.99744589828066,0.0,0.0,59.56070496938518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.52170819569524,0.0,370.75292088187234,919.0255530656784,0.0,0.0
