date,Montana,flu symptoms,the flu,how long flu,flu how long,symptoms of flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2019-10-19,0.682563,0.0,1363.2704722821552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.7734129836676,0.0,1707.149498114987,0.0,0.0,0.0,0.0,1843.283767964828
2019-10-26,0.760525,0.0,752.8806784956855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.1111436353592,0.0,0.0,0.0,1545.8050677351912
2019-11-02,0.796503,0.0,1185.803386221226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.2352765567576,0.0,0.0,0.0,1775.7868233080144,0.0,0.0,0.0,1460.5442141154033
2019-11-09,0.930997,871.9459678704646,0.0,0.0,0.0,0.0,0.0,908.102434748091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.8380951606475,0.0,0.0,0.0,1843.056252207272
2019-11-16,1.1386,0.0,761.7312998610223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.8396061524347,0.0,0.0,0.0,1304.614966856581
2019-11-23,1.18399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.1392080736517,1137.5101063473587,0.0,0.0,0.0,2015.9779347208605
2019-11-30,1.42826,810.3998712957124,836.1754691521244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241.8449336640929,0.0,0.0,0.0,1982.089730727561
2019-12-07,1.21029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.1869017785193,0.0,0.0,0.0,1134.5739758870486,0.0,0.0,0.0,2007.1308366293165
2019-12-14,1.31013,715.6164534536567,0.0,0.0,0.0,0.0,873.5700627130886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0513606243115,1010.2268898092088,0.0,0.0,0.0,1491.4800704155543
2019-12-21,1.59242,756.5122676240609,1340.4270182522357,916.8552396766238,916.855239676624,0.0,0.0,0.0,0.0,0.0,0.0,847.9776506363969,0.0,0.0,0.0,1066.1794608766593,1683.218982820695,0.0,0.0,0.0,1204.2088538555874
2019-12-28,2.28766,1087.897957006157,985.217015851718,0.0,0.0,0.0,0.0,1169.1395464002808,0.0,0.0,0.0,0.0,0.0,794.7888484354564,871.6300806449443,0.0,2081.8341090066483,0.0,0.0,0.0,2052.8961735338025
2020-01-04,2.18523,908.0175075386928,895.2572990510288,0.0,0.0,0.0,0.0,1065.5017905175491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.6347960626645,0.0,0.0,0.0,2350.051882850089
2020-01-11,2.05238,1366.3929314423258,1421.1056058658064,0.0,0.0,0.0,1003.1172755644216,914.1212215746748,0.0,0.0,776.4589557162114,1118.6849077831455,0.0,0.0,1744.1037132242848,0.0,2504.958691149258,828.3983602817891,828.3983602817889,0.0,2786.4852319203437
2020-01-18,2.11912,731.6250163224865,1413.982725603268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.2621287128152,0.0,0.0,0.0,0.0,1395.1598695829443,0.0,0.0,0.0,2466.111999362212
2020-01-25,3.1558,959.0115120660724,2379.11042198575,0.0,0.0,0.0,1031.3607412092754,899.632625309126,0.0,0.0,1280.1126024305058,1682.4311909050828,0.0,0.0,0.0,803.1183272994132,1349.0805691882324,0.0,0.0,0.0,1489.8379730930326
2020-02-01,3.73816,1507.8065862966344,2600.370915538091,0.0,0.0,0.0,1042.7705234121945,0.0,0.0,0.0,1025.6983695432814,1744.785332122277,0.0,0.0,0.0,0.0,2358.961132026529,0.0,0.0,0.0,2378.520013684537
2020-02-08,3.67587,1754.0830451705865,2622.6240812872024,760.0557398064414,760.0557398064414,0.0,1283.5598573955529,0.0,0.0,0.0,882.8422696437059,0.0,673.5572759240528,0.0,0.0,772.4532303839259,2127.532661267276,833.342259247574,833.3422592475739,0.0,1796.9389224107026
2020-02-15,3.75749,1864.1675233877315,3158.9743326496127,0.0,0.0,0.0,1717.8380005445213,1719.72028928182,0.0,0.0,1258.1948350236903,1487.8303099382922,1753.8305233988756,0.0,0.0,1232.904579855568,2003.024468653384,706.0974091316742,706.0974091316742,0.0,2352.2949858100355
2020-02-22,3.58841,1048.473424351565,2457.9517498104865,1183.0245947099882,1183.024594709988,0.0,0.0,1113.9841622727156,0.0,689.8699048062388,0.0,1014.4190508861576,0.0,0.0,0.0,1147.948822494882,1860.639006350989,0.0,0.0,0.0,2946.189491422188
2020-02-29,3.73482,1494.4142074394074,4466.855209840589,664.9610826890258,664.9610826890261,0.0,1847.5295702388223,1076.4890882520149,0.0,653.9336910386531,986.4987862501256,903.1673574061984,0.0,0.0,0.0,1360.785138415227,2922.228265276774,0.0,0.0,1956.209922994187,1941.6901913825088
2020-03-07,4.51121,2123.71796332414,6393.743522731981,968.6455582212994,968.6455582212996,1092.4952774494022,2105.60277887022,1108.863281317406,1345.7534972005758,0.0,2009.8961376190075,936.2369337261418,854.3489525718763,0.0,0.0,1621.5621647485282,2988.1294703085086,0.0,0.0,0.0,2341.843096377765
2020-03-14,4.87274,3015.098699859557,10747.579475063225,1277.5968732022632,1277.5968732022632,912.505299182346,2120.068727092319,711.0738759918984,0.0,0.0,1429.3051748272533,0.0,1406.6842676390554,0.0,0.0,2393.696708865596,3102.5615525217045,0.0,0.0,0.0,2445.9077532690817
2020-03-21,4.54203,3149.630163700472,9138.465240219646,1070.839062427286,1070.839062427286,908.4495290079052,1195.6045896934147,1149.9304129329428,707.9723565503646,699.3798950086066,1256.7306640146671,0.0,968.3187428214076,0.0,0.0,2122.57173638325,3281.62507188094,0.0,0.0,0.0,1320.3881524126434
2020-03-28,3.56859,1124.2653096454585,6141.246881464902,987.3562369953625,987.3562369953622,637.2105729082186,765.1200654412521,910.3147061287872,0.0,0.0,0.0,625.3025892253324,676.9397987222242,0.0,0.0,2130.546146595452,2250.9882221665043,0.0,0.0,0.0,3110.1783404069006
2020-04-04,2.26566,840.3105732820673,5621.613823110452,742.69273514689,742.6927351468898,0.0,0.0,845.0721358220587,0.0,0.0,731.4890629462566,0.0,0.0,0.0,0.0,1174.0643065503134,1694.7352430062008,0.0,0.0,0.0,1290.1021813119096
2020-04-11,1.5327,0.0,4583.764945470705,697.9613942537784,697.9613942537785,0.0,0.0,677.6310071320634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.1515820086236,2647.360364622936,0.0,0.0,0.0,1431.9073658410648
2020-04-18,1.10488,0.0,2945.037174127668,0.0,0.0,0.0,0.0,616.2421693823543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.4647779021188,829.0365289241147,0.0,0.0,0.0,1166.4126542516935
2020-04-25,0.984176,0.0,2442.428078550576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.0786324217593,0.0,0.0,0.0,780.8141806645909
2020-05-02,0.677806,0.0,2503.2194518314213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.3420931717917,0.0,0.0,0.0,656.8484479260751
2020-05-09,0.563595,0.0,2012.3429035040908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.7003197614632,0.0,1107.9628164907135,0.0,0.0,0.0,866.4140708320315
2020-05-16,0.355366,0.0,1636.042526631561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.3160562593041,777.6860700640339,0.0,0.0,0.0,1326.1682487898015
2020-05-23,0.58936,0.0,2066.387181739355,0.0,0.0,0.0,0.0,781.89418064712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.119737800284,0.0,0.0,0.0,1153.797819606893
2020-05-30,0.476493,1227.4421459507705,1470.2281224475896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.412376746116,0.0,0.0,0.0,824.4704862040252
2020-06-06,0.367085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.721732033814,0.0,0.0,0.0,0.0
2020-06-13,0.450607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.999961190044,0.0,0.0,0.0,1614.2245240541797
2020-06-20,0.456621,0.0,683.914086748717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.1851855390103
2020-06-27,0.749362,0.0,712.2817640997256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.3737505867871
