date,Vermont,flu symptoms,the flu,how long flu,flu how long,symptoms of flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2016-01-30,1.80208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.6125939125802,0.0,0.0,0.0,1535.7214180050987
2016-02-06,1.06446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.873962572423
2016-02-13,1.7097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.290716491341,0.0,0.0,0.0,1989.37831845026
2016-02-20,2.73022,0.0,0.0,0.0,0.0,0.0,0.0,1345.965082524365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.31698249543,1864.0438887939413,0.0,0.0,0.0,1486.0141823849576
2016-02-27,1.53653,0.0,1285.830386215942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.0008676713296,0.0,0.0,0.0,1331.8772860417664
2016-03-05,2.19161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.4928164490989
2016-03-12,2.58802,1114.8324128061536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707.8721643313509,0.0,0.0,0.0,0.0,0.0,0.0,1962.9021477843207,0.0,0.0,0.0,2073.848868288549
2016-03-19,2.64741,0.0,2090.3240601082293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2113.1980346070263,0.0,0.0,0.0,0.0
2016-03-26,2.20632,0.0,1604.2501907348233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.2995610208384,0.0,0.0,0.0,0.0
2016-04-02,2.23059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.9394046549733,0.0,0.0,0.0,2393.094588948715
2016-04-09,2.23684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.9429728178116,0.0,1174.3110808522777,0.0,0.0,2057.6357714415494,0.0,0.0,0.0,1194.1104780376324
2016-04-16,1.43455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.1042824282197,0.0,0.0,0.0,2094.870134145644
2016-04-23,1.58983,0.0,0.0,0.0,0.0,0.0,0.0,1419.3334467878285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.806798602513,0.0,0.0,0.0,1887.668698481886,1635.7590045222871
2016-04-30,1.62272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.787950482504,0.0,0.0,0.0,1890.215100449858
2016-05-07,1.03704,0.0,0.0,0.0,0.0,1198.0893130676693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.0106275852688,0.0,0.0,0.0,1601.1351475636243
2016-05-14,0.928594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2346.883776253159,0.0,0.0,0.0,0.0,0.0,0.0,1184.5412804074813
2016-05-21,0.572005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.7026969570593,0.0,1865.0494239119405,0.0,0.0,0.0,1323.0493565977215
2016-05-28,1.12597,0.0,0.0,0.0,0.0,0.0,0.0,2697.106122204056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.8465632851744,1241.7687152457036,0.0,0.0,0.0,0.0
2016-06-04,0.970874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.0787068839825,0.0,0.0,0.0,0.0
2016-06-11,0.499688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.4038783199612,0.0,0.0,0.0,0.0
2016-06-18,0.542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-25,0.454841,0.0,0.0,0.0,0.0,0.0,0.0,1550.648369277286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830.762741471404
2016-07-02,0.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-09,0.469484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-16,0.819062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.2462488821925
2016-07-23,0.759878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-30,0.443459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779.935150704022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-06,1.05541,1433.384558050957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-13,0.913838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-20,0.531915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-27,1.13208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-03,1.44928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1929.2427845085851,0.0,0.0,0.0,0.0
2016-09-10,1.1734,0.0,0.0,0.0,0.0,0.0,0.0,1788.314650310337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.804810655263
2016-09-17,1.69935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4190.66969738658,0.0,0.0,0.0,2236.660540377637
2016-09-24,0.956284,0.0,0.0,0.0,0.0,0.0,0.0,1984.6730197335016,0.0,0.0,0.0,0.0,1321.1859292581676,0.0,0.0,0.0,1937.621946910989,0.0,0.0,0.0,1577.6686367427178
2016-10-01,1.81564,0.0,0.0,0.0,0.0,0.0,0.0,1738.9560077129393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2684.9786879377784,0.0,0.0,0.0,0.0
2016-10-08,0.777202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0398060295308,0.0,0.0,0.0,0.0
2016-10-15,0.848593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.9585180288614,0.0,0.0,1813.528899733856,1720.225037815646,0.0,0.0,0.0,1653.9815048384562
2016-10-22,0.551315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.024840241918,0.0,0.0,0.0,1632.7114729390246
2016-10-29,0.377992,0.0,0.0,0.0,0.0,0.0,0.0,1344.7153522152494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.3530642385335,0.0,0.0,0.0,0.0,0.0
2016-11-05,0.228102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.5123291624932
2016-11-12,0.209293,0.0,1183.1644103847132,1761.5905466354488,1761.590546635449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.191611802633,1225.4339818029678,0.0,0.0,0.0,0.0
2016-11-19,0.30843,0.0,0.0,0.0,0.0,0.0,0.0,1306.93086117909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-26,0.500751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.295684934806,0.0,0.0,0.0,2006.3571942442268
2016-12-03,0.616861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.8841192801358,0.0,0.0,0.0,1309.4121951254792
2016-12-10,0.401875,0.0,1698.3842019687047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.8292890570217,0.0,0.0,0.0,0.0
2016-12-17,0.562852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.5747992196532,0.0,0.0,0.0,0.0,0.0,1569.320889867635,0.0,0.0,0.0,1960.5629216700595
2016-12-24,0.958606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546.1969057368503
2016-12-31,0.964957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.0269991591488,0.0,0.0,0.0,0.0,1635.796411163372,0.0,0.0,0.0,0.0
2017-01-07,0.976909,0.0,0.0,1189.6599195740778,1189.6599195740775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.5788335170628,0.0,0.0,0.0,2562.3726410160198
2017-01-14,1.17499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.5876682105093,0.0,0.0,0.0,0.0,2186.46186219246,0.0,0.0,0.0,2346.1910946794483
2017-01-21,1.1658,0.0,0.0,0.0,0.0,0.0,0.0,1070.6850011676054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.8055837128923,0.0,0.0,0.0,1714.2723632368825
2017-01-28,1.4435,0.0,1261.6262827333956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.2692985452477
2017-02-04,1.91404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.648868351396,0.0,0.0,0.0,3333.296261791659
2017-02-11,1.28205,0.0,1431.9563860006829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.4069622305758,0.0,1254.1261007784592,0.0,1145.5956241873905,0.0,1573.1476184371722
2017-02-18,1.07602,1187.8504219234903,1158.4107347268427,0.0,0.0,0.0,0.0,1258.4582258899131,0.0,0.0,0.0,2198.658343997272,0.0,0.0,0.0,0.0,2394.475170566839,0.0,0.0,0.0,1068.6647825683883
2017-02-25,1.75254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.0108905802788,0.0,0.0,1230.4836329866916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.8724995843036
2017-03-04,1.80403,0.0,0.0,0.0,0.0,0.0,0.0,1499.718773060844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.6220608108574,0.0,0.0,0.0,2013.476468188114
2017-03-11,1.99492,0.0,1217.9298595595278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.8306105548395,0.0,0.0,0.0,1861.8830214265283,0.0,0.0,0.0,2961.2852258744733
2017-03-18,1.61962,1035.7247790851904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.099746682428,0.0,0.0,0.0,0.0,3014.593722326243
2017-03-25,1.48831,0.0,0.0,0.0,0.0,0.0,0.0,1435.7614304015713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.7625766813514
2017-04-01,1.42248,0.0,1226.693993895428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.4333445676498,0.0,0.0,0.0,1065.9270025675492
2017-04-08,1.44538,0.0,0.0,0.0,0.0,0.0,0.0,1441.553333267479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.7739327621025
2017-04-15,1.49254,1587.5057989375375,0.0,0.0,0.0,0.0,0.0,1153.2634756009354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.3826210130503
2017-04-22,1.18421,0.0,0.0,0.0,0.0,0.0,0.0,2401.7818657809544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794.6421878230856,0.0,0.0,0.0,1432.980987959961
2017-04-29,0.815101,0.0,0.0,0.0,0.0,1719.1085387532814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.6788613610788
2017-05-06,1.35617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.8357678922337,0.0,0.0,0.0,1632.311184110343
2017-05-13,0.645919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-20,1.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-27,0.521999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.6057522065892,0.0,0.0,0.0,0.0
2017-06-03,1.57546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.583126162298,0.0,0.0,0.0,0.0
2017-06-10,1.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17,0.602864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.261384852495
2017-06-24,0.673077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.1737484806483,0.0,0.0,0.0,0.0
2017-07-01,0.753296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.9531725136137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.441446878859,0.0
2017-07-08,0.855513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15,0.865052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.2760428010736,0.0,0.0,0.0,0.0
2017-07-22,0.792254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.7496245467828,0.0,0.0,0.0,2282.237075342046
2017-07-29,0.740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.7740342834868,0.0,0.0,0.0,0.0,1880.1584542426608
2017-08-05,0.8867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.9485340277906
2017-08-12,0.26738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-19,0.717489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-26,0.893655,0.0,0.0,0.0,0.0,0.0,0.0,1672.3014813024024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-02,1.02516,0.0,0.0,0.0,0.0,0.0,0.0,1304.6550762460874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.589986649981,0.0,0.0,0.0
2017-09-09,0.95511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.1764578188177,0.0,0.0,0.0,1428.0163727774404
2017-09-16,0.773196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.7119015431213,0.0,0.0,0.0,1528.8216602211448
2017-09-23,0.918197,0.0,0.0,0.0,0.0,0.0,2149.6046994643443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.747117553938,0.0,0.0,0.0,2044.351634089358
2017-09-30,0.561167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.1590960609176,0.0,0.0,0.0,1366.5552293840003
2017-10-07,0.711427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.9617400081852
2017-10-14,0.617708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.7791249059617,0.0,0.0,0.0,1457.14773540846
2017-10-21,0.383275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.8452992627233
2017-10-28,0.630601,0.0,1414.0943178763248,1400.9191081148217,1400.9191081148217,0.0,0.0,1439.061416973521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.9417713164278,0.0,0.0,0.0,0.0
2017-11-04,0.492091,0.0,0.0,0.0,0.0,2203.440082657778,0.0,2240.420549175956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2235.382606089967
2017-11-11,0.580084,0.0,0.0,0.0,0.0,1178.8585475886705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.1880741422028,0.0,0.0,0.0,1743.930510646948
2017-11-18,0.737265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0506928096029,0.0,0.0,0.0,1218.1954496365756
2017-11-25,1.10608,0.0,0.0,0.0,0.0,0.0,0.0,1877.2820372134784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.8702492159823,0.0,0.0,0.0,1581.286701922215
2017-12-02,0.988749,0.0,0.0,0.0,0.0,0.0,0.0,1144.4298884815926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.484026533585,0.0,0.0,0.0,1827.0473597684488
2017-12-09,1.02459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-16,2.03443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.3144190896464,0.0,0.0,0.0,1367.751115108893
2017-12-23,1.00305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.6117818605762,0.0,0.0,0.0,0.0,1566.1167623014865,0.0,0.0,0.0,1648.6051470155403
2017-12-30,1.79671,0.0,1133.7159995696975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.598198090765,0.0,0.0,0.0,1670.9736774994783
2018-01-06,2.67592,0.0,1801.734342259589,959.7004811568188,959.7004811568188,0.0,0.0,2065.2406475105154,0.0,0.0,0.0,0.0,0.0,0.0,1279.099452510211,0.0,1575.8369959166023,0.0,0.0,0.0,1828.087820670777
2018-01-13,2.45739,2405.0203343876447,2499.019468383784,991.9502269498132,991.9502269498132,0.0,0.0,1411.538587295487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.3355942683263,0.0,0.0,0.0,0.0
2018-01-20,3.25805,3367.28652684846,4952.188475111646,0.0,0.0,0.0,0.0,1605.0255048119095,0.0,0.0,1023.9261157901992,1232.5340551336712,0.0,0.0,0.0,1319.8015784531683,2348.373709930596,0.0,1188.5589591070434,0.0,1632.028749325267
2018-01-27,3.99306,4762.468166219099,3304.087981944514,977.527385393784,977.527385393784,0.0,0.0,998.8580963473104,0.0,0.0,0.0,1847.286658196588,1266.5444534357157,0.0,0.0,1154.1430812259066,1457.743740831393,0.0,0.0,0.0,2207.7972205510328
2018-02-03,4.5929,3858.245107336298,7268.055773787687,2007.426057821932,2007.426057821932,0.0,0.0,1399.8720313309952,0.0,0.0,0.0,1431.840027390111,1383.371018963014,1043.8128014218844,0.0,1928.9154034211265,2432.455469385037,1043.176912404443,0.0,0.0,2574.5991520840275
2018-02-10,5.64516,3244.5899591230527,5869.105977029043,1091.8352261364455,1091.835226136445,0.0,0.0,1247.992167074091,0.0,0.0,0.0,1323.42124021454,1164.784661701229,0.0,0.0,1742.8473075796069,2211.7131522437658,0.0,0.0,0.0,2834.773384749345
2018-02-17,4.47761,3652.918751700333,3618.2310296603023,1366.276701057953,1366.276701057953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.0145762759632,0.0,0.0,1556.6614724157944,1800.066647590084,0.0,0.0,0.0,1935.830606738344
2018-02-24,3.80984,3114.7061440427638,3104.868856812303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.1114764832492,0.0,1098.56558974881,0.0,0.0,0.0,1538.835162361059,0.0,0.0,0.0,2259.786896671139
2018-03-03,3.82343,2689.2554082070424,1875.9912565657276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.656976387729,0.0,1932.1983693059544,0.0,0.0,0.0,2512.1820293055425
2018-03-10,3.40605,1599.3728438798378,1031.6314704952406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.644292381864,0.0,0.0,0.0,0.0,1977.219356537228,0.0,0.0,0.0,1105.2191931908176
2018-03-17,2.28252,1150.620652931309,985.882555243684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.9103987740466,0.0,0.0,0.0,1278.2492918853095
2018-03-24,2.69513,1002.015346229648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1732.4411628664348,0.0,0.0,0.0,1657.4957826412374
2018-03-31,2.98669,0.0,0.0,0.0,0.0,0.0,0.0,1015.6102796180332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.921184882367,0.0,0.0,0.0,1692.386549957682
2018-04-07,2.82365,0.0,1329.1459994160875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.034246358042,0.0,0.0,0.0,1383.4769331617167
2018-04-14,2.33288,0.0,1835.6128754767192,0.0,0.0,0.0,0.0,1096.5257480972034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.1385547054706,0.0,0.0,0.0,1543.318371089782
2018-04-21,2.6087,0.0,1341.4577036659175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-28,2.59918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.2932731610424,0.0,0.0,0.0,1740.4287953899782
2018-05-05,1.80563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.4588619200044,0.0,0.0,0.0,0.0
2018-05-12,1.84244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.6041144244268,0.0,0.0,0.0,1147.7609419779153,0.0,0.0,0.0,0.0
2018-05-19,1.61491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.998496957538
2018-05-26,1.11206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.7765844107453
2018-06-02,1.30261,0.0,1320.789722001802,0.0,0.0,0.0,0.0,1565.8501160233186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.4890304162982
2018-06-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.9447332098582
2018-06-16,1.57068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23,1.27551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.9270027585824,0.0,0.0,0.0,2340.9806707155
2018-06-30,1.67598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.6328095352958
2018-07-07,1.65138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.4615653203205,0.0,0.0,0.0,0.0
2018-07-14,1.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.990658076426
2018-07-21,1.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.0728359266589,0.0,0.0,0.0,0.0,0.0
2018-07-28,1.1396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-04,1.43541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11,1.64093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.188630216759,0.0,0.0,0.0,0.0
2018-08-18,0.959024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.1253378656927,0.0,0.0,2045.8130246231856,0.0
