date,Kansas,rsv,flu symptoms,the flu,influenza a,a influenza,stomach flu,influenza symptoms,how long flu,flu how long,flu cold,flu a,influenza b,sinus,influenza a symptoms,symptoms of flu,pneumonia,strep,bronchitis,flu contagious,contagious flu
2016-02-20,2.34536,775.6926104289228,486.3736190264506,498.80617875984177,0.0,0.0,386.3377742449551,0.0,0.0,0.0,0.0,334.5961351410082,0.0,2096.8866626373374,0.0,0.0,1471.45996828653,1799.893751548078,686.1826711903975,0.0,0.0
2016-02-27,2.40447,616.7864013618544,582.360010699945,700.7137001287556,274.0745728118956,274.0745728118957,463.0055391772641,0.0,0.0,383.062844235271,0.0,383.00397926479246,0.0,2110.466649669131,0.0,0.0,1293.7226300979748,1632.545552554236,720.129758139266,0.0,0.0
2016-03-05,2.94245,900.7918958544792,370.0247456672874,617.6200289798828,0.0,0.0,392.7355874980589,0.0,0.0,0.0,0.0,333.2317822673409,0.0,1913.4472452538648,0.0,0.0,807.8961098869067,1656.6974280694567,826.705211495879,0.0,0.0
2016-03-12,3.26718,691.5436412286372,0.0,370.20950269550815,0.0,0.0,361.36171658556646,0.0,0.0,355.34011859711444,0.0,283.64536735799146,293.9813913904832,1212.6939090117744,0.0,0.0,1215.2373893186054,1257.5604969595329,426.4239032343558,310.31855586158764,0.0
2016-03-19,2.57767,877.9172950779214,363.18640763807264,372.04305105367786,308.83362731562363,308.83362731562374,464.76920844664073,0.0,0.0,0.0,0.0,0.0,0.0,1294.9512347798684,0.0,0.0,752.6125802972703,1258.52835658038,912.2112252627486,0.0,0.0
2016-03-26,2.15661,380.0681921207657,513.6936550880819,341.92342519953434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.6809456724945,1385.7086507066847,0.0,0.0,1138.1536976012876,1269.3812564400955,603.6865246310864,0.0,0.0
2016-04-02,2.06618,460.1783615513728,0.0,291.95918065619804,0.0,0.0,0.0,0.0,315.2443168157967,0.0,0.0,0.0,314.1606998009353,1540.3743111571705,0.0,0.0,973.0731759047312,1110.9861582162123,621.5468369214032,0.0,0.0
2016-04-09,2.19956,430.5238791067436,349.7013222952369,896.964036671869,0.0,0.0,312.8706256119044,0.0,0.0,0.0,0.0,0.0,0.0,1351.645645528729,0.0,0.0,1236.880468303395,1007.5378621167704,545.2345056344074,0.0,0.0
2016-04-16,2.01791,0.0,0.0,310.6691697377353,0.0,0.0,0.0,0.0,399.1085981035473,0.0,0.0,0.0,267.8216785542243,1498.8454414422436,0.0,0.0,968.202597603636,1323.4477625011134,372.3717957490233,0.0,0.0
2016-04-23,1.33981,0.0,0.0,442.9833657379004,297.5514087553523,297.5514087553523,633.7720312294168,0.0,0.0,0.0,0.0,0.0,0.0,1220.1488086930142,0.0,0.0,738.2778824477299,1075.4082002782577,331.6170927526026,0.0,0.0
2016-04-30,0.941289,0.0,0.0,279.6136557969376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.7944014559101,0.0,807.9147152838314,0.0,0.0,944.5875072554076,1228.1441265380952,283.1615175392068,408.86483561896296,0.0
2016-05-07,1.01357,0.0,0.0,604.8582751496361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.7925933140054,0.0,0.0,748.450615653913,1519.1406379719049,497.204187093212,0.0,0.0
2016-05-14,0.763845,0.0,0.0,316.6564412588446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.9533021048792,0.0,0.0,639.0229763171716,1228.224158628395,0.0,0.0,0.0
2016-05-21,0.644909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.9008076573817,0.0,0.0,1382.0681242872693,0.0,0.0,699.5648707273275,977.7987647828464,410.6432142073919,0.0,0.0
2016-05-28,0.560292,0.0,0.0,0.0,0.0,0.0,0.0,321.92869775746937,0.0,0.0,0.0,0.0,0.0,1039.8780647936137,0.0,0.0,449.610198319147,1269.4069533602617,0.0,0.0,0.0
2016-06-04,0.299003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.2693139719722,0.0,946.2865601162472,0.0,0.0,621.2552793319473,1218.3753092456318,0.0,0.0,0.0
2016-06-11,0.369872,0.0,0.0,0.0,0.0,0.0,0.0,340.94628900676,0.0,0.0,0.0,0.0,0.0,1051.3401106283663,0.0,0.0,826.6629144540108,1169.826998699011,453.6046092344835,0.0,0.0
2016-06-18,0.0913798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.5547929408757,0.0,0.0,0.0,0.0,1020.838223207602,0.0,0.0,492.3998107556743,961.4905252336875,0.0,0.0,0.0
2016-06-25,0.242498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0760721447277,341.5328886418811,0.0,696.111399514538,879.7928558793461,330.8277776271884,0.0,0.0
2016-07-02,0.193112,0.0,0.0,476.7158352865771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.9058261716025,0.0,0.0,556.3602104205411,1178.1701026684923,0.0,0.0,0.0
2016-07-09,0.198741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.8264694557649,0.0,0.0,602.9087095283961,917.3658669803884,0.0,0.0,359.1926106246725
2016-07-16,0.117302,0.0,0.0,0.0,0.0,0.0,376.4433904163027,0.0,0.0,0.0,401.1639117898112,0.0,0.0,1129.614284928703,0.0,0.0,428.0665229001336,986.9392960204176,0.0,0.0,0.0
2016-07-23,0.090854,318.5041097742819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294.91255514028,0.0,0.0,437.5197195514711,701.498508078506,0.0,0.0,0.0
2016-07-30,0.0572246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0050659637764,0.0,0.0,489.30107109618416,884.1706615644621,461.06376532363646,0.0,0.0
2016-08-06,0.253405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.216967739601,0.0,0.0,756.508362546408,904.4926650504702,339.1844065533322,0.0,0.0
2016-08-13,0.115241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.6145466110345,0.0,0.0,567.8711623143234,874.6245708884095,0.0,0.0,0.0
2016-08-20,0.0958773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.1428920902966,0.0,0.0,836.7458100470366,1045.3434101262749,0.0,0.0,0.0
2016-08-27,0.205076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0138553275283,0.0,0.0,547.506743627441,1048.9286651502111,597.8408439707899,0.0,0.0
2016-09-03,0.295858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.9830492164306,0.0,0.0,454.296554599409,816.0847132600774,390.14891162938505,0.0,0.0
2016-09-10,0.272554,0.0,359.227481981656,0.0,0.0,0.0,270.9109724705358,0.0,0.0,0.0,0.0,0.0,0.0,1622.0508264931104,0.0,0.0,536.2819531233273,872.5153973945677,569.0142879372672,0.0,0.0
2016-09-17,0.221185,0.0,0.0,372.0973657176376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.25548571291927,0.0,1391.8573411756026,0.0,0.0,2393.2804767048274,1213.5569691282396,522.3474642925825,0.0,0.0
2016-09-24,0.206422,0.0,0.0,360.3353982444049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.98647157924265,0.0,849.2819923874529,0.0,0.0,865.454186883107,846.7897419166904,400.8146766752656,0.0,406.63059468590495
2016-10-01,0.423617,0.0,273.36663302117444,667.1386755338021,0.0,0.0,436.59305952446135,0.0,0.0,0.0,0.0,0.0,536.7779291788518,1351.9726721661614,0.0,0.0,1093.5754114753386,937.9341916680368,496.56498216321177,0.0,0.0
2016-10-08,0.840915,0.0,414.7015476020226,353.7433106930489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.8305708715374,0.0,1198.6992979074794,0.0,0.0,849.6361500687835,1064.4748113568653,754.16181318286,0.0,0.0
2016-10-15,0.792393,0.0,0.0,624.0557073297663,0.0,0.0,455.9842124180993,0.0,0.0,0.0,0.0,427.5616433806596,0.0,1463.7118740274773,0.0,0.0,1339.7476781530747,838.1833519427873,0.0,0.0,0.0
2016-10-22,1.27355,345.32287919728867,337.03671106760635,563.2764650463859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0300999151827,0.0,1221.712612635938,0.0,0.0,1079.8605421203058,962.9733399412517,505.4991121734579,0.0,0.0
2016-10-29,0.730121,0.0,0.0,398.059098020096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.3076089230168,0.0,0.0,1055.0868575752745,983.6558986115076,373.5826048089264,0.0,0.0
2016-11-05,0.785855,392.3355531587139,262.1538193541858,480.2926953258067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.25292135376566,0.0,1042.0574371454256,0.0,0.0,1193.0578020725943,1129.875967070915,615.5066232260126,0.0,0.0
2016-11-12,0.977827,0.0,312.9662584578879,646.7647359023277,0.0,0.0,403.80968214202665,0.0,0.0,0.0,0.0,0.0,0.0,1182.889726831798,0.0,0.0,977.9881866004226,1456.4540349127087,585.8394891261371,0.0,0.0
2016-11-19,1.02956,0.0,367.94856171825785,291.5778830661011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.10384227745897,0.0,1300.262499361258,0.0,0.0,1655.4790944432596,1206.8418220169085,962.5060869890596,0.0,0.0
2016-11-26,1.95375,275.62357293381245,0.0,580.3178845713776,0.0,0.0,404.99645464730463,0.0,0.0,0.0,0.0,302.87207351142644,0.0,876.9996897591602,0.0,0.0,1201.965403376392,1323.659898452118,649.1954160793421,0.0,0.0
2016-12-03,1.60483,0.0,294.25422988613684,417.9086319756527,0.0,0.0,255.57158852145383,0.0,264.1629394837567,0.0,0.0,331.8105328596421,0.0,1463.2487348949526,0.0,0.0,1497.740916769627,1020.9752654578322,751.629419893811,0.0,0.0
2016-12-10,1.53499,327.12964413285977,0.0,576.1209227390302,0.0,0.0,284.88901863584965,0.0,0.0,0.0,0.0,351.49915531284194,0.0,1662.819273843843,0.0,0.0,1208.4414461718409,1056.6628789435588,733.1926647099311,0.0,0.0
2016-12-17,1.52184,338.20094319829053,480.2711994944339,534.4316508127309,0.0,0.0,441.7650427371837,0.0,0.0,289.6418264777874,0.0,0.0,0.0,1525.6703734319233,0.0,0.0,1130.3590069154295,1370.183698402897,551.9206017435755,0.0,0.0
2016-12-24,2.37844,579.3370925275502,314.4526552737493,558.6474758574875,0.0,0.0,367.4230575229004,0.0,0.0,326.8005714262444,0.0,0.0,0.0,1992.812723868561,0.0,0.0,1367.3899519077045,1623.072714449762,985.9696730215107,0.0,0.0
2016-12-31,2.27661,781.2228968561453,0.0,862.3803863509107,0.0,0.0,660.7915469675984,0.0,0.0,0.0,0.0,284.1726617707779,295.1504052016216,1783.3235615917774,0.0,0.0,1070.0678474074878,1142.5715421091577,1050.980781522549,0.0,0.0
2017-01-07,2.87326,713.7834422549814,550.2535293678152,880.3547919048694,0.0,0.0,918.522597844793,0.0,0.0,304.10429077220124,296.49621458377857,300.5888089615173,0.0,1839.9032212928955,0.0,0.0,1703.4478806866248,1133.8142272462874,568.628231033801,0.0,0.0
2017-01-14,3.36849,967.7406064712128,592.1149032397161,680.5998012417672,651.8754759494423,651.8754759494423,608.0717495705848,0.0,291.5172861849491,312.6136227255001,374.4914428153059,510.55440140669486,447.904683145688,2071.8020412480646,0.0,0.0,1447.147111791728,1213.269400346968,631.5460611694401,0.0,351.8346752943256
2017-01-21,5.10355,766.1892294577269,834.1794379618123,963.4919619409122,795.7596270497227,795.7596270497226,793.2742517936865,0.0,0.0,248.6495091568385,241.3467889993708,573.0990613577811,232.6444610963316,1851.9328958392157,0.0,0.0,1540.598533421752,1417.370416315989,853.9764382457475,0.0,0.0
2017-01-28,5.60356,831.6353058607125,885.2466024911845,1104.5844536072038,741.5884024885972,741.5884024885972,463.6299548598666,447.1443782591546,0.0,0.0,0.0,297.1401995455936,0.0,2172.1190227963884,459.867119051824,0.0,1360.255798025176,1562.6704607654317,1039.15808657573,0.0,0.0
2017-02-04,8.52463,803.1927423421978,789.7833929714031,1629.2757169727165,1294.4369186564604,1294.4369186564606,648.9452075698082,597.04820254733,438.04094762477166,626.1674874577145,271.6380958817655,651.357691371419,445.4663161620375,2285.0836759230283,462.3520756644553,0.0,1150.9367965924766,1599.030005776646,845.9410705250795,0.0,0.0
2017-02-11,10.3592,1287.3712646079264,1804.4086265369504,1512.721177780906,1740.6662179609848,1740.6662179609848,454.9894627692056,718.491853051854,322.9083854433054,323.2479625756416,496.5977536791714,890.1117111451184,305.96350081797505,2189.4301653365605,384.2197228632125,0.0,1416.767802847845,1782.9020070336646,909.7237245959104,0.0,0.0
2017-02-18,8.70335,1362.1695559494117,931.0868004945404,1879.2092632313115,1504.6257532284744,1504.6257532284744,583.0703298921147,607.7202769408686,399.3611729965865,427.5904474987446,253.65470201281104,490.3577741359072,915.7559305743667,2212.6630674588027,590.6459882769473,296.0549338611305,1355.5564147044006,1715.2175886626687,847.1431072838701,0.0,287.36117695268905
2017-02-25,6.89316,858.7393109776833,534.3744958020474,967.1515109307306,1331.9783299023718,1331.9783299023718,676.5756361722024,285.94407883742895,270.648737795663,317.4096439531811,0.0,556.702829849915,515.8797172632156,2323.5787895519115,0.0,0.0,1319.609728229486,1667.2591693085294,837.0492919394443,0.0,0.0
2017-03-04,5.14078,329.33099902100804,537.850377798956,862.3751116602958,582.1052304119146,582.1052304119146,383.9331654603391,0.0,0.0,0.0,0.0,460.00265374469393,0.0,1848.7076381901304,0.0,0.0,1427.009020940792,1647.551449921251,606.8264948317259,0.0,0.0
2017-03-11,4.38786,542.492622243637,483.0810784018428,583.1689171868813,408.4882963230917,408.4882963230917,0.0,0.0,0.0,0.0,316.7225423812638,0.0,505.3661631601863,1767.02348072365,0.0,0.0,1384.8834336198854,1140.995716390944,787.842908281885,0.0,0.0
2017-03-18,4.27592,566.183172636344,0.0,493.4277034367569,612.0225884437292,612.0225884437292,498.3200880454537,278.980179539895,0.0,0.0,0.0,0.0,397.0034843267502,1667.298881705642,0.0,0.0,1116.0400467582842,1457.536318888659,585.7927469248008,0.0,339.60972231965803
2017-03-25,4.0404,604.260244275151,471.4746560849616,738.8268343921347,0.0,0.0,637.5509813448753,258.34356326405543,0.0,0.0,0.0,257.24177370360024,349.0916191451589,1664.930250832106,0.0,0.0,860.4973073738753,1515.9351514721827,671.9506072315755,0.0,0.0
2017-04-01,2.64509,290.6348496608299,399.28725701233054,326.93949257908207,0.0,0.0,330.490058145672,0.0,363.0507643022726,0.0,0.0,262.04264001072045,0.0,1058.8854382546847,0.0,0.0,975.1284935429884,1338.5853123600082,810.3886538018006,0.0,0.0
2017-04-08,2.25758,0.0,0.0,601.8148503869055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.1897237761575,1076.2839772540262,0.0,0.0,873.670873786196,1289.2430354715327,760.793970810727,0.0,0.0
2017-04-15,1.39598,0.0,266.3374774788337,455.02233075720267,0.0,0.0,347.6367875558301,0.0,0.0,0.0,0.0,0.0,250.8561747209299,1378.8883315290925,285.1446419975269,0.0,901.8847609913246,1461.010963866669,478.6607994815623,0.0,0.0
2017-04-22,1.24727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.3174742658457,0.0,0.0,686.019086724013,1156.7923392597993,603.6455525132242,0.0,0.0
2017-04-29,1.09416,0.0,0.0,659.267222811814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.813305437114,0.0,0.0,860.854862502792,1204.0577665766768,516.3162363562315,0.0,0.0
2017-05-06,0.933382,0.0,0.0,316.02082272477946,0.0,0.0,251.4988218385079,0.0,0.0,0.0,0.0,229.65390206459207,0.0,1202.279974447015,0.0,0.0,716.3439724044289,1191.8129092151812,0.0,0.0,0.0
2017-05-13,0.734856,0.0,0.0,329.0119618789471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.8517254229564,0.0,0.0,1005.8049341822052,1131.1884728667087,661.9595568236667,0.0,0.0
2017-05-20,0.308404,0.0,0.0,0.0,0.0,0.0,394.725343941846,0.0,0.0,0.0,0.0,0.0,0.0,1570.5687932882147,0.0,300.48243557991543,766.0283174929965,1028.5605714590283,409.2650765050657,0.0,0.0
2017-05-27,0.335345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.514066294744,0.0,0.0,723.2718935408155,1083.2359270657728,352.0548513982525,0.0,0.0
2017-06-03,0.420875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.6391199674656,0.0,0.0,611.4047520141128,1201.1507011704828,286.51313348085245,0.0,0.0
2017-06-10,0.316581,0.0,0.0,0.0,0.0,0.0,325.5858054385566,0.0,0.0,0.0,0.0,0.0,0.0,1021.1265128328222,0.0,0.0,552.6554030814527,775.0693277360959,0.0,0.0,0.0
2017-06-17,0.251783,0.0,271.1075143454932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.6571354642653,0.0,0.0,471.6645264363964,540.2929251544494,294.7852943289621,0.0,0.0
2017-06-24,0.24321,0.0,0.0,0.0,0.0,0.0,243.1397646922424,324.79973932705,0.0,0.0,0.0,0.0,0.0,860.2816195197188,0.0,0.0,890.2552379466664,636.6448507105619,456.822826321374,0.0,0.0
2017-07-01,0.34617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.59666508527,0.0,0.0,436.32328686681336,639.0810688179666,369.3479593277505,0.0,0.0
2017-07-08,0.394283,0.0,411.60839984680456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.280537485741,0.0,0.0,0.0,853.5701809840647,271.8566064565286,0.0,0.0
2017-07-15,0.0413052,0.0,0.0,0.0,0.0,0.0,368.34590001929087,0.0,0.0,375.4230691838744,0.0,0.0,0.0,893.854590025744,0.0,0.0,503.0601561358978,911.4118580882532,293.2300887562836,288.3749869367238,0.0
2017-07-22,0.161616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.0332634663944,0.0,0.0,342.9780769093419,919.4939912281196,358.7578159098761,0.0,0.0
2017-07-29,0.691057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.25037253049,0.0,0.0,347.9369675906429,1127.3154327605132,496.7817605323192,0.0,0.0
2017-08-05,0.139276,351.978720413988,0.0,0.0,0.0,0.0,359.5498495563546,0.0,0.0,0.0,0.0,0.0,0.0,1125.7890161709458,0.0,0.0,710.873948775579,1002.9162087626652,416.916337032118,0.0,0.0
2017-08-12,0.216076,0.0,0.0,286.8731509890303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.1705271212234,0.0,0.0,541.7308136291515,627.1955807971922,252.52780448204587,278.1223712290596,0.0
2017-08-19,0.232172,0.0,0.0,0.0,414.3017700535891,414.3017700535891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.4622918523672,0.0,0.0,447.60402521517375,668.1155051413185,242.54809807397476,0.0,0.0
2017-08-26,0.293255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.66976574284325,0.0,915.567283727822,0.0,0.0,399.5655149891488,497.1049537300392,0.0,0.0,0.0
2017-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.6504291584482,213.43215837351823,1099.8794533890168,0.0,0.0,383.1754249815727,1077.783748139409,0.0,0.0,0.0
2017-09-09,0.191791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.5750273001768,0.0,0.0,531.5880753389263,1034.2512915990044,515.478634670776,0.0,0.0
2017-09-16,0.0366569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.39030213603317,0.0,1410.3332553021376,0.0,0.0,901.0984211301718,1168.9933615325365,347.0965668972762,0.0,0.0
2017-09-23,0.687994,0.0,310.78559830431954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.76328849295174,0.0,823.7041908181048,0.0,0.0,671.8158666709265,989.9388075173702,383.3125516169897,0.0,0.0
2017-09-30,0.535783,0.0,453.0842828105463,349.2491565357015,242.2613148758481,242.26131487584803,0.0,0.0,0.0,0.0,0.0,336.0217146632816,0.0,965.94692783459,0.0,0.0,722.1975996029186,700.1926749113475,431.8795491709195,0.0,0.0
2017-10-07,0.900286,0.0,207.5384950036547,314.369118694056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.1930558328349,0.0,1204.6283549333148,0.0,0.0,870.5308901905352,1223.0366468489465,471.85134386833,0.0,0.0
2017-10-14,1.04632,232.95393384895425,374.0416104780752,380.05007456625054,0.0,0.0,0.0,0.0,0.0,0.0,219.84416500020905,689.2077392549629,0.0,963.976769302378,0.0,0.0,809.3304377694892,1037.633181531597,461.8076669883892,0.0,0.0
2017-10-21,0.948213,0.0,476.0010355080842,588.2066929148381,0.0,0.0,323.93971426674966,0.0,0.0,0.0,0.0,479.80169822346414,0.0,869.8114607559846,0.0,0.0,816.0087758113837,853.8927244071828,350.59784826857486,0.0,0.0
2017-10-28,1.1929,0.0,341.1176997197743,308.57702555310044,0.0,0.0,212.528582651632,0.0,0.0,0.0,0.0,363.1508699669573,0.0,1156.855039481879,0.0,0.0,759.0211834681223,1085.2271957558878,410.0476822990064,0.0,0.0
2017-11-04,1.26354,227.5961938281432,394.121139091672,468.0754465040684,0.0,0.0,199.8105843121669,0.0,0.0,0.0,0.0,0.0,0.0,1036.8835907839953,0.0,0.0,969.6813952623556,1026.4526355167477,561.9861570837807,0.0,0.0
2017-11-11,1.67403,0.0,250.82878783858808,583.3101772089294,0.0,0.0,334.1301682748688,0.0,0.0,0.0,0.0,265.43642720897867,0.0,1546.1535219637904,0.0,0.0,1181.4501374657154,939.9624777601036,771.4364789825257,0.0,0.0
2017-11-18,2.00135,0.0,609.9728187309864,750.38506126046,0.0,0.0,473.0520700752701,0.0,0.0,0.0,0.0,390.8485206159694,0.0,1267.5695524237422,0.0,258.1859429567151,1184.3795147076337,1485.4507379300098,1153.756331664328,0.0,0.0
2017-11-25,2.31926,410.9801843654352,548.6833401191445,668.3341137599461,0.0,0.0,754.1753659514839,0.0,0.0,0.0,0.0,0.0,0.0,1493.4985439108186,0.0,0.0,1360.3220658935445,1481.451357422917,364.7600358226624,319.421077149101,0.0
2017-12-02,1.70712,275.5728250686802,523.0924828140243,735.1222119042425,0.0,0.0,335.235548069776,0.0,0.0,0.0,366.81375487742537,0.0,495.2657089168528,1372.7923233961506,0.0,0.0,1453.5791298991712,1481.6534605821491,569.5406356739297,0.0,0.0
2017-12-09,2.53329,381.6156905764168,316.75549107800333,673.6905570667794,0.0,0.0,596.7737691501741,0.0,0.0,0.0,0.0,0.0,0.0,1520.5268291842638,0.0,0.0,1518.4860470334395,1536.7193638708627,656.27132352424,0.0,0.0
2017-12-16,3.8445,774.4604813025013,482.1075817770022,1197.1663646159109,295.77999087551865,295.77999087551865,715.8816894147575,0.0,0.0,306.6686583193767,0.0,314.3953869850343,0.0,1620.3855195271326,0.0,0.0,1824.0273074461447,1849.7126145680725,705.801865776493,0.0,0.0
2017-12-23,6.31697,460.2819554866919,905.1631347962252,1656.9435523385189,690.3467203137948,690.3467203137948,1420.481698858121,367.68214319972986,681.7615489684512,429.3775615778241,474.4868572349903,401.82102898590864,399.696200398363,1932.518867580668,688.5419102759305,0.0,1324.171571818825,1798.4774448939563,1227.421055977839,0.0,0.0
2017-12-30,8.38867,654.4154875218804,1509.3086502630738,2365.050706197521,788.2813710130293,788.2813710130293,1113.5409750176989,0.0,993.5210640388862,803.0552191801888,523.6926015347984,603.527803798836,0.0,2446.2023114415697,0.0,417.87831523965934,1813.965257072796,1454.3543157756346,1039.9113292630325,0.0,514.3748610147404
2018-01-06,8.64818,526.6401864937658,1440.087697310894,2392.0171114800937,1669.892096227843,1669.8920962278437,992.4693359440116,593.7971454212255,623.0730252681909,607.495620995611,605.1421754221733,977.9669065046104,0.0,2185.104198292853,365.5267414248153,451.58227516700833,1850.2018614962565,1677.3483841830075,1313.8717403839476,321.14599911375166,338.3050356706278
2018-01-13,9.24715,720.5138209746727,2626.846735731956,3655.246376257688,1636.3707278603792,1636.3707278603797,1004.0954447494954,960.444503078552,632.4973008243063,747.5638900619537,394.0121558282409,1292.4528859371217,826.4475604809991,2341.731462385394,526.3969406493148,764.5338490338241,2056.4388758901578,2102.4432051880995,1147.492168845385,307.1321626345307,0.0
2018-01-20,10.7669,651.5793888489789,4090.380817001509,4499.384486195875,2181.222414568429,2181.22241456843,799.6742370246944,774.7996127422832,636.1134478700349,890.7201302020163,551.5620455480007,1671.7921001728598,1141.5284166202484,1938.685316770121,737.6458316594562,1168.2751387549445,2243.00883113056,2100.6166669099966,1217.7866258237625,386.9014615828728,405.9269206954696
2018-01-27,10.7251,985.066939713534,5247.986888043516,5085.025460984809,2049.2021453943344,2049.202145394334,675.9047739744835,1328.153451851225,999.0385566448376,1134.1363603282618,926.9294324415208,1924.103642360312,1399.5921035368808,2178.9338170283154,457.467796723037,901.1746165686284,2878.5151983694827,2158.7961746925816,1287.4080097016376,511.7153160982331,444.2926604321492
2018-02-03,11.3333,965.3026868281636,5063.817489624247,6325.213334929347,2809.99982868585,2809.99982868585,860.2736079803232,1134.6556038933177,1260.994689946055,1426.515716830666,1112.0680960839445,2326.716959390224,1661.302803676553,2118.0216618567392,731.2100918151527,1365.861685232762,2738.7096862139465,2073.408720436772,1052.4028587615023,436.0807254911034,396.72857142460913
2018-02-10,11.6555,818.1485825491851,4796.78957100144,5338.242527819672,1813.413060451912,1813.413060451912,1112.9335068372586,1205.54072358678,1154.927210399356,883.2197269048387,756.7204414144765,1500.8731748174291,1742.2228321177904,2456.6606299530163,564.6189989200162,1154.32654013553,2091.415037149166,2258.762081365449,958.5451969547072,484.1445043102751,562.3781421143583
2018-02-17,11.6456,770.6574427010969,3675.518196726349,3978.9005136591786,1899.49941692675,1899.49941692675,725.1234449884163,1035.3610403296468,843.716279387109,785.5335446064038,923.719666805294,1437.0610825449733,1889.516934963888,2099.8803185026704,402.097618056903,972.6481486267348,2572.8946957397065,1821.2307048816804,1064.8394789861588,534.7011496956609,594.3951932498554
2018-02-24,9.29682,803.7358493356709,2246.565358801084,3138.0644996388214,965.6342210237518,965.634221023752,765.5208526198381,506.32722218383486,1016.5996749839056,1031.157810744255,445.6933252994115,852.5592141952238,1013.4988673251862,2375.4487932513425,374.99604628383327,533.013117408113,1461.8606738475587,1471.2878421594376,758.5859782672363,288.57937558351324,250.0322275208271
2018-03-03,6.58113,624.3717536377599,1269.7558253948123,1779.6878361329136,834.2189722786234,834.2189722786234,341.8195146449691,280.25808313751054,0.0,0.0,564.3066086670858,461.9490528027994,931.3839133426924,1956.6660250909715,258.98767439993,253.1899481647428,1530.1208577937966,1642.4175608491037,835.5284457100427,0.0,0.0
2018-03-10,5.22721,627.9852833409449,1000.430903830928,1047.7405714565775,436.1194171957148,436.1194171957149,275.24135452350293,426.0678065984011,0.0,0.0,363.6613874692019,526.2228106771919,499.84113798492615,2252.9447596564546,0.0,398.2646903890098,1127.8899229725089,1602.0795618881111,593.9327563834632,0.0,0.0
