date,Hawaii,flu symptoms,the flu,how long flu,flu how long,symptoms of flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2013-10-12,1.98556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.8495800322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-19,1.98925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.2188849909816,0.0,0.0,0.0,0.0,0.0,851.3668644747448,681.025214076813,659.5734208021379,0.0,0.0,1219.298498608351
2013-10-26,1.95767,724.0089972635916,743.6006857435511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0393174219529,0.0,0.0,0.0,1002.4162093807778
2013-11-02,2.10403,0.0,1532.361260552688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.4969064216574,935.6872947208626,0.0,0.0,0.0,1424.1015705775742
2013-11-09,2.20936,0.0,603.9673295420533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.4367834883187,0.0,0.0,0.0,1197.5597992089324
2013-11-16,2.1264,0.0,950.86536126008,0.0,0.0,0.0,0.0,990.4144333085932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-23,2.53583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.6787415555607,0.0,0.0,0.0,1872.2073734330936
2013-11-30,1.74064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0742802543103,0.0,0.0,0.0,0.0
2013-12-07,2.10035,0.0,0.0,0.0,0.0,0.0,0.0,627.6298140848279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.7032922669586,0.0,0.0,0.0,1263.12811971237
2013-12-14,2.86248,0.0,1135.1522723923435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0305563768632,0.0,0.0,0.0,1025.0337469009835
2013-12-21,3.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.8161466983478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.931203800018,0.0,0.0,0.0,1191.3313468363435
2013-12-28,2.06044,781.3129273602586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.8623512322209,0.0,0.0,0.0,1099.5217902055542
2014-01-04,2.95858,812.8856774592858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.1213120728247,0.0,1024.778760036735,0.0,0.0,0.0,1812.4019258167611
2014-01-11,3.61589,1025.285732523538,838.0704707513262,0.0,0.0,0.0,0.0,754.8346723248748,0.0,0.0,0.0,0.0,0.0,715.397726502756,0.0,0.0,1225.2695912581387,0.0,0.0,0.0,1457.1337136272975
2014-01-18,3.38421,0.0,0.0,0.0,0.0,0.0,0.0,785.0140562693207,0.0,0.0,0.0,756.1064658544967,0.0,0.0,0.0,0.0,1328.5574291914988,0.0,968.8054727026412,0.0,886.5511397652743
2014-01-25,5.30303,0.0,799.9355980800156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.2509213368296,0.0,1145.2783424459892,0.0,0.0,0.0,1210.334233750068
2014-02-01,4.99376,868.8044478922703,1031.94822517697,0.0,0.0,0.0,0.0,817.6654432539601,0.0,0.0,0.0,0.0,0.0,0.0,959.184397314316,0.0,1215.8146661990286,0.0,0.0,0.0,1226.2486786166155
2014-02-08,5.58968,0.0,0.0,0.0,0.0,0.0,0.0,836.0897468361474,0.0,0.0,0.0,0.0,0.0,0.0,740.2018850157259,0.0,813.2562347967337,0.0,0.0,0.0,1045.7842262842098
2014-02-15,5.77617,0.0,0.0,0.0,0.0,0.0,0.0,620.042230969379,0.0,0.0,0.0,0.0,0.0,0.0,692.4753112308654,0.0,1042.1525445256275,0.0,0.0,0.0,842.1714548674628
