date,New Mexico,flu symptoms,the flu,rsv,symptoms of flu,how long flu,flu how long,pneumonia,flu a,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,flu cold,flu contagious,stomach flu,flu fever,fever flu,how long does flu last,sinus
2017-02-18,4.83111,903.1348562861403,1197.42726183509,1071.5928516390404,682.681404232779,0.0,0.0,1406.7553732216063,647.1998006663162,0.0,848.7138766466617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1821.398155091686
2017-02-25,4.62475,763.3541051285129,985.9590766794896,590.974755699022,0.0,506.0780095070372,506.0780095070372,2114.9612404497348,933.8218441453266,0.0,1482.5504286296689,0.0,427.65096774093774,0.0,0.0,427.6509677409376,621.9641432816117,0.0,0.0,0.0,1715.6847381594523
2017-03-04,3.89599,706.7329049153819,1082.377285831136,576.7363069164734,0.0,430.0218539805733,430.0218539805734,1337.8532660830233,511.0629345622644,0.0,740.1033766608814,0.0,0.0,391.3985286266419,0.0,0.0,721.6389912689981,0.0,0.0,0.0,2017.6164881507143
2017-03-11,3.33499,0.0,832.8431798229931,660.2646630676829,0.0,0.0,0.0,1346.1172541765138,602.0971231140675,601.1124468813763,758.017897847394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.090420040269
2017-03-18,3.26966,512.3408913887687,691.8658272487019,455.2151134998263,0.0,0.0,0.0,1046.6398493654451,0.0,0.0,576.0290311374588,0.0,0.0,0.0,0.0,0.0,544.8994406118421,0.0,0.0,0.0,1740.6419145983923
2017-03-25,2.37158,0.0,556.199510654247,0.0,0.0,0.0,0.0,1247.9506800823826,0.0,0.0,782.7977521771871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.455443563618
2017-04-01,1.96868,0.0,450.8859152783178,0.0,0.0,0.0,0.0,894.3559401638656,0.0,0.0,604.6505877514115,0.0,0.0,0.0,0.0,0.0,454.2998381234132,0.0,0.0,0.0,1963.8209435806405
2017-04-08,1.67285,0.0,873.1271823437504,0.0,0.0,0.0,0.0,896.1966220730087,0.0,0.0,569.2009117798586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.6359754324787
2017-04-15,2.01193,506.4452716916673,490.1534211486063,0.0,603.4376107990302,0.0,0.0,932.6622159172769,458.8714246293185,0.0,494.6375209331771,605.2579352344388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.0237052409325
2017-04-22,1.63185,0.0,0.0,0.0,0.0,0.0,0.0,1322.8449754119222,0.0,0.0,1198.360385297309,0.0,0.0,0.0,558.9056645498423,0.0,560.2338555271301,0.0,0.0,0.0,1936.290578469221
2017-04-29,1.39154,0.0,401.2630957482837,0.0,0.0,0.0,0.0,649.8589996828911,0.0,0.0,757.7242833334072,0.0,0.0,0.0,0.0,0.0,431.9462294713684,0.0,0.0,0.0,1909.6378093926155
2017-05-06,1.67406,0.0,489.8710357694324,0.0,0.0,0.0,0.0,831.9345417518587,0.0,0.0,672.4300033880509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.393193018608
2017-05-13,1.44044,0.0,625.2082042681772,0.0,0.0,0.0,0.0,1151.3925046660966,0.0,0.0,445.2037085255256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.2029681212448
2017-05-20,1.27676,0.0,1072.7027073822194,0.0,0.0,0.0,0.0,1003.5226764137544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.4204428227484,0.0,0.0,0.0,1272.5425398408634
2017-05-27,0.901202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.3663500769571,0.0,0.0,0.0,0.0,0.0,1104.9927687541333
2017-06-03,1.48297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.7121927026092
2017-06-10,0.921526,0.0,0.0,0.0,539.2329025708589,0.0,0.0,769.227355977936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.8502084644106,0.0,0.0,0.0,0.0
2017-06-17,1.23973,0.0,0.0,0.0,0.0,0.0,0.0,890.5234946059661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.7679615973033
2017-06-24,1.25844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.4475169996454
2017-07-01,0.932546,0.0,0.0,0.0,0.0,0.0,0.0,795.3886352111679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.820515195064
2017-07-08,0.916894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15,0.999246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.227348186844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.3988120894144
2017-07-22,0.991453,0.0,0.0,0.0,0.0,0.0,0.0,714.5106930194383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.3768680006368
2017-07-29,1.05967,0.0,0.0,0.0,0.0,0.0,0.0,470.6684401465101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.5557647621912
2017-08-05,1.13969,475.5171111607264,469.40160603897874,715.476721622604,0.0,0.0,0.0,468.6611800735884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.5539238345427
2017-08-12,0.880411,0.0,0.0,0.0,0.0,0.0,0.0,718.0751343104506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.5010962341096,1629.6887239460004
2017-08-19,1.16813,0.0,0.0,0.0,660.9201578610545,0.0,0.0,611.1869609312496,0.0,0.0,0.0,0.0,855.7819170454172,0.0,0.0,855.7819170454173,0.0,0.0,567.3095396735785,0.0,937.046228321489
2017-08-26,1.30622,0.0,0.0,0.0,0.0,0.0,0.0,480.9894499188564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.3562659742794
2017-09-02,1.95402,0.0,556.6992838519303,0.0,0.0,0.0,0.0,1327.830240813092,0.0,0.0,630.0981968482688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.557644184098
2017-09-09,1.41108,0.0,497.24005136104887,0.0,0.0,0.0,0.0,1132.812636471561,0.0,0.0,617.7145356250389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.2560208986677
2017-09-16,1.55015,0.0,679.0696007107337,0.0,0.0,0.0,0.0,477.292997662873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.5908046362383
2017-09-23,1.26638,0.0,0.0,467.99469843300153,0.0,0.0,0.0,823.0218601514578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.6940437505457
2017-09-30,1.14259,410.3347601003239,0.0,0.0,0.0,0.0,0.0,765.333844362492,686.566373909693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.87532704209553,0.0,960.3090500419172
2017-10-07,0.7969,0.0,0.0,434.5338633700408,0.0,0.0,0.0,896.9304871554673,565.6164376178225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.6867761668786
2017-10-14,0.729223,0.0,0.0,0.0,0.0,0.0,0.0,1416.213416915341,477.65665857423375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-21,0.933821,569.5583592902515,0.0,0.0,0.0,0.0,0.0,1562.353885938417,501.76242110421606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.0204101052025
2017-10-28,0.856146,676.0395830582506,797.078355974703,0.0,0.0,0.0,0.0,1234.1107115813447,875.091749048985,0.0,706.0288679457208,644.1305333426809,0.0,0.0,0.0,0.0,0.0,0.0,781.4058744429581,0.0,1135.0073403723866
2017-11-04,1.12924,0.0,0.0,0.0,0.0,0.0,0.0,968.789202739138,493.5622682683432,0.0,575.2858398396759,0.0,0.0,0.0,460.1392191182489,0.0,0.0,0.0,0.0,0.0,1140.4786709267787
2017-11-11,1.45385,485.88192290878175,713.4147274848993,0.0,0.0,0.0,0.0,1162.5521430027857,733.6421070597083,0.0,595.0180054252356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.6735081853235
2017-11-18,1.45676,0.0,767.4132479067943,0.0,394.24332280506,734.5408731686279,734.5408731686279,1213.9849091463525,594.4471364746839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.7298141111239
2017-11-25,1.53846,0.0,0.0,0.0,0.0,0.0,0.0,1351.0393943937886,399.3879087977439,0.0,544.5075775570348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.1027342289617
2017-12-02,1.27528,413.63538958396725,558.5050707849789,0.0,0.0,0.0,0.0,1209.841697220087,0.0,0.0,834.2744227402484,0.0,0.0,0.0,0.0,0.0,629.0472789117327,0.0,0.0,0.0,1390.5605478946993
2017-12-09,1.7894,829.9337671316096,995.0091181169488,623.2092151280367,0.0,365.73233893782935,365.73233893782935,1429.73840792574,581.7270471446578,0.0,490.69452576341325,0.0,0.0,0.0,0.0,0.0,430.3017034488032,0.0,0.0,430.7545321893964,1397.9684946750883
2017-12-16,2.39285,442.57277165550425,759.4865104500705,0.0,0.0,0.0,0.0,1291.6315157203155,433.6207448870056,0.0,560.473172207775,0.0,0.0,0.0,0.0,0.0,561.0163901435878,0.0,0.0,0.0,1830.7383317708384
2017-12-23,3.15934,889.7682381174305,1270.2509884481924,723.0865500902066,0.0,478.7259976073415,478.72599760734136,936.1045851611758,0.0,0.0,985.3153368638644,0.0,0.0,0.0,448.1394753519355,0.0,532.1964002767012,0.0,0.0,0.0,1959.4303744154984
2017-12-30,4.54253,1647.4153589490534,1604.9173942346283,1106.1872851234757,713.35815780857,577.6668636203723,577.6668636203723,1754.1768204434234,602.2897100328122,0.0,1607.494854987531,0.0,0.0,0.0,809.8863377147912,0.0,953.7627594845616,0.0,0.0,0.0,1710.880921534195
2018-01-06,4.59618,2424.2845878940675,1736.0742153907431,439.6994147701538,0.0,818.1288329358523,818.1288329358523,1922.2848480909104,607.359358038364,0.0,1269.58169114944,0.0,0.0,0.0,496.6219341803621,0.0,893.3339207465125,379.4581622991928,0.0,0.0,2027.658425162552
2018-01-13,4.56481,2990.8271104092987,3091.301078882653,802.1538024001519,759.6698638834806,582.0288777033543,582.0288777033543,2345.001442219952,632.2329881578125,0.0,1919.128668525048,469.38616030125127,0.0,0.0,743.3465715349591,0.0,551.022461779195,0.0,0.0,371.518666367298,1432.288166376269
2018-01-20,5.77333,3731.618242322492,4258.538462585041,928.8076465038156,708.8945358534978,900.711202566729,900.7112025667291,2226.528109449132,1604.499972876151,530.8854191645719,1026.3625692823846,0.0,0.0,0.0,886.7584387427158,0.0,828.3463758217785,0.0,0.0,0.0,2141.857684435407
2018-01-27,6.65956,4902.25624336721,5019.624674179673,714.3853203130791,1105.8540006587014,698.3486847472933,698.3486847472933,2730.602282835211,1750.8712992015865,0.0,1828.87763905554,934.1733144137894,396.7575200923485,383.15909083859145,1057.1100579248528,396.7575200923485,803.0827348445293,392.0855119695785,373.8453650623403,0.0,1959.9706574598856
2018-02-03,9.94933,4843.810613417275,5293.585940517429,1313.8710023247515,1311.7556306935548,1099.6166345940676,1099.6166345940674,2013.7146937183988,1952.8253929821533,0.0,1357.8557676670944,1185.8569237936083,430.83336314554265,0.0,893.0954468374879,430.83336314554265,742.5570831308769,736.0454617316569,660.2390584813699,436.70379075945993,2182.2557098017664
2018-02-10,8.39223,3538.348674812119,4745.432988415363,1024.344240620517,1026.53887246918,867.29052271118,867.2905227111802,1849.065266310255,1031.3593882365112,353.40380474792835,852.5127083499574,819.1361199104952,427.0254067293384,0.0,809.4897161738131,427.0254067293385,1008.035442662816,361.73500688105713,1331.9560520114542,403.7327117412841,2120.441755990418
2018-02-17,6.69024,3025.200244096749,3691.058650888294,1376.0982052888255,959.4575922566736,574.4575447418437,574.4575447418437,1824.7498531754347,744.4557130571106,0.0,1217.4026022193634,894.2233628530422,478.4366490577663,0.0,700.9595047735021,478.4366490577663,554.1019116463677,0.0,0.0,0.0,1750.490280516672
2018-02-24,5.21037,1932.922752362289,1757.967035377653,1288.9732426693051,498.3780412436851,0.0,0.0,2283.371511833152,684.5397530450498,494.13195017482633,1143.2715606043512,0.0,0.0,0.0,0.0,0.0,0.0,361.7663906411553,0.0,0.0,2026.7661377965087
2018-03-03,4.51212,1231.7430220341205,1503.170136948939,796.4506825270113,365.9175045394708,383.1244339645206,383.1244339645206,1995.848308036596,0.0,0.0,770.230213499173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.3059053673896
2018-03-10,3.24166,1228.0063234485797,1055.4054257702012,0.0,633.614358301365,0.0,0.0,1073.0974118804784,398.3720438954096,0.0,0.0,0.0,0.0,0.0,420.4407990292683,0.0,0.0,0.0,0.0,0.0,2523.3106131986124
2018-03-17,3.19754,1003.1685077144851,1019.4650822970864,0.0,367.7578214264139,526.0755783752827,526.0755783752828,1179.2114349954404,688.982654844824,470.6766536509459,843.6425918891151,0.0,0.0,0.0,508.6287257471152,0.0,0.0,0.0,0.0,0.0,1405.1105219434369
2018-03-24,2.79188,449.3585996297847,752.46615616702,0.0,0.0,0.0,0.0,1444.466282284517,0.0,0.0,847.4223346816317,0.0,0.0,0.0,0.0,0.0,490.0494797396232,468.78435820562834,0.0,0.0,2285.3823599362386
2018-03-31,1.94935,0.0,0.0,0.0,0.0,0.0,0.0,1008.1535093648984,0.0,0.0,782.0127787926833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.443609996253
2018-04-07,1.70484,0.0,0.0,0.0,0.0,0.0,0.0,1527.848110511633,0.0,0.0,417.3677626993451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.185646716082
2018-04-14,1.31453,343.827101623427,357.2695743127664,0.0,0.0,0.0,0.0,863.577511010318,0.0,0.0,0.0,0.0,0.0,415.0125739045848,0.0,0.0,0.0,0.0,373.64202318141446,0.0,1709.767506283879
2018-04-21,1.28927,0.0,0.0,369.4376688681197,0.0,0.0,0.0,527.8350803217543,0.0,0.0,517.5752993159557,0.0,0.0,0.0,0.0,0.0,364.66342138674537,0.0,0.0,0.0,1097.5875173216978
2018-04-28,1.34181,544.5791187574705,390.8459214590998,0.0,0.0,593.6259108448137,593.6259108448137,1110.449265835299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.8644585016
2018-05-05,1.21266,0.0,674.4905278714605,0.0,0.0,0.0,0.0,440.7438701416006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.59070554808005,0.0,0.0,0.0,962.7669882230026
2018-05-12,1.41117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.54194444661545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.758930613887
2018-05-19,1.29345,0.0,0.0,0.0,0.0,0.0,0.0,823.2767990236422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.31677708852567,0.0,0.0,0.0,1190.205942574515
2018-05-26,1.12085,0.0,0.0,411.4993734173627,0.0,0.0,0.0,823.1485187165437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.5370395440372,0.0,0.0,0.0,1248.3748361235173
2018-06-02,1.54443,0.0,0.0,0.0,0.0,443.654283100432,443.654283100432,461.4245967323789,0.0,0.0,399.18626373941015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.654754244658
2018-06-09,1.4778,0.0,0.0,0.0,0.0,0.0,0.0,636.0161737696455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.330017540566
2018-06-16,1.01294,0.0,615.5347245956318,0.0,0.0,0.0,0.0,624.2235601993787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.5086848797996
2018-06-23,1.03814,0.0,0.0,0.0,0.0,0.0,0.0,723.3040607293664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.47459486661984,0.0,0.0,0.0,899.9265865611925
2018-06-30,0.968442,0.0,0.0,0.0,0.0,0.0,0.0,544.2994966193049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.8505104562468
2018-07-07,1.09665,0.0,0.0,0.0,0.0,0.0,0.0,752.1209313953258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.948326539747
2018-07-14,1.0292,0.0,0.0,507.3581373087501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.4624071971788
2018-07-21,0.782473,0.0,0.0,0.0,0.0,0.0,0.0,1246.304160015963,0.0,0.0,439.9309802708407,0.0,0.0,0.0,0.0,0.0,432.5461010975295,0.0,0.0,0.0,951.5176778812836
2018-07-28,0.871948,0.0,0.0,0.0,0.0,0.0,0.0,599.5943141367277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.136193651006
2018-08-04,0.991724,0.0,0.0,0.0,0.0,0.0,0.0,616.4445944204099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.7691761789663
2018-08-11,1.10102,0.0,0.0,459.1629883024578,0.0,0.0,0.0,0.0,0.0,0.0,541.9738025395565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.7721969634154
2018-08-18,1.34678,0.0,0.0,0.0,0.0,0.0,0.0,629.5334947823652,0.0,0.0,364.6941922600771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.3578522154265,533.8154772968046
2018-08-25,1.00043,0.0,0.0,0.0,0.0,0.0,0.0,426.82504492708784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.8025939725314
2018-09-01,1.42765,0.0,0.0,0.0,0.0,0.0,0.0,583.309073406102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.3711810487162
2018-09-08,1.60943,0.0,393.5851102246377,0.0,0.0,0.0,0.0,656.231366977432,0.0,0.0,368.29871128000485,0.0,0.0,0.0,645.3130694522306,0.0,0.0,0.0,0.0,0.0,1451.6950462077232
2018-09-15,1.4654,0.0,477.4912409077641,0.0,0.0,0.0,0.0,818.4825661936846,348.26453320590446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.6313520603835
2018-09-22,1.45397,0.0,0.0,0.0,0.0,0.0,0.0,972.974227089932,0.0,0.0,417.8397809668024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.586643398568
2018-09-29,1.28603,0.0,592.7670804739871,0.0,0.0,0.0,0.0,752.4126107205032,0.0,0.0,663.6254797369677,0.0,0.0,0.0,387.6669779828146,0.0,0.0,0.0,0.0,0.0,1221.7631736740411
2018-10-06,0.852188,0.0,454.1036995690905,0.0,0.0,0.0,0.0,987.164156280486,654.3222109796368,0.0,820.4520585011375,0.0,0.0,0.0,431.0517372540392,0.0,401.50048508514567,0.0,0.0,0.0,1450.563246725667
2018-10-13,0.809395,496.47177305016623,947.1226399278193,0.0,0.0,0.0,0.0,1350.3085508555407,699.2849158576722,0.0,490.3059488774058,0.0,0.0,0.0,0.0,0.0,426.9107042870506,0.0,0.0,0.0,1522.6833666670962
2018-10-20,1.06924,375.74846755825575,885.9252970405298,0.0,0.0,0.0,0.0,1146.6941050500918,1058.9642326114024,0.0,517.8897152273956,425.8934775557231,0.0,0.0,0.0,0.0,396.8564569295599,0.0,0.0,0.0,1523.586875696531
2018-10-27,1.08787,379.9049755670654,1047.9192739248813,0.0,0.0,0.0,0.0,1232.9746095002542,0.0,621.9901955065452,503.6139470308669,0.0,0.0,0.0,526.3167884295393,0.0,0.0,0.0,0.0,0.0,1081.6424132702016
2018-11-03,1.28941,0.0,1122.5647940797935,467.8881581175894,0.0,0.0,0.0,748.9868489542929,0.0,0.0,584.6739084519681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.8204947331474
2018-11-10,1.31015,446.9139690576086,640.0122445066381,353.3605369209336,0.0,0.0,0.0,1002.4722279293798,551.9741559867447,0.0,377.5221583086974,0.0,0.0,0.0,0.0,0.0,402.24037410313946,0.0,0.0,0.0,1371.8640774217945
2018-11-17,1.3982,481.8686477296552,880.9078924168942,0.0,0.0,0.0,0.0,1236.043049657457,396.1428584381385,0.0,783.124538858737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.2924019077496
2018-11-24,1.32678,478.4511485171873,742.8904179100488,814.6559934288989,0.0,0.0,0.0,1500.9877693028593,0.0,0.0,933.9071722664576,0.0,0.0,0.0,0.0,0.0,0.0,426.0825902034435,0.0,0.0,1649.530286767905
2018-12-01,1.40047,406.5024080379617,512.812642815509,598.1745541878703,0.0,0.0,0.0,744.0101117853042,0.0,0.0,382.8873209206793,0.0,0.0,0.0,0.0,0.0,495.4320460607672,0.0,0.0,0.0,1587.7579182006866
2018-12-08,1.57558,812.3151300917972,1069.6608988286928,0.0,0.0,0.0,0.0,1498.0867551991732,0.0,0.0,679.4878618875252,0.0,0.0,0.0,414.7680632763296,0.0,424.4762509632086,0.0,0.0,0.0,1581.7855370149591
2018-12-15,2.32249,603.4574102429492,1296.026922731572,419.3444434118146,0.0,0.0,0.0,966.562590373618,433.4399831485844,0.0,839.670175025459,0.0,0.0,0.0,519.4933958573241,0.0,536.1073700032737,0.0,0.0,0.0,1696.7613581554303
2018-12-22,4.28645,566.8355619473517,1511.1573427008327,624.2733783893874,0.0,0.0,0.0,1480.4487616968856,377.3183529563802,0.0,938.4654878165009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.6746869660087
2018-12-29,6.48377,1318.660368847773,1511.118655290103,589.3453376899818,0.0,561.7051791856283,561.7051791856284,1137.8727856193696,697.9769112145185,426.5279602212596,795.8346765433386,0.0,0.0,0.0,610.1675748669119,0.0,894.9438227575548,0.0,424.3140395567172,0.0,1772.6028068851615
2019-01-05,5.23756,1022.076457604336,1133.4744735445624,1174.661872056195,0.0,481.9259268877129,481.9259268877129,1920.9614909213556,727.7324906779412,545.5874241880857,467.1528131950778,0.0,0.0,0.0,0.0,0.0,495.0297883341831,0.0,0.0,0.0,1935.2900821437863
2019-01-12,4.47269,1515.8811662729097,1887.9821893979624,910.3578148794873,467.8688338225875,388.5802460768954,388.5802460768955,2074.16617010825,739.1531025786446,0.0,666.197490513596,773.130615695948,0.0,387.5004281229597,452.5993990942076,0.0,0.0,0.0,0.0,0.0,1652.7530527218169
2019-01-19,4.52249,913.7536225518368,1691.1583367545536,632.7328269424562,0.0,0.0,0.0,1625.338638292638,817.6012711666655,0.0,1070.721713365348,0.0,0.0,0.0,445.9314124633362,0.0,473.6395094981448,0.0,0.0,0.0,2373.6600376822803
2019-01-26,4.67061,805.0949337743668,801.7046982826748,883.3180817381985,0.0,0.0,0.0,1666.024833714847,509.7436254947514,0.0,502.0102778044938,0.0,0.0,0.0,549.655606557396,0.0,0.0,0.0,0.0,0.0,1272.7691432798842
2019-02-02,4.30248,1160.353418212223,1687.5103832190457,1023.128177881338,0.0,0.0,0.0,1820.4950734870845,568.813868123975,0.0,899.6628638064776,0.0,0.0,0.0,479.02295183001,0.0,688.9376546460985,0.0,0.0,0.0,1733.532224875572
2019-02-09,4.85066,1281.698162811594,1115.961280568819,940.4156756111764,350.12607221972064,388.415673605341,388.41567360534106,1565.5215318775086,846.3535777193504,0.0,837.0178218413711,0.0,0.0,0.0,478.4157759672392,0.0,865.5292217394451,0.0,0.0,0.0,2648.3958991692743
2019-02-16,6.24253,1111.9466845806169,1441.4730260619622,895.537884524607,0.0,393.61904502140527,393.6190450214052,1357.9840606459277,640.8220570134943,404.9172604632969,875.6611981334593,0.0,0.0,399.9298647734488,0.0,0.0,802.0183744625302,0.0,0.0,0.0,2103.3101617355937
2019-02-23,6.51274,932.1114739020896,1315.7851671733931,588.9981621494949,0.0,0.0,0.0,1645.6135905025965,883.3523343424428,459.40316188358935,1001.1030699243072,0.0,399.03666061038047,453.81700747059057,428.0493094281375,399.03666061038047,526.3673848362077,0.0,0.0,0.0,2070.3244429154424
2019-03-02,6.36723,1222.9336097573191,1572.7967888122507,976.0687551486149,400.8576236850872,357.1461640289568,357.1461640289568,1264.9947981425955,526.8830669179144,341.4650942936464,1081.6260184065206,0.0,0.0,0.0,348.0478815861691,0.0,456.0600619092788,0.0,0.0,0.0,2093.1123008454697
2019-03-09,5.72666,1033.7697402236363,1636.5606142412144,1156.6871809827956,376.1254520882618,477.5433677626941,477.5433677626941,1869.360229737892,985.5719190615022,0.0,851.4331570996652,0.0,0.0,0.0,0.0,0.0,559.7999752103055,378.3625985436622,0.0,0.0,1349.907134497689
2019-03-16,5.24398,850.0833304195892,940.9566578759448,0.0,0.0,0.0,0.0,1528.1378428544124,359.9995158700794,0.0,786.3272802310426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.4358049356585,1646.9467871003164
2019-03-23,3.80121,695.5499889203533,1389.9768994830326,761.5759231437862,0.0,472.79712677902165,472.79712677902165,1780.7619675692738,497.2300630978464,0.0,822.6446928627258,0.0,0.0,0.0,345.2182570764401,0.0,551.58773134119,0.0,0.0,0.0,1628.8566197121552
2019-03-30,2.80429,658.0271905736067,1104.1202175020674,538.0851854233089,507.0942295853231,0.0,0.0,1007.2296820131126,442.33947455715816,0.0,725.1472405139895,0.0,0.0,0.0,0.0,0.0,613.0299589985004,0.0,0.0,0.0,1853.5787008895215
2019-04-06,2.44283,642.1272193908688,814.742854849601,609.1512311648289,0.0,0.0,0.0,1202.0596023087423,0.0,0.0,666.7108793771799,0.0,0.0,0.0,0.0,0.0,495.0522864468255,0.0,0.0,382.22435983353904,2138.399226897769
2019-04-13,2.33604,406.6170343686907,719.4481406209898,343.0440353171048,0.0,0.0,0.0,969.8327021277862,0.0,0.0,554.0025668543594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.6810937134569,1179.802352164617
2019-04-20,2.12543,0.0,654.7089645647991,0.0,0.0,0.0,0.0,1181.3213711687288,0.0,0.0,1075.7051749119169,0.0,0.0,0.0,0.0,0.0,542.8986564063553,0.0,0.0,0.0,1479.9499050490797
2019-04-27,1.67629,0.0,569.8813909517924,0.0,0.0,0.0,0.0,1023.6857625855312,0.0,0.0,603.414335417743,0.0,0.0,0.0,0.0,0.0,479.82460067645366,0.0,0.0,0.0,1214.675920741366
2019-05-04,1.49181,454.928621520701,486.6511863426203,0.0,0.0,0.0,0.0,915.0511929111358,377.4605305006483,0.0,529.4266772201788,0.0,0.0,0.0,481.7287277256253,0.0,735.450939351646,0.0,0.0,0.0,1424.8740602064163
2019-05-11,1.25413,0.0,427.02461311447365,0.0,0.0,0.0,0.0,1117.7914866918095,0.0,0.0,990.4990302236316,0.0,0.0,0.0,0.0,0.0,590.9767260579063,0.0,0.0,0.0,1678.69400657396
