date,New Jersey,flu how long,how long flu,how long does flu last,the flu symptoms,stomach flu,the flu,flu symptoms,bronchitis,cold,flu cold,pneumonia,rsv,sinus,symptoms of flu,flu contagious,contagious flu,flu fever,flu a,strep,fever flu
2012-11-10,1.80709,0.0,0.0,121.18294612754582,0.0,0.0,317.0994371503476,165.5310109559861,533.9803900492257,6530.097377778468,0.0,759.813327363085,192.00200412347223,827.0898747695733,0.0,0.0,0.0,0.0,128.7649794311259,475.4112758511131,0.0
2012-11-17,1.39585,0.0,0.0,0.0,0.0,0.0,328.33809412976785,279.93744845663224,661.492385245282,6372.612358262124,202.1649327716873,978.2135607246286,134.50210292575576,1068.0945748922886,0.0,0.0,0.0,0.0,173.0954480718187,537.9765233413897,0.0
2012-11-24,1.36441,0.0,0.0,0.0,0.0,0.0,230.17634427683245,181.3671821892516,516.2653537468302,6782.968609071524,0.0,600.1772447021876,164.31113989281025,858.8638395424172,122.54093134027252,0.0,0.0,0.0,153.52865172374493,530.7847972365095,0.0
2012-12-01,2.2386,0.0,0.0,0.0,0.0,94.88595309357191,344.3804270315085,368.0492950458733,788.5412582181938,7618.923520440353,0.0,975.252474946662,169.18430412559772,1075.6102197262085,139.56021455211504,0.0,0.0,139.32102454375945,275.9659725926928,715.3446865648214,0.0
2012-12-08,2.2145,0.0,103.74491436699984,0.0,0.0,89.73237148213992,549.384096904912,475.3320087284459,693.5059814315892,7314.329136979801,94.14502091493456,1192.4354738258992,220.06293259473227,1047.8842809103678,0.0,0.0,0.0,0.0,316.2884447837703,814.3057985634663,0.0
2012-12-15,2.15569,140.57466052205874,120.7124948107703,0.0,158.7694614323756,202.25882147583596,560.9118289245908,799.4078338005024,536.8551315758091,7921.496047339241,169.51812954119413,1164.3052220700345,343.78534246479,1200.0259808885123,228.66982871056985,0.0,0.0,0.0,183.55662336798744,915.6538999867696,0.0
2012-12-22,3.84972,214.5975032601403,197.53969771070743,0.0,148.80405011797257,218.58443671141288,709.2371961466724,708.6717821977196,757.6358122468596,8730.675777805167,270.1767770049883,977.5804141003132,463.549290822727,1335.2624477436295,0.0,102.90576353000534,102.90576353000532,0.0,394.8422244591951,1047.3475227467336,0.0
2012-12-29,5.44188,254.06657321273084,241.9044217552644,115.84437262839182,186.7877978616772,289.2726686177224,1016.060850666599,876.125319252065,1106.9403295660109,9681.12136992652,408.9032663119273,1231.0697068263678,358.6728396546624,1630.1558762268992,270.5048992796054,140.54852723957944,140.5485272395794,215.89979802357232,484.2202062746833,998.0607798751448,0.0
2013-01-05,5.00187,458.88032974945673,446.1253866570319,232.31318645704425,231.50150299002092,426.7767523434957,1545.6032383185077,1623.0512493479246,1245.3341097843277,10144.3781191659,393.7183033725863,1535.1948897714533,496.538887573752,1861.059011377754,189.50549973419643,230.32815489218737,230.32815489218737,166.42526524483932,486.7901519202885,926.630303183402,0.0
2013-01-12,4.94719,810.0462309260248,848.9445313470504,319.1133912169776,622.2546744574565,539.6335947837887,4602.490193015035,4194.753286120615,1171.8879089759016,8947.74989023179,996.2727687542924,1584.4720817414805,511.4269828839693,1574.1181929034217,817.21688238926,396.2345335819934,396.2345335819934,278.7632770641679,1682.9415174902715,1028.0443399626463,332.31239622917786
2013-01-19,5.61734,886.960136123205,910.8967383909272,262.4845447886182,884.6309912472266,656.5847487000112,5116.746090468964,4506.006631717,1273.9615105515263,8424.336323676584,903.4532476990412,1337.6815120559336,401.04077964548907,1369.5463741241765,898.279973250922,393.5257382688639,393.5257382688639,484.92320251860616,1555.9505834803904,1280.7733383851594,405.0839080593106
2013-01-26,4.94037,603.1501617216965,526.9249098304334,307.3999827083738,586.58912449454,492.64805432945695,2559.5281389099573,2195.3177175301903,875.6363578237083,11815.62881599749,482.37604011588365,1257.57662257869,378.97642817014224,1443.7648115318082,530.65971217768,239.0547643146444,239.0547643146444,168.6803136140792,810.8795993371557,893.7664962010649,187.7413459371412
2013-02-02,4.63762,423.9630307297989,314.9784770765126,108.5701263475318,214.98041226655025,565.8836492655674,1532.1869824079863,1358.7369811984354,783.8697307582913,8713.361290160774,271.1725719774189,1401.628012584941,346.806571140427,1719.7884211997866,179.71170247093283,155.00350300582323,155.00350300582323,0.0,436.3955843364671,916.9351665439762,169.1938273070168
2013-02-09,4.45368,230.1892657657592,240.2691817741201,149.57214691828972,285.2540298304131,387.7194893618527,1199.098762330578,1205.4182917751868,721.495698567546,8158.772075968312,256.3786493533688,1156.7946738021235,352.2522264331344,1516.175817764262,193.49686697052385,0.0,0.0,256.18359518259047,232.43784831953403,981.2370783864628,179.43699204653348
2013-02-16,4.79113,239.25855481451163,263.0731383179078,125.70406691526084,158.81436767364502,365.3609812426486,831.84989769686,885.4466896384787,711.9618200911935,7288.591968855619,198.7276652185556,980.192758063939,201.35079450944923,1184.4770324762817,166.08032054896088,0.0,0.0,125.61944326199465,311.66194768300466,1088.6112651033775,0.0
2013-02-23,3.44288,144.90611707392557,149.54351901022034,0.0,171.69604775627127,259.2938756603494,980.129207819652,466.10441296281954,667.5526563809527,7262.959876768858,181.46038297774507,784.2819184983883,268.9924626271676,1479.2444121225094,304.7154265513751,0.0,0.0,0.0,237.06936488736,871.221708030742,0.0
2013-03-02,2.78825,264.1857390000224,311.9223480508128,175.44596401972296,0.0,315.7157103905,712.5697539154725,529.4594553109694,666.2733615689829,6634.433587552142,180.28150934786336,882.6317823499036,163.30156317860374,1607.7465330706702,0.0,0.0,0.0,0.0,242.96812337158772,1008.964314374678,121.99132707078688
2013-03-09,3.74782,129.88323596841585,165.4444116905005,109.36870231182913,0.0,214.0295142800956,477.0763656883034,368.2637118202671,765.2735608513167,6396.80884225274,165.25296565231974,976.1863818667712,209.4371129839976,1480.9444243076607,0.0,0.0,0.0,110.68203107856142,206.17932734918173,1145.7759239883585,0.0
2013-03-16,3.21132,147.38783269603448,167.01951759872782,132.40873223010655,148.77576150771392,302.41218327977896,758.0059801385696,444.7330969961916,601.6073271810518,6694.423617642261,144.231886685948,887.1898818354986,228.7353894920633,1365.909681993263,175.01673337393677,0.0,0.0,0.0,205.98968106008107,1026.3277658919842,0.0
2013-03-23,2.85293,239.41915338514715,206.52036029246736,0.0,0.0,332.7859868500715,543.2361283718084,398.2023587416776,716.3791244083383,6369.006251032687,124.77144005752427,775.2063544624381,273.82431351739024,1435.7110353949925,108.66731691580895,0.0,0.0,169.10207315070124,192.48666541132943,803.5297029926202,126.2784448903243
2013-03-30,2.76671,127.60890242938088,158.78441217287832,0.0,162.66788245830247,175.39227669693204,532.0792312734513,384.1500225274427,608.5994824649574,7308.431526114824,160.26977162945087,878.5878957722476,171.8460312392805,1597.5435843801788,114.01584184798212,0.0,0.0,0.0,157.56474617254568,960.3885168409616,0.0
2013-04-06,2.25873,0.0,0.0,0.0,0.0,256.0864307183872,257.02450062505505,267.51267774646647,490.0685388851696,6381.810235092268,0.0,767.8888769906308,118.25932374238276,1551.059271585855,0.0,0.0,0.0,0.0,130.02124394103512,691.4011016610085,0.0
2013-04-13,1.86459,0.0,0.0,0.0,0.0,142.53080205977827,328.2583516750554,309.2594472173514,553.3939879830887,6500.881025130318,123.66179367047302,948.7114684674558,0.0,1272.9766376586488,0.0,0.0,0.0,0.0,174.42879443666826,768.9770977404353,0.0
2013-04-20,0.997195,0.0,0.0,0.0,147.0599774606428,168.55602649094757,471.4634581205783,182.35666440435696,481.7130983697613,6685.792637222339,0.0,743.0234435441008,0.0,1167.1202293608017,0.0,0.0,0.0,0.0,214.32032584287285,688.1453909521995,158.26851893024676
2013-04-27,1.63898,0.0,151.30303732028457,0.0,0.0,0.0,307.6883107171017,226.97306764640751,550.838450646093,6624.781257333088,0.0,801.3930908499091,134.42091101971442,1180.136145831765,0.0,0.0,0.0,0.0,0.0,805.3613404416301,0.0
2013-05-04,1.83739,0.0,0.0,0.0,0.0,160.08260254747998,328.7876525458513,149.98239012547938,385.2065350093264,6944.9493640385,0.0,597.0109877130811,116.34732084761193,1113.8007520861024,0.0,0.0,0.0,0.0,122.74632820388096,822.9478317581995,0.0
2013-05-11,1.45819,0.0,0.0,0.0,0.0,122.67145029379245,208.23425035178505,0.0,438.1673907950213,6828.630476010555,0.0,730.7931752848435,0.0,1103.1281136272464,0.0,0.0,0.0,0.0,143.79186714700302,792.7468201015118,0.0
2013-05-18,1.80754,0.0,0.0,0.0,0.0,161.1697386803452,111.3865261671957,117.26425820102692,459.252174511498,6359.5955676763215,178.75707534494703,640.9748939024853,123.028854208364,1419.933466785648,0.0,0.0,0.0,0.0,0.0,895.4558030811614,0.0
2013-05-25,1.56784,0.0,0.0,0.0,0.0,145.14488086620636,231.33837191348508,0.0,372.2101828936376,6838.147559734386,0.0,689.5028170147336,0.0,945.0774346548548,103.09526641548965,0.0,0.0,0.0,0.0,956.833566452221,0.0
2013-06-01,1.52316,0.0,0.0,0.0,0.0,208.92633912559023,107.50057874922716,0.0,420.9519756103533,7121.77539720429,0.0,609.1169583650993,0.0,1040.3145122968997,0.0,0.0,0.0,0.0,0.0,699.207357893661,0.0
2013-06-08,1.33617,0.0,0.0,0.0,0.0,0.0,119.14274197422569,114.2916700416355,368.8087281474387,6212.22661865922,0.0,685.2477179107991,0.0,965.9654127940056,108.94585848685306,0.0,0.0,0.0,0.0,847.6300795568978,0.0
2013-06-15,1.47947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.8813782381495,6198.677243524393,0.0,518.7519395241314,0.0,1018.2626804433193,0.0,0.0,0.0,0.0,0.0,646.6851635056322,0.0
2013-06-22,1.75008,0.0,0.0,0.0,0.0,109.43684759422572,0.0,0.0,439.0229836034191,5411.075605412118,0.0,611.7497891702977,0.0,1040.430367109754,0.0,0.0,0.0,0.0,0.0,801.571127961213,0.0
2013-06-29,1.72084,0.0,0.0,0.0,0.0,0.0,0.0,101.61372914116376,351.6054041869089,5906.961178884142,0.0,631.6944021720336,0.0,901.9553415155592,0.0,0.0,0.0,0.0,0.0,772.5540815717582,109.00373207452624
2013-07-06,0.110619,0.0,0.0,0.0,0.0,0.0,139.62485827028604,108.34387120839962,202.30159383569747,6065.517840542175,0.0,569.7306929019761,0.0,741.4122794631619,0.0,0.0,0.0,0.0,0.0,642.0736905222803,0.0
2013-07-13,1.21655,0.0,0.0,0.0,0.0,0.0,110.89986236261284,0.0,277.32260813685883,5817.738538972524,0.0,659.094185700607,0.0,980.9978892376148,102.97148621950554,0.0,0.0,0.0,0.0,611.5997044252797,0.0
2013-07-20,1.24601,0.0,0.0,0.0,0.0,0.0,202.02790972606,117.17800613231977,268.959188636541,6149.702115597551,0.0,569.9877437170428,0.0,856.7228175563514,0.0,0.0,0.0,0.0,99.41625384057946,676.57894919832,0.0
2013-07-27,0.883281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.6918142029256,5908.68459895477,111.78194653437494,520.3991181861053,0.0,847.6404369360213,0.0,0.0,0.0,0.0,0.0,574.5031218680239,0.0
2013-08-03,1.36849,0.0,0.0,0.0,0.0,101.101843517654,0.0,119.12219667674698,263.14188762159245,5187.195559798234,0.0,549.6467283746838,0.0,863.837155881616,0.0,0.0,0.0,0.0,0.0,569.8687692984306,0.0
2013-08-10,2.13599,0.0,0.0,0.0,107.82119030326751,0.0,151.48964185652295,0.0,380.9322890874088,5888.87362096827,0.0,607.350687159149,116.9505580891424,956.1967100267036,0.0,0.0,0.0,0.0,100.92039439636012,770.5896416777363,0.0
2013-08-17,1.21781,0.0,0.0,0.0,0.0,0.0,95.60129904258284,125.43605091805792,368.03426447187553,5883.107438874124,0.0,572.2067344793469,0.0,935.4660117088256,0.0,0.0,0.0,0.0,0.0,632.5949998074594,0.0
2013-08-24,1.14529,0.0,0.0,0.0,0.0,0.0,0.0,103.1782746828178,219.19310989843285,5896.174567134476,0.0,564.2484927806751,112.01756958384676,937.9280613786092,0.0,0.0,0.0,0.0,0.0,544.7698656176976,0.0
2013-08-31,1.34721,0.0,0.0,0.0,0.0,171.0943941647342,112.24571156461909,147.4018020439161,152.8251167628196,5417.6614457014975,0.0,385.2582481144668,0.0,877.9080243109358,0.0,0.0,0.0,0.0,90.6342655345047,595.4125200065772,0.0
2013-09-07,0.901886,0.0,0.0,0.0,0.0,0.0,143.90699769277737,0.0,374.1617019015054,6099.250952679836,0.0,627.9241650319766,0.0,786.0637174264949,0.0,0.0,0.0,122.61446748302583,129.6616912692905,564.0991456727527,0.0
2013-09-14,0.896861,0.0,0.0,0.0,0.0,0.0,180.18539802945327,164.39709375483935,371.5104290738449,5618.470285247247,0.0,695.5527677955506,108.07095395910156,913.2237752563092,0.0,0.0,0.0,0.0,178.85668568341558,787.9657014828401,0.0
2013-09-21,1.12296,0.0,96.05369215033198,0.0,0.0,0.0,359.87335864462585,257.8558332058727,310.0330581775036,7131.660817261887,0.0,689.8554011115934,0.0,1146.5199088293357,87.70740905598177,0.0,0.0,0.0,211.8790954205542,687.0052413997447,0.0
2013-09-28,0.911906,0.0,0.0,0.0,0.0,113.43660667916969,303.3791741997404,241.1376568213809,517.8756235596185,7258.625132566915,188.56980296515644,766.4674860615042,103.91726748471372,1226.316210758464,0.0,0.0,0.0,0.0,231.187383848856,683.1047194529316,0.0
2013-10-05,1.51614,78.65659867912439,0.0,0.0,0.0,119.82187776604287,350.17391369194763,367.1936827910315,514.7940501960161,5805.173406920671,193.4282976140988,855.6700510696717,209.02460233986008,1268.3025453975574,0.0,0.0,0.0,0.0,289.08294663724007,900.6575815142605,0.0
2013-10-12,1.49528,79.19196414085393,0.0,0.0,0.0,0.0,511.72063461237065,265.48353617311545,509.9698954448274,6610.216559000133,101.16787097814016,771.4181898060207,120.12783603233412,1169.4149764270678,83.1504700018567,0.0,0.0,0.0,333.84325024945167,653.585646251161,0.0
2013-10-19,1.75227,0.0,111.1541120916952,0.0,0.0,144.21123156855006,432.2032084629738,268.0050564113919,404.0518442551125,6919.079652623763,214.6465270248044,820.1945362226526,131.48868623361997,1000.8523994388931,0.0,0.0,0.0,142.83917081168465,367.0470240651939,647.3126908281928,0.0
2013-10-26,1.73516,97.5643032748789,0.0,0.0,100.54777519988616,0.0,515.247178343534,355.83799349196806,403.7073683836437,7626.893482269483,227.49552734462637,903.0665871212068,0.0,982.0821679907564,151.05454367818703,0.0,0.0,118.99535650170009,270.2885572146852,772.0610352065208,0.0
2013-11-02,1.66137,0.0,0.0,0.0,0.0,153.5470701914843,403.04896920838473,293.56128949226866,532.586182126857,6533.555503594128,187.638964706302,724.3053763657603,109.30989956289304,1144.710320456772,132.0562120169167,0.0,0.0,0.0,412.1050624517919,683.5141063965409,0.0
2013-11-09,1.60633,0.0,0.0,0.0,0.0,0.0,352.17954390255966,178.5063682622411,419.680928528848,7164.756711186484,0.0,819.2862394247065,103.62820417584796,1183.8168362071597,0.0,0.0,0.0,0.0,194.9110802378865,678.3887943512171,87.71928744342055
2013-11-16,1.5635,0.0,0.0,0.0,0.0,161.4956344444751,400.9746591636886,244.9741649593307,517.5028474110794,8525.111659767925,0.0,807.5557492869062,108.31207403899114,1123.65701535707,0.0,0.0,0.0,0.0,183.43439093809744,528.6754804484794,0.0
2013-11-23,1.99283,0.0,0.0,0.0,103.51364221741102,139.944022084879,349.7997345279452,262.7722507541408,434.4068677196415,7129.68812801638,118.90104021256889,968.804124322524,212.02427164464663,1064.3235239856854,0.0,0.0,0.0,0.0,231.5160224860103,844.0107448455187,0.0
2013-11-30,2.30253,95.14036458806456,0.0,0.0,0.0,271.8146159314646,449.1168019341958,233.67769173507304,430.66807357320937,9266.1439699623,186.8477930254413,861.2521454448786,242.3457798333846,1151.1401881028264,0.0,0.0,0.0,0.0,157.38892899130178,685.6031355409797,0.0
2013-12-07,1.99525,0.0,0.0,0.0,0.0,219.90202636399135,372.2789297230211,298.3200923961733,456.6034631439576,7613.632586719459,114.31437210283138,746.0510639284397,291.74628182162684,1378.5196472754362,155.8666568999734,0.0,0.0,0.0,183.2295534829846,734.6828535594599,0.0
2013-12-14,1.32384,0.0,0.0,0.0,0.0,300.643575441769,388.879646073628,239.0011707161108,584.0677297863543,8481.475516412516,120.7907041069922,743.5044300753543,326.99533058016084,1077.958352652042,0.0,0.0,0.0,0.0,178.47845356499587,765.8125473672617,0.0
2013-12-21,1.95949,108.44806049524033,87.26117256026001,0.0,0.0,229.33015703796332,443.80886002107104,308.6471595521439,622.9012476695327,8012.404555787488,193.3935697688906,965.5210162168715,303.6016123782606,966.3924344936036,122.15072175055974,0.0,0.0,0.0,238.21199733990235,734.603144293245,0.0
2013-12-28,2.32845,113.52408812188744,0.0,0.0,0.0,414.1164872284821,457.6329773203388,646.3421454639596,788.1661553008296,8177.704954276242,216.52261505602849,887.6048859175294,322.9022215414932,1222.2108756825269,158.46999503056188,0.0,0.0,197.1776051510222,234.6146517388086,796.5544245334163,0.0
2014-01-04,3.74359,238.12843785081867,242.762812625829,0.0,0.0,400.19683587652224,735.6829780843464,689.1734819992698,708.073596510113,11058.02396329496,243.47819560992525,1106.3668802573122,400.7351543010027,1476.7120058671587,172.3174566610532,0.0,0.0,0.0,280.9834368708309,1087.556479107437,0.0
2014-01-11,3.19855,100.70265125936116,197.1642257919273,89.31834573877515,0.0,276.8934332125847,588.4642062700927,830.6654724932796,847.8700506608895,14867.042106900924,269.93461861544387,1276.864503365227,363.3846851877346,1614.120672266922,166.0411734926409,119.46470031049472,119.4647003104947,0.0,333.8974067398734,699.5165620391138,0.0
2014-01-18,3.25342,230.2708554498885,273.07055068970544,0.0,133.63719074702686,188.46504395678332,1022.8681937352236,865.7260673380982,962.3194949790828,7681.484837019294,298.15967302677547,1262.692554902306,415.70361381266616,1340.7240466167289,116.19154678855442,157.81543666968903,157.81543666968903,93.8005096720016,323.9615871051534,817.7390544377514,106.36691846191393
2014-01-25,2.56233,191.2753794129485,203.0219274160268,0.0,123.3205217473424,165.8142523241583,630.4656019884549,716.2355536193311,821.3201251668967,10823.154715494184,150.87517571519814,982.2666265531363,296.4842995063203,1309.765277400744,185.895690426582,0.0,0.0,100.155918206532,244.19714484265705,833.0798598804023,86.30354454720245
2014-02-01,3.57187,187.71911884572705,224.1566619254069,106.95140025866289,0.0,215.30287582105524,836.5549818376642,663.3323824539154,636.4603675337268,9876.805215069631,287.0973474930185,1086.0315225645872,274.7850424098797,1523.310805472424,156.4373066694598,122.54224357253796,122.54224357253796,129.4765925918447,276.5256063482653,928.9040813716288,211.4039010828076
2014-02-08,3.41817,193.8130828412765,163.8287313109467,0.0,102.76768879291006,276.0322758759674,726.0234441587771,584.27942448855,576.7744451709236,7608.718146450136,349.14302155068907,916.3549159580022,142.05535873389917,1365.9719764562924,100.1574352774303,0.0,0.0,100.62593199623394,229.3812661424821,691.0787155737028,0.0
2014-02-15,3.34581,144.998867670714,80.49100255512913,0.0,0.0,140.40667778276435,565.9351156921144,553.164798566684,508.6814473213102,8391.438923138743,223.51995154386108,838.6060446203321,183.76249944549735,1264.351931466315,226.8468131860931,0.0,0.0,123.00531031256298,227.1258291949255,893.4193272591652,117.9153428078059
2014-02-22,2.57067,158.59448280486825,143.13010719010666,0.0,104.43623044264238,209.7387185416355,502.0382064065643,411.11401874630207,642.1859741815198,6808.013995635604,190.11573477393165,913.6274580903912,189.0358744128702,1245.6899083393191,125.31079590056883,0.0,0.0,0.0,240.53382704515963,786.4640284721708,0.0
2014-03-01,2.72978,90.19865961493991,91.01158589359562,0.0,81.93973409681765,271.8032696930952,525.2632883819996,444.1251534576512,496.8391116264475,8061.810292946525,181.56131017402595,1029.435068448429,193.11811950157224,1163.3138207053237,112.62086399126784,83.17215705800969,83.1721570580097,0.0,223.2362867533689,946.2082954839818,0.0
2014-03-08,2.75766,0.0,80.47443115505409,0.0,96.28479998208954,239.5477712896161,484.9379782030082,388.75510482780845,537.3096183604409,8015.681771639794,135.40170446751907,847.0704460180505,204.0856921845269,982.1345765983474,0.0,0.0,0.0,0.0,103.22838751652296,1010.6500096965766,0.0
2014-03-15,2.67035,154.91767589453565,108.62065240001002,99.0527688485946,83.17334713945051,277.2177663837799,449.20464372328325,462.70665875160495,496.1234539102802,7389.619731536613,137.98351310529023,950.312454965194,0.0,1396.0562687759914,0.0,0.0,0.0,0.0,125.42889394033416,1166.756266291908,0.0
2014-03-22,2.77386,106.10384140601172,0.0,0.0,0.0,269.91426793265254,497.88080938530135,474.9349055968266,714.2700988668402,7912.465974391348,260.69869758921743,868.8178751147582,235.80862466967477,1317.0784344851993,112.20981025919828,0.0,0.0,0.0,136.62178536093242,1412.971123895857,114.22812341401584
2014-03-29,3.27521,85.9966393039107,143.36946505800506,0.0,121.9252180993306,289.24209446120625,490.1155779367193,395.8271608517978,822.45836532368,8070.596697941023,105.4268772562646,993.7809611874176,145.80451628296112,1382.3044407309158,152.72232896752084,0.0,0.0,0.0,166.49502672319255,1278.8255191806322,0.0
2014-04-05,2.90237,152.53888229688738,176.39437895285792,0.0,105.19411251728494,332.1168392847045,539.9080521575786,391.78861387381886,578.0810068295981,6986.128449384105,160.1605386730411,1055.7582267487078,91.61018060900837,1099.753879239007,0.0,0.0,0.0,110.25327190048309,106.93615163634132,1257.7891306443871,124.8574816145766
2014-04-12,3.34845,111.04791599955608,100.622738192627,0.0,106.0515618151546,162.3650617241345,512.9676435467613,551.2917581261463,665.9689174883019,6966.007250386569,161.67344069626105,962.5234361423588,89.758953148635,1230.741343206111,133.310546050694,0.0,0.0,0.0,218.20246352392363,1145.7904424290584,107.98207201536331
2014-04-19,2.87107,139.37275149199496,134.9562300664477,0.0,0.0,207.19644530585992,477.2143518356619,324.36509478039744,707.4355840692446,7281.207370296143,118.63193950692232,778.4250296252915,121.16770014409003,1196.3876016232834,0.0,140.01891779095328,140.01891779095328,0.0,136.7574350614965,844.9907676533855,246.40127694635777
2014-04-26,2.188,114.84731991261182,106.68389291883696,0.0,94.76116954213884,129.99715039270882,462.9697865927935,303.0836762567268,590.6288100488543,7414.275880224832,205.4010496718406,947.7722297924204,0.0,1187.835848616272,151.0730484750479,150.93642261163978,150.93642261163978,0.0,0.0,928.9607168329856,0.0
2014-05-03,2.03609,107.90991508477516,0.0,0.0,89.95827602815095,109.18793382769836,387.43415922249005,268.7810528452261,350.12785258656714,7073.212590852252,0.0,823.2972389021678,106.55578347733764,1026.870062981189,0.0,0.0,0.0,0.0,132.68054738746957,816.5161265570961,0.0
2014-05-10,2.38206,0.0,0.0,139.26632651074218,0.0,193.87782646816385,330.6091601800215,186.34700693533816,414.35055921831656,6916.037763690912,0.0,691.6294060696631,91.02409422552697,965.0542617217172,0.0,0.0,0.0,0.0,0.0,977.7235523381756,0.0
2014-05-17,2.30849,98.55282452784192,0.0,0.0,0.0,0.0,206.4870739084392,197.97377593636187,372.7202309653192,7024.702818219712,0.0,539.4204296198634,0.0,990.1879508716928,0.0,0.0,0.0,0.0,0.0,838.0891115339524,0.0
2014-05-24,2.03737,0.0,0.0,0.0,0.0,127.44928619225296,151.19553100775275,213.01200850656028,457.0798753529722,7469.046281727068,100.47331296977244,586.2495447899195,0.0,1132.9409407426103,0.0,0.0,0.0,0.0,0.0,939.1097933796924,0.0
2014-05-31,2.67133,0.0,0.0,0.0,113.38983300554862,0.0,0.0,166.33898086603236,423.0521152628475,7141.092951940424,117.89308915066611,787.2373991710118,202.9197619564894,1122.9851622454812,0.0,0.0,0.0,0.0,0.0,1152.4169503734522,0.0
2014-06-07,2.32336,0.0,0.0,0.0,0.0,0.0,134.6799911189384,118.78585873472387,346.854547747303,7296.632543677086,0.0,505.7654713054213,0.0,943.2018081951658,0.0,0.0,0.0,0.0,0.0,830.5848066058718,0.0
2014-06-14,2.20694,0.0,0.0,0.0,0.0,0.0,114.87479448050895,0.0,271.4236694784016,6446.420054991416,0.0,546.98660818891,0.0,800.3145955924192,0.0,0.0,0.0,0.0,0.0,823.775416443157,0.0
2014-06-21,1.94622,0.0,0.0,0.0,0.0,0.0,117.34410630322806,0.0,367.0448322716347,6490.408020942985,98.65965667726076,492.4221314527743,0.0,884.1618535747734,0.0,94.54067992164494,94.54067992164492,0.0,0.0,846.6746685298721,0.0
2014-06-28,1.78492,0.0,0.0,0.0,0.0,137.71173385621907,0.0,135.60588211231425,415.5212396117382,6146.881956173585,0.0,624.8923702584202,0.0,1054.6501524483765,140.46180724844183,0.0,0.0,0.0,0.0,722.9679887543435,0.0
2014-07-05,1.37905,0.0,0.0,0.0,0.0,183.23448973261705,111.5062248225858,0.0,277.4129749794647,6542.755202435999,0.0,525.882349085478,0.0,950.7002564518508,0.0,0.0,0.0,0.0,0.0,623.8896609974064,134.99695058038623
2014-07-12,1.28438,0.0,0.0,0.0,0.0,0.0,144.14663337976933,98.30168438643094,459.26244443795895,6437.150767109934,0.0,551.7525214496421,0.0,1031.046437819481,0.0,0.0,0.0,0.0,0.0,823.7823405889252,0.0
2014-07-19,1.06916,0.0,0.0,143.2942277744087,0.0,0.0,0.0,110.03721569880042,234.02094115900584,5805.942046301144,0.0,611.103086991757,0.0,1053.160609665757,0.0,0.0,0.0,0.0,0.0,508.082502287328,0.0
2014-07-26,1.24073,0.0,0.0,0.0,0.0,101.26510936157412,0.0,0.0,288.5092494640376,6265.649620453764,0.0,594.1753881707021,0.0,798.4516147082592,0.0,0.0,0.0,0.0,0.0,655.7194874034842,0.0
2014-08-02,1.08446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.1288874174234,5797.738440137724,0.0,541.9160359094302,0.0,825.8243774695615,0.0,0.0,0.0,0.0,0.0,654.2661043133327,0.0
2014-08-09,1.25285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.9647701123455,6149.799912636937,0.0,635.8866227715274,0.0,1085.4406755399386,0.0,0.0,0.0,0.0,0.0,705.3782904868382,0.0
2014-08-16,0.883838,0.0,0.0,0.0,0.0,0.0,0.0,187.2455289313235,303.31311767306977,6214.200564602969,0.0,613.0567101011611,0.0,922.2554038174284,0.0,0.0,0.0,0.0,127.69193989230745,572.1302853346381,0.0
2014-08-23,0.990574,0.0,0.0,0.0,0.0,0.0,119.89201367800447,146.04655517284723,364.8292004850404,6280.616367178152,0.0,529.5716235896559,0.0,986.750020659526,0.0,0.0,0.0,0.0,160.05069117156734,643.1309115266511,125.26141286385491
2014-08-30,1.24827,167.29563887236165,0.0,0.0,0.0,0.0,209.6862271850359,103.47216730832392,235.0822085829695,6128.073536667819,0.0,717.6762357061762,0.0,788.5057801141564,0.0,0.0,0.0,0.0,131.61431363732586,650.4950552318254,0.0
2014-09-06,1.12265,0.0,0.0,0.0,0.0,0.0,178.22495440560505,114.87477617230056,232.92960394104335,6505.134384059279,0.0,600.6839979722126,0.0,779.9542595803373,0.0,0.0,0.0,0.0,0.0,561.0540028892891,0.0
2014-09-13,1.29467,0.0,0.0,0.0,0.0,0.0,193.66314962426176,0.0,223.8638402131987,6186.708589435191,102.56080693728164,594.5744319402918,0.0,877.5340842828693,0.0,0.0,0.0,0.0,203.54913774780456,728.578402327677,0.0
2014-09-20,1.74856,0.0,0.0,0.0,0.0,130.9889881020364,310.65055136879084,147.70300935868156,362.2013064629243,6754.264592535169,135.32647476898472,718.9332281382968,0.0,1174.0568914112616,0.0,0.0,0.0,0.0,240.03562453343923,742.2703542463178,0.0
2014-09-27,1.73814,0.0,113.29590454505404,0.0,0.0,0.0,551.2770203317575,256.11045463662333,397.7867095971105,6517.869965809532,292.74866824673853,815.9812098565927,0.0,1068.1382494582645,0.0,124.42442651035344,124.42442651035346,0.0,327.8570967521267,967.161843398792,0.0
2014-10-04,1.4055,0.0,100.62605031230756,0.0,0.0,0.0,433.2612310425876,292.5547478729677,413.3340514859247,6394.798026462596,138.39967084024454,804.0956151645781,0.0,1362.3712927233723,98.2563951660992,0.0,0.0,0.0,336.8448112860761,896.8942384612214,0.0
