date,Utah,cold,rsv,flu symptoms,the flu,pneumonia,a influenza,influenza a,how long flu,flu how long,symptoms of flu,bronchitis,the flu symptoms,contagious flu,flu cold,flu contagious,stomach flu,flu a,flu fever,fever flu,how long does flu last
2013-07-27,1.09557,7123.470878842511,0.0,0.0,0.0,608.246772526262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.4025626331936,0.0,0.0,0.0,0.0
2013-08-03,0.934849,6901.322095506148,0.0,0.0,419.45200303866847,336.3466734014036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.3826339440749,0.0,0.0,0.0
2013-08-10,0.97318,6617.1606009657,0.0,0.0,0.0,397.01725558653465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-17,0.86334,6444.848506625459,0.0,0.0,0.0,456.90411300536135,0.0,0.0,0.0,0.0,0.0,343.35899984111694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-24,0.8474,6401.6982351115485,0.0,0.0,236.86102114798,653.8492836992887,0.0,0.0,0.0,0.0,0.0,283.24463318156705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-31,1.39539,6061.903029215808,0.0,0.0,265.4520871286812,369.45962364008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.7181543131277,0.0,0.0
2013-09-07,1.06429,7420.633114487757,0.0,0.0,0.0,633.0783197879795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.3706369325463,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-14,0.102071,6905.332386038424,0.0,0.0,369.4309378426241,785.6491447766462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21,0.218716,7264.619136375272,0.0,245.72623628410489,448.35177023760616,751.6821946182307,0.0,0.0,0.0,0.0,0.0,435.2238145983578,0.0,286.25544793545487,0.0,286.2554479354548,0.0,219.33796871702697,0.0,0.0,0.0
2013-09-28,1.03354,8190.535814170793,0.0,248.1297498968485,470.2808164595492,864.5098329310129,0.0,0.0,0.0,0.0,0.0,475.7001147861439,0.0,0.0,0.0,0.0,0.0,427.4295097655561,0.0,0.0,0.0
2013-10-05,1.16469,7616.288223320006,0.0,256.425959015304,466.4740742460635,897.0329223372376,0.0,0.0,250.7974628074223,0.0,0.0,524.0679021742642,0.0,0.0,322.21854669778713,0.0,0.0,393.4822852643031,0.0,0.0,0.0
2013-10-12,1.29191,8150.5408079232275,0.0,409.22727184756405,639.9877614577961,681.0895607348684,0.0,0.0,0.0,479.9316301529065,0.0,279.5618925764039,0.0,0.0,0.0,0.0,0.0,380.0649189098141,0.0,0.0,0.0
2013-10-19,1.3136,7913.01523984194,0.0,0.0,709.7767664073506,1327.4487918045324,0.0,0.0,0.0,0.0,0.0,429.655789579793,0.0,0.0,0.0,0.0,0.0,392.9987248757421,0.0,0.0,0.0
2013-10-26,1.49544,7254.197852052067,0.0,376.2449534631171,700.7632094034165,921.7298693197488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-02,1.272,7220.012973750981,261.6924451060472,354.7895073577374,501.0236640296469,851.0595974613204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.2140749415465,261.4679464334507,0.0,0.0,0.0
2013-11-09,1.263,8525.542303757386,0.0,0.0,706.9745017957498,753.024515019807,0.0,0.0,0.0,0.0,0.0,385.05671535514057,0.0,0.0,0.0,0.0,433.9866212381153,0.0,0.0,0.0,0.0
2013-11-16,1.16391,7786.323670021464,0.0,387.4625855049736,888.1638108271501,657.1527783714703,0.0,0.0,0.0,0.0,0.0,562.0656351588038,0.0,0.0,284.75981109787085,0.0,399.9194653118415,647.7129514365854,0.0,0.0,0.0
2013-11-23,1.80261,8811.75019966702,0.0,304.4686644925856,863.7118611021642,1286.8196812917984,0.0,0.0,0.0,0.0,0.0,623.2448147024381,0.0,0.0,0.0,0.0,425.1965369158007,559.5160706497716,0.0,0.0,0.0
2013-11-30,1.84716,8391.156750158807,0.0,0.0,643.5407535222768,763.8920034852472,0.0,0.0,0.0,0.0,0.0,539.405958755018,0.0,0.0,0.0,0.0,332.06888060324377,0.0,0.0,0.0,0.0
2013-12-07,2.79971,12238.297088616884,0.0,712.2963284083338,358.4823745283245,1338.563965570203,0.0,0.0,0.0,0.0,0.0,881.5217729048621,0.0,0.0,0.0,0.0,802.6129844610098,0.0,0.0,0.0,0.0
2013-12-14,2.66735,12473.842811515566,0.0,713.717548324529,904.1459947695918,1325.9132819007234,0.0,0.0,0.0,0.0,0.0,550.6867115108244,0.0,0.0,0.0,0.0,375.8049544784358,0.0,0.0,0.0,0.0
2013-12-21,2.74928,9548.4307691644,380.0008001530538,696.716022838763,549.6221734570303,1631.4150921981204,0.0,0.0,326.6942129829423,423.6807086804393,0.0,556.6232711896962,0.0,0.0,0.0,0.0,403.4233014309896,0.0,0.0,0.0,0.0
2013-12-28,5.39844,9785.567973604782,389.2212083610252,1081.9225362978236,1035.9053656652118,1400.507285073161,0.0,0.0,581.6030429539233,0.0,0.0,844.3282896109953,0.0,504.8134986728333,0.0,504.8134986728333,883.9260778643373,400.0648818666676,0.0,0.0,0.0
2014-01-04,3.5726,9853.408907663985,856.6951000218745,1307.333780751036,1977.151292037384,1762.427105456697,0.0,0.0,398.505694919698,633.4840940239044,0.0,1287.818327315384,0.0,0.0,490.3137343698063,0.0,619.3284827117564,483.46074331782233,0.0,386.9371288984595,0.0
2014-01-11,3.29272,10759.19864612812,649.2858937856969,838.89606858158,1255.053907554823,1197.830625009196,0.0,0.0,0.0,436.349849821636,0.0,944.261327953514,0.0,0.0,407.1355798608794,0.0,622.856665303649,809.4065686617176,0.0,0.0,0.0
2014-01-18,3.12789,9032.0406659505,445.8326460798471,1330.713147439048,1312.9044990680804,1482.8191650812855,0.0,0.0,0.0,0.0,420.8440772825611,739.724303289019,0.0,0.0,0.0,0.0,366.8708402970841,746.2798174931253,0.0,0.0,0.0
2014-01-25,3.05851,8125.484483651082,420.88350726803856,555.9549002879827,866.2700563524132,1231.0816999549636,0.0,0.0,0.0,0.0,0.0,833.5928072144987,0.0,0.0,309.69442466005023,0.0,450.3050718845042,0.0,0.0,0.0,0.0
2014-02-01,2.5232,8064.267882551887,752.95648248163,691.9113941917449,826.2546916939646,1439.5731123944045,0.0,0.0,313.5650050538849,354.618784030263,0.0,735.2900808113322,353.8034307562542,0.0,321.47787264400284,0.0,377.20010137046046,369.6051475539576,0.0,0.0,0.0
2014-02-08,2.47417,7860.228053579309,491.7272125026239,528.6056293943767,1077.4529408912265,1129.5743685317557,0.0,0.0,0.0,0.0,0.0,365.3682459585686,0.0,0.0,391.1092331263934,0.0,395.95777265571576,0.0,0.0,0.0,0.0
2014-02-15,2.48033,7115.108655939946,599.5354989541263,488.0998402117069,310.1794904668926,1469.2281000543242,0.0,0.0,0.0,0.0,0.0,457.625462648685,0.0,0.0,0.0,0.0,434.9321395461042,0.0,314.0555408904906,0.0,0.0
2014-02-22,2.7389,8217.452184941287,334.91023648746443,504.0731844508279,437.3340300805699,1079.031655328972,320.5920164737077,320.5920164737077,0.0,0.0,0.0,644.9796900230053,0.0,0.0,0.0,0.0,403.7198206695418,0.0,0.0,0.0,0.0
2014-03-01,2.04691,8038.301150852407,428.5323426827408,605.636608314213,612.4859640948247,1289.2746317442266,0.0,0.0,0.0,0.0,0.0,458.9376662614051,0.0,0.0,516.5443680047077,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08,2.54926,7196.281515367789,595.4650654888468,319.07736902752123,517.6063848596887,948.5010837533032,0.0,0.0,0.0,0.0,0.0,327.1942368291873,0.0,0.0,0.0,0.0,496.3959802490386,0.0,0.0,0.0,0.0
2014-03-15,2.10766,8404.103064573448,0.0,0.0,0.0,1030.6096145417148,0.0,0.0,333.73376122001986,0.0,0.0,450.8858749745037,0.0,0.0,0.0,0.0,0.0,0.0,571.9049370685976,0.0,0.0
2014-03-22,2.18588,8279.548709584187,630.000906096857,430.4038659587612,432.3449636819649,1245.3116021544067,0.0,0.0,0.0,0.0,0.0,438.3861305200485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-29,1.88802,6720.38232202763,352.901777325335,398.2151524621756,682.357336925077,922.5821310530254,0.0,0.0,0.0,0.0,0.0,535.6540222644965,0.0,0.0,0.0,0.0,406.6339208195093,0.0,0.0,336.2310535443838,0.0
2014-04-05,2.0068,8593.752405070503,463.94066167935017,0.0,0.0,714.7402213634097,481.257517949224,481.257517949224,0.0,0.0,0.0,663.3677794714525,0.0,0.0,0.0,0.0,0.0,454.3423872582376,0.0,0.0,314.8156447262068
2014-04-12,1.86781,7908.201409177307,0.0,0.0,355.0630288502581,953.8275328524732,0.0,0.0,0.0,0.0,0.0,522.8723388696545,0.0,0.0,0.0,0.0,426.8759912980356,358.5167725919437,0.0,0.0,0.0
2014-04-19,1.63904,7284.559302720224,327.5865877267905,0.0,0.0,942.313907698268,0.0,0.0,0.0,0.0,0.0,662.3970212421871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-26,2.60776,7722.03818466861,0.0,0.0,0.0,1197.0611572671696,0.0,0.0,0.0,0.0,0.0,334.35739315001194,0.0,0.0,0.0,0.0,295.97337738429746,0.0,0.0,0.0,0.0
2014-05-03,1.53369,8520.02330713344,0.0,510.3699604034818,579.1948087769439,841.2398886055792,0.0,0.0,0.0,0.0,0.0,550.808559965763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-10,1.83045,8094.065525224735,0.0,525.2084840305472,381.2133756725905,908.0393966683044,0.0,0.0,0.0,0.0,0.0,679.4865344472179,0.0,0.0,0.0,0.0,561.9115956256841,0.0,0.0,0.0,0.0
2014-05-17,1.76052,8700.257892775295,0.0,0.0,0.0,803.8160113314399,0.0,0.0,0.0,0.0,0.0,733.1758511841622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-24,1.74422,7698.358941341567,0.0,0.0,0.0,926.8977492629056,0.0,0.0,0.0,0.0,0.0,500.1736383530792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-31,1.66775,8022.162031284653,0.0,430.0313289761282,0.0,1144.7234977579587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.1708028117065,0.0,0.0,0.0,0.0
2014-06-07,0.198478,6269.835223971723,0.0,447.533682905962,0.0,1211.8710465709669,0.0,0.0,0.0,0.0,374.0959999949085,488.1492339844213,0.0,0.0,0.0,0.0,494.7497960908233,0.0,0.0,360.08704720420127,0.0
2014-06-14,1.21724,7650.150525432728,0.0,0.0,0.0,0.0,497.2950001870839,497.2950001870839,0.0,0.0,0.0,561.3222283180859,0.0,0.0,0.0,0.0,394.5024219502161,0.0,0.0,0.0,0.0
2014-06-21,0.0,7197.329976088297,0.0,0.0,0.0,931.168834368394,0.0,0.0,0.0,0.0,0.0,405.8331442504109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-28,1.00689,7319.713229517354,0.0,450.0353089154451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-05,1.15603,7295.6449225288,0.0,0.0,0.0,542.2922450447604,0.0,0.0,0.0,0.0,0.0,510.9131371276805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-12,0.912593,7473.77549701154,0.0,0.0,404.57432360895245,530.9247148423589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.6743631777489,0.0,0.0
2014-07-19,0.706949,7667.179096818378,0.0,380.84393063727134,0.0,957.5658895537044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.4412375763643
2014-07-26,1.16147,7270.345135053596,0.0,0.0,0.0,681.1599441270452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-02,0.814638,6702.01522522028,0.0,0.0,372.0721349394372,643.3300208240732,0.0,0.0,0.0,559.1495146980401,0.0,387.21706695368056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-09,0.817003,6623.472969282085,0.0,0.0,0.0,572.2113824506933,517.4764222433231,517.4764222433231,0.0,0.0,0.0,634.407441830146,0.0,0.0,0.0,0.0,397.259090424365,0.0,0.0,0.0,0.0
2014-08-16,1.07149,7136.605118414839,0.0,363.0941652962501,0.0,463.8037612970457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-23,0.991839,6750.365914985552,0.0,352.1871146436052,0.0,910.111765744664,0.0,0.0,0.0,0.0,0.0,442.8178624165336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-30,1.0849,7876.211251061622,0.0,379.1348165285827,363.35887704428166,871.7659424538463,0.0,0.0,0.0,0.0,0.0,589.02346766595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-06,0.244798,8625.891317863367,0.0,0.0,377.4309968534165,542.5565513169413,0.0,0.0,0.0,0.0,0.0,726.9357926794079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-13,1.47658,7656.340277788689,0.0,0.0,499.93535163109885,856.3696582971533,0.0,0.0,0.0,0.0,0.0,405.5389164491231,0.0,0.0,0.0,0.0,331.9563878341712,0.0,0.0,0.0,0.0
2014-09-20,1.2458,7541.68147176391,0.0,0.0,433.3716646682546,1223.2932782512016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.941745214076,0.0,0.0,0.0,0.0
2014-09-27,1.22449,6898.629104121656,0.0,0.0,377.5645586562243,825.2968361198565,0.0,0.0,0.0,0.0,0.0,363.7816499691639,0.0,0.0,0.0,0.0,0.0,352.4033815766719,0.0,0.0,0.0
2014-10-04,1.15574,7628.500823790589,0.0,338.5532992454746,492.103730840656,924.0069078887497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.1665521856761,0.0,0.0,0.0,339.89487106853323
2014-10-11,1.29199,7215.531863307799,0.0,0.0,837.8258047932576,833.8265742766495,0.0,0.0,0.0,0.0,0.0,522.2207407115001,0.0,0.0,0.0,0.0,0.0,547.0871241636119,0.0,0.0,0.0
2014-10-18,1.29317,7595.624188872061,0.0,740.0573345276322,1002.3327693082964,1062.3283114262456,0.0,0.0,0.0,0.0,0.0,469.9700245371517,0.0,0.0,0.0,0.0,428.063034808182,0.0,0.0,0.0,0.0
2014-10-25,1.51456,7737.389501751591,0.0,613.825838698133,855.6066858958668,1049.0406592269387,0.0,0.0,0.0,0.0,0.0,388.9833481181782,0.0,0.0,0.0,0.0,0.0,600.6799570485525,416.0197237206924,0.0,0.0
2014-11-01,1.58786,7966.347735448323,0.0,579.0541370854181,699.9625704093509,751.4314500281835,0.0,0.0,0.0,0.0,0.0,483.8389106352531,0.0,0.0,0.0,0.0,0.0,718.2859937989205,0.0,0.0,0.0
2014-11-08,1.51435,8192.824468642431,0.0,490.5153789826602,494.7990811678521,996.3345466420312,0.0,0.0,0.0,0.0,0.0,526.825819588199,0.0,0.0,0.0,0.0,821.2452101023065,506.196594005478,0.0,0.0,0.0
2014-11-15,1.80339,11343.912454010691,0.0,315.2771013057233,799.5223920192817,1369.939964253748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.8714233365295,358.70039794756053,0.0,0.0,0.0
2014-11-22,1.96438,11488.504102576877,0.0,375.6703378433375,606.8538393848512,1114.0530728651793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-29,2.63658,9023.600790658244,0.0,0.0,1037.5433269668706,1113.641244039293,0.0,0.0,0.0,0.0,0.0,381.4906484060494,0.0,0.0,304.3962518193523,0.0,699.352734520604,0.0,0.0,0.0,0.0
2014-12-06,2.67954,7675.407055755508,0.0,334.71169317523095,1006.5461972651184,1041.4219797665678,360.685339987456,360.685339987456,437.6210071471942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.242337073734,0.0,0.0,0.0,0.0
2014-12-13,3.37139,8416.60201027627,0.0,872.6062795584913,834.3596542031323,907.324755176678,0.0,0.0,0.0,0.0,0.0,562.2181361904579,0.0,0.0,288.3767430788229,0.0,472.4725572714339,449.4969642647389,0.0,513.0796769160952,0.0
2014-12-20,4.09467,10289.86522259462,492.6262392449617,971.328587504147,1029.7279192976632,1449.7838895453094,0.0,0.0,373.3658011949648,301.3211715432547,0.0,878.4542213918487,0.0,0.0,399.2518257367267,0.0,462.8342637873644,0.0,0.0,0.0,0.0
2014-12-27,5.92433,11006.002075691984,0.0,1012.787303767162,1352.4171520514576,1615.3499262489445,902.1219699550736,902.1219699550736,376.9983610652647,439.92001177136177,0.0,455.3010510414475,0.0,601.2037041537021,0.0,601.203704153702,826.7411946160573,335.5510665139896,0.0,0.0,0.0
2015-01-03,5.81484,16142.13648831596,535.9754072979786,1326.5788316939684,1807.935319960036,2489.992532703373,832.3640993970569,832.3640993970567,529.463843835484,498.21883831737927,0.0,891.2101007655151,405.4486446620744,0.0,731.4195061021475,0.0,980.5644337543288,640.7374741068907,0.0,0.0,0.0
2015-01-10,4.24488,10381.003352926497,650.7038504032018,1133.2696621495109,1840.139340832964,1451.510827358028,647.2985596411678,647.2985596411678,0.0,0.0,313.31927401623943,565.9485982791995,0.0,316.1708045419716,473.26063789706245,316.1708045419715,629.6248681227474,473.7605079116103,0.0,0.0,0.0
2015-01-17,3.87381,8296.114506730453,548.5479151436023,953.5017922761116,1411.72612259875,1577.9167044772162,586.0759963372483,586.0759963372481,445.1239232451579,513.089844064243,426.84285921753343,935.4559780831896,0.0,0.0,0.0,0.0,513.4787655905699,0.0,0.0,0.0,0.0
2015-01-24,3.77937,9229.692764811722,676.1919159662431,643.6870052065543,879.995190341278,1493.436229548746,0.0,0.0,426.674853060389,418.2627075035912,0.0,416.1447537202157,0.0,0.0,0.0,0.0,459.1364488283159,0.0,0.0,0.0,0.0
2015-01-31,3.35289,9125.250649945809,1098.4527790743855,670.7509851831958,1107.6712588177788,1702.3658657709475,0.0,0.0,0.0,0.0,0.0,529.2981403714228,0.0,0.0,425.0249808769663,0.0,351.0633113093275,488.4814218529064,0.0,0.0,0.0
2015-02-07,3.24445,7869.571912673096,1254.825751283688,529.3914784247016,719.4878220675129,1585.7763877343905,0.0,0.0,0.0,0.0,0.0,707.485505025417,0.0,0.0,354.5303247058761,0.0,0.0,0.0,0.0,368.0359727441594,0.0
2015-02-14,2.87327,9277.254626155482,1396.4124656726713,820.8762887605764,614.4992053127295,989.7531038932008,0.0,0.0,0.0,0.0,0.0,914.6060894629954,0.0,0.0,0.0,0.0,296.9940404073133,0.0,0.0,0.0,0.0
2015-02-21,2.76383,8455.784052953079,1317.928896526522,435.6737197931216,356.97005739039406,1099.0471659915331,0.0,0.0,0.0,0.0,0.0,536.7955053049234,0.0,0.0,0.0,0.0,419.3021500797457,0.0,0.0,0.0,0.0
2015-02-28,2.12272,8698.688714474703,1567.63591052531,426.9673497717994,0.0,1490.5182239023031,0.0,0.0,0.0,0.0,0.0,734.3617104726495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-07,2.4169,9174.522264756371,1006.0439339042542,0.0,648.8182369508563,1144.492205669961,0.0,0.0,341.54540292439043,0.0,0.0,511.4042071454374,0.0,0.0,0.0,0.0,341.2132513247189,0.0,0.0,0.0,0.0
2015-03-14,1.96868,8148.03053883032,867.4150457923595,647.3034458757165,400.081373577305,1283.1037255518918,0.0,0.0,0.0,0.0,0.0,426.40924276696666,0.0,0.0,357.9992384131962,0.0,312.1676009991068,0.0,0.0,406.9141975539397,0.0
2015-03-21,2.11561,7759.888385597732,489.8907555066437,326.81527090955154,513.4779863293372,835.465702524261,0.0,0.0,0.0,343.36207982374754,0.0,392.6093897461087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-28,1.91629,8298.34975769359,550.2622436711018,0.0,839.5391654633596,1244.220242657046,0.0,0.0,0.0,0.0,0.0,718.7898049800882,0.0,0.0,0.0,0.0,451.93383612907246,514.7286764692614,0.0,0.0,0.0
2015-04-04,2.09328,8674.160921646864,0.0,0.0,0.0,1419.8503748620435,0.0,0.0,0.0,0.0,0.0,800.1824053917028,0.0,0.0,0.0,0.0,529.7104398599422,0.0,0.0,0.0,0.0
2015-04-11,2.02062,7615.955813915083,0.0,343.62077430689334,540.4387203207767,1274.0249821365155,0.0,0.0,0.0,0.0,338.9826615390452,679.0332978968743,0.0,0.0,0.0,0.0,525.5374871414456,0.0,0.0,0.0,0.0
2015-04-18,1.5241,8038.726137374796,326.8710926975496,507.6123176932354,317.2451724853252,1146.2676389325215,0.0,0.0,0.0,0.0,0.0,350.1592017990218,0.0,0.0,0.0,0.0,504.0503299625699,0.0,0.0,0.0,0.0
2015-04-25,2.12351,7511.1046765052815,340.5468152832988,411.16915645491775,373.51654993682695,1292.1545000262345,0.0,0.0,0.0,496.7900738589092,0.0,583.9258129684558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-02,1.56899,6934.44762945912,0.0,0.0,380.4428207804048,1208.1747077920145,0.0,0.0,0.0,0.0,0.0,473.8252593347083,0.0,0.0,0.0,0.0,478.3378251400716,0.0,0.0,0.0,0.0
2015-05-09,1.81131,8402.38202286598,0.0,837.8932224450474,571.4466640346762,1185.3040343033751,0.0,0.0,0.0,0.0,0.0,540.4703923355632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-16,1.31759,9097.015862909922,0.0,351.4743782730406,502.9822419009552,771.5526312018209,0.0,0.0,0.0,0.0,0.0,381.04428821560185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-23,1.43499,7069.39911180551,0.0,0.0,582.0127381164548,1292.4724723253612,0.0,0.0,0.0,0.0,0.0,440.8860338003959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-30,1.68057,7687.767245938772,0.0,0.0,341.6482642417657,786.1364826000902,0.0,0.0,0.0,0.0,415.1541881350889,467.7354948992215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-06,1.26793,7413.911206391998,0.0,0.0,0.0,362.1138477381381,0.0,0.0,0.0,0.0,0.0,580.4883824803746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-13,0.950943,6984.433341063647,0.0,0.0,0.0,1261.0849163009668,0.0,0.0,0.0,0.0,0.0,810.5462655165966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,1.00904,7308.266777173877,0.0,555.9377214040319,0.0,1124.841326468496,0.0,0.0,0.0,0.0,434.00891923688096,348.21280803355506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-27,1.16949,6812.111984625953,0.0,0.0,0.0,604.5760610043529,0.0,0.0,0.0,0.0,0.0,373.6677612702296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,0.797987,8121.043904425179,0.0,0.0,0.0,730.0724376317694,0.0,0.0,0.0,386.0209109317132,0.0,354.5894251921716,0.0,341.6073844144143,0.0,341.60738441441424,0.0,0.0,0.0,0.0,0.0
2015-07-11,0.71203,7356.962720985729,0.0,0.0,0.0,617.1614704220959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-18,0.658234,6837.266217446786,0.0,0.0,0.0,555.2729117942328,0.0,0.0,0.0,0.0,0.0,488.4312753778037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-25,0.988692,6040.653087998217,0.0,0.0,0.0,390.866055343858,0.0,0.0,0.0,368.427315907259,0.0,0.0,414.6641527290196,0.0,0.0,0.0,0.0,0.0,345.13696409854634,0.0,0.0
2015-08-01,0.733964,7190.791328231191,0.0,0.0,0.0,650.684149614945,0.0,0.0,0.0,440.691970239923,0.0,356.173018973444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.53674911741535,0.0
2015-08-08,0.882541,6411.54199920546,0.0,337.1298212368998,0.0,349.5466667463947,0.0,0.0,0.0,390.4641693563288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,0.846796,6579.758437140657,0.0,0.0,339.44766186553403,558.2692439614356,0.0,0.0,0.0,0.0,0.0,547.2437800962891,0.0,409.6512688910508,0.0,409.6512688910508,424.7862759524613,0.0,0.0,0.0,0.0
2015-08-22,0.552086,6798.273239440632,0.0,0.0,0.0,797.4923459928507,0.0,0.0,0.0,0.0,0.0,331.2970903294284,0.0,0.0,385.84004245328987,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-29,0.773633,6736.918063810293,0.0,0.0,0.0,592.4237803848937,0.0,0.0,340.20311303984386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-05,0.905648,6858.391001973954,0.0,0.0,0.0,1158.066520725214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.02639947459494,0.0,0.0,0.0
2015-09-12,0.79352,7189.346338516594,0.0,0.0,380.6675903145282,1131.0940139773393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19,0.710344,7088.655373634129,294.8174975921382,439.7262881873048,343.5287130605823,651.8850484682745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.8526379135823,0.0
2015-09-26,1.11618,7593.733588967571,0.0,0.0,630.3082492127664,845.7056903012638,0.0,0.0,0.0,0.0,0.0,434.98844863289366,0.0,0.0,0.0,0.0,870.7745419163144,305.7400532980342,0.0,0.0,0.0
2015-10-03,1.03753,7188.229972070819,0.0,473.2584301215624,459.3293707913911,987.4201438759256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.16607684516634,0.0,410.17597781629865,303.72636250536266,0.0,0.0,0.0
2015-10-10,1.05777,7567.376473258223,0.0,317.2131555541777,1019.6753516052509,941.3278352353898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-17,1.05639,6407.335809962511,0.0,0.0,640.3474102715531,602.9899352773449,0.0,0.0,0.0,652.3261541703532,0.0,714.8690432588822,0.0,0.0,0.0,0.0,355.95158717261063,667.6660287878008,0.0,0.0,0.0
2015-10-24,1.22651,7634.09972577508,0.0,674.9741176772462,486.0652936155969,990.6675670997448,0.0,0.0,0.0,0.0,0.0,598.1766499022455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-31,1.12832,8371.270098231293,0.0,0.0,997.343416835479,807.2999265814466,0.0,0.0,0.0,0.0,0.0,524.8103464927524,0.0,0.0,0.0,0.0,0.0,503.4808913529878,0.0,0.0,0.0
