date,Wyoming,the flu,flu symptoms,how long flu,flu how long,symptoms of flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2016-04-09,1.75008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218.4387583671846,0.0,0.0,0.0,0.0
2016-04-16,0.720254,2183.7534622062144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-23,0.773276,0.0,1939.8607351284727,0.0,0.0,0.0,1914.4659510965896,2093.955393816452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-30,0.892267,0.0,0.0,0.0,0.0,0.0,0.0,2550.222581207371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-07,0.873786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.3521374766187
2016-05-14,0.793651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-21,0.407709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-28,0.475494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-04,0.575986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624.375286965444,0.0,0.0,0.0,2624.375286965444,0.0,0.0,0.0,0.0,0.0,2744.4431444781344,0.0
2016-06-11,0.212917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-18,0.190767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-25,0.17838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2721.056882022476
2016-07-02,0.317572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-09,0.253807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-16,0.140944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-23,0.0719683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-30,0.0700035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-06,0.0335909,2057.474533849079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-13,0.0940734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-20,0.253991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-27,0.17313,0.0,0.0,0.0,0.0,0.0,0.0,2026.7373262698704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-03,0.238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.218519367548
2016-09-10,0.214961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-17,0.312207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2974.1820372963025,0.0,0.0,0.0,0.0
2016-09-24,0.169837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.450533513753,0.0,0.0,0.0,0.0,0.0,1911.2580355252303
2016-10-01,0.526805,0.0,0.0,0.0,0.0,0.0,0.0,1986.45862696711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.519998244644
2016-10-08,0.435256,1761.5976176651336,0.0,0.0,0.0,0.0,0.0,2486.070741476745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-15,0.645578,0.0,0.0,0.0,0.0,2754.8870548939103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-22,0.640615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.3555833237697,2082.3555833237697,0.0,0.0
2016-10-29,0.517598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-05,0.707395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-12,0.840729,1681.0312460133928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.1942296067407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-19,0.520587,0.0,0.0,1919.1696537964629,1919.1696537964629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.808258589019,0.0,0.0,0.0,0.0
2016-11-26,0.654002,0.0,1892.163888860601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-03,0.369565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609.8785986146524,0.0,2089.542281891757,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-10,0.762631,1629.328718356275,1725.097521713356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-17,1.34497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049.7480295604178,0.0,0.0,0.0,1707.4309866308504
2016-12-24,1.69361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.308303448738,2312.29121895292,2312.29121895292,0.0,0.0
2016-12-31,1.28665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-07,1.7214,0.0,2710.9990682083626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.481518637497
2017-01-14,3.46399,1706.9527572456436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.379132091883,0.0,0.0,0.0,1590.1735765720364,0.0,0.0,0.0,0.0,0.0,2570.351695077829
2017-01-21,2.57927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.9878049043464,0.0,0.0,0.0,0.0,2230.835031379824,0.0,0.0,0.0,0.0
2017-01-28,3.04047,2231.1766964849858,0.0,0.0,0.0,0.0,0.0,2257.3544266970407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-04,4.33029,0.0,0.0,0.0,0.0,0.0,0.0,2656.452914531218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.494439802403
2017-02-11,3.76857,2913.9307115422484,0.0,0.0,0.0,0.0,1608.4862201525873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.9652058366069
2017-02-18,3.00981,1893.0186639339413,0.0,0.0,0.0,0.0,0.0,0.0,2306.7668485651466,0.0,0.0,2190.6220908815,1799.885244446829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566.6959474821683
2017-02-25,2.07824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.1830173222568
2017-03-04,1.83625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.4017600475347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.9582198666965
2017-03-11,2.53111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.021849495309,0.0,0.0,0.0,0.0,0.0,2362.120742661551
2017-03-18,1.56028,0.0,1827.4226784052169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.9308753829257,0.0,0.0,0.0,2160.767077127924
2017-03-25,1.80465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,1.53689,2589.331831515731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.894056480776,0.0,0.0,0.0,0.0
2017-04-08,1.07162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-15,1.0547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-22,1.12705,0.0,0.0,0.0,0.0,0.0,0.0,1574.7236880586777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-29,0.809512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06,1.20672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147.8043471613832,0.0,0.0,0.0,1825.379163044936
2017-05-13,0.798258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-20,0.397035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.7483237726046
2017-05-27,0.735086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-03,0.705408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2891.6276587020666,0.0
2017-06-10,0.655431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17,0.627746,0.0,0.0,0.0,0.0,1882.9044995346544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.7560740848344,0.0,0.0,0.0,0.0
2017-06-24,0.942507,0.0,0.0,0.0,0.0,1789.7837990375524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-01,0.351438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-08,0.140515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15,0.398406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2101.07369979672
2017-07-22,0.217108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-29,0.0848536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-05,0.0414766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.4329857674968,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-12,0.238176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-19,0.0738007,0.0,0.0,0.0,0.0,2904.556258598313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-26,0.267176,1767.713293400594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-02,0.419687,0.0,0.0,0.0,0.0,0.0,0.0,1688.678556342961,1806.7311142010697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-09,0.778547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.359598426559,1634.359598426559,0.0,0.0
2017-09-16,0.411985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.775628960786
2017-09-23,0.327988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-30,0.862689,1578.6603226925183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-07,1.15756,1680.8349796655757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.8027755727087,1925.551106674979,1925.5511066749789,0.0,0.0
2017-10-14,1.90188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-21,1.06975,0.0,2342.2489446111813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-28,2.00795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.3145147980238
2017-11-04,1.87668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-11,1.69779,0.0,0.0,0.0,0.0,0.0,1951.0702225545967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-18,0.981006,2309.906421207365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.272518265915
2017-11-25,1.1474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2826.5904585504395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-02,1.55429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-09,2.01948,0.0,2320.392154132613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314.934156649651
2017-12-16,2.21333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-23,2.85018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.6737902968437
2017-12-30,4.94815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06,6.62233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432.6127995086285
2018-01-13,5.22088,2647.298024557132,2545.311575670779,0.0,0.0,0.0,0.0,0.0,1523.9003948068107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411.7473683506278,0.0,0.0,0.0,2977.87426752685
2018-01-20,6.91589,3611.991800731149,3298.591540114514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-27,6.95444,3624.7874810396415,4483.362111633991,0.0,0.0,1519.982305255545,0.0,0.0,1811.621371402955,0.0,1781.77180992515,1867.87758294628,0.0,0.0,0.0,0.0,2030.9879819393184,0.0,0.0,0.0,2268.577040957577
2018-02-03,7.04195,3694.7922032851,2902.533725542382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.0247448971136,0.0,0.0,0.0,0.0
2018-02-10,7.18969,3523.703096219158,3344.065560829389,0.0,0.0,1971.8867761885751,1549.778258529676,0.0,0.0,0.0,0.0,0.0,1718.5444837446128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.507335733903
2018-02-17,7.06129,3262.950499076156,2501.604862953837,0.0,0.0,0.0,1566.03243240729,1796.1391117808205,0.0,0.0,0.0,0.0,0.0,0.0,1652.4422735370108,0.0,0.0,0.0,0.0,0.0,1939.7399924905424
2018-02-24,6.21257,4509.126882950225,1978.8726984076995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2752.766159223156,0.0,0.0,0.0,3109.889008770454
2018-03-03,4.8367,1480.1871986002484,2327.795061974222,0.0,0.0,0.0,1986.950267933069,0.0,0.0,0.0,1958.552196056021,0.0,0.0,0.0,0.0,0.0,1499.2216015330514,0.0,0.0,0.0,0.0
2018-03-10,4.96401,0.0,1817.17846647428,0.0,0.0,0.0,0.0,1416.6605981774333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2363.037937282498
2018-03-17,4.34989,0.0,0.0,0.0,0.0,0.0,0.0,2400.451443889975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.283398155767,0.0,0.0,0.0,0.0
2018-03-24,3.78378,0.0,0.0,0.0,0.0,0.0,0.0,2085.250948863211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.5333351573624,0.0,0.0,0.0,2347.206175668585
2018-03-31,2.65398,1594.82232194508,1899.4553651619756,0.0,0.0,1863.9033277991095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.7739171636915,0.0,0.0,1548.9694040352574,0.0
2018-04-07,1.84185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.378054090836,0.0,0.0,0.0,2528.2611716202823
2018-04-14,1.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2339.471787404565
2018-04-21,1.26328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.3331521082123
2018-04-28,1.08453,0.0,0.0,0.0,0.0,0.0,0.0,1500.2723193855547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.845882210504,0.0,0.0,0.0,0.0
2018-05-05,0.600495,0.0,2333.0568104377485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12,0.568586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-19,0.535783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4030.187533141181
2018-05-26,0.493131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,0.384468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-09,0.576271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16,0.494896,0.0,0.0,1984.0646710649444,1984.0646710649444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.569401382565,0.0,0.0,0.0,0.0
2018-06-23,0.71966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-30,0.673293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.003725083022,0.0,0.0,0.0,0.0
2018-07-07,0.728332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.3856866710769
2018-07-14,0.893683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.869576450246,1482.869576450246,2108.737252053274,0.0
2018-07-21,0.397483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2754.0212871459585
2018-07-28,0.302216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-04,0.661521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.505901270189,0.0,0.0,0.0,2933.4279092980787
2018-08-11,0.555997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.6871213801348,0.0,0.0,0.0,1536.5036137688176,0.0,0.0,1523.572733304817,0.0
2018-08-18,0.544747,0.0,2330.330660812654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.442797692177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3263.14220011396
2018-08-25,0.651997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,0.373514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226.327254856483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-08,0.665623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.848868618477,1908.848868618477,0.0,2245.613923060418
2018-09-15,0.541126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1993.9163799139656,0.0,0.0,0.0,0.0
2018-09-22,0.576161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.554422619556,0.0,0.0,0.0,0.0
2018-09-29,0.527879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032.2291447818664,0.0,0.0,0.0,1867.4413552883984
2018-10-06,1.69995,2965.8464218385493,1839.3789302635437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.8462773607343,0.0,0.0,0.0,0.0,2136.941496240943
2018-10-13,1.60723,2027.4826252297023,0.0,0.0,0.0,0.0,0.0,0.0,2215.019385330333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-20,0.994789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-27,0.897708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.5985359233932,0.0,0.0,0.0,0.0,0.0
2018-11-03,0.858896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-10,0.970414,1764.703941999014,0.0,1645.7335570848832,1645.733557084883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.8992797507342
2018-11-17,0.768278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.3724035479868,0.0,0.0,0.0,0.0,0.0,1612.2744294504118,0.0,0.0,1926.3209360914032,0.0
2018-11-24,0.585652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2099.037457442885
2018-12-01,0.831817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613.719742276375,0.0,0.0,0.0,2613.7197422763747,0.0,0.0,0.0,0.0,0.0,0.0,2194.4740743313782
2018-12-08,1.22087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.573472083237,0.0,0.0,0.0,0.0,0.0,0.0
