date,South Carolina,flu symptoms,the flu,how long flu,bronchitis,flu how long,flu fever,flu contagious,contagious flu,pneumonia,rsv,the flu symptoms,flu a,flu cold,fever flu,symptoms of flu,symptoms of the flu,how long does flu last,flu type,stomach flu,b flu
2016-04-09,1.2024,513.4048112446129,600.4568811961251,192.28101848506765,693.6956758161427,204.2216622384791,0.0,0.0,0.0,1160.4582606001634,0.0,0.0,289.02657031497284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-16,1.40845,471.92969263341337,715.5086530854002,0.0,529.2691301371947,167.17637711967126,0.0,0.0,0.0,1129.0307158834687,238.9815431791267,0.0,0.0,0.0,0.0,0.0,202.4211524753484,0.0,0.0,189.3729066475597,0.0
2016-04-23,0.848939,291.04509857073555,702.3685384289779,189.70628208889536,784.952692648324,178.14765838111768,0.0,0.0,0.0,1026.849199440813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-30,1.04306,474.5499751847093,486.8856121636644,224.43507628281927,180.9437174148281,0.0,0.0,0.0,0.0,862.2242133840294,0.0,0.0,0.0,0.0,0.0,184.9377723613877,0.0,191.82725020978984,176.4651874592463,221.23771297230184,0.0
2016-05-07,0.511945,317.4021846727297,268.19525365434004,0.0,403.9306805104629,0.0,0.0,0.0,0.0,713.8300641850357,0.0,274.94815622987755,187.52450350629525,0.0,0.0,173.2859313354476,0.0,0.0,0.0,0.0,0.0
2016-05-14,0.351438,368.7774993451796,371.3561587228765,0.0,484.3615500099895,0.0,0.0,0.0,0.0,795.1395379079186,0.0,0.0,0.0,0.0,226.57574801177523,244.52804631380545,0.0,0.0,0.0,225.52654554167225,0.0
2016-05-21,0.334697,456.3571891130084,335.5914159724795,0.0,284.13147952457376,0.0,0.0,0.0,0.0,923.1895924558636,223.48637813011055,0.0,0.0,0.0,0.0,0.0,0.0,194.38215096094856,0.0,0.0,0.0
2016-05-28,0.310452,237.0223151022457,489.2069428430488,0.0,716.4935745039405,0.0,0.0,0.0,0.0,681.1833993497218,0.0,0.0,0.0,235.09645454141025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-04,0.203252,194.56582148384177,238.15464378055904,0.0,472.5932942212924,0.0,0.0,0.0,0.0,759.2853718922814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.60148634359956
2016-06-11,0.149198,186.2104769105765,0.0,0.0,510.5351293139221,0.0,0.0,0.0,0.0,847.3237259297943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-18,0.185529,205.8040158047149,0.0,0.0,450.0127746705034,0.0,0.0,0.0,0.0,649.5735134378671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-25,0.0373552,0.0,213.61154253765616,0.0,353.99263562026186,0.0,0.0,0.0,0.0,581.3878444667849,0.0,0.0,294.89410148106185,0.0,202.354530414613,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-02,0.07249,0.0,0.0,0.0,301.2063388121357,0.0,0.0,0.0,0.0,548.4130676348229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-09,0.0383436,0.0,0.0,0.0,302.4194038997786,0.0,0.0,0.0,0.0,516.7561820502218,0.0,0.0,0.0,0.0,195.59057144293925,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-16,0.0,0.0,0.0,0.0,229.0656306692984,0.0,0.0,0.0,0.0,504.5765603080797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-23,0.078125,0.0,0.0,231.16935531404013,275.79447880698893,0.0,0.0,0.0,0.0,616.3777819922707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0209365865621,0.0
2016-07-30,0.0767754,0.0,0.0,0.0,467.567044600399,0.0,0.0,0.0,0.0,552.0704493907945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-06,0.0413565,179.93956872116718,0.0,0.0,366.89703206597886,0.0,0.0,0.0,0.0,449.5663270002002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.4665738496152,0.0
2016-08-13,0.0,0.0,0.0,0.0,340.6540873405325,0.0,0.0,0.0,0.0,549.7170865882729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.52524295963747,0.0
2016-08-20,0.101626,0.0,0.0,0.0,351.66214204942105,197.1896564392636,0.0,0.0,0.0,575.2418616702286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-27,0.087745,183.1511256139568,261.40286013202024,0.0,371.4264574985325,0.0,0.0,0.0,0.0,694.0294696818974,0.0,0.0,0.0,0.0,0.0,0.0,198.76617798870492,0.0,0.0,0.0,0.0
2016-09-03,0.236197,0.0,258.73625888916854,0.0,493.41277586985234,0.0,0.0,0.0,0.0,861.7535831893058,0.0,0.0,223.96240704776145,0.0,0.0,0.0,0.0,0.0,173.28361609448172,0.0,0.0
2016-09-10,0.0299401,296.4977744753864,431.4079841504059,269.5926347902092,485.39263433175535,272.9880234546724,0.0,0.0,0.0,889.8916749938566,180.19090715392636,0.0,0.0,178.19522319263228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-17,0.243235,0.0,332.21346837465285,0.0,671.3003251389185,0.0,0.0,0.0,0.0,2991.5132750954976,0.0,0.0,166.3560164758162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-24,0.26455,174.92020569900723,382.4905849684948,0.0,399.7613644829518,0.0,0.0,0.0,0.0,1229.4805132583535,0.0,0.0,188.5057994242268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,0.0573888,214.2899413522508,549.8025698297728,0.0,535.3017215840196,0.0,0.0,0.0,0.0,995.4077716399478,0.0,0.0,220.77502060847348,229.86248259242748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-08,1.77453,163.21948966525073,529.4709776179216,0.0,537.8074602759455,0.0,0.0,0.0,0.0,937.2723207043124,0.0,0.0,240.16895447356836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-15,1.3986,328.606235599965,413.1196351895196,0.0,589.9361621453069,0.0,0.0,0.0,0.0,787.3226182087919,0.0,0.0,336.41066109553617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-22,1.85556,342.0320884488696,327.0846595348609,0.0,560.6541416946712,0.0,0.0,0.0,0.0,856.4731768935452,254.74569551670277,0.0,298.31185182989265,273.31736233334954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-29,1.92631,248.1607338349976,506.4496080658326,0.0,608.6265733367532,0.0,0.0,0.0,0.0,989.2648188245116,166.6485624889761,0.0,372.9730480060424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-05,2.07612,254.40886150569017,408.4318708329152,0.0,630.1695160197642,0.0,0.0,0.0,0.0,880.9368786461022,243.215259810822,0.0,288.4175843813612,0.0,0.0,0.0,180.039012627776,0.0,0.0,0.0,0.0
2016-11-12,1.57226,352.9388612297036,542.2562362130426,158.36503757213046,622.282341479721,0.0,0.0,0.0,0.0,694.4624176471291,220.77975053925385,0.0,309.6186242582125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-19,1.82691,302.5704104150479,323.6015608830901,0.0,814.8888522315236,0.0,0.0,0.0,0.0,900.1843587781772,458.00398817278017,0.0,256.10368697526286,229.35115638888652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-26,2.39391,405.25498829205947,304.390725319416,0.0,591.0977796418408,0.0,0.0,0.0,0.0,1040.011737721661,0.0,0.0,350.4852914078736,184.63440937596215,198.72407295524712,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-03,2.51108,462.8830889798753,0.0,0.0,750.8574675718315,0.0,0.0,0.0,0.0,1319.5796133167296,422.3483894157013,286.7899112276656,208.01883373733884,196.28222287382053,0.0,0.0,0.0,0.0,0.0,163.08519307389747,0.0
2016-12-10,1.87075,384.6235188215271,478.7298701131895,181.7670397402381,951.2134895011164,0.0,0.0,0.0,0.0,1315.235658217288,542.4896630860188,148.1368694559792,269.5024262868924,0.0,0.0,0.0,0.0,0.0,0.0,299.9316117510188,0.0
2016-12-17,2.67559,472.5511366887378,345.4995671903136,0.0,757.8207863948672,0.0,0.0,0.0,0.0,1318.4278540839175,482.7983305799791,0.0,303.9610395580267,274.680017877976,0.0,0.0,0.0,0.0,0.0,239.3513233485182,0.0
2016-12-24,2.12046,199.13313511944924,688.7353327697017,204.6965909340198,1030.120179367044,0.0,180.43921508082957,0.0,0.0,1188.0518801065964,871.6794304276858,0.0,207.0047159246756,0.0,0.0,0.0,0.0,0.0,262.393336390322,222.31472885258347,0.0
2016-12-31,4.26055,733.7039976594482,799.151312583336,406.5653698148641,775.8806012423812,310.35764588078007,0.0,0.0,0.0,1182.6010197402582,673.4995348271829,217.4816116498489,347.8817485246722,462.9933279005148,0.0,0.0,0.0,0.0,0.0,252.20512735309256,0.0
2017-01-07,4.50584,709.4286384054706,706.3875998053018,291.46946865182923,1211.14593463853,201.52089168181013,0.0,164.9507804378852,164.9507804378852,1712.9146460378793,863.2785227999028,0.0,414.2088899714297,244.9255779904925,0.0,155.37811604389998,0.0,0.0,0.0,258.7088301050387,0.0
2017-01-14,3.67389,581.8398084216356,908.9627725622694,0.0,754.7231017580053,0.0,0.0,0.0,0.0,1279.6751431860914,684.6400384600563,241.61977243045985,736.8797695274916,264.4897499162231,0.0,242.5025822328909,313.4809719678012,0.0,0.0,261.27488622520883,0.0
2017-01-21,5.70071,1164.856061334725,1366.8669902887386,266.39791663103165,702.6309717129687,315.1777730786184,222.55071998920357,212.5744180846376,212.57441808463767,1651.2774924046814,402.6242144342861,197.34794494871053,466.5848856833188,187.306178538565,261.66050993010407,0.0,0.0,396.0139367733398,0.0,261.4766854959439,0.0
2017-01-28,6.34603,1165.8807167444152,1140.910561445311,0.0,914.8263137638558,0.0,0.0,0.0,0.0,1266.5878678236932,722.3936334063411,248.70860145531336,351.9206963058084,313.48723622814884,0.0,327.55773216063574,295.13108499790087,0.0,0.0,0.0,0.0
2017-02-04,7.10465,1320.9045175143335,1345.0129823276254,335.9720138793174,836.9949438887046,257.7950917112385,162.10429758930363,240.9016366340984,240.9016366340984,1116.5382355094237,622.8794601522094,434.5839000836734,585.8823687538417,466.607280878596,237.30295221142063,306.8337275648503,227.3001609461884,0.0,194.03809967407585,335.757436030287,170.04430343774226
2017-02-11,6.8482,1919.9138964580563,2288.3006816378183,443.0297457823583,1049.8104669917216,528.1289766238167,200.1606848163319,269.183017776222,269.183017776222,1400.2914506996449,688.7666672072677,562.6362053406916,496.40430601560377,304.4224164868872,0.0,408.6518272815579,397.9470524045916,186.49215586578575,215.85385362350223,358.36530794609183,178.86331181591396
2017-02-18,6.69307,1897.18639199757,2300.0060739803025,607.3663359659978,988.7439218027436,555.6557835089352,184.1378531736844,362.8973653173466,362.8973653173467,1355.174500988502,533.514688507936,597.6735694898797,451.6366020180329,401.755190609054,340.6527751333558,581.092060936074,586.610458362936,151.7821236278258,0.0,0.0,0.0
2017-02-25,7.55091,1686.2027991725042,1872.561467637596,376.1556694964199,882.7641707071024,455.644721511233,245.5371328876417,0.0,0.0,1658.041713092691,212.37314829758787,355.35708914299306,876.6775238765985,340.8878142759337,342.3687051197776,310.60417843335773,354.0644971766203,184.79967169616464,244.12540058709095,246.1103511659711,449.75547764678697
2017-03-04,5.52172,1379.3956770663892,1768.4228363143252,607.5032638826685,804.4606040102021,467.5554972790609,207.4061444444702,168.2973729608022,168.2973729608022,1135.7378462408144,274.2765827992021,496.0133687809862,848.5080502219746,222.1414572700356,208.6876205973969,285.6623590652092,356.4697753097864,230.35854756046348,187.46262628635816,363.1674899821485,0.0
2017-03-11,5.39361,1116.5287677443516,1293.7164937248822,387.3487256479396,604.1199365250243,376.1038507406683,152.50613460858443,168.0889554405133,168.0889554405133,1313.988197810117,234.9486312182921,224.17594790802517,667.1350138139358,157.47623357559112,205.7803187003416,219.1647080831112,0.0,0.0,211.1784333047621,449.0563989564136,0.0
2017-03-18,6.40835,602.8939753423122,1232.8682864404386,372.1430540464783,712.8829364937253,345.3082659185575,242.5873501685629,174.03003527678416,174.03003527678413,1032.8215430439805,189.0625106739093,0.0,512.266502669761,163.09106711301573,182.01195734597704,0.0,0.0,179.07428421769734,234.9276119630492,299.6867429904151,288.47165314324025
2017-03-25,7.67776,1301.196044713827,1761.867697535219,478.2608866894356,699.8667837613635,366.4210323600628,269.78705916237686,200.19631705930868,200.19631705930868,1050.6458850256015,246.12901984692263,392.0324755331695,628.7306227898654,192.52623980257732,207.7579208225612,557.6118566405655,359.7473404260374,261.1997745374962,307.54834525014,288.45903135189207,270.4715405242143
2017-04-01,5.57259,1166.1135825509816,1630.471182158185,484.9583910839163,818.2111529957144,399.3598061292701,159.13257875260183,228.28982951373493,228.28982951373496,1284.4376230435064,0.0,338.792328771014,472.9330033862354,170.67878169779326,178.95295255271466,251.997486048712,142.75568991606204,203.70994788617105,413.0458194118044,501.29517017591695,525.1352958895536
2017-04-08,4.50734,701.8657049817299,1134.0688138415014,217.3510816713653,689.5656988541327,232.2012193957776,196.8987307812312,143.25446621234337,143.25446621234337,1207.2897287606595,0.0,238.4920355660374,219.62654966987583,243.86143863193564,190.781879735498,256.4722127465222,214.2811949617405,142.47053559691838,0.0,216.45274871294237,0.0
2017-04-15,3.51038,266.9889444035632,624.447564637137,174.85934956953943,555.9845947466758,204.9990795993646,0.0,0.0,0.0,991.276566747025,0.0,344.371065193099,207.59526823705164,0.0,0.0,0.0,0.0,0.0,0.0,212.3194401478896,0.0
2017-04-22,2.12303,320.28906582487343,430.6298090465542,0.0,551.9159989655953,0.0,0.0,0.0,0.0,1044.8866123445423,0.0,142.8074477393756,0.0,0.0,0.0,186.8417124472235,0.0,0.0,0.0,166.81797743815426,0.0
2017-04-29,2.58416,177.09341327680312,354.8122451691647,0.0,548.989286654846,0.0,0.0,0.0,0.0,995.2730696646933,0.0,0.0,231.5706032332112,0.0,0.0,0.0,0.0,0.0,0.0,215.2851807415973,0.0
2017-05-06,1.6986,0.0,412.49551610290985,0.0,348.0257117581295,0.0,0.0,0.0,0.0,869.4126537519294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-13,1.69225,266.5965272869296,266.66316413702884,0.0,394.5015873730475,0.0,0.0,0.0,0.0,660.8080771020084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-20,0.949294,200.4213855088953,0.0,0.0,494.71901245692095,221.7562176644205,0.0,0.0,0.0,907.6215778026929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-27,0.783476,175.79629824061286,229.81534078545857,0.0,428.7186700354143,0.0,0.0,0.0,0.0,882.2038252185664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-03,0.730816,0.0,405.4480030461996,0.0,470.51230170060535,0.0,0.0,0.0,0.0,518.140699165185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.75734778360447,0.0
2017-06-10,0.495954,0.0,0.0,0.0,430.72071378765423,0.0,0.0,0.0,0.0,810.7976698833594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17,0.572618,278.2530721519594,229.83254874447385,0.0,218.65091977217804,0.0,0.0,0.0,0.0,563.2463136760596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.9344886391013,0.0
2017-06-24,0.350263,230.5252809716405,163.72241506569068,0.0,211.78792781966095,0.0,0.0,0.0,0.0,753.7724986804539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-01,0.490647,167.57076167636328,0.0,0.0,456.8335902455588,0.0,0.0,0.0,0.0,796.5203079942856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-08,0.223571,277.7694146851588,0.0,0.0,361.64859984604624,0.0,0.0,0.0,0.0,560.7317275621823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15,0.30104,0.0,0.0,0.0,373.0359894345392,0.0,0.0,0.0,0.0,526.8620172339722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-22,0.385109,205.0795624494756,0.0,0.0,289.5639903394418,0.0,0.0,0.0,0.0,513.723256164857,0.0,0.0,271.76976719229475,214.2522848569452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-29,0.282725,0.0,181.14194483787523,149.70933973931216,309.54513753621666,0.0,0.0,0.0,0.0,695.992948208701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-05,0.203548,195.50589162231236,186.16960483284865,0.0,244.3307084364367,0.0,0.0,0.0,0.0,613.2626244897392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.65200501322104,0.0
2017-08-12,0.114416,205.20116896408908,329.3019706009008,0.0,386.4598528364414,0.0,0.0,0.0,0.0,653.4384879788846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-19,0.161769,199.5308678735325,0.0,0.0,542.403179734467,0.0,0.0,0.0,0.0,369.8592833743063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-26,0.072904,190.4297792452112,164.40875725751084,0.0,145.90718639996572,0.0,0.0,0.0,0.0,568.7662754604618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.72671142300794,0.0
2017-09-02,0.392973,0.0,222.5340103288245,0.0,356.0154106762093,0.0,0.0,0.0,0.0,724.5497535103543,161.23924615665828,0.0,167.64629225086023,0.0,0.0,0.0,0.0,0.0,0.0,165.6869433504032,0.0
2017-09-09,0.931286,200.69385726866895,154.8219405971326,0.0,314.66104816962496,158.03123955812973,0.0,0.0,0.0,579.1612117400543,0.0,0.0,0.0,171.9959368077529,0.0,173.2855143575461,0.0,0.0,0.0,0.0,0.0
2017-09-16,1.23077,380.3332671326257,237.4836852822904,200.50091150374377,508.8373082011379,0.0,153.91529758603426,0.0,0.0,868.4427409612363,0.0,0.0,362.9143126805354,185.21770913008265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-23,1.1989,308.4377373024976,544.9372239527631,0.0,483.36327633695305,146.71294846923664,0.0,0.0,0.0,709.7874285672812,0.0,0.0,452.2015163765324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-30,1.39107,262.28574361485767,621.8378516176598,0.0,534.254459452975,0.0,0.0,0.0,0.0,894.8820935934209,163.99731724057054,0.0,219.1295032226944,0.0,163.26281734611703,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-07,1.87995,413.43793678379245,515.8699205019408,0.0,536.8391421834884,0.0,0.0,0.0,0.0,938.2435382146684,178.0622524401147,0.0,398.4810182547145,236.2350483710051,0.0,143.79626290589138,0.0,0.0,0.0,0.0,0.0
2017-10-14,1.55515,362.1327866420032,708.2039138726893,0.0,337.2141785315942,203.08187971596675,0.0,0.0,0.0,1252.0115286188714,248.90274537920988,0.0,469.1151050780709,0.0,0.0,145.24592731956616,0.0,0.0,0.0,151.68951118737897,0.0
2017-10-21,1.84262,436.133700793025,504.9932044101748,280.2598460464652,646.8962211816396,317.8490580614536,163.35412007852827,0.0,0.0,864.451530911709,285.1057326157594,0.0,463.9203927203486,179.74208768119954,158.84243848184855,158.9950721222734,0.0,0.0,0.0,187.6551756385109,0.0
2017-10-28,2.71521,374.841831860856,557.8138259850984,0.0,593.8214384983195,0.0,0.0,0.0,0.0,975.8179383505328,291.726747659251,0.0,299.0303259245166,199.58030382518083,0.0,161.04322170974598,0.0,0.0,0.0,145.45791156422695,0.0
2017-11-04,2.97074,576.7971010574943,684.3916280064744,177.14743313561763,846.7250627875135,0.0,0.0,0.0,0.0,1225.2084001914054,301.4348294917223,0.0,489.8016457780178,192.28023408841577,0.0,250.3856899969803,0.0,0.0,0.0,0.0,0.0
2017-11-11,2.92239,513.2740914175536,661.1233442182815,201.3744100594191,751.4135543203273,246.47518137254792,0.0,140.5124281427925,140.51242814279252,1200.0072375679156,375.322151534634,0.0,405.9839404492094,217.1926522272948,147.3454791554814,0.0,0.0,0.0,0.0,394.6762091914932,0.0
2017-11-18,3.13541,747.9864692119207,692.1306725348975,178.7394804604017,900.0258852255313,204.27120117045027,0.0,0.0,0.0,1399.2402225048372,544.3283927934538,180.2502796044304,455.4095730284368,277.9745967564541,0.0,0.0,0.0,0.0,0.0,187.70290778255443,0.0
2017-11-25,4.19061,478.3844162465864,434.3804952301708,0.0,866.9903037870613,0.0,0.0,0.0,0.0,1147.5827199345513,676.1004049542559,0.0,197.13578820225385,0.0,0.0,0.0,0.0,0.0,0.0,206.0277936603687,0.0
2017-12-02,4.01184,503.2979510829556,985.8460858799692,221.3704373183464,872.167905666795,184.30512209239325,136.3835272877305,0.0,0.0,1508.1788053204457,756.4738083746444,0.0,339.6048114533381,179.382414837523,0.0,182.5377120959026,0.0,0.0,0.0,173.57764688850003,0.0
2017-12-09,4.06838,717.590836855081,910.3427317850676,436.60445805255983,923.2656745504652,348.2392237033925,0.0,0.0,0.0,1178.2879870947693,962.3185353542756,0.0,364.45287817225824,181.25550873688528,0.0,0.0,0.0,181.92986689167876,0.0,283.4177215164027,0.0
2017-12-16,4.46907,893.102840649775,1064.1184497929696,203.69351293553004,810.564435342498,0.0,148.31705463963954,0.0,0.0,1471.0695709915965,828.0647630135538,148.1068649003891,417.6844817741707,187.49166606469808,148.61566729602785,174.3552041924152,0.0,0.0,0.0,416.59924344533033,0.0
2017-12-23,6.68842,934.2257094752828,1171.8011547484855,512.409186088951,1054.7875943599026,514.0697978710606,288.5482556916664,313.48582268891425,313.48582268891425,1412.0509796273343,585.6971540231843,0.0,430.420715079156,312.7705092974661,218.74719531060308,0.0,0.0,325.5610340947075,0.0,543.1711807413527,159.6211086525944
2017-12-30,8.35623,1323.0815979054355,1532.8274931003525,417.09148089973775,1246.853397464855,403.3684796661148,213.9821715510197,205.4552358493102,205.45523584931027,1793.0158435705778,634.5333910844058,0.0,435.9391442449058,422.2971697481058,231.15086643006177,277.6244548145517,0.0,199.5536729611608,171.29074593006496,437.6738725697784,184.49140687291649
2018-01-06,7.79995,1685.8459038083522,1574.2616815145225,482.4168293207469,1297.809935253837,480.8510294798722,179.02870983495083,309.30634332284205,309.3063433228421,1878.45813543798,723.0655132912065,165.5420119418307,513.0155315114425,470.00008887807576,238.6137565366712,368.8516218251944,172.0336487449178,165.19904808724084,213.27823708707973,433.1872154552844,0.0
2018-01-13,7.81078,2921.118650695942,3474.997691164163,692.4803577707678,1261.0071318087723,678.748541738315,338.16738547772155,398.3502850491328,398.3502850491328,1889.920191356828,613.5354945254608,407.4436030856338,1561.0668696020407,647.7212256192382,448.5956530516778,541.1950887047626,249.12849637975847,185.8022047238624,394.3201098458065,364.328168296766,345.991935343073
2018-01-20,9.80472,5233.09420607415,6353.682391921285,1682.577485560814,829.3226876950757,1720.3181777678512,400.6566053822568,550.5033365069492,550.5033365069492,2122.527770266461,587.6218198426608,786.3567820216422,2061.015489809762,865.9998615065952,534.6441820555197,1335.6059902901625,546.8866456712941,360.6913405395387,428.81041373147264,613.3711859731173,405.2099534736085
2018-01-27,13.1564,7756.65471231196,9063.367089403073,1962.043513198988,1287.3690714356958,2066.766179369288,1033.9513639081415,836.7580420786072,836.7580420786072,2427.892434888789,315.14556165769244,1380.9618428555243,3039.359060105475,1061.0747430982362,912.0324175230578,2218.5279027485817,725.8165415043259,560.9123178951282,921.6736861612372,920.382589135329,614.4395664382658
2018-02-03,13.7621,8544.958099330754,10537.329951301264,2098.772169892408,1475.031477100223,2220.430911071961,1263.4822062533974,975.225837557328,975.225837557328,2568.7119210234946,397.2738747820545,1219.624022517103,4201.289521014028,1389.849510211597,1378.0319243360557,2403.8747895947063,799.3192145670985,974.2949131771938,896.2254196932721,806.8244893504439,954.6389500952944
2018-02-10,14.6386,6596.410365381968,8067.94970173138,1688.2979057959344,1166.3543846385362,1698.6757797882583,1005.877656771613,871.2632870969717,871.2632870969717,2525.0245654790037,293.8454826776935,1065.022297518602,3392.876946313837,961.0806123759112,1052.5916346839551,1843.665289259072,734.9381037235912,579.3007317307508,1089.6888489920048,882.1628157570876,1199.1291322832735
2018-02-17,11.9974,4689.28145667018,5586.992871927123,1348.3663006080812,1067.8806566742464,1314.2313772619034,628.4310139225119,784.5374740250038,784.5374740250038,1888.704220656138,0.0,833.3468980403022,2162.866044663843,525.0066413772385,695.5825396637276,1350.444451904354,470.4052891377256,270.5268417967065,885.9902903962108,752.8175299134311,1044.814767600144
2018-02-24,7.92783,2201.281942462917,2632.354915915144,418.974192152638,773.3179585227264,482.6575949535885,316.0317497530183,392.45789667301847,392.45789667301847,1489.7790665655916,438.6470438895091,346.3110690620953,1157.9597019311243,338.9714709841388,363.314245767104,573.6014373521065,161.99829657298858,207.4144665603388,396.1505849694154,278.0143043986996,461.5360751631828
2018-03-03,5.44094,1257.46119297623,1551.3129219172326,316.81730291525,734.1855563103303,279.2981096532108,131.06228618062443,0.0,0.0,1264.9746381675895,191.9156329284248,203.16915142675435,458.5135941245002,206.4368234690412,195.36073214857743,353.3730832264462,149.39106435324223,0.0,0.0,215.80185668243143,187.480188095838
2018-03-10,3.83157,835.4227151575673,1075.996086497623,231.07181074741192,613.0657027190796,159.34258797301197,0.0,0.0,0.0,1047.4117903957651,0.0,237.50668209625735,332.93358353818314,296.5564582751145,0.0,0.0,0.0,0.0,0.0,140.03384313776934,0.0
2018-03-17,3.74633,834.8559344070393,914.2735235525954,243.76761255884463,766.1942958797569,241.1210770551693,130.83796163500202,0.0,0.0,1196.5137700330524,231.0019222221597,142.3711385486112,220.95639202786413,213.7793529771248,196.0444506802557,220.51810233690367,0.0,0.0,198.5235638729961,222.03742294841985,242.34857350162375
2018-03-24,3.17153,823.5724687365531,1027.9971341439607,358.8663425714827,753.0793046390373,283.1112707533575,140.4878227436691,160.53642054364008,160.53642054364008,1231.7177323183694,194.97469772231372,196.61011012277308,338.3105882591476,210.27439300812287,158.52178488237237,156.78902779998245,0.0,0.0,172.8175827764788,291.33146639788464,243.4841742003648
2018-03-31,2.85774,733.049670281227,840.9840453965181,147.6095596480445,589.2839639666471,156.94619320529196,0.0,0.0,0.0,1076.2257618985932,0.0,0.0,331.8812729774559,155.23462309514625,0.0,140.4281901357026,0.0,0.0,0.0,331.6061587818193,287.914572470207
2018-04-07,2.35492,565.5070815127934,629.5269432821652,225.860666690491,522.7922648062264,0.0,297.1340091316665,0.0,0.0,932.2610280775424,0.0,0.0,312.8933257798269,0.0,0.0,0.0,0.0,0.0,204.2315841617176,195.01560566788925,191.90568964627093
2018-04-14,1.832,359.5115395666863,515.3575867657735,165.76341939704687,681.5407217871668,211.130877618423,0.0,190.6505219092665,190.65052190926653,1162.3008741680546,0.0,0.0,254.73926921405544,295.5640465695974,0.0,218.804518720318,0.0,0.0,135.222275836811,261.88564034800845,155.5794734982742
2018-04-21,1.27997,400.8971890889071,515.4573063608448,0.0,693.3937132250016,0.0,0.0,0.0,0.0,986.819747895132,0.0,160.29255968238127,189.00545697764971,0.0,0.0,0.0,0.0,0.0,0.0,257.1628598337546,0.0
