date,Oregon,flu symptoms,the flu,sinus,pneumonia,rsv,how long flu,flu how long,flu cold,bronchitis,flu a,contagious flu,influenza a,a influenza,symptoms of flu,flu fever,the flu symptoms,flu contagious,stomach flu,fever flu,how long does flu last
2014-03-29,0.594732,0.0,209.56599218927565,1537.8998212469785,651.0037175404345,221.24608491571817,0.0,0.0,0.0,415.50293041233687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.6024228417916,0.0,0.0
2014-04-05,0.497843,174.37321294811187,0.0,879.9576338209899,688.6206862232482,142.8323156416607,0.0,0.0,0.0,343.7780884898491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-12,0.503555,188.7545639260657,0.0,753.6633840255865,795.1601793802498,141.92264074728047,0.0,0.0,0.0,360.7910384330582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0733937775997,0.0,0.0
2014-04-19,0.421941,0.0,300.3779394080735,888.8481509598101,704.4778550483932,0.0,0.0,0.0,0.0,325.9169885346236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.6265243735727,0.0,0.0
2014-04-26,0.409989,217.8928142736929,197.9402125223078,732.8192250073772,677.7999456064047,0.0,231.02426102138529,231.0242610213853,306.46680387172245,166.01293021800856,0.0,0.0,158.10677286421827,158.10677286421824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-03,0.34626,0.0,270.6634203913484,621.9220869025514,645.6321765558497,131.15238966109072,0.0,0.0,0.0,370.6965014395682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0694837770859,0.0,0.0
2014-05-10,0.701481,0.0,201.08807449058935,861.8073518414975,615.4521107644405,179.77779757879517,0.0,0.0,0.0,280.7873166141876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.59381140239404,0.0,0.0
2014-05-17,0.417933,149.662577342609,241.22403586176196,561.6207181963608,744.0641009683153,0.0,0.0,0.0,0.0,218.1194805108776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.74038477629304,0.0,0.0
2014-05-24,0.370508,183.74877260554405,0.0,786.7145986430222,720.3812617078481,0.0,0.0,0.0,0.0,275.311469859398,0.0,158.04224896746473,0.0,0.0,0.0,0.0,0.0,189.8875335818025,136.10725435417888,0.0,0.0
2014-05-31,0.211149,0.0,0.0,761.0228015548465,463.5035375894752,0.0,0.0,0.0,0.0,230.36703669414808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07,0.171306,0.0,0.0,990.2395604052612,565.9766719194027,0.0,0.0,0.0,0.0,291.46483275512566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-14,0.371353,0.0,147.70256599163926,585.9046017055589,341.94033835607814,0.0,0.0,0.0,0.0,196.1260752061878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-21,0.232919,0.0,199.7028596019016,395.5387802127874,473.89951786303175,0.0,0.0,0.0,0.0,279.305058927694,0.0,140.88419294402928,0.0,0.0,0.0,0.0,0.0,0.0,135.4053986637492,0.0,0.0
2014-06-28,0.097371,0.0,0.0,628.1200911872762,496.6095117562944,0.0,0.0,0.0,0.0,334.0204296449249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.8408707466831,0.0,0.0
2014-07-05,0.471143,0.0,249.1113354794431,618.8646158710044,562.0908296721856,0.0,140.99742009888385,140.99742009888388,0.0,168.90847938028753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-12,0.471698,231.40468810885096,0.0,542.9074509753506,323.21060466986575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.745607081574,0.0,0.0,176.94984565712866,0.0,0.0
2014-07-19,0.262238,0.0,0.0,337.3223700484315,392.8239968556148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-26,0.0,0.0,0.0,577.8934028776624,343.5329694848862,0.0,0.0,0.0,0.0,178.3967700638674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-02,0.176678,0.0,0.0,399.1003414337817,398.6411805436201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-09,0.188324,0.0,0.0,382.16673747539687,372.6384531662906,0.0,0.0,0.0,0.0,223.2582723511006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-16,0.0884956,0.0,137.35873018077197,519.6707113016275,393.39201682880457,0.0,0.0,0.0,0.0,226.5157007102844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.71025982189812,0.0,0.0
2014-08-23,0.0,0.0,237.9321485012623,470.69889925542986,530.3488330356016,0.0,134.5732850034848,134.57328500348478,0.0,417.2684568411115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-30,0.195503,0.0,0.0,400.5658080156192,389.5679289874803,0.0,0.0,0.0,0.0,173.68666250614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.15920900051955,0.0,0.0
2014-09-06,0.0,0.0,0.0,650.8498076492451,264.1562660439388,0.0,0.0,0.0,0.0,0.0,150.37692422632855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-13,0.106383,138.79654194366523,172.61161837315532,482.8589245514964,460.2357404998975,0.0,0.0,0.0,0.0,215.80146104292277,304.89915744421444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-20,0.975976,0.0,191.4979507790044,707.7592057583206,504.89415510416,0.0,0.0,0.0,0.0,0.0,137.15618291356546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.44676339502738,0.0,0.0
2014-09-27,0.538117,0.0,293.2612122949569,605.1290433157965,396.1140819149081,0.0,0.0,0.0,0.0,393.4517532719849,194.3387640526382,0.0,0.0,0.0,184.30999512604564,0.0,0.0,0.0,164.86321643340764,0.0,0.0
2014-10-04,0.223499,293.2906159133468,312.5067821303207,419.6811851766941,378.385370182005,0.0,0.0,0.0,0.0,216.44364247591284,194.56206399449349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,0.418535,259.2013857482633,311.0824802226001,653.7311885932395,416.76770667802816,0.0,0.0,0.0,0.0,221.2889913969501,171.3599626038862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-18,0.572246,0.0,312.1758406788365,396.4198818501497,476.3563859849825,0.0,0.0,0.0,189.7632642426448,235.4619841341182,207.07850829883807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-25,0.713776,106.05607878540184,331.33820228674614,505.2587882306924,596.0888697715595,0.0,0.0,0.0,156.7480939700501,142.43950746093836,161.9646520800526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-01,1.03776,351.3734742997606,294.91571131855886,588.8887582323796,484.7432330619191,0.0,145.2711446021833,145.2711446021833,0.0,215.7948725725595,206.6890161276207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.7180232850093,0.0,0.0
2014-11-08,0.44891,203.42871033183556,389.5271306365176,635.1257497008414,399.3885954137055,0.0,159.8212765640313,159.8212765640313,153.58517213010504,341.8804826910168,140.90104355574215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,0.502753,0.0,186.46545009490555,583.9358034546285,743.1055149251733,0.0,0.0,0.0,120.49268083025798,363.2751380745575,189.50864275761413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-22,0.469832,165.99408259563162,213.82235008590936,798.465462710342,670.1415293085003,111.60685315363028,0.0,0.0,0.0,315.13361161680507,121.43729512054776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-29,0.598653,194.71387837243785,189.5161417287016,617.692190747363,733.8588237768042,113.9059199484261,0.0,0.0,176.0613284348897,237.90707823924092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-06,1.27639,169.53504832272674,175.10257490586315,680.495769288844,676.0340550872211,151.1437349437141,0.0,0.0,0.0,283.6744800688123,200.4119144333144,0.0,0.0,0.0,116.87146837054772,0.0,0.0,0.0,145.96464572780204,0.0,0.0
2014-12-13,0.958827,196.26202738245655,189.2500830653448,467.3281536772575,771.2810538193091,0.0,0.0,0.0,109.71523977882832,259.89501625159784,132.9074456984648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.6011179077236,0.0,0.0
2014-12-20,0.8,243.8099040609988,426.1033412599792,467.08932764698176,464.4755146998242,142.49247681486236,0.0,0.0,124.85997829174862,213.9786196018356,118.85463459301752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.73577302241796,0.0,0.0
2014-12-27,1.24159,347.05514027456354,327.23695022550555,522.6115208418984,537.0941321974863,0.0,0.0,0.0,0.0,177.51798469892387,0.0,156.2965744289311,0.0,0.0,173.50798356038217,0.0,0.0,0.0,193.5152183142469,0.0,0.0
2015-01-03,1.39123,488.3530376572264,266.50678504955965,764.1894767144321,649.736293507704,176.9205968976034,198.68645293398723,198.68645293398728,190.9167069890576,415.855590826155,248.8831860841642,0.0,0.0,0.0,0.0,0.0,0.0,117.05837678755164,141.1732188978086,0.0,204.2013014451796
2015-01-10,1.52801,615.6399416645714,705.2174592377136,827.2745183269502,1071.2859654316912,212.47995461546003,241.65185927965612,241.65185927965612,303.04510076514725,445.74133420557087,260.1980516079022,141.12176896502334,0.0,0.0,174.35098017615903,0.0,174.12121218378567,195.66057779382365,235.8590617034631,0.0,0.0
2015-01-17,2.22525,624.1768684608071,696.5178861259558,934.965417968189,1030.7875691984232,289.8064630365172,127.09197588055856,127.09197588055852,138.79694079552826,552.3358248771483,321.26424581253485,0.0,128.17477502451277,128.17477502451274,140.980577895832,108.8376743006009,193.13778311444875,0.0,0.0,0.0,0.0
2015-01-24,2.16042,660.8584793981152,756.6226474275628,800.9335532106522,944.1871341378796,205.13384603942907,0.0,0.0,315.7251816296541,487.5466655702992,243.0961701973237,116.27208701883546,204.1799149259792,204.1799149259792,119.84094228830187,167.04520547206502,0.0,0.0,163.85320906749928,128.94966687712238,0.0
2015-01-31,1.24717,392.3283640735569,432.98923536596607,733.7434372508483,681.9812277138319,355.3318137370882,125.3136442117024,125.3136442117024,207.93648804066427,410.340899670155,182.97082011467208,0.0,153.34659756488134,153.34659756488134,0.0,150.96945635522758,138.6568990623817,0.0,278.38433562391435,0.0,0.0
2015-02-07,1.0434,537.8119560343416,411.7049672124987,739.3163076235927,1025.6075028641526,254.04528603030465,147.16431565185712,147.16431565185712,0.0,337.3477252651459,142.5056010494231,0.0,110.30659794210696,110.30659794210692,0.0,137.17798525346944,108.09348866464592,0.0,204.60572447210345,143.40457979627027,0.0
2015-02-14,1.13863,283.34293945567595,278.04493638144726,748.9167885500373,868.5555163817842,228.4614660442376,0.0,0.0,161.92775658811,588.1983747744165,206.79263058520357,0.0,0.0,0.0,0.0,0.0,138.13009818881972,0.0,0.0,0.0,0.0
2015-02-21,0.85692,228.19404522958743,309.2067324579344,957.8663582845484,811.3956609173833,301.1821820155844,0.0,0.0,167.5479056441874,432.19274143668207,0.0,129.9253991139577,0.0,0.0,0.0,0.0,0.0,0.0,118.83243850334084,0.0,0.0
2015-02-28,0.384615,255.6442450208416,262.8008702222214,948.8617667205654,811.3747161145335,243.43786517395165,148.2144115394744,148.2144115394744,258.8615243902095,309.3285284227724,205.36214853994196,0.0,131.6678577859476,131.6678577859476,0.0,0.0,0.0,0.0,168.9631066188159,0.0,0.0
2015-03-07,0.588043,166.95592956858383,214.21162793401317,822.0992092877382,766.9832433455703,278.3729541571405,129.72019074960824,129.72019074960824,146.69612219946725,369.3077434902177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.99095057376445,0.0,0.0
2015-03-14,0.565698,213.12662375477072,391.7486316925695,907.4623886811482,685.8243147361578,158.0669642789733,0.0,0.0,0.0,232.57667376612528,0.0,0.0,0.0,0.0,0.0,132.80886819954816,0.0,0.0,186.77507676530269,0.0,0.0
2015-03-21,0.991326,0.0,249.68893113875103,706.4145094646275,673.6239746667998,197.8365156703684,171.08781211287598,171.08781211287598,0.0,335.4564485872323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.41951273486808,0.0,0.0
2015-03-28,0.581637,0.0,231.41630452839303,744.1888739919116,533.2243250266353,0.0,0.0,0.0,0.0,468.0181015025059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.78958854011458,0.0,0.0
2015-04-04,0.89748,213.22991400055997,133.348866034561,657.645925114013,612.273531130061,0.0,0.0,0.0,0.0,207.43008322299775,221.5205631136577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-11,0.55325,227.49921866002848,206.49238327151707,672.3558691269003,732.0765953023115,0.0,115.47308254417258,115.47308254417258,0.0,237.490884229218,128.24241363018882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.3558519200439,0.0,0.0
2015-04-18,0.588847,183.24530882162472,291.7174688307787,632.5882628022656,567.8718225788548,212.89237388726272,0.0,0.0,0.0,272.82566362187106,185.1739969197127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-25,0.83682,167.8728285403724,190.4961372663926,798.958353829613,691.2898237569111,0.0,0.0,0.0,0.0,383.59715444915753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.30715162522102,0.0,0.0
2015-05-02,0.55788,0.0,159.15331850621936,815.4691126443478,802.142036454443,0.0,0.0,0.0,0.0,357.87746323865537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.39570220201807,0.0,0.0
2015-05-09,0.24321,174.8934384604826,188.35385094171787,630.9992998617486,629.4055149289863,0.0,0.0,0.0,147.18872480395015,392.3103874567624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.13030799980288,0.0,0.0
2015-05-16,0.364299,151.29563849015526,272.01255157370724,690.7797724148927,916.7324118383696,0.0,0.0,0.0,0.0,545.7162729054085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.70623318777444,0.0,0.0
2015-05-23,0.0859845,0.0,324.9202294888891,944.234842208092,1038.4078439531804,173.06543605784393,0.0,0.0,0.0,347.0080871135659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.4962612241506,0.0,0.0
2015-05-30,0.1619,258.7863948652039,261.4327040919383,600.2495908817764,786.8430763061872,0.0,0.0,0.0,216.9033673376408,453.856529436495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.2429934032754,0.0,0.0
2015-06-06,0.337981,0.0,305.8647215093257,1202.5688669418585,1019.7032199298948,0.0,0.0,0.0,0.0,535.7554164260764,349.74789626982107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.8971440777168,0.0,0.0
2015-06-13,0.265135,210.7946075323092,0.0,916.0203916330596,609.725304770285,0.0,0.0,0.0,0.0,336.7938813335492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.21871819833305,0.0,0.0
2015-06-20,0.0,0.0,0.0,788.2300907198531,595.6408099755848,0.0,0.0,0.0,0.0,376.7309789776927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-27,0.213828,0.0,0.0,740.0259339663642,805.0365024340431,0.0,0.0,0.0,0.0,317.5868525374948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.8928024217872,0.0,0.0
2015-07-04,0.0856164,0.0,0.0,884.7233323100882,887.5255258403255,0.0,0.0,0.0,0.0,0.0,275.4672715616496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-11,0.069979,0.0,0.0,683.7652386568075,782.9929723689199,0.0,0.0,0.0,0.0,317.1264209741053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-18,0.210084,0.0,0.0,1060.9004776656402,646.7328318858868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-25,0.0,0.0,0.0,882.716650114484,618.9700426855045,0.0,0.0,0.0,0.0,342.2315459320459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.25499786229204,0.0
2015-08-01,0.0672043,0.0,0.0,727.6545472024894,658.7896912090794,0.0,0.0,0.0,0.0,476.91273853758935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-08,0.0,0.0,247.69060844768987,874.8892060714044,644.5468084532599,0.0,0.0,0.0,0.0,285.254985407418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,0.0,0.0,0.0,650.8440593264904,573.0343400571445,0.0,0.0,0.0,205.59277915749763,278.8058031685089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22,0.0,284.4392437573528,0.0,912.6838160605612,605.7372583483701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-29,0.0,0.0,232.89083855115192,878.7671398701299,588.2311314888979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.7551735981989,0.0,0.0,0.0,0.0,0.0
2015-09-05,0.292398,0.0,287.09686024816614,671.9870880782793,507.1473996884141,0.0,0.0,0.0,0.0,190.5300204640576,0.0,0.0,0.0,0.0,0.0,0.0,231.36942795883104,247.56539446663305,308.7313084292003,0.0,0.0
2015-09-12,0.876011,0.0,263.0199447997932,1050.3832175868076,584.6318566568933,0.0,0.0,0.0,205.00958081341665,210.52279484542936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19,0.610772,0.0,290.8345927058095,1030.912141334129,885.2842713110917,371.6899887843186,0.0,0.0,0.0,243.03700577750456,229.55300718423192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-26,0.703518,203.03611516371024,441.4229958149495,1225.8147521444378,991.2672102874876,0.0,0.0,0.0,379.8365942913921,465.2666194217103,363.5135490578616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.94455033201487,0.0,0.0
2015-10-03,0.283587,278.2681292269796,519.1068739872476,1095.84256045145,1096.2862671880632,0.0,179.97560398210197,179.975603982102,0.0,536.537759679208,364.0539935844541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-10,0.609618,293.2904039627496,498.7901190267433,973.135950836274,1253.4954336857688,0.0,0.0,0.0,0.0,447.3378909850017,253.20580637572925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.59191130497152,0.0,0.0
2015-10-17,0.889757,257.8869951974498,594.9670982738165,998.169951616631,865.6313022437059,0.0,0.0,0.0,0.0,349.9501966806963,301.3829841882555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-24,0.801527,236.0593748976062,351.9211271644137,1043.4597909030958,1094.927672610251,0.0,0.0,0.0,216.6115543950321,253.09013384166207,293.8620722785603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.7964784858207,0.0,0.0
2015-10-31,0.816957,389.634260041263,306.2345372327173,1142.2805681232564,1428.7184399951516,0.0,0.0,0.0,0.0,472.21916251423977,585.0645983463063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.6003521222925,0.0,0.0
2015-11-07,0.660981,279.7617920883862,492.67114410934767,1218.5235252890827,1491.3822965456627,0.0,0.0,0.0,0.0,601.7278468096233,453.8312373554829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-14,1.81065,421.3791136114671,456.2993343352404,985.5787363747512,1182.5498078314242,0.0,0.0,0.0,233.39865237385624,779.3170239648409,336.7312035336544,0.0,0.0,0.0,219.17900480630368,0.0,0.0,0.0,270.7184167297834,287.9470086119582,0.0
2015-11-21,1.33049,257.76889740273407,563.3546758867619,914.708211860768,882.4768524577311,0.0,0.0,0.0,0.0,578.4454240035974,242.12442713332308,0.0,0.0,0.0,0.0,239.7831770097944,0.0,0.0,0.0,0.0,0.0
2015-11-28,1.72911,253.6504663341911,461.1085774066395,983.697221014356,1015.7725243543472,0.0,0.0,0.0,0.0,607.3744999002628,0.0,0.0,216.120686001074,216.120686001074,0.0,0.0,0.0,0.0,238.2756084898775,0.0,0.0
2015-12-05,1.7094,393.9888636743031,413.2720095601888,1174.6452334733324,947.65407150561,0.0,0.0,0.0,268.62871996070487,476.1205895653272,400.5981660577356,0.0,0.0,0.0,206.78836350552749,0.0,0.0,0.0,198.13566083771315,0.0,0.0
2015-12-12,0.831409,0.0,669.1430419183914,1302.9090062330467,1044.6208454043397,189.63541069117744,0.0,0.0,0.0,536.9486828261201,266.8212529981413,0.0,0.0,0.0,204.57576495318776,0.0,0.0,0.0,197.90788203321995,0.0,0.0
2015-12-19,1.09102,331.9580686205561,723.5480291739863,974.1703093958536,972.1312628334156,0.0,333.276191290305,333.2761912903049,0.0,481.7867045820264,0.0,0.0,0.0,0.0,212.4920275169763,215.85154582649557,0.0,0.0,375.2143772154777,0.0,0.0
2015-12-26,0.936037,309.45653059082014,370.8020101371202,722.6400095869418,997.9297494470852,0.0,0.0,0.0,0.0,451.8948435986703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.6625528685945,0.0,0.0
2016-01-02,0.932306,347.026641679491,728.0415842975292,1084.6440149576206,957.3651831228416,0.0,0.0,0.0,0.0,423.34124388434486,0.0,0.0,0.0,0.0,0.0,232.30533162417217,0.0,0.0,507.0472304897249,0.0,0.0
2016-01-09,1.2949,346.91667666858166,462.49904629861294,1400.6634399617244,977.6775199821602,206.90316197551917,0.0,0.0,209.2844732045369,494.9525404031978,163.58935810801003,0.0,0.0,0.0,0.0,0.0,0.0,148.22356600769143,253.97882367228783,0.0,0.0
2016-01-16,1.6622,286.2525544695422,559.7458982722947,1319.0987721628603,1179.1539535138145,250.05181486916,0.0,0.0,0.0,609.2391738222008,0.0,0.0,0.0,0.0,0.0,243.1638735097528,0.0,155.15831912567128,414.7604272014447,0.0,0.0
2016-01-23,2.13383,0.0,612.1971734784329,1370.535007466921,1150.9155513664375,291.6019480096363,0.0,0.0,255.04850499769503,560.1167712286851,281.24446473306136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.4836472302315,0.0,0.0
2016-01-30,2.12389,415.1028445796803,525.5673571094432,1296.2057630152158,1081.6142637678097,185.94766633508328,205.58602575315365,205.58602575315365,304.0108054749148,368.3915456855535,172.16012879561484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.46173680596425,0.0,0.0
2016-02-06,2.22763,623.7324902564644,519.5826438816567,1507.1124188093124,1087.1600811545022,166.67863003765456,0.0,0.0,291.064247225979,588.9845556226662,190.2473745910386,0.0,0.0,0.0,0.0,0.0,160.44913693041633,0.0,241.10020873942173,0.0,0.0
2016-02-13,1.90729,185.3959449091556,685.3872252125359,1390.5026097268103,875.5796359942296,373.6244599617516,217.53512661887572,217.53512661887572,0.0,638.8725682552775,182.0397800584148,0.0,0.0,0.0,0.0,173.64227584765575,0.0,0.0,179.60071648266614,0.0,0.0
2016-02-20,2.81959,432.68184427126414,698.055541683856,1415.2013850442493,1402.041888925557,317.22095471609555,179.4058878999343,179.40588789993427,275.90995483692063,688.6956107582837,155.93518071931587,0.0,233.31934073884128,233.31934073884125,0.0,176.64363543077647,0.0,0.0,283.0862843281855,0.0,0.0
2016-02-27,2.48518,579.6034130722826,568.3959078991194,1405.7953407302532,1354.1231768417324,635.4880080174057,183.16732620498263,183.16732620498263,241.6606041908021,758.6462282074586,317.1372166523776,0.0,0.0,0.0,159.0413782245075,0.0,186.37693914699187,0.0,338.2853208084291,0.0,0.0
2016-03-05,2.66258,593.5985537293926,547.2520470274802,1336.824621456342,1555.4855898527685,394.6042789278806,189.8295994079901,189.8295994079901,434.6495122993658,608.2959637298743,212.427096218364,0.0,0.0,0.0,0.0,294.1361632024995,0.0,0.0,246.403492081593,0.0,0.0
2016-03-12,3.46895,575.7900173628542,656.855240568308,1380.1407470367046,1392.6669667845538,311.78360088714805,302.5176723001905,302.5176723001905,210.27721107687464,677.9292532078317,315.0524470046474,0.0,0.0,0.0,154.80477648878716,0.0,173.04570520164646,0.0,342.1040827786511,0.0,0.0
2016-03-19,3.20603,548.6353502520196,621.635939322535,1392.762621294234,1400.123457366482,316.8723622253322,189.1980718104257,189.1980718104257,254.16195170967575,572.836404191804,215.72509124855355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.8875909357849,0.0,0.0
2016-03-26,1.15677,506.5699689744507,530.2874268353986,1550.6701382593224,1165.5618821997057,204.4881110053853,164.24270334578145,164.24270334578145,224.9855797875441,431.2179711936397,219.9350280076542,0.0,0.0,0.0,168.12488553118362,285.6105680145473,0.0,0.0,276.7369141547128,0.0,0.0
2016-04-02,2.3569,349.85073620299147,580.6158776172906,1334.1486398656823,1203.6677785232064,297.6296475682525,0.0,0.0,171.06024949864434,650.2903025635281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0247956635081,274.16639899398376,0.0,0.0
2016-04-09,2.39763,311.7257558241665,457.2944298544816,1333.7829368544174,1066.7796814854669,0.0,0.0,0.0,0.0,648.3813142047275,168.4724898215294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-16,0.940513,192.11753670367213,331.23443932002675,1256.884011725553,1216.711396133085,270.8493402405698,0.0,0.0,158.43665186874108,508.2592217436797,249.27044210143944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.78497644067716,0.0,0.0
2016-04-23,0.929494,233.758709818854,390.46220942638,1236.3124275318369,894.3960913822233,0.0,0.0,0.0,188.84437975143464,463.7734408793741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.38653649205088,0.0,0.0
2016-04-30,0.640394,273.520749437521,335.39676658878733,1338.605886112289,1065.5072922409297,159.5038123350289,0.0,0.0,0.0,470.09022175410144,222.5764769267856,0.0,0.0,0.0,0.0,186.89843290437588,0.0,0.0,229.8211156081855,0.0,0.0
2016-05-07,0.726453,181.32753376179463,0.0,858.3294940755884,785.0061734430641,0.0,216.58180981431383,216.58180981431383,0.0,515.5755200458036,0.0,0.0,0.0,0.0,0.0,0.0,168.0105999043368,0.0,329.0271691452897,0.0,0.0
2016-05-14,0.548246,215.2526471727872,220.0921237468744,1146.1316145458495,885.9719118086147,0.0,0.0,0.0,0.0,382.319643113388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-21,0.0763359,0.0,194.23894469653428,741.0809130882192,1085.0999979003918,0.0,0.0,0.0,0.0,513.5723873125332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.77553624652015,244.36449677539667,0.0
2016-05-28,0.0,242.08475256145692,179.9133484819966,1007.1806915028392,533.6457316160083,0.0,0.0,0.0,0.0,285.44249452255866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.8483365460532,0.0,0.0
2016-06-04,0.0,287.33863819806135,0.0,1168.0702517906263,848.6081535234558,0.0,0.0,0.0,0.0,520.6868498740837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.2693660612235,0.0,0.0
