date,North Dakota,influenza a,a influenza,rsv,flu symptoms,the flu,how long flu,flu how long,symptoms of flu,bronchitis,the flu symptoms,contagious flu,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2013-06-29,1.95465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2537.881458373441,2250.4450053573883,0.0,0.0,2031.8949629759952,0.0,0.0,0.0,0.0
2013-07-06,2.68123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299.286480045037
2013-07-13,1.54405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,2.41411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-27,3.19767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.023676602718,0.0,0.0,1815.4216107724765,0.0,1830.325432594236,0.0,0.0,0.0,0.0
2013-08-03,1.55794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.8776275368411,0.0,0.0,0.0,0.0
2013-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.7069094028332
2013-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-14,0.265252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.3904893971508
2013-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.1693906856765,0.0,0.0,0.0,1733.4982095909186
2013-09-28,0.0,1411.1987832429747,0.0,1646.7403751199015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3255.360201330514,0.0,0.0,0.0,1747.781818647608
2013-10-05,0.0765697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2162.5541586186123,0.0,0.0,0.0,1542.2377839549526
2013-10-12,0.0485909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.4086256151304
2013-10-19,0.0484966,0.0,0.0,1499.3251410279863,0.0,1612.9804784580074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.7428927294634,0.0,0.0,0.0,0.0
2013-10-26,0.145419,1711.9914161764846,0.0,0.0,0.0,1904.7562345984616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2234.072055150223
2013-11-02,0.739523,0.0,0.0,0.0,0.0,1921.9569179639595,1579.1074408760437,1579.1074408760437,0.0,1481.4089989306044,0.0,0.0,0.0,0.0,0.0,0.0,2070.1150464740595,0.0,0.0,0.0,0.0
2013-11-09,0.234926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-16,0.0694927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-23,0.257235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2463.966538539596
2013-11-30,0.658288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.3645280436283,0.0,0.0,0.0,0.0
2013-12-07,0.349162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.015801451151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.810237191954,0.0
2013-12-14,1.22468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.433681347382,0.0,1343.5139878031412,0.0,0.0,1401.887521776842,0.0,0.0,0.0,0.0,0.0,2213.548710545653
2013-12-21,2.10657,0.0,0.0,0.0,1439.000408453804,0.0,0.0,0.0,0.0,1378.691846412316,0.0,0.0,0.0,0.0,1535.9833271178384,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-28,3.81992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.2567766430454,0.0,0.0,0.0,0.0,0.0,0.0,1988.533534513967
2014-01-04,2.71769,0.0,0.0,0.0,0.0,0.0,1590.2499275729954,1590.2499275729956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.7860451289253,0.0,0.0,0.0,0.0
2014-01-11,2.66344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792.6348253587807,2816.1657288568463,0.0,0.0,0.0,2655.293010678523
2014-01-18,2.56917,0.0,0.0,0.0,1591.212848106993,1653.9839376732325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.5963053264272,1751.6967527772783,0.0,0.0,0.0,0.0
2014-01-25,2.42769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,1.29291,0.0,0.0,0.0,2120.774862180306,1249.4996359208856,0.0,0.0,1458.5348578753717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.183166813503,0.0,0.0,0.0,1364.473437381734
2014-02-08,1.89639,0.0,0.0,0.0,0.0,1479.4526859016592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.5234319572232,0.0,0.0,0.0,0.0,1486.250405961115
2014-02-15,0.729927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-22,1.75953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.1997763073414,0.0,0.0,0.0,0.0
2014-03-01,0.569981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.6243446394903,0.0,0.0,0.0,1601.4909080825623
2014-03-08,0.882553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.8063132998138,0.0,1233.1951951055964,0.0,0.0,0.0,0.0
2014-03-15,0.712695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.6525244217005,0.0,0.0,1445.4009319456804,0.0
2014-03-22,0.501433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.030679841297,0.0,0.0,0.0,2002.2496322943064
2014-03-29,0.652377,0.0,0.0,1560.625523087101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.5525405677422,0.0,0.0,0.0,1740.1397527113052
2014-04-05,0.410397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.9456901508177
2014-04-12,0.551978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.9255286018042,0.0,0.0,0.0,0.0
2014-04-19,0.165017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-26,0.267523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140.9958802106707,0.0,0.0,0.0,0.0
2014-05-03,0.0560224,0.0,0.0,0.0,0.0,1879.8990752373616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.572233255324
2014-05-10,0.0,0.0,0.0,0.0,0.0,2198.6246019569294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.9232791523268,1364.210131027814,0.0,0.0,0.0,1605.0363689469716
2014-05-17,0.243605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-24,0.275786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2763.836964548336,0.0,0.0,0.0,0.0
2014-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2552.322858933869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07,0.0971817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.1352297896476
2014-06-14,0.093633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.7236264946027,0.0,0.0,0.0,0.0
2014-06-21,0.0987167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860.6842165394503
2014-07-05,0.0,0.0,1758.494951468393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.7260861180844
2014-07-12,0.0,0.0,2391.1856007136785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.271373665256,1762.2713736652563,0.0,0.0
2014-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2923.734896345673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744.1518100697697
2014-07-26,0.13624,2305.5852062006607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-02,0.130719,0.0,0.0,0.0,0.0,2350.017550852022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-16,0.17094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-23,0.0,0.0,0.0,0.0,1602.9157546384058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.4266165397507
2014-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062.115266604529,0.0,0.0,0.0,0.0
2014-09-06,1.3986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552.7422097506824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267.2727611441246
2014-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.5352227234562
2014-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.7352133013403
2014-10-04,0.416089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.6815612299533,0.0,0.0,0.0,1587.876525053544
2014-10-11,0.664011,0.0,0.0,0.0,0.0,1915.1428768791277,0.0,0.0,0.0,0.0,2056.896791556521,0.0,0.0,0.0,0.0,0.0,1986.6578033852245,0.0,0.0,0.0,1618.319925031332
2014-10-18,0.804829,1834.7743912091685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-25,0.643317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358.2466795898563,0.0,0.0,0.0,1446.7620331233677
2014-11-01,0.679245,0.0,0.0,0.0,0.0,1437.833883936701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.211091628753,0.0,0.0,0.0,1738.9374502171654
2014-11-08,0.563063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.064622818444,0.0,2644.780186104347,0.0,0.0,0.0,0.0
2014-11-15,0.337458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.362883983421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.2153624247364
2014-11-22,0.388601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.7107703142426,0.0,2075.4673129130806,0.0,0.0,1346.644052510397,1346.6440525103972,0.0,2212.923970796749
2014-11-29,0.322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934.7887521105413,0.0,0.0,0.0,3287.339058725824
2014-12-06,0.675676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697.2958817494668,0.0,0.0,0.0,1321.229634021694
2014-12-13,2.08184,0.0,0.0,0.0,3153.3375888517257,1454.7524712632649,0.0,0.0,1447.45429480394,1991.8401187347577,0.0,0.0,0.0,0.0,0.0,2008.14321407014,0.0,0.0,0.0,0.0,1924.9907053060888
2014-12-20,3.67347,1970.1132076806975,1949.7575120093704,0.0,0.0,2130.5775142089487,1635.2166428598537,1635.216642859854,0.0,2628.379478085534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059.9747983152124
2014-12-27,4.29799,3526.5167586422067,2889.613613701412,0.0,2206.191645084232,0.0,0.0,0.0,0.0,0.0,3452.3456410905947,0.0,0.0,0.0,2021.0003851819483,0.0,1722.8877761600645,0.0,0.0,0.0,2922.0483830737007
2015-01-03,4.04858,3158.184022046136,2741.9332775913413,0.0,0.0,2115.698285989509,0.0,0.0,1674.9164875440697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.5305412342705,0.0,0.0,0.0,3064.994328812674
2015-01-10,3.37739,0.0,1980.7332315041815,1737.1599358813812,0.0,1355.1508338442943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2796.711529663947,0.0,0.0,0.0,0.0
2015-01-17,7.65421,0.0,0.0,0.0,1433.7271232898895,2181.152804928301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.4857439966129,0.0,0.0,0.0,0.0,0.0,0.0,3227.6913132064783
2015-01-24,5.93359,0.0,0.0,0.0,0.0,0.0,1792.9108329842595,1792.9108329842595,0.0,0.0,0.0,0.0,1930.465996632733,0.0,0.0,0.0,1616.0181126618213,0.0,0.0,0.0,2061.4429889360995
2015-01-31,4.90028,0.0,0.0,1609.3470152081345,1371.0408051579586,0.0,0.0,0.0,0.0,1306.710187055924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-07,3.73872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.931298249048,0.0,0.0,0.0,0.0,0.0,0.0,1990.6205637695248,0.0,0.0,0.0,1416.0846312071596
2015-02-14,1.87553,0.0,0.0,1936.812865594296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.2090205905126
2015-02-21,2.7051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.480124968185,0.0,0.0,0.0,0.0,0.0,1378.6218510738547,1898.5484802081849,0.0,0.0,0.0,1850.419125640484
2015-02-28,1.58866,0.0,2905.2219422208373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.0618967050036,1747.1222779648588,0.0,0.0,0.0,2617.172222557713
2015-03-07,1.21239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106.125209297214
2015-03-14,1.64939,0.0,0.0,1329.7955426535077,0.0,1351.8953749657032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727.2551928870757,0.0,0.0,0.0,0.0
2015-03-21,0.767386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.057311034164
2015-03-28,1.09785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2239.827269067252
2015-04-04,0.556117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.954022460169,0.0,0.0,0.0,0.0,0.0,0.0,1643.598737111473,0.0,0.0,0.0,0.0
2015-04-11,0.554939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.8592008351773,0.0,0.0,0.0,0.0,2606.1204362155827,0.0,0.0,0.0,0.0,0.0,2103.06364880103
2015-04-18,0.941423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.3149330206984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-25,0.430293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.3989045115914,0.0,0.0,0.0,0.0,0.0,0.0,2434.324689274992
2015-05-02,0.185874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-09,0.175285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.2379277732691
2015-05-16,0.262123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.140951529209
2015-05-23,0.14771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.9957201582397,0.0,0.0,0.0,0.0
2015-05-30,0.191939,0.0,1787.271416302134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.3552325330145,0.0,0.0,0.0,0.0
2015-06-06,0.210084,0.0,1521.939475357707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-13,0.100402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,0.18018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-27,0.0672948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.353824218819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,0.0,1797.813792440159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1774.807493667244,1774.807493667244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.0738458581725
2015-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.1117695702785,0.0,0.0,0.0,1941.3373767330831
2015-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.0171269026089
2015-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.637817480012,0.0,0.0,0.0,0.0
2015-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3426.7606898986865
2015-09-12,0.129534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.1150080042544,0.0,0.0,0.0,1512.4296411259093
2015-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.1143674970356,1720.9049331854078
2015-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.9246133692805
2015-10-03,0.087108,0.0,0.0,0.0,1826.7022524983631,2615.493945932129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-10,0.60652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424.510624165532,0.0,0.0,0.0,1397.789142955093
2015-10-17,0.211119,0.0,1333.6592608956764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408.2736067461328,0.0,0.0,0.0,0.0
2015-10-24,0.232739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-31,0.160128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.8348302695674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-07,0.405268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.3391297730946,0.0,0.0,0.0,0.0,1836.4631165506348
2015-11-14,0.423131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.680681437909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.9977880919903
2015-11-21,0.342466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.9583264898315,1453.369098776638,1453.369098776638,0.0,1410.520354617661
2015-11-28,0.0,1702.0079087102574,0.0,0.0,0.0,2235.4522254230933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.4927668866264,0.0,2133.117635492344,0.0,0.0,0.0,2307.2554636318123
2015-12-05,0.335196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.086069931221,1267.700001410979,0.0,0.0,0.0,0.0,0.0,0.0,1849.3349168682307,0.0,0.0,0.0,1515.9779785441608
2015-12-12,0.0,0.0,0.0,0.0,0.0,1210.688894554107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758.3130950177792,0.0,0.0,0.0,3011.604959985271
2015-12-19,0.752823,0.0,0.0,0.0,1385.7846602741135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843.92542771333,0.0,0.0,0.0,3083.2186587516503
2015-12-26,1.07198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.7673143941208,0.0,0.0,0.0,0.0,0.0
2016-01-02,1.07383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.730837047466
2016-01-09,0.20141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501.855121319344
2016-01-16,0.906736,0.0,0.0,0.0,0.0,1373.4813333031589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.8292500653454,2096.3447804380585,0.0,2197.6053444339814,0.0,0.0,0.0,1134.131225789101
2016-01-23,0.231214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.6443402128878
2016-01-30,0.343249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.223553682147,0.0,0.0,0.0,2342.058722018929
2016-02-06,1.07738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698.4321374279025,0.0,0.0,0.0,1924.2078491934856
